,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
51,MW4846-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
52,MW4856-5,3,,1,1,1,1,1,1,1,1,1,3,1,1,1,-1,-1,-1
53,MW5594-5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,-1,-1,-1
54,MW4366-6,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1
55,MW4557-2,1,1,1,1,1,1,1,1,1,1,1,-1,3,1,-1,-1,-1,-1
56,MW4647-6,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
57,MW4781-2,1,1,1,1,-1,1,-1,1,-1,1,-1,4,-1,-1,-1,-1,-1,-1
58,MW4856-6,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
59,MW4366-7,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
60,MW4557-3,4,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1
61,MW4647-7,,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
62,MW4781-3,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,
63,MW4856-7,1,1,1,1,-1,-1,-1,-1,1,,,,,,,,,
