,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070115
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070103,070432,070633,070855,070950,071107,071151,071258,071352,071414,071458,071542,071604,071731,071826
2,MZ3978-0,,,,,,,,,,,,,070103,070115,070221,070327,070422,070716,070811,070928,071118,071203,071247,071414,071753,072004,072154,072310,072427,072510,072605,072649,072744,072806,072850,072911,073039,073122
3,MZ3987-0,,,,,070103,070316,070359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,074640
4,MX1213-0,070103,070126,070221,070422,070611,070844,071045,071214,071330,071531,071648,072154,072237,072332,072459,072605,072700,072911,073006,073111,073218,073313,073421,073611,073951,074153,074332,074451,074557,074629,074724,074757,074830,074841,074914,074957,075114,075157
5,MZ4228-0,070811,070917,071151,071341,071626,071921,072037,072154,072310,072627,072711,073218,073325,073432,073600,073706,073801,074036,074153,074310,074354,074440,074513,074640,075052,075304,075442,075558,075715,075759,075916,080010,080054,080116,080159,080232,080349,080443
6,MX1197-0,071236,074047,074451,074757,075125,075547,075737,075916,080105,080338,080643,081159,081306,081506,081655,081801,081855,082236,082341,082530,082625,082708,082814,083003,083341,083541,083901,084006,084113,084145,084251,084323,084407,084429,084451,084513,084629,084724
7,MZ4072-0,072015,072110,072510,072700,073006,073421,073611,073856,074059,074440,074557,075114,075220,075347,075547,075641,075737,080000,080054,080159,080338,080421,080505,080621,080905,081054,081233,081349,081506,081527,081633,081728,081812,081844,081939,082003,082119,082203
8,MZ3559-0,072354,072459,072711,072900,073155,073527,073706,073951,074237,074608,074757,075325,075431,075558,075748,075853,080000,080210,080305,080443,080549,080643,080811,081000,081317,081633,081801,082003,082130,082236,082341,082436,082530,082603,082647,082730,082836,082920
9,MW5936-0,,072900,073122,073443,073611,073856,074142,074321,074608,074841,074957,075514,075608,075726,075916,080010,080105,080338,080443,080610,080738,080811,080843,081011,081328,081644,081812,082003,082130,082247,082403,082436,082530,082603,082657,082741,082847,082930
10,MZ3956-0,073218,073538,073834,074153,074440,074841,074936,075209,075431,075703,080000,080443,080610,080727,080833,080938,081043,081328,081433,081549,081739,081812,081855,082003,082319,082447,082657,082803,082909,082941,083025,083120,083203,083225,083258,083330,083436,083519
11,MW5943-0,074502,074841,075157,075420,075759,080105,080327,080505,080716,081105,081255,081801,081906,082014,082141,082247,082352,082836,082941,083120,083203,083247,083414,083530,083839,083945,084156,084334,084451,,,,084809,084831,084904,084925,085053,085137
12,MW5966-0,074713,075135,075514,075759,080410,080705,080811,080927,081116,081433,081644,082203,082308,082414,082541,082625,082719,082930,083025,083152,083341,083425,083436,083603,083933,084113,084313,084418,084524,084618,084713,084809,084831,084853,084936,084958,085104,085147
13,MX1067-0,075630,075927,080410,081255,081516,081917,082152,082352,082541,082952,083330,083901,084028,084302,084545,084702,084757,085009,085115,085243,085410,085504,085622,085810,090149,090316,090516,090622,090738,090822,091000,091033,091117,091202,091236,091258,091426,091543
14,MX1084-0,080221,080443,080916,081717,082119,082508,082752,082930,083141,083603,083912,084451,084545,084724,084904,085009,085104,085316,085421,085548,085738,085800,085821,085959,090254,090433,090633,090727,090843,090905,091011,091044,091128,091213,091258,091320,091437,091521
15,MX1105-0,080359,081022,081338,081928,082352,082708,082836,083003,083152,083626,083922,084513,084618,084735,084925,085020,085126,085337,085504,085622,085749,085821,085854,090043,090433,090600,090749,090843,090949,091033,091128,091224,091258,091342,091415,091448,091628,091711
16,MX1135-0,,081844,082130,082403,082814,083214,083458,083648,084028,084418,084557,085158,085327,085453,085654,085810,085926,090233,090338,090516,090611,090655,090822,090938,091258,091521,091733,091839,091934,092007,092124,092156,092240,092302,092356,092418,092545,092639
17,MZ3556-0,082625,082847,083203,083530,083850,084240,084440,084702,084842,085221,085359,085937,090054,090254,090633,090738,090854,091117,091224,091330,091426,091459,091617,091744,092113,092302,092440,092556,092650,092724,092807,092840,092902,092923,093007,093029,093156,093250
18,MZ3734-1,083425,083648,084028,084240,084513,084947,085158,085443,085843,090244,090422,090927,091033,091202,091320,091426,091543,091817,091913,092029,092156,092229,092302,092418,092724,092829,093007,093112,093228,093323,093417,093500,093522,093544,093638,093700,093816,093911
19,MZ3740-1,084936,085254,085526,085738,090021,090349,090644,090854,091139,091342,091628,092146,092240,092345,092534,092617,092756,092945,093051,093228,093345,093428,093555,093711,094100,094311,094427,094544,094700,094744,094902,094945,095029,095051,095156,095217,095356,095450
20,MZ3978-1,090516,090854,091202,091415,091722,092113,092429,092617,092912,093156,093511,094038,094133,094249,094438,094544,094700,094923,095029,095156,095239,095323,095429,095534,095818,095945,100230,100358,100452,100535,100641,100724,100746,100809,100903,100925,101030,101114
21,MZ3987-1,091901,092207,092650,092912,093417,093816,094038,094238,094522,094840,094956,095555,095713,095851,100019,100135,100240,100630,100735,100914,101052,101136,101305,101423,101731,101910,102110,102216,102322,102407,102713,102819,102903,102924,103019,103041,103147,103325
22,MX1213-1,093134,093301,093606,093816,094100,094405,094649,094808,095007,095250,095555,100135,100240,100336,100525,100608,100703,100936,101030,101136,101243,101327,101456,101647,102015,102300,102429,102545,102651,102735,102841,102914,102946,103019,103103,103125,103219,103325
23,MZ4228-1,094216,094343,094649,094945,095156,095501,095651,095840,100157,100441,100630,101136,101243,101423,101602,101721,101815,102048,102154,102311,102418,102501,102618,102735,103030,103209,103420,103525,103619,103703,103819,103913,103935,103957,104040,104102,104208,104314
24,MX1105-1,112549,112749,113121,113404,113520,114521,114920,115342,115659,120120,120414,120912,121018,121145,121428,121555,121701,121944,122112,122313,122512,122607,122736,122913,123302,123525,123811,123917,124036,124131,124310,124405,124437,124510,094500,124627,124755,124851
25,MZ4072-1,095018,095156,095555,095902,100230,100703,100852,101030,101327,101721,101848,102356,102450,102618,102819,102924,103019,103303,103358,103525,103652,103736,103819,103946,104230,104347,104525,104631,104747,104820,104936,105020,105043,105105,105149,105214,105331,105425
26,MZ3559-1,095923,100230,100535,100852,101125,101434,101647,101932,102205,102523,102852,103420,103503,103630,103819,103946,104052,104241,104347,104525,104631,104715,104842,104958,105258,105414,105531,105638,105806,105827,105933,110007,110040,110102,110135,110229,110335,110430
27,MW5936-1,100957,101030,101456,101753,102143,102501,102746,103103,103409,103830,104124,104726,104842,105020,105203,105309,105403,105627,105806,110007,110124,110157,110240,110357,110746,110938,111150,111320,111414,111437,111604,111626,111659,111721,111754,111816,111932,112005
28,MX1197-1,,102059,102418,102640,103030,103442,103725,104252,104631,105020,105203,105806,105933,110051,110240,110408,110535,110832,110927,111139,111247,111353,111448,111543,111921,112122,112411,112516,112622,112705,112824,112857,112919,113025,113047,113121,113238,113321
29,MP5834-0,102238,105020,105331,105649,110051,110949,111826,112303,112516,112930,113121,113606,113711,113849,114016,114121,114238,114448,114605,114742,114931,115015,115058,115204,115553,115721,115931,120120,120247,120320,120458,120542,120604,120626,120659,120722,120829,120923
30,MP5813-0,,102724,102924,103158,103431,103841,104336,104831,105128,105458,105605,110124,110229,110335,110514,110619,110714,111000,111055,111225,111414,111448,111521,111626,112016,112133,112422,112516,112622,112655,112802,112846,112908,112952,113036,113110,113227,113310
31,MW5966-1,102841,103125,103420,103714,104303,104653,105105,105616,110146,110546,110630,111128,111225,111331,111521,111648,111754,112016,112122,112241,112347,112505,112600,112802,113154,113321,,113700,113816,113911,114016,114100,114111,114132,114227,114259,114416,114459
32,MX1067-1,,103703,103924,104241,104736,105258,105911,110503,110821,111117,111236,111805,111910,112016,112218,112252,112359,112655,112802,112930,113058,113132,113321,113437,113805,113954,114154,114238,114343,114427,114543,114615,114648,114710,114753,114815,114909,115015
33,MZ3956-1,104113,104303,104704,104947,105605,110703,111247,111837,112122,112549,112846,113404,113459,113617,113743,113849,114005,114238,114343,114521,114626,114721,114815,114920,115248,115426,,115826,115931,120014,120131,120203,120236,120258,120342,120414,120542,120648
34,MP5823-0,,104747,105105,105414,105827,110724,111342,111932,112314,112600,112857,113531,113700,113816,114016,114121,114227,114438,114510,114659,114804,114848,115015,115131,115447,115553,115815,115920,120025,120058,120152,120236,120258,120320,120353,120425,120553,120626
35,MW5943-1,105447,105605,105817,110229,110641,112122,112516,112941,113216,113606,113911,114427,114521,114648,114909,114953,115120,115415,115509,115637,115731,115815,115931,120036,120436,120604,120807,120934,121029,121123,121239,121323,121355,121439,121533,121606,121722,121755
36,MX1084-1,,111426,111648,112005,112218,113205,113649,114132,114438,115015,115342,115920,120025,120141,120353,120531,120626,120923,121039,121155,121355,121428,121511,121617,121944,122050,122313,122407,122512,122556,122725,122819,122841,122902,122924,122957,123124,123229
37,MZ3556-1,,113827,114111,114405,114815,115553,115942,120320,120626,121123,121417,121934,122101,122251,122451,122641,122736,122924,123040,123218,123313,123346,123503,123621,123928,124131,124332,124448,124532,124605,124722,124755,124817,124839,124934,124945,125102,125156
38,MZ3734-2,114826,115131,115520,115742,120036,120553,120945,121533,121839,122323,122641,123302,123346,123525,123749,123855,124036,124310,124437,124638,124744,124828,124956,125135,125431,125536,125810,125949,130105,130127,130243,130337,130411,130433,130506,130528,130656,130740
39,MZ3740-2,115520,115710,120014,120214,120331,120850,121323,121850,122156,122725,122902,123503,123621,123811,124003,124058,124153,124354,124448,124616,124733,124817,124945,125102,125420,125525,125759,125854,130010,130043,130210,130254,130315,130359,130422,130455,130601,130656
40,MZ3978-2,120604,121029,121239,121555,121817,122251,122746,123313,123610,124153,124510,125051,125145,125315,125504,125609,125715,125959,130116,130305,130433,130506,130634,130814,131118,131341,131457,131613,131719,131813,131929,132025,132058,132141,132225,132247,132353,132436
41,MZ3987-2,121755,122101,122429,122746,123313,123610,124003,124616,124913,125620,125959,130517,130656,130825,131118,131236,131403,131635,131802,131950,132119,132225,132331,132447,132817,133029,133304,133410,133526,133559,133726,133820,133842,133904,133948,134010,134139,134223
42,MX1213-2,,123146,123408,123632,123738,124014,124459,125007,125420,130021,130411,131013,131129,131257,131530,131635,131751,132003,132130,132258,132458,132553,132720,132829,133159,133410,133610,133715,133831,133926,134033,134128,134212,134256,134318,134340,134435,134530
43,MZ4228-2,123939,124226,124416,124616,125018,125431,125854,130243,130634,131214,131435,132003,132119,132247,132509,132625,132731,133018,133137,133348,133610,133704,133820,133948,134256,134414,134636,134753,134847,134930,135047,135142,135203,135247,135330,135352,135508,135541
44,MZ4072-2,124934,125029,125326,125525,125916,,,,,,132003,132331,132436,132542,132731,132840,133018,133243,133410,133548,133759,133820,133915,134022,134307,134425,134636,134836,134941,135014,135120,135203,135225,135247,135330,135403,135519,135635
45,MZ3559-2,130010,130137,130740,130951,131214,131551,131834,132320,132604,133137,133504,134010,134128,134329,134625,134731,134847,135142,135330,135457,135646,135740,135856,140047,140415,140552,140909,141015,141142,141226,141404,141436,141458,141542,141637,141659,141826,141931
