,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070107,070533,070806,071051,071209,071349,071527,071610,071715,071810,071915,072031,072147,072241
1,MS2259-0,091346,091734,091828,091955,092132,,092520,070107,070156,070427,070522,070606,071136,071304,071505,071621,071726,071831,071958,072031,072157,072252,072420,072936,073219,073346,073502,073651,073755,073828,074110,100452,100546,074438,100955,101134
2,MW5645-0,070107,071147,071242,071336,071527,071715,071958,072114,072230,072335,072420,072452,073030,073241,073440,073607,073712,073806,073955,074059,074204,074258,074416,074850,075134,075251,075356,075502,075534,075652,075757,075903,075957,080146,080302,080420
3,MX1517-0,072724,072757,072903,073019,073125,073241,073545,073651,073817,073911,073955,074059,074555,074818,075007,075050,075156,075251,075356,075451,075556,075630,075746,080229,080525,080641,080830,080957,081146,081229,081356,081512,081639,081901,082028,082122
4,MS2243-0,074533,074711,074755,074850,075018,075134,075429,075524,075619,075735,075808,075841,080302,080525,080725,080808,080925,081008,081146,081240,081345,081440,081607,082039,082311,082533,082650,082829,082903,083114,083220,083325,083441,083630,083747,083958
5,MS2365-0,080347,080515,080620,080725,080914,081041,081345,081451,081617,081712,081806,081850,082322,082650,082840,083031,083158,083242,083420,083536,083641,083736,083914,084346,084609,084758,084915,085020,085114,085253,085350,085444,085600,085759,085926,090042
6,MS1903-0,082206,082333,082450,082639,082819,082903,083231,083336,083430,083652,083808,083903,084357,,084758,084926,085103,085147,085315,085422,085528,085611,085726,090253,090525,090714,090830,090936,091020,091114,091208,091324,091450,091734,091901,092059
7,MS1935-0,,084020,084114,084230,084453,084609,084937,085042,085220,085315,085401,085444,090114,090325,090525,090630,090830,090936,091041,091147,091302,,091534,092027,092309,092459,092625,092741,092836,,093058,093152,093247,093425,093552,093646
8,MS1953-1,,,,085737,085915,090220,090514,090609,090641,090852,090936,091031,091534,091744,091955,092049,092215,092309,092437,092531,092647,092741,092920,093403,093636,093835,094025,094141,094351,094507,094623,094738,094855,095159,095254,095412
9,MW5645-1,092825,093552,093657,093813,094014,094152,094445,094550,094623,094833,094949,095054,095624,095826,100040,100147,100242,100325,100441,100525,100619,100713,100829,101301,101522,101649,101838,102018,102051,102156,102312,102406,102543,102815,102942,103047
