,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,,,070105,070128,070223,070404
1,MX3651-0,,,,,,,,,,,,070105,070128,070223,070245,070659,070803,071140,071404,071554,071744,072101,072206,072332
2,MX3783-0,,,,,,,,,,070105,070201,070245,070415,070459,070520,070952,071108,071342,071616,071754,071933,072321,072451,072607
3,MX4021-0,,,,,,070105,070234,070415,070520,070637,070742,070825,070931,071035,071130,071604,071722,072006,072332,072418,072607,073017,073133,073301
4,MX4041-0,070307,070520,070626,070709,070941,071108,071404,071521,071638,071733,071827,071911,072017,072122,072216,072650,072806,073017,073301,073450,073701,073910,074026,074152
5,MX4159-0,071626,071827,071922,072039,072206,072345,072701,072850,073112,073228,073322,073417,073512,073628,073711,074152,074330,074657,075024,075213,075329,075802,075918,080057
6,MX4338-0,072049,072407,072512,072723,072828,073017,073250,073428,073544,073701,073816,073910,074058,074203,074246,074718,074908,075118,075414,075603,075707,080140,080246,080416
7,MX4365-0,073006,073050,073144,073239,073406,073439,073806,074015,074120,074236,074353,074425,074541,074646,074718,075140,075257,075519,075812,080003,080257,080448,080637,080753
8,MX4383-0,,,074152,074257,,,074752,074825,075107,075224,075318,075353,075519,075613,075635,080035,080202,080342,080554,080731,080910,081132,081248,081426
9,MX4388-0,074718,075118,075235,075353,075530,075646,075950,080024,080130,080213,080318,080342,080459,080604,080648,081121,081237,081542,081908,082057,082257,082615,082721,082849
10,MX4458-0,075729,080014,080108,080202,080405,080532,080753,080849,081059,081204,081310,081353,081520,081553,081625,082036,082152,082415,082700,082838,083059,083237,083342,083448
11,MX4535-1,080416,080459,080604,080648,080742,,081204,081248,081459,081604,081647,081720,081908,081940,082003,082353,082459,082626,082838,083015,083121,083426,083616,083711
12,MX3651-1,081448,081720,081825,081930,082057,082203,082448,082626,082732,082827,082932,083037,083226,083309,083331,083744,083922,084238,084554,084743,084909,085057,085224,085351
13,MX3783-1,082235,082448,082542,082710,082859,082954,083426,083616,083722,083816,083922,084006,084122,084238,084311,084721,084837,085108,085340,085539,085718,090140,090255,090445
14,MX4021-1,082700,083143,083237,083342,083459,083543,083900,084017,084249,084344,084500,084533,084700,084815,084837,085246,085401,085707,085939,090129,090306,090623,090717,090846
15,MX4041-1,083911,084155,084249,084355,084638,084815,085130,085224,085340,085423,085528,085613,085729,085855,085939,090412,090539,090728,091046,091235,091459,091837,091953,092120
16,MX4159-1,085130,085329,085423,085517,085635,085834,090140,090223,090456,090612,090717,090802,090930,091024,091118,091542,091721,091953,092225,092416,092532,092954,093121,093426
17,MX4338-1,085445,085718,085823,085917,090140,090234,090601,090633,090857,091002,091118,091151,091329,091448,091531,091942,092120,092353,092616,092753,092910,093310,093426,093531
18,MX4365-1,090612,090835,090941,091046,091319,091448,091826,092026,092131,092258,092405,092449,092605,092710,092816,093238,093415,093636,093941,094130,094319,094721,094837,094953
19,MX4383-1,,091920,092015,092131,092320,092449,092743,092827,092910,093005,093121,093205,093321,093415,093437,093846,094003,094235,094521,094554,094710,095047,095203,095320
20,MX4388-1,092342,092816,092921,093038,093248,093509,093803,093919,094025,094130,094235,094246,094404,094459,094543,094942,095109,095259,095520,095658,095857,100330,100437,100627
21,MX4458-1,092932,093310,093404,093447,093626,093741,094036,094130,094342,094448,094532,094604,094721,094815,094858,095259,095415,095709,100035,100108,100236,100521,100627,100743
22,MX4535-2,093846,094047,094130,094214,094319,094459,094721,094837,094942,095015,095058,095142,095259,095343,095426,095836,095941,100130,100448,100521,100816,101154,101259,101416
23,MX4551-0,095343,095437,095520,095637,095836,095952,100246,100342,100604,100732,100826,100921,101038,101121,101237,101700,101817,102144,102522,102605,102817,103345,103501,103620
