,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
68,AA7503-5,193235,193507,193900,194031,194159,194322,194429,194636,194750,,195541,200622,200947,201203,201304,201350,201602,202011
69,AA7848-4,,194829,195124,195237,195357,195430,195614,195711,195815,200333,200633,201729,201928,202110,202210,202305,202428,202800
70,MW4366-7,200407,200600,200853,201020,201151,201249,201445,201602,201657,202221,202401,203522,203740,203950,204108,204215,204320,204707
71,MW4647-6,202044,202055,202449,202655,202822,202856,203013,203123,203217,203656,203938,205026,205300,205514,205619,205729,205823,210316
72,MW4781-6,203617,,,204141,204309,204330,204435,204535,204634,205146,205407,210607,210820,210958,211111,211206,211315,211659
73,AA6345-6,205210,205407,205702,205845,210029,210106,210222,210330,210440,210947,211347,212651,212901,213121,213241,213345,213444,213842
74,AA7530-7,211122,211315,211721,211907,212046,212140,212413,212546,212629,213143,213421,214431,214638,214910,215008,215113,215232,215614
75,AA7637-7,213251,,213820,213958,214107,214143,214324,214442,214538,215041,215232,220413,220544,220650,220824,220919,221027,221321
76,MW4366-8,215636,215710,220021,220200,220316,220400,220534,220639,220737,221146,221321,222530,222741,222909,223015,223120,223216,223419
77,MW4647-7,221620,221726,222036,222246,222403,222436,222719,222824,222920,223419,223611,225012,225210,225349,225500,225554,225723,230004
78,MW4781-7,223332,,,223748,223856,223929,224025,224132,224227,224639,224830,225937,230145,230251,230356,230431,230526,230923
79,AA6345-7,225126,225328,225615,225810,225949,230016,230101,230218,230313,230742,230911,232014,232221,232356,232501,232602,232719,233023
80,AA7530-8,,230826,231104,231253,231432,231506,231708,231835,231940,232429,232657,233959,234125,234303,234409,,,
81,AA7637-8,232907,233243,233506,233716,233831,233904,234031,234125,234209,,,,,,,,,
