,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1545-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070120,070134,070208
1,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,070120,070146,070231,070336,070515,070609,070747,070830,070915,070947,071031,071114,071253,071609,071810,071937,072043,072203,072235
2,MP6360-0,,,,,,,,,,,,,070120,070208,070558,070736,070819,070947,,071157,071241,071420,071621,071853,071937,072032,072203,072330,072414,072636,072708,072751,072858,072931,073037,073151,073511,073829,074134,074229,074323,074355
3,MP6422-0,,070120,070314,070547,070904,071304,071358,071525,071643,071748,071905,071959,072152,072541,072931,073121,073202,073352,073427,073617,073712,073912,074156,074628,074723,074818,074934,075111,075217,075345,075429,075512,075556,075630,075652,075821,080152,080310,080501,080609,080726,080821
4,MS1935-0,070120,071937,072319,072457,072719,073319,073352,073606,073756,073923,074123,074229,074323,074639,075028,075206,075312,075502,075608,075811,080002,080225,080501,080704,080748,080843,,081106,081214,081416,081510,081638,081754,081827,081900,082028,082408,082611,082821,082927,083022,083055
5,MS1953-0,,074040,074534,074923,075334,075747,080035,080203,080512,080715,080927,081106,081203,081521,081911,082100,082144,082323,082420,082749,082905,083244,083549,083844,084014,084108,084225,,084448,084614,084709,085003,085141,085225,085247,085416,085721,085837,090048,090143,090259,090332
6,MW3278-0,,080203,081744,083222,083444,083801,084204,084520,084835,084952,085247,085405,085543,085932,090417,090546,090629,090828,090901,091039,091111,091322,091617,091901,092006,092050,092206,092355,092450,092840,092913,092946,093029,093102,093208,093324,093640,093756,093934,094019,094124,094157
7,MX1545-1,,084741,085859,090343,090702,091039,091734,092133,092501,092556,092756,092935,093018,093629,094334,094513,094607,094755,094911,095122,095227,095533,095817,100100,100206,100249,100427,100554,100721,100848,100953,101026,101120,101204,101321,101448,101901,101956,102156,102239,102406,102450
8,MS2365-1,085521,085805,090524,091133,091333,091922,092239,092629,092913,093040,093252,093346,093440,094019,094545,094755,094839,095017,095122,095300,095343,095640,095911,100122,100216,100322,100510,100659,100804,100953,101048,101142,101248,101321,101354,101521,101912,102101,102250,102417,102544,102628
9,MP6360-1,,090839,091217,091555,091944,092322,092713,093051,093219,093324,093545,093651,093723,094302,094944,095122,095216,095343,095500,095640,095723,095944,100249,100554,100648,100732,100848,101026,101120,101332,101427,101521,101626,101710,101850,102007,102345,102617,102816,102922,103028,103103
10,MX4068-0,,094839,095111,095416,095817,100300,100405,100532,100815,100931,101215,101321,101510,101850,102301,102450,102512,102638,102744,102955,103053,103254,103537,103809,103904,104010,104115,104315,104350,104540,104634,104740,104836,104858,104931,105048,105438,105627,105826,105909,110025,110058
11,MS1935-1,095723,100721,101026,101310,101553,101912,102050,102228,102544,102617,102838,102933,103114,103504,103853,104032,104115,104326,104402,104529,104612,104826,105048,105300,105343,105438,,105659,105732,105859,105931,110047,110130,110141,110214,110319,110729,110951,,111203,111246,111330
12,MP6422-1,,,,,,,,,,,,,,,,,,,,,,101131,101321,101542,101659,101754,101912,102101,102156,102439,102522,102617,102733,102806,102900,103006,103348,103559,103737,103831,103937,104010
13,MS1953-1,,105532,105659,105953,110246,110635,110814,111002,111330,111426,111627,111743,111932,112301,112627,112733,112817,112944,,113213,113307,113540,113741,113952,114047,114144,114240,114409,114442,114704,114736,114820,114937,115021,115054,115159,115515,115621,115716,115810,115916,115948
14,MW3278-1,,,,,,,,,,,,,,,,,,,,,,111521,111805,112016,112111,112155,112323,112450,112533,112649,112733,112901,112933,112955,113017,113202,113507,113635,113803,113846,113941,114025
15,MP6360-2,111543,115148,115326,115548,115854,120221,120316,120621,120948,121021,121231,121358,121431,121757,122203,122319,122403,122530,,122803,122858,123310,123521,123732,123848,123942,124134,124348,124442,124653,124820,124949,125127,125149,125211,125327,125632,125811,130033,130116,130245,130318
16,MX1545-2,,112217,112501,112649,113028,113435,113635,113930,114335,114420,114620,114747,114820,115159,115621,115810,115854,120043,120127,120316,120359,120559,120905,121115,121210,121304,121431,121547,121641,121841,121959,122043,122152,122236,122257,122403,122740,122847,123109,123226,123405,123437
17,MP6422-2,,122624,122836,123109,123532,123909,124134,124609,124938,125032,125305,125411,125538,125949,130340,130519,130603,130742,130836,131014,131058,131310,131532,131743,131848,131931,132047,132154,132259,132415,132510,132637,132836,132858,132942,133119,133459,133649,133932,134017,134122,134155
18,MS2365-2,,,,,,,,,,,,,,,,,,,,,,,,122908,123014,123058,123215,123321,123416,123542,123637,123710,123826,123859,123931,124048,124409,124526,124726,124820,124938,125010
19,MX4068-1,,125021,125149,125327,125643,130105,130202,130814,131437,131659,132015,132109,132321,132648,133109,133235,133341,133521,133605,133754,133859,134100,134322,134606,134700,134807,134923,135101,135145,135356,135450,135545,135650,135734,135806,135912,140250,140356,140546,140652,140746,140830
20,MS1935-2,,131153,131353,131554,131826,132143,132332,132742,133130,133235,133416,133521,133638,134027,134439,134555,134638,134818,134850,135039,135156,135450,135734,135955,140051,140145,140312,140440,140535,140714,140757,140841,141000,141033,141055,141246,141618,141745,142103,142230,142411,142455
21,MS1953-2,,133246,133554,133837,134206,134544,134617,135017,135334,135406,135607,135745,135817,140145,140524,140630,140714,140830,,141117,141213,141405,141606,141818,141924,142008,142114,,,142538,142623,142718,142824,142909,142942,143047,143343,143522,143735,143841,143924,143957
22,MX1545-3,,135406,135639,135850,140145,140546,140808,141055,141438,141522,141713,141829,141946,142338,142802,142931,143026,143216,143311,143438,143556,143746,144019,144253,144410,144453,144620,144748,144905,145011,145055,145202,145246,145319,145341,145510,145836,150047,150319,150436,150602,150635
23,MS2365-3,,141533,141724,141946,142305,142612,142813,143047,143500,143607,143807,143913,144052,144431,144832,145000,145106,145246,145415,145531,145637,150225,150519,150803,150836,150941,151046,151225,151341,151435,151625,151803,151908,152003,152108,152235,152551,152813,152951,153129,153224,153318
24,MP6360-3,143556,143924,144125,144315,144526,144832,145149,145637,145953,150047,150246,150403,150446,150825,151225,151352,151446,151636,151719,151952,152046,152330,152601,152824,152930,153024,153140,153308,153402,153528,153624,153719,153919,153952,154035,154151,154508,154646,154857,155013,155057,155140
25,MP6422-3,150014,150330,150541,150730,151118,151435,151730,152141,152540,152634,152824,152919,153024,153423,153824,153941,154024,154202,154246,154435,154541,154803,155024,155257,155341,155424,155540,155719,155802,155930,160024,160119,160213,160246,160404,160531,160858,161101,161316,161422,161537,161610
26,MW3278-2,,151930,152224,152529,152612,153118,153456,154003,,,154519,154603,154708,155035,155352,155519,155602,155730,155802,160213,160309,160553,160837,161015,161126,161211,161349,161432,161526,161726,161821,161916,162022,162106,162138,162243,162526,162725,162853,162950,163106,163139
27,MX4068-2,,153550,153919,154119,154530,154908,155151,155635,160119,160202,160436,160531,160626,161015,161422,161549,161643,161853,161938,162232,162410,162653,163001,163234,163340,163435,163540,163719,163814,164014,164109,164203,164309,164352,164509,164636,165003,165203,165500,165544,165712,165744
28,MS1935-3,155035,155140,,155751,,,,161516,,,162127,162232,162348,162736,163202,163413,,163741,163814,164109,164258,164458,164720,164952,165108,165215,165331,165449,165533,165712,165817,165923,170149,170233,170305,170422,170802,171014,171219,171303,171431,171504
29,MX4352-0,,160742,161015,161306,161549,161949,162127,162338,162609,162653,162917,163001,163202,163603,164014,164203,,164426,164531,164803,165036,165248,165449,165712,165755,165828,165956,170211,170255,170433,170538,170610,170750,170824,170920,171025,171409,171558,171833,171940,172036,172120
30,MS1953-3,161233,162106,162432,162843,163256,163719,163941,164131,164404,164437,164625,164731,164930,165320,165650,165850,165945,170137,170244,170516,170739,170953,171252,171515,171610,171704,171823,171950,172036,172259,172405,172534,172617,172650,172817,173006,173335,173441,173715,173820,173938,174022
31,MX1698-0,,164447,165141,165912,170327,170739,170942,171120,171348,171442,171642,171801,171855,172237,172650,172911,173016,173208,173302,173513,173631,173927,174200,174411,174455,174550,174655,174825,174920,175109,175204,175247,175341,175403,175425,175603,175953,180111,180251,180420,180536,180620
32,MX1545-4,,165817,170200,170739,171004,171442,171610,171749,172025,172109,172259,172354,172534,172911,173313,173441,173535,173726,173820,174011,174106,174400,174611,174825,174909,175004,175120,175247,175352,175458,175647,175719,175803,175825,175859,180027,180409,180514,180725,180831,180936,181019
33,MS2365-4,170942,171420,171918,172512,172712,173006,173208,173419,173642,173758,174000,174117,174254,174633,175058,175331,175425,175603,,175848,175931,180157,180809,181008,181041,181136,181241,181421,181504,181714,181819,181916,182021,182116,182222,182411,182824,183003,183213,183330,183436,183519
34,MP6360-4,,173916,174138,174422,174825,175247,175447,175625,180027,180157,180409,180525,180714,181136,181559,181714,181809,181948,182032,182317,182435,182729,183711,184243,184338,184422,184506,184612,184645,184857,184952,185025,185154,185248,185321,185451,185841,190019,190219,190324,190441,190535
35,MP6422-4,,180219,180736,181008,181241,181548,181714,181905,182200,182244,182423,182519,182624,183552,184159,184338,184433,184612,184708,185003,185110,185418,190408,190619,190735,190819,190917,191045,191140,191311,191406,191501,191607,191640,191819,191936,192241,192434,192647,192742,192837,192922
36,MW3278-3,,184042,184210,184455,184835,185248,185513,185629,190240,190302,190502,190557,190735,191249,191841,191947,192030,192157,192230,192359,192445,192837,193133,193417,193512,193556,193701,193756,193831,194053,194209,194347,194430,194452,194620,194736,195053,195231,195514,195630,195746,195829
37,MX4068-3,,190335,190557,190928,191344,191702,191925,192041,192434,192613,192804,192922,193122,193545,194115,194253,194358,194547,194642,194959,195053,195358,195630,195851,195945,200051,200157,200325,200408,200557,200714,200757,200957,201040,201218,201428,201817,202007,202157,202313,202431,202504
38,MX4352-1,,192456,192731,192943,193311,193723,193756,193927,194115,194231,194347,194430,194547,194916,195253,195441,195524,195619,195702,195851,195923,200146,200335,200557,200652,200736,200830,200946,201029,201250,201344,201439,201544,201606,201639,201756,202102,202302,202420,202525,202620,202703
39,MS1953-4,,195945,200230,200419,200736,201145,201406,201511,201723,201828,201956,202051,202146,202453,202841,203011,203105,203243,203348,203537,203621,203854,204200,204410,204442,204526,204631,204747,204830,204935,205051,205159,205306,205327,205349,205516,205811,210055,210222,210456,210550,210634
40,MS2365-5,203011,203316,203548,203759,203949,204410,204631,204736,204935,205051,205221,205306,205349,205706,210055,210233,210317,210434,210601,210717,210802,210952,211247,211446,211519,211613,211657,211802,211846,212024,212130,212225,212257,212330,212508,212624,212920,213120,213247,213406,213501,213544
41,MP6360-5,,204609,204747,204935,205041,205411,205527,205655,210306,210412,210539,210612,210739,211130,211519,211635,211719,211835,211918,212108,212151,212341,212602,212803,212847,212931,213014,213131,213204,213309,213406,213439,213544,213607,213702,213809,214129,214245,214424,,214613,214635
42,MX1545-5,,,,,,,,,,,,,,,,,,,,,,,,204757,204841,204935,205041,205159,205254,205433,205538,205610,205706,205738,205905,210033,210400,210507,210634,210750,210857,210930
43,MP6422-5,,211130,211308,211446,211624,212013,212108,212214,212425,212446,212613,212729,212814,213131,213501,213618,213702,213821,213855,214046,214129,214307,214529,214741,214835,214930,215014,215119,215226,215343,215511,215617,215807,215840,215923,220030,220336,220525,220736,220917,221012,221045
44,MW3278-4,212825,213003,213215,213352,213555,213821,213917,214035,214256,214340,214457,214551,214741,215025,215405,215511,215555,215650,215734,215902,215945,220115,220336,220525,220558,220642,220736,220842,220939,221045,221141,221235,221330,221341,221435,221540,221920,222048,222237,222353,222447,222520
45,MS1953-5,221507,221708,221803,222048,222447,222625,222719,222803,222941,223036,223152,223259,223427,223744,224124,224252,224314,224421,224526,224621,224715,224916,225127,225315,225359,225442,225526,225642,225742,225910,225943,230026,230142,230215,230248,230353,230710,230849,231050,231122,231217,231300
46,MS1935-4,,,,,,,,,,,,,,221636,222026,222142,222226,222404,222520,222625,222719,222920,223141,223354,223500,223555,223700,223806,223850,224019,224124,224157,224303,224335,224359,224515,224821,225000,225149,225305,225420,225504
