,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1517-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070133,070228,070301,070323,070408,070535,070830,071052,071253,071347,071453,071526
1,MS2243-0,,,,,,,,,,,,,,070110,070122,070228,070312,070419,070452,070641,070703,070830,071020,071220,071304,071347,071504,071632,071715,071831,071917,072013,072141,072202,072224,072340,072655,072822,073011,073054,073221,073243
2,MS2365-0,,,,,070110,070144,070250,070356,070441,070524,070641,070725,070819,071136,071526,071643,071715,071844,071928,072046,072119,072246,072445,072633,072706,072811,072917,073054,073148,073348,073431,073503,073557,073641,073713,073829,074146,074251,074356,074501,074556,074639
3,MS1903-0,,071431,071643,071821,072002,072256,072413,072507,072644,072749,072938,073043,073221,073535,073851,074019,074040,074207,074301,074439,074523,074639,074839,075050,075122,075206,075301,075406,075513,075640,075712,075756,075945,080018,080051,080155,080535,080640,080913,080957,081102,081134
4,MS1953-0,,074606,074828,075028,075355,075651,075756,075850,080112,080145,080250,080333,080513,080840,081240,081407,081451,081555,081639,081805,081838,082016,082155,082417,082500,082554,082659,082815,082911,083027,083111,083143,083345,083355,083428,083544,083840,084041,084220,084336,084453,084537
5,MS2025-0,080429,080640,080745,080913,081145,081512,081617,081711,081921,082016,082144,082216,082259,082627,082944,083100,083143,083238,083310,083450,083522,083651,083924,084136,084231,084325,084420,084537,084610,084726,084820,084936,085009,085030,085052,085157,085450,085606,085721,085838,085942,090015
6,MW5645-0,082005,082355,082638,082815,082954,083300,083355,083500,083533,083618,083734,083818,083934,084242,084610,084715,084737,084842,084925,085041,085114,085251,085512,085711,085754,085838,085942,090120,090204,090342,090415,090448,090554,090616,090638,090743,091027,091154,091345,091428,091512,091607
7,MX1517-1,084008,084253,084431,084632,084831,085135,085345,085450,085555,085638,085848,085921,090058,090415,090805,090932,091005,091110,091154,,,,091934,091956,092039,092112,092206,092355,092439,092606,092650,092722,092755,092816,092911,093016,093320,093446,093635,093740,093834,093928
8,MS2243-1,090058,090404,090616,090805,091016,091417,091556,091702,091829,091924,092144,092228,092311,092628,093016,093121,093215,093320,093352,093519,093551,093740,093951,094141,094235,094329,094413,094540,094613,094813,094909,094942,095108,095119,095152,095257,095635,095752,095920,100120,100214,100257
9,MS2365-1,091902,092028,092239,092439,092555,092932,093142,093247,093424,093508,093657,093802,093951,094307,094656,094813,094858,095025,,095308,095352,095540,095741,095931,100026,100120,100236,100403,100446,100707,100824,100908,100951,101045,101202,101318,101622,101821,102031,102125,102230,102303
10,MS1903-1,,094129,094351,094602,094718,095003,095235,095341,095646,095730,095953,100037,100203,100540,100919,101045,101139,101245,101339,101455,101539,101727,101936,102147,102241,102336,102431,102536,102619,102745,102818,102901,103017,103101,103133,103249,103605,103721,103859,104015,104110,104143
11,MS1953-1,094257,104237,104447,104724,104945,105333,105439,105556,105818,105913,110113,110157,110229,110546,110926,111114,111146,111303,111336,111559,111656,111856,112036,112247,112340,112424,112518,112623,112706,112909,113004,113058,113204,113226,113247,113415,113741,113931,,114227,114345,114418
