,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070200,070307,070350,070656
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,070105,070117,070223,070328,070435,070445,070908,071225,071329,071603,071719,071857,072014,072416,072543,072626,073057
2,MW5853-0,,,,,,,,,,,,,070105,070200,070507,070656,070803,070846,071013,071235,071308,071340,071456,071613,071741,071824,072310,072648,072754,073047,073213,073402,073507,073855,074011,074127,074546
3,MZ3556-0,070105,070223,070339,070424,070456,070551,070612,070645,070739,070857,071046,071140,071257,071340,071741,071824,072035,072130,072248,072532,072615,072721,072848,073003,073057,073151,073646,073917,074022,074304,074430,074651,074744,075017,075121,075237,075625
4,MZ3559-0,,070941,071118,071150,071203,071235,071257,071340,071402,071635,071741,071824,072014,072035,072353,072532,072637,072721,072909,073036,073057,073141,073246,073351,073445,073551,073938,074116,074221,074503,074629,074744,074923,075215,075320,075426,075647
5,MZ3734-0,071613,071719,071835,071919,071941,072014,072035,072119,072152,072416,072510,072615,072721,072837,073119,073257,073340,073402,073551,073750,073812,073844,073949,074105,074159,074242,074712,074934,075038,075426,075542,075731,075857,080151,080413,080550,080802
6,MZ3956-0,072732,,073108,073141,073151,073224,073257,073329,073413,073602,073707,073750,074011,,074336,074430,074513,074618,074734,074923,075006,075110,075226,075331,075437,075520,075941,080151,080257,080529,080623,080907,080950,081213,081328,081401,081621
7,MZ3825-0,074116,074210,074336,074409,074430,074503,074524,074618,074701,074944,075049,075143,075320,075437,075752,080014,080119,080203,080340,080645,080728,080813,080907,081023,081151,081213,081643,081842,081947,082345,082451,082649,082848,083058,083214,083330,083459
8,MW5936-0,075331,075415,075542,075615,075647,075742,075814,075857,075941,080130,080224,080329,080445,080634,080939,081034,081256,081339,081549,081831,081926,082021,082114,082230,082334,082407,082910,083058,083247,083520,083731,084014,084246,084518,084644,084915,085147
9,MZ3978-0,080413,080601,080739,080813,080845,080918,080950,081023,081106,081256,081401,081505,081632,081759,082104,082230,082451,082523,082711,082910,082953,083048,083214,083330,083437,083510,083942,084318,084424,084622,084727,084915,085157,085419,085546,085640,090111
