,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,070103,070214,070317,070424,070508
1,MX4159-0,,,,,,,,,,,,,,,,,,,070103,070149,070306,070636,070826,070956,071051,071220,071315
2,MX4338-0,,,,,,,,,,,070103,070127,070227,070338,070446,070541,070636,070730,070815,070923,071051,071400,071603,071741,071836,071955,072040
3,MX4365-0,,,,,,,,070103,070127,070227,070614,071136,071242,071400,071539,071614,071730,071836,071933,072040,072218,072544,072722,072900,073016,073132,073227
4,MX4383-0,,,070103,070115,070214,070508,070603,070647,070826,071007,071231,071803,071900,072007,072134,072229,072345,072406,072501,072606,072743,073111,073353,073447,073553,073709,073804
5,MX4388-0,070214,070614,070826,070850,070945,071102,071231,071315,071444,071635,072040,072533,072616,072711,072816,072954,073111,073205,073237,073310,073415,073804,073922,074206,074301,074419,074452
6,MX4458-0,,,071517,071550,071635,071922,072134,072229,072356,072512,072900,073437,073542,073648,073804,073933,074111,074155,074239,074323,074441,074829,074958,075158,075303,075419,075452
7,MP6426-0,071836,072040,072301,072356,072533,072722,072838,072932,073111,073259,073520,074049,074144,074323,074419,074452,074630,074746,074829,075020,075147,075536,075652,075925,080019,080135,080208
8,MX4535-0,072123,072649,073005,073100,073143,073458,073720,073804,073955,074111,074333,074914,075020,075136,075314,075409,075619,075746,075841,080019,080157,080610,080759,081020,081210,081337,081433
9,MX3651-0,073143,073531,073849,073922,074006,074250,074419,074652,074829,074947,075347,075852,075957,080146,080230,080324,080504,080600,080632,080821,080948,081326,081454,081749,081938,082105,082159
10,MX3783-0,073911,,074808,074853,074947,075253,075336,075452,075630,075757,080241,080738,080832,080937,081104,081148,081315,081411,081454,081622,081749,082116,082232,082446,082602,082719,082802
11,MX4021-0,,075608,075925,080102,080146,080442,080632,080727,080904,081020,081422,081949,082043,082210,082337,082435,082635,082741,082835,082919,083047,083437,083543,083756,083903,084020,084103
12,MX4041-1,,080146,080610,080705,080810,081104,081315,081422,081600,081822,082032,082602,082719,082835,082941,083036,083237,083353,083426,083510,083639,083958,084209,084336,084515,084642,084714
13,MX4159-1,080716,081032,081400,081505,081600,081905,082032,082137,082315,082446,082646,083203,083321,083459,083616,083701,083914,084009,084052,084220,084409,084725,084842,085104,085209,085326,085401
14,MX4338-1,081505,081844,082221,082304,082401,082646,082908,083014,083203,083459,083925,084504,084620,084736,084926,085031,085242,085350,085434,085456,085636,090007,090208,090356,090503,090619,090713
15,MX4551-0,082401,090757,091136,091314,091347,091620,091831,091926,092104,092253,092515,093102,093157,093324,093451,093556,093712,093817,093912,094039,094155,094545,094723,094934,095028,095144,095217
