,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070205,070227,070333,070431,070514,070557,070652,070736,070903,070946
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070108,070216,070431,070536,070630,070652,070736,070819,070841,070903,070935,070946,071102,071146
2,MZ3825-0,,,,,,,,,,,,,,070108,070143,070249,070344,070536,070630,070736,070819,070903,070935,071113,071432,071632,071810,071915,072021,072054,072200,072232,072254,072316,072400,072433,072600,072643
3,MZ3956-0,,,,,,,,,070108,070249,070419,070924,071019,071113,071231,071326,071422,071621,071726,071832,071926,072010,072054,072210,072549,072749,073033,073116,073232,073327,073443,073516,073600,073633,073717,073750,073907,073951
4,MZ3978-0,070322,070408,070714,070852,071135,071411,071559,071704,071821,071959,072116,072705,072822,072927,073055,073200,073316,073600,073717,073833,073951,074035,074119,074246,074656,074920,075130,075321,075438,075533,075650,075724,075829,075840,075934,080018,080124,080219
5,MW3417-0,070546,071904,072254,072444,072705,073011,073105,073243,073410,073655,073728,074307,074424,074518,074645,074751,074847,075058,075205,075310,075405,075416,075511,075628,075934,080124,080335,080441,080557,080630,080735,080819,080914,080936,081009,081031,081148,081222
6,MZ3987-0,071146,071411,071548,071737,072021,072411,072600,072705,072854,073138,073316,073812,073918,074002,074130,074224,074318,074540,074634,074740,074836,074920,075025,075205,075511,075735,075923,080029,080146,080219,080324,080408,080452,080514,080608,080651,080819,080903
7,MW5191-0,072349,072454,072622,072854,073044,073327,073527,073644,073812,074002,074119,074612,074707,074814,074930,075025,075120,075332,075438,075544,075628,075650,075713,075840,080158,080357,080535,080651,080808,080841,080936,080958,081053,081115,081148,081211,081305,081400
8,MX1135-0,,073549,073717,073929,074246,074656,074740,074920,075120,075427,075606,080124,080230,080335,080503,080608,080702,080925,081031,081200,081349,081411,081433,081603,081931,082155,082441,082557,082651,082735,082851,082945,083050,083123,083206,083250,083417,083512
9,MW5853-0,,074825,075025,075216,075427,075724,075851,080007,080135,080313,080419,080925,081020,081115,081255,081400,081506,081709,081815,081920,082005,082049,082217,082357,082746,082945,083144,083250,083417,083450,083556,083629,083724,083807,083851,083924,084051,084134
10,MX1260-0,075934,080219,080441,080713,080925,081222,081338,081444,081647,081920,082049,082630,082724,082851,083039,083144,083250,083523,083618,083745,083945,084029,084051,084219,084558,084809,085030,085135,085335,085430,085536,085620,085715,085759,085847,085859,090018,090102
11,MZ3559-0,,081305,081506,081731,081931,082301,082503,082619,082818,083133,083311,083818,083935,084102,084252,084357,084453,084653,084747,084903,084958,085030,085103,085230,085536,085737,085954,090102,090219,090253,090400,090444,090529,090602,090646,090656,090824,090908
12,MZ3734-1,082111,082344,082546,082724,082945,083301,083344,083629,084007,084219,084336,084831,084925,085041,085230,085324,085419,085547,085632,085759,085932,090006,090029,090135,090444,090634,090919,091013,091129,091203,091308,091402,091424,091446,091540,091551,091730,091813
13,MZ3740-1,083206,083450,083745,084040,084230,084515,084704,084831,085135,085430,085558,090040,090146,090253,090433,090507,090602,090824,090919,091024,091151,091224,091308,091446,091802,091941,092120,092204,092321,092404,092509,092552,092625,092647,092741,092814,092932,093026
14,MZ3825-1,084419,084515,084653,084842,085114,085452,085547,085715,090040,090253,090422,090908,091002,091056,091235,091330,091424,091646,091741,091908,091952,092025,092120,092215,092531,092730,093005,093059,093216,093300,093405,093438,093500,093522,093606,093650,093806,093900
15,MW5898-0,085241,085324,085620,085832,090349,090707,090941,091151,091341,091540,091646,092204,092310,092426,092552,092658,092803,093015,093121,093227,093405,093438,093522,093628,094038,094206,094441,094547,094703,094736,094842,094926,094959,095020,095116,095137,095305,095411
16,MZ3956-1,090337,090634,090835,090951,091224,091741,091813,091941,092248,092520,092647,093216,093300,093405,093543,093650,093755,093944,094027,094206,094323,094357,094430,094557,094926,095105,095222,095338,095433,095516,095622,095705,095749,095811,095905,095949,100044,100138
17,MZ3978-1,091246,091435,091657,091857,092131,092552,092803,092943,093216,093416,093533,094027,094144,094301,094441,094536,094630,094937,095042,095149,095233,095316,095400,095505,095811,095949,100233,100349,100516,100600,100727,100833,100857,100918,101013,101034,101140,101236
18,MZ3987-1,092237,092520,092814,092943,093154,093511,093744,093911,094049,094250,094525,095042,095149,095255,095422,095516,095611,095811,095905,100022,100201,100233,100317,100433,100727,100918,101107,101236,101341,101414,101530,101603,101646,101708,101802,101824,101952,102035
19,MW5966-0,092803,101613,101857,102130,102509,103036,103239,103524,103756,104253,104325,104916,105056,105217,105345,105504,105620,105821,105937,110105,110200,110244,110400,110527,110916,111054,111305,111421,111538,111612,111717,111801,111845,111908,112003,112047,112153,112258
20,MW5191-1,093628,093900,094038,094514,094853,095316,095600,095716,095905,100116,100400,100929,101024,101129,101320,101425,101530,101802,101908,102035,102225,102320,102447,102553,102920,103025,103228,103408,103502,103546,103702,103807,103829,103851,103924,103957,104125,104210
21,MW5943-0,094357,094703,095020,095349,095800,100150,100411,100549,100822,101056,101236,101802,101941,102108,102247,102342,102436,102636,102741,102920,103014,103058,103218,103345,103745,103946,104220,104347,104516,104610,104726,104810,104906,104928,105023,105056,105217,105250
