,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
62,MW3496-0,,165527,165654,165741,165753,165827,165933,170027,170101,170217,170323,170439,170618,170755,171049,171239,171335,171419,171630,172022,172117,172211,172436,172603,172826,172931,173449,173913,174102,175000,175317,175423,175752,180227,180344,180501,181251
63,MZ3559-3,165922,170134,170333,170428,170501,170523,170556,170650,170734,170901,170955,171133,171313,171452,171748,171843,172106,172223,172351,172636,172826,172931,173143,173344,173522,173617,174051,174324,174705,175625,175752,180027,180227,180724,180913,181102,181932
64,MZ3740-3,170450,170712,170839,171006,171038,171111,171155,171228,171324,171514,171630,171810,171949,172022,172508,172636,172920,173037,173216,173641,173829,173913,174218,174346,174515,174537,175022,175614,180300,180946,181251,181441,181724,182144,182359,182558,183011
65,MW5898-0,171038,171239,171356,171430,171452,171546,171619,171652,171726,171905,172044,172211,172458,172552,172909,173027,173300,173416,173555,173851,174040,174146,174357,174537,174716,174810,175245,175803,180311,180946,181335,181641,181911,182348,182558,182809,183914
66,MX1084-4,171726,171759,171905,172012,172055,172128,172211,172245,172340,172458,172603,172753,173016,173132,173438,173630,173851,173946,174051,174421,174505,174559,174737,174905,175054,175149,175657,180206,180617,181218,181430,181652,181943,182421,182637,182833,184029
67,MZ4072-4,172223,172425,172603,172625,172709,172742,172815,172847,172954,173110,173216,173405,173555,173735,174102,174240,174515,174632,174810,175211,175317,175434,175614,175814,180155,180217,180701,181146,181441,182057,182238,182443,182809,183204,183332,183438,183808
68,MX1197-4,173059,173713,173913,173946,174040,174102,174146,174357,174410,174559,174716,174927,175054,175255,175602,175825,180100,180238,180501,180903,181040,181146,181357,181617,181954,182016,182505,182928,183215,183936,184113,184255,184501,184751,184936,185129,185721
69,MZ3956-4,,,,,,,,,,,,,,,,173238,173500,173544,173724,174113,174208,174303,174432,174610,174748,174832,175339,180006,180544,181030,181302,181441,181911,182327,182421,182809,183226
70,MX1135-1,175022,180027,180206,180238,180300,180333,180355,180428,180501,180935,181030,181146,181346,181441,181801,182030,182315,182443,182637,183152,183321,183426,183613,183746,184306,184350,184903,185440,185643,190714,190850,191054,191255,191819,192010,192137,193119
71,MX1105-4,175708,180841,181030,181135,181218,,181346,181430,181503,181702,181812,181932,182045,182206,182531,182637,182917,183106,183259,183635,183819,183914,184124,184255,184738,184842,185324,185656,185940,191043,191333,191702,191937,192345,192541,192748,193531
72,MX1067-3,181346,183106,183248,183321,183342,183415,183438,183539,183624,183903,184001,184134,184306,184423,184809,184842,185118,185302,185537,190059,190237,190454,190714,191018,191241,191333,191831,192209,192850,193944,194111,194322,194501,194757,194935,195124,195546
73,MZ3556-4,181641,182030,182206,182238,182327,182421,182454,182531,182558,182822,182917,183106,183237,183404,183735,183841,184124,184207,184501,184936,185227,185440,185709,185914,190148,190225,190714,191127,191724,192637,192839,193108,193415,193900,194027,194300,194808
74,MW5966-3,184306,184400,184535,184629,184738,184809,184903,185021,185034,185238,185357,185526,185734,185903,190225,190430,190714,190839,191105,191746,191916,192010,192250,192505,192721,192828,193320,193838,194155,195651,195819,200125,200408,200714,200842,201159,201842
75,MZ4228-4,185227,185302,185440,185548,185610,185643,185709,185808,185903,190110,190212,190354,190555,190700,191018,191227,191511,191625,191831,192250,192453,192554,192800,192957,193225,193258,193805,194100,194555,200052,200219,200324,200641,200926,201054,201210,201852
76,MZ3734-4,190310,190817,191031,191116,191149,191241,191255,191406,191511,191702,191819,191959,192209,192323,192721,192850,193130,193214,193404,194038,194227,194406,194650,194924,195041,195052,195546,200114,200557,201820,201958,202137,202221,202621,202821,203043,203454
77,MX1213-1,191018,191746,191927,192010,192032,192116,192137,192250,192312,192431,192541,192648,192912,193012,193236,193426,193710,193900,194027,194406,194501,194617,194829,194957,195146,195230,195735,200313,200842,202210,202337,202537,202821,203116,203159,203305,203823
78,MZ3825-4,192431,192541,192721,192800,192828,192901,192945,193024,193058,193236,193353,193510,193754,193900,194227,194417,194701,194819,195041,195524,195641,195819,195957,200146,200313,200346,200820,201337,201958,203054,203254,203527,203656,203950,204118,204236,204742
79,MW5853-4,193225,193331,193510,193542,193604,193637,193710,193754,193816,193933,194038,194206,194428,194533,194902,195030,195314,195441,195608,195852,195946,200114,200335,200503,200714,200735,201253,201547,202148,203305,203421,203549,203855,204309,204436,204553,204943
80,MZ3978-4,194734,194913,195052,195124,195146,195230,195303,195408,195441,195608,195714,195903,200103,200252,200536,200714,200937,201115,201358,201653,201831,201925,202159,202410,202610,202716,203149,203623,203823,204805,204910,205145,205337,205622,205707,205751,210213
81,MZ3559-4,195757,195903,200052,200146,200219,200252,200324,200419,200503,200619,200735,200853,201021,201137,201420,201620,201903,201958,202159,202410,202516,202621,202843,203043,203316,203411,203834,204034,204225,205017,205156,205359,205611,205918,210036,210203,210825
82,MZ3740-4,200441,200547,200735,200757,200820,200904,200926,201021,201043,201148,201242,201420,201631,201747,202054,202210,202432,202537,202705,203054,203159,203305,203443,203623,203812,203855,204331,204637,204753,205645,205802,205950,210235,210509,210709,210836,211438
83,MZ3956-5,201958,202115,202242,202315,202348,202432,202454,202548,202621,202821,202927,203054,203305,203432,203739,203855,204129,204247,204425,204900,205017,205145,205432,205645,205845,205907,210436,210720,211046,211532,211745,212123,212345,212619,212742,212849,213211
84,MX1084-5,203527,203549,203739,203834,203855,203928,204023,204056,204225,204258,204341,204508,204658,204838,205156,205337,205611,205707,205845,210203,210257,210414,210553,210741,210858,210930,211354,211745,212123,212656,212900,213032,213243,213511,213640,213846,214451
85,MX1197-5,204107,205421,205527,205600,205633,205656,205729,205812,205907,210003,210057,210213,210351,210509,210836,211025,211300,211416,211616,212004,212100,212156,212406,212556,212753,212827,213319,213629,213824,214545,214820,215030,215330,215634,215752,215952,220425
86,MW5936-2,210625,210731,210909,210941,211003,211057,211141,211224,211311,211427,211605,211745,212100,212240,212556,212720,212946,213105,213233,213500,213618,213729,213937,214126,214324,214407,214842,215235,215424,220219,220340,220447,220630,220808,220903,221111,221814
87,MX1105-5,211025,211638,211745,211818,211840,211925,211950,,212145,212156,212301,212450,212630,212742,213021,213105,213344,213449,213718,213948,214032,214115,214249,214418,214607,214701,215137,215446,215730,220414,220544,220652,220840,221216,221405,221504,222200
88,MZ3556-5,212827,213021,213222,213308,213344,213417,213438,213533,213618,213718,213846,214021,214237,214418,214735,214936,215224,215341,215634,220003,220103,220146,220447,220702,221017,221039,221516,221825,222131,223025,223225,223603,223813,224140,224246,224435,225016
89,MZ3734-5,213054,214115,214237,214302,214324,214356,214429,214513,214545,214639,214735,214903,215020,215213,215509,215708,215941,220050,220251,220544,220652,220746,221017,221133,221333,221405,221847,222036,222327,223413,223529,223802,224013,224341,224446,224531,225110
90,MZ3825-5,215509,215634,215814,215836,215858,215930,215952,220038,220116,220230,220324,220458,220808,220829,221133,221405,221636,221847,222025,222400,222505,222621,222742,222942,223109,223141,223624,224035,224213,225110,225248,225520,225719,230057,230152,230352,230752
91,MZ4228-5,221133,221249,221427,221504,221516,221603,221625,221709,221730,221836,221941,222058,222243,222327,222632,222859,223130,223246,223446,223802,223908,224024,224140,224308,224425,224435,224922,225237,225436,230541,230709,230930,231203,231353,231458,231541,232014
92,MW5853-5,223457,223708,223856,224013,224035,224118,224151,224235,224330,224446,224604,224731,224954,225059,225425,225520,225803,225919,230203,230552,230803,230930,231108,231320,231509,231603,232120,232426,232615,233205,233344,233617,233735,,,,
93,MZ3978-5,224637,224731,224849,224933,224954,225027,225048,225132,225153,225259,225353,225458,225647,225825,230046,230225,230447,230541,230814,231141,231247,231331,231531,231709,231825,231858,232331,232615,232732,233355,233500,233628,233724,,,,
94,MW5936-3,225614,225636,225752,225825,225846,225919,225941,230013,230046,230203,230257,230403,230520,230552,230836,230952,231236,231403,231614,231930,232036,232120,232248,232353,232459,232532,232954,233227,233417,233746,233840,,,,,,
95,MX1105-6,230024,232448,232604,232626,232648,232720,232743,232826,232859,233027,233110,233216,233333,233511,233819,233946,,,,,,,,,,,,,,,,,,,,,
96,MX1084-6,230636,230825,230930,231003,231036,231057,231119,231203,231247,231331,231425,231603,231731,231836,232109,232259,232521,232615,232910,233121,233216,233311,233438,233555,233712,233746,,,,,,,,,,,
97,MX1197-6,231647,232025,232131,232153,232226,232248,232320,232353,232437,232521,232615,232720,232837,233016,233300,233406,233650,233735,233902,,,,,,,,,,,,,,,,,,
98,MZ3556-6,232910,233005,233110,233132,233205,233227,233249,233322,233355,233449,233544,233712,233902,,,,,,,,,,,,,,,,,,,,,,,,
