,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,070109,070218,070419,070514,070620,070704,070809,070903,070947,071030,071102,071135,071240,071324
1,MZ3825-0,,,,,,,,,,,,,,070109,070207,070251,070334,070558,070653,070758,070841,070925,071052,071219,071523,071711,071816,071910,072026,072058,072152,072236,072247,072309,072353,072415,072543,072627
2,MZ3956-0,,,,,,,,070109,070122,070302,070419,070936,071030,071230,071324,071418,071523,071805,071859,072015,072142,072225,072247,072415,072743,072943,073110,073217,073323,073417,073522,073606,073649,073711,073805,073827,073953,074038
3,MZ3978-0,,,070109,070229,070441,070642,070725,070853,071030,071302,071440,071932,072037,072236,072331,072426,072510,072649,072743,072859,072943,072954,073038,073205,073450,073638,073816,073921,074027,074110,074216,074259,074344,074406,074439,074501,074617,074649
4,MZ3987-0,071113,071407,071650,071838,071954,072309,072405,072532,072710,072943,073110,073616,073722,073838,073943,074038,074121,074355,074450,074555,074732,074816,074848,075004,075330,075446,075646,075740,075917,080002,080118,080151,080245,080329,080350,080434,080539,080633
5,MZ4072-0,072426,072554,072859,073005,073217,073501,073606,073711,073827,074027,074143,074617,074711,074816,074932,075026,075109,075309,075403,075519,075603,075624,075646,075802,080108,080234,080434,080528,080643,080716,080821,080907,081001,081012,081106,081128,081255,081338
6,MP6422-0,073228,073312,073501,073616,073733,074027,074154,074248,074450,074638,074754,075309,075457,075540,075657,075751,075845,080057,080202,080318,080412,080455,080611,080749,081106,081317,081549,081654,081821,081906,082013,082119,082235,082256,082350,082402,082518,082612
7,MZ4228-0,,074143,074310,074417,074628,074932,075015,075142,075319,075457,075603,080108,080223,080329,080455,080539,080622,080856,080950,081117,081201,081233,081306,081433,081759,081928,082213,082350,082456,082529,082634,082706,082750,082813,082846,082907,083013,083107
8,MW5853-0,074754,074816,075004,075120,075414,075751,075950,080108,080401,080528,080622,081117,081212,081317,081433,081538,081633,081821,081906,082035,082140,082224,082245,082424,082739,082940,083235,083401,083517,083614,083657,083751,083813,083835,083928,084014,084130,084235
9,MZ3556-0,080046,080401,080549,080800,081001,081327,081433,081527,081737,081939,082057,082612,082706,082824,082951,083056,083152,083445,083550,083708,083802,083845,083918,084047,084351,084601,084706,084822,084939,085012,085128,085213,085236,085308,085341,085425,085603,085657
10,MZ3559-0,081117,081411,081611,081759,082024,082329,082413,082529,082655,082940,083107,083550,083635,083719,083835,083928,084025,084246,084340,084456,084601,084644,084822,084939,085257,085447,085719,085813,085931,085952,090057,090141,090152,090235,090308,090330,090435,090530
11,MX1105-0,081411,085625,085847,090047,090235,090540,090751,090918,091045,091257,091434,091940,092108,092213,092340,092445,092612,092802,092858,093014,093213,093257,093340,093445,093801,093951,094151,094245,094402,094435,094540,094634,094656,,,094858,094952,095046
12,MZ3734-0,082245,082413,082645,082846,082951,083351,083550,083646,083845,084036,084130,084623,084728,084822,085001,085033,085117,085414,085509,085614,085741,085835,090025,090130,090425,090645,090856,091001,091117,091213,091329,091423,091445,091507,091540,091603,091719,091752
13,MX1135-1,083445,083729,083939,084141,084246,084518,084612,084717,084939,085213,085352,085858,085941,090036,090203,090257,090341,090613,090707,090824,090940,091012,091045,091150,091529,091657,091857,092003,092057,092152,092246,092329,092351,092423,092518,092540,092645,092728
14,MZ3825-1,084518,084612,085001,085150,085330,085730,085931,090025,090130,090308,090414,090918,091012,091128,091246,091340,091434,091614,091708,091824,091951,092035,092057,092224,092518,092728,092858,093003,093057,093141,093235,093308,093351,093402,093445,093518,093624,093646
15,MZ3956-1,,090656,090918,091106,091402,091802,091940,092046,092351,092550,092656,093141,093246,093351,093518,093624,093729,094013,094108,094245,094340,094402,094456,094602,094931,095129,095413,095456,095550,095613,095708,095803,095847,095909,095953,100026,100120,100225
16,MZ3978-1,091456,091540,092014,092141,092340,092728,092824,092941,093213,093402,093518,094035,094057,094151,094307,094402,094456,094718,094813,094931,095057,095140,095151,095319,095635,095752,100026,100120,100236,100319,100403,100436,100457,100519,100613,100646,100752,100847
17,MZ3987-1,092445,092550,092813,093014,093213,093624,093812,093940,094151,094424,094540,095046,095151,095329,095445,095550,095635,095847,095942,100120,100225,100309,100436,100541,100858,101037,101237,101404,101459,101521,101616,101659,101732,101805,101837,101859,102016,102110
18,MZ4072-1,093340,093624,093951,094129,094256,094602,094813,094931,095057,095246,095402,095858,100026,100142,100319,100414,100457,100718,100813,100931,101132,101215,101237,101343,101721,101826,102026,102132,102248,102320,102425,102508,102530,102552,102635,102657,102813,102908
19,MW5943-0,,094634,094931,095140,095340,095741,095847,100004,100152,100436,100624,101215,101321,101437,101626,101743,101859,102132,102226,102342,102447,102541,102646,102802,103139,103319,103529,103636,103753,103825,103943,104038,104110,104132,104227,104248,104356,104440
20,MP6031-0,,095203,095340,095539,095752,100142,100258,100446,100624,100909,101026,101521,101616,101754,101932,102037,102121,102331,102436,102552,102635,102719,102846,103002,103236,103330,103529,103636,103803,103836,103954,104049,104121,104143,104238,104259,104407,104440
21,MZ4228-1,,095719,095931,100109,100225,100552,100657,100835,101121,101321,101448,101954,102059,102204,102404,102458,102552,102751,102846,103024,103203,103246,103330,103456,103753,103932,104238,104332,104451,104525,104609,104707,104729,104740,104835,104856,105002,105056
22,MP6422-1,100037,100225,100519,100740,101037,101415,101648,101837,102016,102320,102436,102951,103107,103225,103340,103507,103614,103825,103932,104059,104154,104238,104356,104503,104907,105107,105246,105340,105456,105550,105656,105740,105812,105845,105939,110002,110108,110203
23,MW5853-1,100436,100752,100942,101154,101310,101605,101837,101932,102237,102552,102657,103150,103257,103340,103518,103603,103636,103836,103943,104110,104154,104216,104248,104356,104644,104846,105139,105235,105401,105434,105518,105550,105613,105635,105729,105751,105917,110013
24,MW5966-0,101510,101553,101954,102154,102530,103045,103308,103456,103625,104038,104110,104644,104729,104846,105034,105150,105246,105456,105602,105718,105823,105907,105939,110046,110402,110507,110728,110833,110928,111000,111054,111127,111222,111244,111338,111411,111516,111611
25,MZ3559-1,,102857,103045,103351,103625,104005,104121,104227,104407,104657,104740,105246,105340,105529,105645,105751,105845,110108,110203,110308,110540,110612,110655,110800,111044,111233,111443,111549,111647,111730,111835,111940,112003,112025,112120,112131,112247,112319
26,MX1084-0,103139,110402,110540,110728,111044,111422,111658,111752,112014,112309,112446,113026,113120,113225,113404,113459,113604,113836,,,114309,114331,114414,114530,114824,114940,115128,115224,115341,115424,115530,115603,115646,115719,115802,115835,115931,120025
27,MX1067-0,103932,104216,104440,104729,104940,105224,105456,105602,105718,105845,110002,110518,110623,110749,110917,111033,111127,111255,111400,111538,111709,111803,111918,112036,112352,112519,112707,112750,112909,112942,113058,113153,113215,113236,113320,113404,113510,113604
28,MZ3556-1,104940,105307,105613,105917,110213,110623,110845,111000,111138,111454,111636,112131,112236,112414,112540,112645,112814,113015,113120,113247,113353,113426,113459,113626,114015,114204,114403,114508,114635,114718,114846,114929,114951,115034,115106,115139,115308,115403
29,MX1105-1,110141,111538,111813,112014,112153,112457,112707,112803,113037,113331,113510,113953,114037,114153,114331,114446,114541,114751,114857,115001,115056,115139,115246,115403,115730,115824,120015,120058,120214,120236,120330,120415,120437,120459,120531,120615,120731,120815
30,MZ3734-1,112131,112258,112551,112803,113026,113309,113459,113626,113953,114352,114519,115034,115139,115308,115435,115614,115719,115953,120047,120236,120341,120426,120459,120604,120909,121047,121258,121457,121614,121646,121835,121907,122003,122024,122119,122213,122328,122424
31,MX1135-2,113247,113615,113910,114121,114320,114657,114918,115056,115246,115614,115802,120330,120415,120553,120742,120847,121004,121142,121247,121425,121635,121719,121857,122003,122317,122434,122655,122750,122907,123002,123107,123140,123202,123224,123257,123341,123435,123541
32,MZ3825-2,114446,114541,114951,115150,115413,115741,115942,120047,120330,120637,120815,121309,121403,121530,121741,121857,121951,122202,122317,122507,122612,122655,122717,122822,123140,123341,123552,123708,123802,123846,123951,124036,124058,124119,124214,124235,124341,124435
33,MZ3956-2,115508,115741,120036,120214,120448,120858,121015,121120,121403,121708,122024,122612,122739,122907,123056,123151,123319,123541,123646,123802,123929,124014,124119,124308,124613,124751,125023,125129,125258,125330,125508,125541,125602,125646,125718,125740,125907,125950
34,MZ3978-2,120920,121058,121425,121635,121940,122328,122550,122800,123045,123341,123519,124036,124141,124246,124413,124529,124646,124813,124918,125118,125225,125309,125330,125435,125740,125918,130047,130225,130341,130424,130529,130602,130645,130728,130814,130836,130954,131059
35,MW5943-1,121802,121907,122140,122424,122800,123118,123341,123446,123613,123940,124108,124646,124729,124846,125045,125151,125309,125541,125646,125845,125939,130003,130047,130203,130518,130707,130859,131015,131154,131239,131440,131545,131607,131629,131702,131734,131851,131945
36,MZ3987-2,122856,123235,123435,123646,123918,124330,124435,124624,124835,125214,125341,125845,125950,130130,130308,130402,130457,130825,130932,131143,131239,131323,131502,131629,131945,132102,132251,132440,132535,132608,132724,132757,132830,132903,132936,133030,133146,133252
