,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
46,AA6952-3,,,-1,-1,-1,3,4,1,1,-1,-1,,,,,,,1,2,1,1,1,-1
47,AA7488-3,-1,-1,-1,,-1,3,4,,1,-1,-1,-1,-1,1,1,1,,,,1,,,-1
48,AA7149-3,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,,-1,1,1,1,1,1,2,1,1,1,-1
49,AA7492-3,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
50,MW4503-3,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
51,MW4229-3,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
52,MW4619-4,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
53,MW3430-0,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
54,AA7536-2,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,,-1,1,1,1,1,1,2,1,,1,
55,MP5824-3,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
56,MW4647-4,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
57,AA7706-2,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
58,AA7488-4,,,,,-1,3,4,1,,-1,-1,-1,-1,,1,1,1,1,2,1,1,1,-1
59,MW4825-3,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
60,MS5234-0,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
61,AA6482-2,,,-1,-1,-1,3,,,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
62,MW4503-4,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
63,AA6952-4,,,,,,,,,,,,,,,,,,1,2,1,1,1,-1
64,AA7530-3,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
65,MW4229-4,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
66,MW4619-5,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
67,AA7101-1,-1,-1,-1,-1,-1,3,4,1,,,,,,1,,,,1,2,1,1,1,-1
68,MP5824-4,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
69,MW3430-1,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
70,MW4647-5,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
71,AA7706-3,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
72,AA7488-5,,,,,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
73,MW4825-4,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
74,MW4503-5,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
75,AA7492-4,,,,,-1,,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,
76,AA7530-4,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
77,AA6482-3,,,,,,,,,,,,,,1,1,1,1,1,2,1,,,-1
78,MW4229-5,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
79,AA7101-2,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,,,,,,,-1
80,MW4619-6,,-1,-1,,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
81,MW4647-6,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
82,AA6952-5,-1,,,,,,,,1,-1,-1,-1,-1,1,,,,,,,,1,
83,AA6482-4,,-1,-1,,,,,,,,,,-1,,,,1,1,2,1,1,1,-1
84,MW4503-6,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
85,MW4619-7,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
86,MP5824-5,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
87,MW4647-7,-1,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
88,AA7488-6,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
89,AA6482-5,,,,,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
90,MW4503-7,,,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
91,MW4619-8,,-1,-1,-1,-1,3,4,1,1,-1,-1,-1,-1,,,,,,,,,,
92,MP5824-6,-1,,-1,-1,-1,3,4,,,,,,,,,,,,,,,,
93,MW4647-8,-1,-1,,,,,,,,,,,,,,,,,,,,,
