,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070117,070212
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,070105,070149,070424,070518,070635,070740,070846,070941,071024,071056,071129,071151,071246,071341
2,MZ3825-0,,,,,,,,,,,,,,,,070105,070117,070256,070402,070456,070623,070656,070740,070857,071235,071424,071540,071635,071741,071929,072025,072057,072141,072204,072237,072259,072427,072510
3,MW5936-0,,,,,,,,,070105,070256,070424,070930,071002,071046,071214,071308,071402,071613,071719,071835,071929,072003,072035,072215,072554,072720,072941,073045,073139,073257,073340,073445,073529,073551,073635,073657,073802,073845
4,MZ3978-0,070105,070234,070456,070613,070846,071203,071257,071352,071551,071741,071846,072405,072500,072604,072720,072836,072930,073202,073246,073402,073540,073624,073708,073835,074151,074351,074540,074645,074803,074846,075002,075056,075201,075222,075316,075340,075506,075600
5,MZ3987-0,071246,071319,071540,071730,071919,072215,,072416,072510,072742,072930,073435,073529,073646,073802,073907,073950,074224,074319,074435,074551,074645,074717,074918,075305,075434,075632,075820,075904,080021,080125,080209,080302,080324,080356,080440,080617,080701
6,MZ4072-0,072204,072604,072731,072836,073118,073518,073708,073802,074046,074235,074351,074846,074940,075045,075201,075255,075340,075538,075632,075759,075947,080010,080031,080158,080513,080628,080828,080944,081100,081205,081320,081352,081436,081457,081551,081635,081740,081823
7,MZ4228-0,073813,073845,074035,074202,074340,074929,075056,075201,075401,075632,075810,080335,080502,080617,080711,080817,080901,081121,081226,081403,081541,081624,081656,081834,082137,082253,082535,082639,082744,082923,083006,083050,083133,083216,083249,083310,083426,083459
8,MW5853-0,074602,075150,075305,075444,075622,075853,080042,080147,080335,080513,080628,081132,081237,081331,081508,081613,081718,081938,082032,082221,082347,082409,082430,082618,082934,083050,083310,083415,083510,083721,083826,083858,083941,084025,084057,084130,084235,084318
9,MZ3556-0,080053,080241,080419,080639,080840,081205,081320,081425,081624,081917,082043,082545,082650,082754,082901,083006,083101,083249,083354,083459,083553,083637,083710,083836,084130,084318,084456,084601,084716,084853,084958,085042,085136,085210,085316,085337,085515,085610
10,MZ3559-0,080733,081320,081446,081707,081906,082221,082325,082441,082556,082754,082912,083354,083448,083542,083710,083804,083909,084108,084151,084340,084424,084456,084611,084738,085125,085231,085410,085453,085610,085653,085736,085808,085904,085937,090020,090053,090210,090253
