,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070154,070227,070300,070355,070711,070849,070954,071048,071205,071226
1,MW5264-0,,,,,,,,,,,,,,070109,070143,070300,070322,070416,070511,070627,070649,070827,071048,071259,071331,071425,071531,071647,071741,071910,071942,072015,072047,072120,072258,072404,072719,072919,073035,073140,073235,073319
2,MS2259-0,,,,070109,,070121,070154,,,070427,070638,070711,,071121,071509,071636,071708,,071846,071953,072037,072215,072414,072625,072803,072846,072940,073119,073225,073435,073519,073613,073741,073814,073836,074016,074320,074625,,074835,074940,075023
3,MX1509-0,071110,071353,071614,071730,071953,072153,072247,072414,072552,072636,072803,072846,072919,073235,073624,073741,073814,073922,074016,074143,074226,074414,074636,074835,074940,075034,075139,075308,075351,075518,075602,075646,075740,075823,075845,080003,080257,080456,080634,080750,080910,080954
4,MS1953-0,071825,074603,074752,074929,075107,075456,075613,080235,080413,080446,080624,080707,080846,081153,081542,081709,081741,081859,081943,082110,082132,082259,082448,082709,082803,082847,082954,083110,083206,083428,083500,083533,083605,083649,083711,083816,084220,084314,084538,084633,084717,084749
5,MS1935-0,072951,073057,073214,073341,073708,073954,074038,074059,074215,074248,074447,074519,074625,074929,075308,075435,075529,075635,075707,075823,075918,080119,080318,080540,080624,080707,080750,080846,081005,081153,081237,081310,081404,081436,081615,081731,082038,082142,082404,082448,,
6,MW5346-0,,080921,081026,081248,081353,081731,081943,082048,082215,082310,082426,082520,082658,083005,083355,083500,083533,083638,083722,083849,083921,084114,084325,084517,084611,084655,084800,084906,084950,085116,085222,085255,085349,085422,085454,085549,085832,085959,090147,090252,090411,090454
7,MS2365-1,,083132,083428,083605,083849,084125,084220,084314,084506,084600,084717,084800,084939,085244,085622,085759,085843,090010,090042,090242,090325,090505,090643,090843,090916,091010,091126,091254,091338,091538,091622,091739,091812,091855,091917,092011,092306,092422,092612,092802,092911,092944
8,MW5264-1,085454,085611,085843,090104,090314,090716,090916,091105,091211,091305,091454,091611,091717,092044,092422,092550,092633,092750,092900,093027,093112,093301,093523,093724,093819,093903,094010,094138,094211,094339,094425,094457,094615,094647,094731,094847,095204,095319,095541,095635,095751,095846
9,MS2259-1,,092106,,092539,092612,093250,093439,093501,093702,093746,093925,094010,,094530,094910,095048,095142,095352,,,095741,095919,100119,100342,100437,100553,100626,100815,100921,101132,101216,101310,101416,101437,101510,101627,102100,102322,,102521,102659,102732
10,MX1509-1,,094054,094306,094508,094626,094910,095131,095225,095319,095424,095552,095646,095813,100141,100542,100709,100753,100911,101005,101132,101216,101459,101732,101933,102016,102111,102216,102333,102405,102616,102710,102754,102911,102933,103006,103133,103500,103651,103829,103946,104051,104135
11,MP5824-0,,095941,100108,100309,100542,100911,101005,101132,101321,101416,101605,101659,101804,102144,102521,102710,102805,102922,103122,103228,103322,103544,103807,104051,104135,104219,104346,104440,104524,104702,104757,104903,104957,105019,105041,105156,105533,105700,110007,110135,110240,110313
