,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MP5991-0,113041,113241,113346,113440,113627,113753,114025,114119,114151,114424,114539,114611,115031,115241,115451,115534,115700,115753,115919,120024,120128,120201,120328,120821,121053,121231,121357,121545,121712,121806,121910,122025,122151,122355,122510,122637
13,MS1953-2,114539,115753,115908,120003,120213,120256,120611,120726,120821,121031,121136,121231,121701,121910,122108,122227,122344,122438,122615,122720,122825,122919,123034,123557,123838,124120,124246,124424,124517,124611,124715,124820,124948,125146,125303,125512
14,MR8583-2,125803,130003,130108,130201,130402,130456,130908,131013,131139,131402,131507,131550,131959,132211,132431,132536,132651,132734,132911,133026,133119,133228,133355,133908,134140,134255,134422,134505,134652,134746,134851,134955,135110,135215,135405,135510
15,MS1044-2,131236,131718,131811,131927,132136,132222,132557,132702,132828,133047,133203,133249,133720,133940,134223,134317,134443,134548,134703,134808,134901,135006,135121,135625,135906,140147,140252,140452,140640,140807,140944,141049,141153,141344,141531,141708
16,MS2095-2,134107,134432,134526,134703,134934,135038,135333,135437,135614,135845,135949,140054,140618,140818,141005,141121,141301,141333,141459,141614,141740,141835,142003,142446,142717,143000,143053,143211,143359,143503,143651,143817,143954,144130,144319,144529
17,MS1953-3,141448,142655,142811,142905,143115,143158,143619,143756,143921,144141,144308,144403,144959,145220,145429,145533,145754,145931,150129,150235,150402,150530,150656,151242,151546,151806,151921,152109,152213,152350,152528,152748,152925,153316,153442,153714
18,MR8583-3,152004,152256,152350,152445,152705,152748,153039,153144,153316,153431,153536,153631,154153,154406,154615,154741,154857,155001,155116,155213,155317,155422,155548,160049,160344,160532,160719,160825,160941,161107,161224,161351,161455,161628,161805,162014
19,MS1044-3,154929,155001,155105,155224,155454,155609,155955,160111,160320,160543,160658,160741,161235,161550,161816,162024,162139,162256,162433,162516,162631,162735,162923,163435,163739,163916,164042,164243,164358,164650,164827,165014,165247,165456,165645,165750
20,MS2095-3,161700,162454,162620,162725,162851,162955,163309,163435,163507,163729,163844,163937,164420,164629,164837,164920,165057,165214,165352,165446,165613,165740,165906,170421,170703,170934,171155,171301,171448,171553,171719,171908,172129,172327,172453,172723
21,MS5082-0,165046,165214,165330,165446,165635,165750,170115,170220,170421,170526,170642,170736,171333,171615,171824,171930,172035,172140,172306,172503,172608,172702,172839,173414,173707,174044,174231,174408,174502,174649,174815,174941,175056,175256,175350,175516
22,MS1953-4,171741,172306,172421,172453,172619,172745,173121,173215,173414,173508,173624,173707,174127,174357,174617,174721,174847,174952,175139,175256,175423,175548,175725,180259,180550,180938,181232,181513,181650,181931,182057,182202,182317,182703,182850,183006
23,MX1517-0,173540,174221,174325,174440,174700,174804,175213,175339,175433,175653,175829,175912,180342,180601,180833,181023,181138,181232,181430,181545,181701,181805,181953,182505,182757,183006,183153,183321,183438,183543,183814,183929,184057,184234,184432,184652
24,MW4762-0,180446,181106,181200,181304,181419,181607,181859,182014,182223,182454,182620,182703,183153,183406,183615,183742,183908,184013,184151,184245,184432,184515,184652,185145,185416,185554,185731,185858,190003,190046,190213,190339,190507,190633,190811,190855
25,MS1044-4,183615,183835,183919,184046,184255,184338,184714,184831,185019,185301,185449,185532,190003,190202,190424,190550,190727,190833,191011,191116,191254,191359,191547,192122,192416,192542,192719,192919,193035,193203,193307,193412,193559,193830,193945,194123
26,MS2095-4,190118,190917,191032,191116,191326,191420,191735,191818,192017,192133,192237,192321,192836,193013,193203,193307,193433,193559,193809,193913,194029,194145,194322,194836,195139,195348,195535,195701,195806,195910,200026,200151,200317,200558,200746,200955
27,MS5082-1,193809,194019,194112,194228,194418,194555,194836,194941,195045,195255,195410,195442,195943,200141,200400,200516,200631,200735,200912,201027,201142,201258,201434,201956,202237,202518,202601,202748,202936,203051,203155,203300,203417,203553,203722,203858
28,MS1953-5,201737,202101,202144,202237,202425,202601,202853,202957,203155,203311,203406,203511,203942,204129,204306,204400,204515,204609,204735,204850,205005,205059,205246,205747,205956,210123,210248,210353,210446,210540,210633,210737,210906,211136,211334,211428
29,MW4762-1,210906,210927,211021,211136,211323,211428,211730,211836,212035,212306,212400,212432,212945,213154,213341,213507,213624,213728,213845,213939,214043,214136,214251,214731,215012,215138,215315,215409,215441,215556,215701,215805,215920,220035,220222,220327
30,MS1044-5,,213822,213949,214032,214209,214334,214709,214814,215023,215116,215232,215325,215805,220025,220233,220338,220442,220525,220702,220807,220901,221005,221131,221642,221933,222205,222310,222436,222634,222729,222918,223011,223116,223336,223502,223617
31,MS2095-5,220305,221724,221818,221901,222133,222248,222540,222634,222750,223011,223116,223159,223743,223952,224139,224222,224349,224432,224536,224619,224713,224758,224934,225446,225728,225927,230021,230137,230231,230324,230429,230544,230648,230814,230941,231128
32,MS1953-6,224619,224819,224902,224956,225132,225309,225539,225635,225739,225822,225906,230011,230450,230638,230825,230919,231045,231139,231255,,,,,,,,,,,,,,,,,
