,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070108,070300,070511,070710,070826,070931,071004,071058,,,,071551,071657,071752
1,MW5346-0,,,,,,,,070108,070121,070227,070311,070355,070837,071025,071247,071341,071457,071551,071708,071814,071929,072024,072140,072637,072910,073132,073301,073429,073534,073618,073723,073807,073901,074017,074133,074300
2,MW5537-0,070108,071058,071141,071236,071446,071625,071908,072014,072153,072237,072320,072404,072816,073027,073239,073418,073545,073651,073817,073901,073955,074050,074216,074720,074942,075142,075300,075405,075522,075628,075744,075828,075933,080135,080251,080345
3,MS2365-0,,072648,072732,072827,073016,073037,073345,073513,073618,073701,073756,073828,074311,074510,074637,074753,074847,074932,075048,075120,075238,075311,075405,075839,080113,080218,080345,080523,080650,080744,080838,080954,081059,081217,081333,081440
4,MW5264-0,074659,074720,074814,074910,075037,075216,075522,075628,075817,075900,075944,080018,080418,080628,080828,080911,081005,081059,081228,081311,081419,081451,081618,082100,082311,082554,082659,082837,082943,083121,083237,083331,083459,083658,083814,083952
5,MS2259-0,075120,080523,080628,080734,080921,,081344,081502,081618,081723,081806,081850,082300,082544,082721,082815,082943,083027,083153,083310,083342,083437,083542,084025,084319,084508,,,084952,085058,085227,085438,085745,085756,085952,090129
6,MX1509-0,,082533,082638,082743,083005,083048,083425,083542,083626,083847,083931,084014,084530,084740,084931,085036,085143,085238,085354,085500,085606,085650,085756,090245,090519,090803,091003,091109,091226,091342,091458,091603,091731,091953,092132,092346
7,MS1935-0,083542,084003,084047,084131,084341,084425,084824,084920,085025,085120,085206,085249,085818,090046,090340,090457,090551,090646,090836,090931,091120,,091342,091848,092208,092442,092610,092716,092822,092928,093044,093200,093306,093506,093646,093751
8,MS1953-1,085332,085354,085500,085554,085723,085857,090213,090318,090424,090519,090602,090646,091142,091414,091553,091658,091848,091942,092122,092208,092324,092357,092515,093022,093255,093434,093646,093802,093941,094216,094354,094521,094647,094825,094930,095109
9,MW5346-1,,,,091531,091731,091815,092132,092240,092420,092515,092559,092632,093138,093339,093528,093635,093824,093930,094059,094205,094310,094405,094531,095036,095309,095458,095603,095802,095941,100226,100404,100616,100721,100931,101108,101227
10,MW5537-1,092251,093244,093339,093423,093602,093802,094121,094249,094354,094448,094542,094625,095025,095236,095425,095530,095646,095751,095857,100002,100107,100204,100321,100753,101036,101249,101405,101532,101637,101805,101921,102110,102216,102426,102605,102732
11,MS2365-1,,095047,095141,095258,095519,095614,095845,095951,100046,100310,100342,100415,100920,101130,101333,101438,101605,101659,101816,101911,102027,102100,102216,102659,102932,103048,103326,103444,103655,103938,104138,104421,104621,104950,105205,105301
12,MW5264-1,101108,101238,101322,101416,101554,101721,102100,102205,102259,102354,102448,102521,103005,103253,103454,103600,103727,103833,104000,104055,104200,104254,104359,104853,105140,105420,105620,105715,105821,110105,110221,110444,110644,110927,111200,111400
13,MS2259-1,102459,103454,103538,103633,,103906,104254,104410,104526,104748,104853,104939,105609,105737,105948,110054,110253,,110549,110644,110738,110927,111043,111549,111823,112130,112235,112340,112541,112656,112931,113036,113300,113732,114059,114228
14,MX1509-1,,,110105,110148,110411,110611,110927,111054,111138,111400,111549,111623,112141,112446,112656,112814,112931,113025,113205,113300,113449,113543,113649,114155,114441,114642,114758,114925,115114,115325,115558,115957,120157,120451,120756,121007
15,MS1935-1,111149,111812,111908,112025,112330,112519,112920,113025,113205,113427,113532,113616,114132,114333,114558,114725,114936,115052,115231,115336,115503,115558,115714,120252,120556,120841,121007,121145,121346,121430,122551,122750,122932,123240,123408,123736
16,MS2243-0,113638,113805,113859,113943,114110,114217,114503,114558,114704,114925,115052,115136,115620,115808,120019,120135,120302,120419,120546,120640,120808,120841,120957,121503,121746,122053,122137,122401,122518,122750,122943,123157,123431,123642,123809,124041
17,MS1953-2,115957,120030,120146,120241,120408,120556,120852,121040,121123,121346,121441,121536,121957,122211,122435,122540,122656,122803,122932,123027,123133,123229,123357,123841,124114,124444,124600,124727,124844,124949,125107,125341,125646,125836,130027,130230
18,MW5346-2,,,122137,122244,122424,122540,122837,123005,123144,123302,123431,123525,124030,124303,124549,124705,124949,125033,125225,125319,125436,125519,125646,130157,130408,130556,130745,130913,131157,131302,131419,131557,131736,132000,132128,132330
19,MW5537-2,123925,124633,124727,124822,125107,125236,125603,125730,125803,130027,130132,130230,130829,131051,131302,131452,131557,131714,131916,132000,132106,132213,132352,132816,133143,133448,133542,133638,133721,133816,133921,134110,134247,134521,134709,135027
20,MS2365-2,,130219,130325,130441,130640,130734,131134,131240,131441,131535,131652,131736,132139,132415,132659,132805,132933,133017,133205,133249,133415,133459,133638,134142,134426,134626,134848,135016,135122,135334,135452,135818,140040,140301,140420,140819
21,MW5264-2,132139,132330,132415,132510,132710,132849,133143,133259,133510,133616,133721,133805,134258,134521,134648,134826,134955,135122,135300,135358,135536,135619,135746,140239,140514,140724,140808,140924,141145,141357,141546,141747,142009,142220,142337,142737
22,MS2259-2,133859,134309,134353,134448,134731,134944,135143,135249,135409,135630,135818,135913,140829,141018,141229,141345,141546,141703,141830,142009,142114,142158,142326,142832,143104,143328,143455,143632,143738,144116,144306,144540,144739,145004,145121,145358
23,MX1509-2,135713,135956,140102,140145,140334,140525,140819,140956,141051,141313,141451,141535,143053,143350,143654,143810,144043,144200,144401,144507,144634,144728,144910,145420,145738,145917,150003,150057,150206,150344,150554,150943,151222,151400,151506,151625
24,MS2243-1,141640,141830,141936,142103,142231,142455,142821,142937,143115,143222,143339,143422,144021,144306,144456,144613,144739,144859,145048,145241,145409,145516,145705,150155,150500,150743,150911,151038,151233,151539,151755,152005,152657,153229,153429,153841
25,MS1953-3,144054,144200,144243,144434,144623,144707,145026,145143,145336,145453,145610,145643,150206,150355,150605,150721,151016,151110,151254,151338,151444,151550,151658,152212,152424,152730,152836,153048,153313,153418,153608,153956,154443,154759,154936,155231
26,MW5346-3,,,,150649,150805,151016,151349,151506,151614,151838,151954,152038,152657,152921,153207,153302,153502,153608,153746,153851,154040,154123,154240,154831,155125,155822,160010,160148,160316,160424,161520,162306,162919,163435,163657,164025
27,MW5537-3,151625,152552,152635,152741,153015,153121,153429,153546,153640,153746,153935,154007,154515,154809,155052,155220,155347,155453,155654,155822,155938,160104,160232,160732,161059,161636,161742,161849,162125,162506,163507,164438,165123,165603,165921,170537
28,MS2365-3,154207,154421,154504,154559,154759,154820,155158,155253,155337,155600,155749,155833,160349,160637,160900,161027,161238,161343,161520,161626,161742,161827,162041,162517,162824,163340,163551,163729,163846,164956,170334,171033,171919,172332,172534,172829
29,MW5264-3,160243,160446,160541,160626,160827,161005,161321,161426,161553,161827,162007,162114,162633,162941,163151,163308,163551,163707,163930,164025,164130,164238,164405,164851,165210,165837,170016,170120,170442,171802,172226,173040,173600,174025,174302,174725
30,MS2259-3,161720,162455,162633,162814,163013,163129,163435,163540,163635,163846,164025,164130,164712,164851,165039,165159,165528,165636,165815,165910,170027,170120,170301,170727,171055,171835,171930,172248,172650,173326,173812,174503,174841,175303,175631,202321
31,MX1509-3,164650,164734,,165007,165134,165221,165603,165742,165848,170120,170301,170358,170917,171138,171414,171541,171730,171858,172036,172153,172259,172406,172534,173113,173623,174218,174345,174503,175041,175409,180146,180454,180833,181054,181235,181858
32,MS1935-2,,170504,170610,170705,170928,171055,171425,171552,171636,171858,172025,172058,172628,172850,173051,173231,173348,173454,173623,173812,173920,174014,174207,174747,175102,175809,175946,180113,180241,181000,181116,181424,181845,182057,182510,183018
33,MS1953-4,171824,172058,172204,172406,172556,172701,173040,173209,173421,173527,173657,173740,174323,174558,174819,174946,175113,175230,175409,175505,175620,175704,175831,180314,180559,181308,181434,181635,181909,182108,182320,182616,183101,183410,183610,184231
34,MS2243-2,173454,174058,174218,174419,174703,174819,175230,175358,175442,175704,175925,180030,180559,180844,181105,181235,181434,181551,181740,181835,182003,182108,182247,182838,183220,183715,183820,184052,184420,184631,184820,184957,185233,185550,185731,190206
35,MW5346-4,180748,180927,181022,181203,181434,181529,181845,182014,182214,182459,182648,182743,183326,183548,183820,183947,184124,184242,184431,184609,184736,184830,185019,185539,185859,190133,190250,190420,190706,190930,191047,191238,191416,191701,191839,192102
36,MP6380-0,184030,184146,184242,184420,184558,,185030,185146,185244,185456,185709,185815,190334,190633,190908,191036,191153,191300,191500,191617,191817,191850,192018,192526,192842,193009,193136,193302,193358,193452,193557,193736,193852,194315,194421,194642
37,MW5537-4,,,,,,,,,,,,,,,,,,,,,,,185445,185932,190228,190515,190706,190813,191058,191333,191500,191555,191723,192124,192335,192420
38,MS2365-4,185921,190133,190228,190358,190548,190633,191003,191058,191227,191500,191639,191734,192157,192358,192558,192726,192842,192947,193114,193219,193324,193358,193452,193935,194221,194442,194558,194736,194926,195126,195232,195410,195527,195822,200000,200117
39,MW5264-4,,,,,,,,,,,,,,,,,,,,,192831,192914,193041,193525,193758,194031,194148,194326,194504,194714,194831,194948,195042,195210,195326,195454
40,MX1509-4,195031,195126,195221,195348,195600,195717,200055,200234,200317,200603,200815,200920,201438,201710,201921,202026,202204,202259,202553,202658,202839,202945,203144,203724,204008,204229,204345,204452,204651,204901,205010,205150,205308,205445,205603,205740
41,MS1935-3,201037,201131,201227,201332,201543,201638,202004,202110,202215,202437,202604,202636,203144,203356,203557,203735,203852,203957,204145,204250,204419,204607,204712,205235,205540,205751,205931,210130,210203,210258,210435,210551,210718,210942,211121,211259
42,MS1953-5,202901,203028,203123,203228,203356,203451,203819,203924,204051,204323,204513,204557,205021,205224,205402,205529,205718,205834,210003,210108,210225,210258,210424,210920,211205,211415,211532,211710,211848,212100,212228,212323,212439,212639,212817,212945
43,MW5346-5,204640,204817,204912,204958,205137,205329,205624,205751,205931,210036,210152,210225,210728,210931,211121,211215,211332,211426,211543,211637,211732,211805,211932,212439,212733,213007,213157,213314,213413,213551,213646,213803,213956,214144,214322,214439
44,MW5537-5,211004,211215,211321,211415,211543,211732,212016,212122,212206,212439,212545,212628,213040,213301,213424,213529,213624,213730,213849,213945,214050,214155,214322,214816,215101,215228,215333,215428,215605,215732,215837,215943,220100,220310,220459,220605
45,MS2365-5,213336,213434,213540,213624,213849,213956,214311,214407,214606,214838,215017,215101,215616,215816,220005,220144,220238,220310,220449,220543,220649,220732,220922,221417,221643,221831,222053,222209,222242,222436,222553,222658,222825,223059,223237,223343
