,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
17,MW5645-2,123103,124249,124417,124533,124743,124910,125247,125353,125437,125700,125827,125910,130459,130720,130932,131048,131228,131345,131502,131556,131713,131746,131934,132440,132734,132923,133101,133239,133333,133428,133544,133701,133828,134037,134226,134342
18,MX1517-2,130143,130227,130343,130448,130658,130814,131132,131228,131312,131407,131502,131607,132207,132407,132546,132651,132818,132923,133101,133155,133301,133333,133450,133943,134226,134437,134615,134742,134859,135026,135131,135319,135445,135730,135921,140038
19,MS2243-2,132007,132251,132345,132513,132640,132745,133122,133206,133345,133607,133701,133745,134215,134416,134615,134720,134848,134942,135131,135236,135351,135434,135602,140111,140356,140523,140628,140744,141015,141131,141247,141413,141541,141720,141836,142057
20,MS2365-2,132756,134142,134237,134331,134543,134626,135015,135120,135236,135445,135636,135719,,140512,140744,140849,141037,141203,141341,141447,141626,141720,141858,142434,142740,142932,143142,143309,143403,143530,143646,143751,143918,144130,144235,144457
21,MS1903-2,135719,135848,135943,140027,140216,140356,140700,140827,140910,141015,141109,141153,141552,141803,142035,142141,142308,142413,142551,142634,142750,142836,143015,143508,143835,144035,144141,144318,144435,144708,144824,145004,145237,145542,145742,145848
22,MX1537-1,141615,141836,141930,142035,142224,142413,142729,142910,142953,143226,143403,143508,144024,144246,144446,144603,144741,144910,145048,145204,145309,145404,145531,150026,150309,150553,150720,150859,151004,151259,151501,151640,151839,152134,152323,152536
23,MS1953-3,142445,143835,143940,144108,144246,144446,144813,144910,145026,145237,145426,145520,150037,150258,150520,150636,150804,150931,151143,151238,151356,151512,151640,152229,152503,152714,152841,152924,153029,153345,153545,153745,153923,154123,154250,154630
24,MS2025-3,145731,145954,150048,150132,150331,150426,150730,150826,151037,151154,151259,151345,151956,152239,152430,152525,152735,152924,153051,153145,153250,153345,153524,154039,154323,154630,154735,154924,155051,155323,155607,155851,160102,160241,160357,160703
25,MW5645-3,151059,152323,152419,152536,152746,152841,153156,153311,153502,153734,153901,153955,154536,154841,155113,155250,155512,155651,155840,155956,160135,160241,160441,161030,161336,161632,161810,161915,162042,162325,162840,163251,163450,163712,163817,164039
26,MX1517-3,154228,154334,154430,154547,154757,155018,155356,155502,155556,155807,155912,155956,160408,160630,160841,160947,161220,161326,161527,161622,161727,161810,161937,162430,162713,162924,163112,163218,163334,163617,163817,164429,164744,165017,165144,165333
27,MS2243-3,160503,160652,160809,160852,161030,161231,161600,161654,161759,162031,162158,162241,162702,163007,163229,163345,163544,163628,163817,163911,164039,164122,164249,164755,165101,165250,165440,165618,165828,170205,170520,170932,171521,171826,171932,172227
28,MS2365-3,162430,162557,162651,162746,162924,163051,163356,163512,163639,163901,164006,164050,164512,164744,165006,165101,165217,165301,165429,165535,165640,165745,165901,170404,170719,170910,171027,171154,171354,171648,172132,172618,172923,173321,173458,173740
29,MS1903-3,,,,164650,164900,164944,165301,165418,165524,165618,165745,165828,170332,170553,170804,170859,171027,171132,171321,171437,171532,171637,171804,172311,172618,172933,173017,173216,173415,173635,173802,174813,175519,175859,180037,180226
30,MS1953-4,171826,172100,172143,172238,172502,172556,172850,172955,173049,173259,173426,173509,173919,174130,174340,174446,174624,174740,174919,175046,175152,175258,175424,175943,180320,180613,180751,181013,181118,181540,181658,181835,182141,182445,182550,182750
31,MX1537-2,173259,173908,174014,,174413,174541,175014,175130,175236,175508,175647,175742,180236,180541,180813,180951,181402,181508,181708,,181951,182046,182235,182824,183202,183446,183624,183740,184003,184140,184318,184458,184636,184846,185002,185307
32,MS2025-4,174729,174952,175046,175203,175330,175435,175752,175910,180037,180309,180457,180551,181046,181319,181551,181708,181846,181951,182130,182246,182424,182528,182645,183151,183436,183719,183834,183951,184213,184437,184530,184657,184813,185034,185213,185412
33,MW5645-4,180037,180951,181046,181151,181319,181413,181752,181857,182025,182307,182539,182612,183129,183414,183635,183740,183918,184024,184202,184307,184426,184530,184657,185202,185445,185730,185857,185951,190046,190413,190601,190749,190846,191002,191129,191235
34,MX1517-4,182940,183046,183129,183224,183352,183457,183834,183929,184035,184257,184437,184520,185023,185307,185528,185730,185835,185940,190129,190234,190413,190445,190622,191118,191340,191550,191646,191751,191929,192048,192155,192310,192416,192659,192837,192932
35,MS2243-4,185056,185235,185318,185434,185657,185752,190140,190245,190413,190706,190846,190929,191434,191635,191834,191951,192122,192205,192343,192438,192604,192659,192804,193247,193540,193740,193930,194035,194236,194426,194543,194732,194849,195038,195216,195346
36,MS2365-4,191256,191340,191434,191540,191751,191834,192238,192332,192427,192721,192848,192921,193319,193551,193812,193908,194003,194058,194214,194320,194426,194521,194659,195132,195357,195619,195735,195829,195956,200113,200218,200334,200451,200640,200734,200839
37,MS1903-4,,,,193824,194035,194119,194415,194510,194637,194900,195005,195049,195535,195735,195934,200051,200156,200239,200407,200451,200618,200723,200850,201321,201606,201839,202029,202156,202323,202440,202534,202700,202827,203109,203247,203413
38,MS1953-5,202429,202512,202628,202733,202859,203015,203309,203413,203540,203635,203740,203813,204319,204603,204741,204857,205004,205112,205239,205334,205440,205545,205702,210213,210518,210740,210859,211039,211144,211241,211358,211504,211622,211834,212026,212121
39,MS2025-5,204636,204803,204835,204951,205134,205229,205451,205607,205800,210024,210129,210213,210719,210921,211112,211207,211324,211409,211537,211611,211706,211801,211930,212414,212647,212803,212858,213003,213203,213321,213418,213535,213641,213809,213926,214042
40,MW5645-5,205702,211123,211219,211324,211453,211633,211919,212037,212215,212320,212414,212458,213003,213152,213354,213513,213619,213703,213853,214009,214126,214209,214326,214823,215055,215214,215403,215457,215636,215753,215900,215955,220051,220336,220514,220714
41,MX1517-5,,213418,213502,213546,213703,213904,214148,214242,214433,214549,214643,214727,215224,215403,215540,215647,215742,215815,215944,220040,220146,220241,220358,220902,221134,221239,221440,221556,221701,221755,221912,222006,222049,222249,222344,222511
42,MS2243-5,215540,215647,215804,215900,220040,220146,220409,220503,220703,220934,221051,221134,221723,221944,222144,222300,222416,222533,222721,222827,222934,223017,223123,223607,223850,224038,224206,224311,224459,224554,224659,224803,224908,225118,225246,225413
43,MS2365-5,221827,222017,222100,222206,222438,222511,222755,222912,222945,223145,223251,223323,223806,224027,224206,224300,224416,224459,224604,224637,224742,224814,224919,225402,225625,225824,230002,230046,230141,230236,230319,230414,230530,230624,230730,230836
44,MS1953-6,224459,224616,224659,224742,224941,225108,225435,225552,225719,225824,225908,225941,230341,230551,230730,230814,230930,231003,231130,231224,231340,231423,231539,232036,232308,,,,,,,,,,,
45,MS2025-6,231003,231141,231235,231402,231528,231613,231940,232036,232141,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,MW5645-6,231329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
