,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,,070110,070345
1,MW4856-0,,,,,,,,,,,070110,070511,070605,070700,070805,070827,070932,071203
2,MW5142-0,,,,,,,,,070110,070627,070816,071906,072129,072245,072350,072435,072551,072929
3,MW4366-0,070206,070301,070544,070638,070754,070827,070932,071037,071120,071530,071718,072824,073045,073200,073317,073401,073433,073759
4,MW4503-0,,,071718,071917,072013,072046,072245,072339,072413,072856,073055,074208,074429,074556,074701,074733,074849,075038
5,MW4557-0,072339,072551,072907,073034,073149,073223,073307,073401,073433,073853,074041,075110,075330,075436,075541,075624,075729,075917
6,MW4647-0,074806,074838,075121,075226,075330,075403,075509,075613,075708,080118,080328,081247,081509,081614,081719,081802,081929,082235
7,MW4781-0,075509,,080035,080245,080350,080424,080518,080601,080644,081057,081236,082413,082550,082706,082802,082836,083014,083342
8,MW4837-1,080655,080846,081107,081214,081320,081353,081530,081636,081719,082151,082351,083543,083807,083923,084039,084133,084238,084606
9,MW5124-0,081320,083258,083638,083828,083944,084017,084206,084249,084344,084744,084901,090014,090235,090416,090511,090543,090637,090954
10,MW4856-1,081614,081813,082024,082224,082340,082413,082550,082644,082728,083109,083215,084344,084555,084649,084755,084817,084933,085248
11,MW5645-0,082528,082622,082909,083014,083120,083203,083309,083404,083448,083850,084028,085059,085216,085321,085437,085509,085553,085909
12,MW5142-1,083912,084238,084555,084817,084922,085016,085216,085331,085415,085909,090119,091237,091459,091605,091711,091755,091901,092240
13,MW4229-0,084744,085016,085310,085426,085531,085614,085647,085742,085825,090308,090449,091542,091806,091945,092102,092146,092240,092524
14,MW4366-1,085415,085520,085814,085847,090003,090035,090119,090213,090246,090710,090910,092007,092240,092419,092524,092608,092640,092904
15,MW4705-0,085742,091649,092018,092240,092346,092430,092608,092702,092735,093232,093443,094452,094703,094818,094925,094958,095103,095501
16,MW4503-1,,090213,090438,090616,090721,090753,090837,090932,091016,091416,091638,092757,093010,093137,093243,093316,093432,093726
17,MW4557-1,090511,090816,091110,091237,091416,091532,091722,091806,091901,092514,092724,094010,094231,094336,094452,094557,094713,095114
18,MW4619-0,092113,092146,092430,092630,092735,092819,092854,092948,093032,093432,093715,094818,095009,095136,095230,095313,095356,095700
19,MW4825-0,092619,092926,093221,093305,093421,093454,093621,093704,093758,094209,094336,095356,095617,095733,095838,095932,100048,100330
20,MW4647-1,,093559,093853,093948,094053,094148,094220,094304,094358,094936,095136,100131,100353,100448,100553,100636,100731,101152
21,MW4846-0,094104,094220,094536,094652,094757,094842,094936,095020,095052,095501,095606,100615,100836,100930,101036,101130,101226,101554
22,MW4781-1,094904,095042,095313,095418,095512,095555,095649,095733,095816,100247,100426,101522,101754,101900,102006,102100,102205,102447
23,MW4837-2,095910,100037,100330,100520,100636,100720,100836,100919,101014,101426,101627,102709,103002,103118,103224,103308,103425,103751
24,MW4856-2,101014,,101448,101638,101754,101816,101911,102006,102049,102437,102603,103530,103740,103856,104003,104035,104119,104413
25,MW5124-1,101955,102154,102426,102614,102709,102752,102908,102952,103035,103458,103657,104728,104950,105149,105317,105411,105443,105842
26,MW5142-2,102720,103035,103308,103342,103509,103541,103624,103729,103802,104224,104402,105516,105737,105842,105948,110031,110147,110504
27,MW4229-1,104130,104424,104728,104824,104950,105023,105117,105211,105255,105715,105904,110904,111136,111314,111419,111452,111619,112010
28,MW4705-1,105233,110704,111020,111104,111231,111314,111430,111557,111630,112116,112359,113345,113555,113744,113900,113933,114039,114357
29,MW4366-2,105306,105422,105748,105937,110031,110114,110241,110335,110420,110821,110937,111926,112159,112337,112442,112514,112558,112853
30,MW4825-1,111807,112105,112420,112547,112713,112746,112926,113009,113042,113555,113744,114723,114944,115111,115216,115310,115426,115849
31,MW4503-2,,113555,113850,114039,114156,114240,114357,114513,114546,115049,115321,120429,120639,120818,120924,120956,121112,121335
32,MW4557-2,114807,115111,115437,115554,115711,115744,115933,120038,120133,120607,120744,121808,122029,122207,122323,122356,122512,122816
33,MW4647-2,120523,120617,120913,121051,121145,121230,121419,121535,121608,122040,122250,123319,123541,123730,123834,123856,124025,124413
34,MW4781-2,121746,,122700,122910,123015,123059,123236,123330,123426,123950,124235,125329,125540,125708,125824,125907,130046,130402
35,MW4837-3,123856,124025,124340,124551,124718,124802,124918,125003,125046,125635,125824,130905,131148,131325,131431,131514,131557,131818
36,MW5142-3,125918,130046,130413,130456,130622,130655,130832,130927,131021,131503,131630,132910,133142,133353,133500,133533,133627,134026
37,MW4366-3,131851,132029,132311,132512,132617,132650,132744,132849,132953,133522,133638,134708,135002,135140,135245,135351,135434,135846
38,MW4503-3,,,133859,134016,134132,134215,134404,134530,134614,135035,135318,140340,140623,140824,140930,141024,141118,141426
