,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070200,070233,070306,070446,070529,070551,070656,071015,071204,071416,071448,071605,071659
1,MX1624-0,,,,,,,,,,,,,,070104,070435,070613,070656,070814,070909,071036,071120,071248,071459,071659,071732,071826,071953,072108,072152,072319,072352,072436,072530,072603,072636,072730,073015,073226,073416,073543,073700,073732
2,MX1698-0,,070104,070339,070540,070858,071226,071320,071510,071554,071637,071804,071847,072036,072425,072826,073004,073037,073215,073310,073521,073627,073934,074147,074441,074535,074619,074725,074852,075009,075219,075314,075409,075548,075622,075705,075834,080204,080405,080701,080818,080945,081029
3,MX3590-0,070104,072003,072214,072457,072636,,073153,073353,,073627,073838,073934,074020,074335,074757,075009,075103,,,,075633,075834,080036,080248,080343,080427,080533,080711,080807,080935,081029,081145,081229,081302,081419,081546,081946,,082346,082418,082534,082607
4,MS1953-0,073743,074219,074830,075252,075633,080014,080237,080427,080722,080818,081040,081124,081313,081618,081957,082135,082207,082418,082534,082746,082832,083044,083402,083626,083731,083815,083920,084026,084120,084258,084353,084544,084616,084700,084722,084816,085134,085301,085450,085555,085650,085733
5,MX1693-0,,,,,,,,,,,,,,,,,,,,,,075705,080014,,,,,,,,,,,,,,,,,,,
6,MX4068-0,,080331,080935,081640,082018,082346,082629,082820,083000,083106,083243,083349,083518,083847,084247,084404,084501,084616,084722,085007,085039,085239,085439,085650,085744,085828,085946,090124,090157,090335,090441,090547,090747,090831,090853,090959,091326,091420,091643,091811,091907,091939
7,MX1545-0,081640,082735,083011,083316,083909,084215,084450,084605,084827,084912,,,,085639,090018,090135,090219,090346,090441,090609,090642,090905,091115,091326,091359,091442,091610,091800,091823,092025,092130,092648,092754,092826,092848,093004,093248,093415,093553,093626,093720,093753
8,MS2365-1,084153,084342,084605,084934,085228,085617,085913,090041,090157,090313,090536,090642,090725,091115,091515,091705,091738,091856,092025,092130,092214,092438,092710,092921,093015,093109,093216,093415,093448,093658,094131,094446,094541,094603,094625,094740,095047,095258,095425,095552,095709,095742
9,MX1624-1,,090452,090758,091105,091159,091610,091749,091929,092236,092331,092543,092648,092815,093120,093510,093647,093731,093847,093941,094131,094225,094414,094719,094931,095014,095058,095204,095320,095403,095552,095658,095837,095910,095921,095954,100100,100345,100534,100701,100807,100902,100924
10,MX1698-1,092521,092616,092921,093059,093321,093637,093858,094026,094258,094330,094541,094635,094730,095036,095436,095603,095647,095837,095921,100049,100145,100334,100556,100818,100924,101007,101123,101313,101357,101631,101725,101758,101904,101926,101948,102104,102347,102525,102748,102832,102959,103031
11,MX3590-1,094352,100913,101208,101419,101631,102053,102336,102525,102853,,103137,103231,103356,103712,104113,104240,,,104640,104808,104851,105050,105312,105500,105555,105638,105754,105921,,110143,110216,110310,110405,110416,110510,110615,110909,111035,,111330,111424,111457
12,MX1708-0,,094740,095119,095341,095658,100038,100301,100440,100606,100723,100945,101029,101156,101535,101915,102053,102147,102303,102420,102559,102643,102843,103115,103312,103407,103501,103606,103828,103902,104051,104146,104324,104502,104535,104629,104757,105123,105344,105533,105638,105732,105816
13,MX4068-1,,104102,104419,104629,105050,105323,105555,105710,110049,110154,110354,110437,110542,110919,111235,111424,111519,111636,111741,111919,112014,112234,112457,112717,112824,112908,113035,113213,113307,113446,113613,113657,113740,113813,113951,114121,114449,114637,114909,115003,115057,115141
14,MS1953-1,,105710,105942,110216,110521,110909,111057,111203,111340,111424,111540,111636,111752,112057,112518,112634,112728,112857,113013,113140,113213,113402,113613,113813,113856,113940,114037,114154,114238,114416,114521,114637,114721,114742,114804,114909,115203,115351,115529,115646,115803,115835
15,MX1545-1,,112129,112318,112551,112728,113140,113351,113446,113708,113813,114003,114110,114205,114543,114931,115036,115130,115308,115351,115540,115646,115846,120119,120318,120351,120446,120635,120753,120837,121015,121130,121225,121309,121352,121519,121656,122046,122246,122414,122519,122625,122658
16,MS2365-2,,114248,114449,114637,114847,115203,115413,115529,115803,115846,120003,120140,120235,120613,121015,121152,121236,121436,121519,121707,121751,121940,122141,122414,122508,122603,122709,122836,122920,123047,123141,123225,123332,123416,123438,123554,123913,124030,124229,124313,124357,124431
17,MX1624-2,,120402,120646,120921,121214,121613,121845,122035,122318,122414,122625,122709,122753,123130,123510,123617,123701,123828,123924,124113,124207,124409,124621,124821,124927,125010,125116,125244,125338,125457,125551,125635,125740,125812,125834,125940,130246,130425,130636,130741,130835,130930
18,MX1698-2,,122552,122803,123003,123332,123639,123839,123946,124135,124251,124515,124642,124715,125105,125457,125646,125751,125918,125951,130213,130309,130520,130803,131013,131128,131213,131340,131457,131551,131739,131834,131907,132013,132035,132130,132246,132623,132824,133035,133140,133257,133341
19,MX3590-2,122731,131045,131340,131457,131656,132035,132141,132246,132424,132529,132645,132803,133003,133319,133720,133847,133931,134109,134130,134403,134457,134729,135024,135226,135321,135416,135532,135639,135723,140008,140053,140159,140307,140329,140425,140553,140952,141141,141415,141509,141625,141720
20,MX1708-1,,124916,125149,125327,125541,125834,125918,130046,130342,130436,130603,130636,130825,131139,131518,131645,131739,131928,132013,132151,132246,132446,132645,132846,132941,133035,133140,133235,133341,133436,133530,133636,133720,133742,133815,133920,134225,134330,,,134919,135013
21,MS1953-2,133057,133214,133508,133709,134036,134352,134530,134646,134919,135013,135141,135237,135353,135701,140053,140159,140243,140403,140458,140626,140709,140920,141141,141342,141447,141531,141647,141803,141836,141941,142035,142152,142330,142403,142447,142614,142952,143046,143248,143332,143428,143522
22,MX1545-2,134540,135902,140210,140530,140837,141130,141320,141625,141941,142035,142225,142341,142530,142930,143321,143511,143607,143747,143841,144009,144103,144336,144620,144903,145030,145135,145252,145419,145525,145641,145746,145829,145924,150009,150125,150230,150558,150819,151019,151113,151241,151313
23,MS2365-3,140753,141458,141636,141919,142119,142530,142741,142919,143130,143236,143439,143544,143651,144009,144409,144547,144620,144736,144903,145008,145041,145252,145452,145652,145735,145819,145924,150031,,150346,150431,150620,150652,150714,150736,150852,151219,151346,151525,151641,151735,151818
24,MX1624-3,,143852,144020,144303,144515,144914,145124,145230,145408,145452,145641,145735,145924,150303,150725,150903,150946,151135,151219,151357,151452,151702,151957,152210,152315,152409,152526,152704,152759,153138,153232,153327,153432,153515,153642,153810,154210,154326,154547,154703,154758,154842
25,MX1698-3,145514,145735,145946,150208,150620,150946,151135,151241,151430,151525,151641,151724,151902,152242,152620,152759,152842,153021,153116,153348,153454,153704,153927,154159,154232,154326,154442,154609,154653,154831,154926,155042,155136,155221,155338,155443,155916,160022,160232,160339,160435,160519
26,MX4068-2,,151851,152053,152231,152348,152820,152959,153116,153515,153548,153715,153810,154011,154348,154736,154904,154948,155211,155243,155505,155600,155748,160138,160339,160435,160519,160636,160804,160848,161059,161143,161216,161343,161427,161501,161608,161936,162137,,162635,162729,162803
27,MX1708-2,152537,153505,153759,154138,154547,154926,155125,155316,155705,155821,160106,160211,160402,160804,161205,161332,161427,161619,161735,161958,162053,162327,162613,162825,162908,163003,163119,163329,163414,163657,163802,163846,164003,164047,164214,164352,164752,164954,165311,165417,165533,165628
28,MX3590-3,153938,155338,155654,160000,160446,160804,160942,161110,161227,161534,161652,161757,161958,162349,162825,163046,163141,163351,163414,163624,163730,164057,164352,164921,165026,165122,165227,165417,165501,165628,165724,165830,170021,170115,170231,170338,170726,170926,171137,171232,171348,171431
