,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1545-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070122,070218,070313,070345
1,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070207,070323,070407,070440,070536,070609,070725,070853,071137,071325,071536,071620,071747,071831
2,MX1582-0,,,,,,,,,,,,,070109,070440,070831,070948,071032,071148,071253,071409,071504,071631,071853,072115,072209,072325,072452,072619,072714,072852,072946,073031,073148,073242,073421,073620,073947,074125,074347,074453,074610,074704
3,MX1614-0,,070109,070345,070558,070758,070926,071043,071159,071409,071504,071609,071704,071842,072231,,072758,072841,073031,073137,073359,073442,073642,074009,074347,074431,074526,074631,074809,074914,075103,075147,075241,075346,075419,075441,075619,075957,080159,080411,080527,080632,080738
4,MS1935-0,071747,072009,072347,072547,072914,073220,073326,073558,073820,073936,074303,074347,074442,074820,075219,075441,075556,075714,075830,080032,080137,080400,080622,080833,080940,081035,081140,081258,081353,081553,081712,081850,081956,082050,082123,082250,110920,111014,083006,111257,111352,111435
5,MX1708-0,073642,074114,074758,075147,075441,075819,080148,080505,080705,080811,081002,081108,081309,081627,082018,082156,082239,082417,082450,083144,083239,083501,083850,084123,084239,084334,084431,084548,084642,084842,084936,085103,085147,085230,085303,085419,085740,085845,,090142,090300,090321
6,MX4068-0,,080221,080749,081605,082029,082544,083006,083239,083450,083607,083818,083934,084134,084503,084904,085136,085230,085357,085452,085707,085812,090025,090300,090512,090617,090713,090818,090945,091041,091303,091358,091516,091623,091644,091709,091848,092155,092344,092512,092555,092723,092755
7,MX1545-1,,083206,083429,083901,084345,085031,085303,085525,085751,085907,090036,090142,090321,090713,091114,091241,091325,091516,091612,091731,091816,092111,092355,092606,092701,092744,092850,093039,093112,093334,093418,093501,093618,093701,093734,093911,094227,094427,094605,094804,094910,094942
8,MS2365-1,083701,084525,084820,085009,085230,085929,090226,090355,090701,090745,090945,091052,091241,091600,091921,092100,092133,092312,092417,092555,092639,092839,093039,093239,093334,093429,093639,093806,093911,094111,094143,094216,094354,094416,094438,094554,094921,095048,095250,095324,095430,095503
9,MX1582-1,,090406,090734,090912,091157,091527,091731,091943,,092312,092512,092712,092755,093123,093512,093628,093723,093901,093933,094111,094205,094405,094605,094753,094848,094942,095048,095206,095250,095430,095514,095630,095703,095725,095747,095852,100200,100413,100613,100656,100751,100846
10,MX1614-1,092027,092806,093144,093407,093534,093911,094017,094133,094416,094510,094710,094804,094859,095301,095714,095841,095925,100031,100125,100328,100413,100613,100824,101036,101119,101203,101319,101518,101603,101834,101929,102034,102128,102201,102327,102446,102802,103002,103213,103329,103445,103528
11,MX1698-0,,094459,094826,095058,095441,095758,100031,100211,100457,100540,100729,100920,101036,101402,101801,101940,102024,102201,102244,102425,102508,102718,102940,103140,103235,103318,103434,103657,103752,103910,104005,104059,104153,104215,104238,104417,104754,104943,105122,105228,105323,105357
12,MX4068-1,,103455,103752,103954,104215,104627,104838,105122,105419,105514,105737,105833,105951,110320,110709,110825,110931,111120,111225,111413,111457,111657,111931,112154,112259,112342,112500,112754,112859,113121,113215,113309,113404,113447,113520,113638,114015,114204,114342,114447,114614,114636
13,MX1708-1,,105621,105918,110204,110615,111036,111319,111551,111942,112016,112226,112354,112521,112837,113215,113320,113353,113520,113542,113721,113815,114015,114204,114404,114447,114531,114658,114815,114837,115004,115048,115131,115236,115309,115331,115436,115720,115857,120026,120109,120153,120225
14,MX1447-0,112342,112543,112826,113132,113404,113659,113805,114005,114331,114425,114603,114709,114752,115131,115541,115720,115814,115930,120048,120225,120320,120542,120836,121100,121205,121300,121417,121534,121629,121806,121901,122019,122102,122146,122251,122407,122745,122956,123240,123345,123450,123534
15,MS2365-2,,114425,114709,114910,115258,115658,115803,115908,120048,120204,120342,120458,120553,120954,121332,121450,121544,121712,121755,121944,122029,122251,122534,122734,122829,122924,123050,123156,123240,123450,123534,123608,123724,123757,123840,123945,124250,124407,124556,124650,124734,124806
16,MX1545-2,,,,,,,,,,,,,,,,,,,,,,,,,,,115952,120058,120142,120258,120342,120426,120542,120604,120636,120752,121111,121311,121501,121555,121734,121817
17,MX1582-2,,120531,120658,121027,121501,121734,121922,122124,122512,122607,122756,122902,122956,123313,123757,123902,123956,124134,124217,124407,124501,124734,125049,125310,125354,125438,125555,125733,125816,125944,130050,130155,130334,130356,130418,130545,130850,131049,131155,131333,131429,131502
18,MX1614-2,,122702,123040,123313,123640,123945,124040,124217,124534,124618,124806,124900,125038,125438,125849,130007,130101,130239,130323,130512,130617,130850,131144,131419,131523,131607,131712,131817,131922,132123,132228,132312,132409,132453,132620,132749,133046,133141,133352,133458,133554,133627
19,MX1698-1,,124817,125005,125227,125522,130007,130206,130356,130734,130828,131006,131111,131249,131618,132050,132207,132250,132409,132504,132642,132736,132940,133141,133352,133436,133522,133627,133743,133827,134005,134100,134154,134248,134332,134458,134625,134921,135110,135354,135437,135521,135616
20,MS1935-1,,130955,131155,131407,131723,132007,132228,132431,132736,132835,133024,133130,133225,133532,133932,134100,134143,134321,134353,134542,134625,134826,135016,135237,135321,135405,135510,135637,135732,135848,135953,140036,140131,140226,140353,140542,141016,141205,141440,141557,141642,141715
21,MX1708-2,133118,133341,133522,133710,133910,134216,134458,134859,135521,135605,135732,135859,140004,140321,140659,140816,140859,141016,141122,141311,141407,141546,141809,142009,142052,142136,142241,142358,142432,142632,142727,142759,142930,143003,143024,143129,143416,143511,143701,143806,143901,143944
22,MX1545-3,135248,135510,135659,135910,140226,140626,140742,141311,141631,141725,141914,141958,142158,142538,142952,143129,143213,143332,143438,143701,143755,143955,144155,144421,144515,144609,144725,144842,144937,145147,145347,145547,145726,145831,145947,150114,150430,150630,150808,150927,151043,151127
23,MS2365-3,140838,141631,141831,142052,142358,142705,143259,143806,144123,144242,144453,144559,144714,145042,145431,145621,145726,145820,145925,150103,150158,150409,150641,150905,150938,151032,151148,151338,151422,151703,151739,151825,152020,152056,152217,152333,152738,152847,153047,153213,153329,153423
24,MX1582-3,143712,144018,144229,144432,144736,145125,145314,145642,145947,150053,150220,150314,150419,150757,151159,151316,151422,151622,151637,151857,152020,152250,152513,152653,152738,152825,152931,153130,153235,153402,153456,153615,153658,153742,153859,154005,154321,154418,154630,154735,154841,154925
25,MX1614-3,145925,150158,150358,150535,150916,151305,151604,152134,152620,152653,152847,153014,153047,153423,153815,153921,154016,154205,154259,154451,154535,154808,155030,155252,155336,155432,155548,155716,155821,160010,160126,160304,160442,160503,160630,160726,161115,161305,161611,161717,161811,161855
26,MX4068-2,,151811,152056,152301,152642,153119,153445,153921,154227,154321,154546,154640,154746,155136,155516,155654,155748,155959,160054,160242,160409,160704,160906,161115,161159,161244,161400,161455,161538,161706,161811,161908,162003,162046,162151,162318,162612,162814,163047,163141,163258,163331
27,MX1641-0,153731,153921,154227,154429,154808,155136,155314,155810,160137,160253,160514,160748,160855,161244,161655,161811,161908,162046,162140,162402,162456,162803,163119,163331,163426,163531,163637,163826,163921,164109,164247,164320,164425,164509,164615,164722,165028,165156,165430,165536,165654,165715
28,MS1935-2,155052,155241,155516,155716,160104,160630,160822,161211,161622,161750,161940,162035,162140,162551,162952,163141,163258,163520,163553,163804,163931,164331,164604,164828,164923,165017,165145,165313,165419,165620,165726,165832,170045,170129,170245,170414,170826,171030,171251,171440,171607,171650
29,MX1698-2,,160833,161126,161844,162046,162340,162507,162803,163108,163236,163509,163637,163826,164247,164648,164817,164923,165135,165218,165356,165525,165821,170045,170245,170341,170436,170542,170709,170815,171052,171146,171218,171345,171429,171451,171618,,,,,,
30,MX1708-3,161400,162151,162739,163203,163615,163942,164058,164320,164615,164710,164850,164934,165113,165430,165810,165950,170034,170213,170256,170509,170614,170837,171113,171324,171418,171502,171607,171745,,,,,,,,,,,,,,
31,MX1483-0,,164604,165113,165525,165939,170213,170341,170509,170753,170934,171208,171356,171545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,MX1545-4,165356,165632,170034,170403,170804,171157,171345,171607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MS2365-4,170307,171513,171756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
