,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,070109,070320,070605,070637,070816,071226,071320,071530
1,MX3651-0,,,,,,,,,,,,070109,070215,070342,070438,070849,070954,071353,071719,071918,072108,072352,072508,072623
2,MX3783-0,,,,,,070109,070121,070259,070416,070449,070554,070637,070816,070900,070943,071353,071508,071751,072151,072234,072413,072803,072919,073046
3,MX4021-0,,070109,070154,070309,070510,070605,070838,071027,071131,071247,071342,071425,071541,071657,071740,072151,072318,072613,072835,073046,073224,073500,073617,073816
4,MX4338-0,070838,070932,071037,071153,071258,071353,071708,071751,071856,072013,072118,072213,072329,072435,072519,072930,073056,073428,073743,073954,074259,074606,074722,074944
5,MX4365-0,071552,071646,071740,071834,072003,072140,072402,072529,072750,072846,072941,073024,073129,073224,073259,073711,073849,074048,074417,074649,074911,075322,075439,075544
6,MX4041-0,072402,072446,072551,072656,072835,072941,073248,073417,073533,073627,073754,073900,074038,074215,074248,074744,074911,075301,075544,075701,075914,080303,080430,080641
7,MX4159-0,073203,073248,073343,073439,073606,073754,074048,074215,074333,074439,074533,074639,074805,074911,074955,075417,075533,075914,080230,080419,080536,080852,081030,081252
8,MX4383-0,074522,074617,074733,074849,075017,075239,075522,075617,075852,080009,080103,080158,080419,080525,080608,081019,081147,081546,081819,082030,082346,082904,083031,083158
9,MX4388-0,074733,075144,075250,075344,075544,075650,075936,080031,080136,080209,080325,080358,080514,080619,080652,081125,081252,081557,081958,082052,082357,082809,082915,083031
10,MX4458-0,075650,075936,080041,080147,080347,080546,080852,081019,081303,081419,081535,081619,081852,081936,082020,082420,082547,082809,083136,083420,083526,083831,083947,084125
11,MX4535-1,080840,081041,081158,081303,081535,081746,082125,082230,082453,082630,082736,082831,083042,083242,083326,083831,084042,084441,084734,084947,085324,085818,085935,090156
12,MX3651-1,082252,082431,082536,082630,082831,083042,083420,083620,083852,084009,084125,084219,084408,084546,084640,085103,085252,085514,085852,085946,090145,090555,090711,090841
13,MX3783-1,082809,082915,083020,083114,083348,083504,083914,084031,084252,084346,084524,084618,084756,084936,084958,085420,085630,085924,090312,090406,090701,091114,091251,091452
14,MX4021-1,083442,083537,083642,083809,083947,084209,084513,084629,084723,084903,084958,085136,085335,085452,085535,085946,090145,090523,090755,090947,091135,091524,091651,091817
15,MX4338-1,084618,084723,084839,084936,085136,085313,085641,085818,090051,090156,090312,090355,090555,090711,090744,091208,091345,091557,091901,092101,092300,092805,092910,093059
16,MX4365-1,085147,085241,085324,085409,085535,085652,090030,090218,090312,090417,090501,090617,090733,090904,090958,091419,091546,091755,092112,092144,092500,092805,092921,093048
17,MX4041-1,090722,090819,090936,091041,091313,091535,091944,092039,092300,092417,092533,092628,092805,092943,093037,093459,093615,093826,094110,094248,094555,095052,095229,095418
18,MX4159-1,091629,091734,091850,092006,092249,092439,092733,092838,093059,093227,093321,093415,093532,093659,093732,094216,094343,094745,095019,095157,095524,095935,100053,100219
19,MX4388-1,092711,092910,093005,093048,093153,093404,093648,093804,093859,094016,094059,094154,094332,094417,094501,094852,095041,095324,095618,095756,100042,100440,100556,100723
20,MX4383-1,093026,093248,093404,093521,093721,093910,094216,094332,094555,094723,094840,094936,095219,095313,095408,095818,095946,100313,100640,100818,101102,101524,101641,101841
21,MX4458-1,093910,094059,094154,094248,094439,094545,094840,094936,095146,095313,095418,095513,095702,095756,095852,100324,100440,100734,101113,101303,101619,101958,102114,102336
22,MX4535-2,095451,095702,095818,095903,100031,100241,100535,100745,100903,101030,101124,101230,101441,101535,101630,102104,102252,102609,102926,103103,103359,103930,104058,104342
23,MX3651-2,100031,100241,100357,100440,100702,100756,101146,101336,101441,101535,101703,101757,101958,102104,102147,102620,102757,103209,103515,103704,104036,104554,104659,104827
24,MX4551-0,100147,100712,100818,100914,101135,101303,101630,101725,101936,102104,102209,102303,102442,102558,102642,103041,103209,103431,103642,103832,104058,104638,104816,104954
25,MX3783-2,101703,101925,102009,102125,102421,102609,102915,103020,103242,103410,103526,103642,103842,104014,104058,104521,104710,105049,105428,105617,105955,110555,110700,110838
26,MX4021-2,102158,102303,102408,102453,102714,102842,103136,103359,103504,103620,103748,103854,104047,104225,104320,104721,104849,105111,105438,105639,110018,110555,110711,110911
27,MX4338-2,102515,102609,102652,102757,102958,103114,103431,103559,103653,103810,103905,104014,104142,104258,104331,104732,104921,105259,105606,105744,110112,110544,110700,110838
28,MX4365-2,103209,103348,103431,103526,103810,104025,104320,104500,104616,104732,104838,104943,105132,105310,105355,105839,105955,110300,110628,110816,111005,111406,111523,111807
29,MW2780-0,103737,103952,104047,104225,104342,104543,104849,105049,,105310,105355,105449,105617,105744,105839,110250,110406,110722,110944,111133,111512,112116,112222,112402
30,MW2390-0,,,,103810,104003,104153,104405,104521,104732,104900,104954,105111,105238,105417,105511,105911,110039,110311,110639,110827,111227,111618,111756,111959
31,MW5346-0,105005,105111,105205,105248,105428,105544,105839,110007,110112,110228,110344,110450,110639,110816,110849,111344,111501,111745,112137,112329,112552,113214,113330,113447
32,MW5264-0,105049,105806,105901,105944,110144,110311,110606,110744,110827,110944,111049,111122,111322,111439,111544,112010,112137,112351,112740,112930,113236,113836,113953,114204
33,MW5191-0,105205,105417,105544,105639,105817,110039,110333,110544,110805,110944,111038,111122,111300,111439,111544,112021,112201,112413,112740,112941,113247,113836,114004,114215
34,MX4041-2,105828,105911,105955,110039,110300,110439,110755,110922,111027,111144,111238,111322,111428,111544,111629,112105,112256,112552,112858,113046,113308,113847,114014,114226
35,MX4598-0,110050,110144,110239,110355,110617,110816,111205,111344,111544,111734,111840,111948,112150,112306,112402,112847,113025,113425,113752,113847,114131,114615,114742,115003
36,MX4159-2,110838,110911,111005,111111,111406,111555,111926,112043,112256,112446,112613,112719,112920,113025,113057,113552,113731,114025,114415,114448,114815,115257,115414,115541
37,MS2259-0,111100,111155,111249,111355,111555,111650,112010,112105,112306,112508,112635,112836,113014,113119,113152,113625,113742,114037,114426,114553,114826,115308,115436,115637
38,MX4383-2,111701,111756,111840,111959,112211,112351,112635,112814,113036,113152,113247,113341,113520,113636,113731,114153,114320,114637,115014,115140,115352,115720,115847,120003
39,MX4458-2,113425,113636,113731,113836,114025,114258,114553,114659,114920,115035,115140,115246,115414,115520,115603,120036,120214,120519,120802,120951,121107,121436,121541,121720
40,MX4388-2,115046,115130,115235,115329,115509,115720,120014,120141,120403,120530,120645,120739,120907,121034,121118,121519,121636,121931,122310,122449,122805,123154,123321,123500
41,MX4551-1,120645,120907,121034,121203,121341,121519,121909,122016,122249,122427,122532,122649,122838,123005,123110,123533,123722,124038,124404,124606,124921,125523,125640,125829
42,MX4535-3,121753,121942,122100,122155,122416,122554,122849,122954,123216,123343,123500,123606,123817,124038,124110,124555,124754,125048,125501,125545,125925,130504,130653,130936
43,MX3651-3,122144,122310,122405,122521,122754,122849,123227,123355,123555,123744,123900,124027,124154,124321,124416,124900,125100,125300,125640,125840,130147,130704,130821,131031
44,MX3783-3,122816,123110,123154,123249,123450,123544,123838,124049,124332,124511,124650,124744,124911,125005,125038,125501,125630,125903,130252,130504,130821,131304,131431,131704
45,MX4021-3,125122,125217,125311,125428,125640,125745,130104,130314,130537,130737,130842,131009,131136,131304,131348,131759,131936,132337,132653,132853,133209,133630,133735,133914
46,MX4338-3,125450,125608,125702,125756,130021,130115,130431,130526,130737,130915,131031,131136,131304,131431,131504,131915,132032,132348,,132925,133220,133630,133746,133936
47,MX4598-1,,,,,,,,,,125936,130053,130126,130314,130421,130526,131009,131147,131537,131842,131936,132209,132548,132715,132903
48,MX4365-3,125936,130021,130115,130158,130410,130537,130853,131042,131315,131420,131537,131643,131842,132032,132115,132609,132736,132958,133304,133452,133808,134052,134157,134324
49,MW2780-1,130748,131031,131125,131243,131537,131653,132115,132220,132432,132609,132758,132903,133052,133231,133325,133757,133946,134230,134547,134630,135010,135350,135507,135647
50,MW5346-1,131125,131453,131548,131632,131904,132009,132315,132359,132620,132725,132903,133020,133158,133315,133336,133819,133957,134241,134547,134746,135339,135753,135920,140153
51,MX4041-3,132359,132515,132609,132725,132914,133041,133358,133503,133725,133957,134041,134146,134313,134431,134536,135021,135159,135456,135837,140026,140342,140639,140824,141043
52,MX4159-3,133020,133125,133231,133358,133536,133641,133936,134041,134302,134357,134525,134558,134714,134830,134915,135339,135456,135658,140004,140215,140533,140846,141015,141230
53,MX4383-3,133525,133630,133725,133830,134030,134146,134525,134630,134841,135021,135115,135222,135445,135614,135709,140142,140320,140715,141109,141304,141622,142211,142316,142505
54,MX4388-3,134019,134452,134536,134652,134915,135115,135423,135550,135815,135920,140058,140204,140331,140500,140544,141015,141130,141515,141855,141938,142316,142821,142926,143147
55,MX4458-3,135350,135753,135837,135953,140109,140405,140606,140651,140931,141109,141214,141315,141549,141644,141728,142138,142400,142748,143136,143336,143630,144114,144335,144558
56,MX4551-2,140427,140703,140751,140857,141109,141315,141633,141811,142033,142211,142305,142411,142548,142748,142853,143336,143514,143818,144114,144314,144704,145209,145337,145526
