,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,070133,070218,070356,070607,070651,070829,070851
1,MX4365-0,,,,,,,,,,,070133,070302,070356,070513,070618,070712,070840,070956,071040,071218,071356,071700,071839,072053,072147,072315,072420
2,MS5234-0,,,,,070133,070323,070407,070513,070734,070840,071229,071744,071850,071957,072103,072158,072337,072453,072537,072621,072752,073048,073321,073637,073732,073849,073954
3,MX3783-0,070133,070145,070334,070451,070545,070712,070807,070902,071018,071229,071439,072008,072125,072242,072359,072453,072621,072716,072803,072909,073110,073448,073615,073816,074005,074121,074205
4,MX4551-0,070133,071207,071417,071501,071533,071711,071913,072020,072136,072253,072453,073005,073132,073321,073448,073542,073659,073754,073838,073921,074049,074426,074720,074920,075015,075132,075226
5,MX4535-0,070418,070756,071040,071102,071145,071439,071523,071617,071806,072031,072253,072847,073005,073132,073259,073342,073521,073615,073709,073816,074016,074415,074604,074847,075004,075121,075215
6,MW3291-0,071018,071628,072008,072103,072158,072442,072621,072654,072836,073110,073521,074143,074248,074404,074615,074720,074910,075004,075048,075215,075353,075721,075923,080104,080159,080316,080411
7,MX4598-0,,072125,072420,072504,072559,072727,072836,072942,073110,073321,073732,074259,074404,074459,074637,074731,074920,075026,075059,075215,075415,075733,075923,080115,080210,080305,080400
8,MX4614-0,,072716,073026,073132,073226,073521,073732,073910,074038,074332,074542,075110,075215,075342,075510,075553,075710,075755,075838,075912,080031,080400,080548,080716,080927,081031,081104
9,MX3651-0,073437,074016,074658,074742,074942,075415,075744,075956,080243,080421,080821,081326,081421,081537,081726,081832,082020,082147,082231,082314,082431,082759,083042,083255,083401,083518,083614
10,MX4021-0,,075426,080007,080126,080221,080705,080916,081253,081526,081832,082242,082759,082904,083115,083350,083435,083708,083803,083846,084017,084155,084547,084702,085008,085103,085304,085348
11,MX4159-0,080559,081210,081726,081904,082009,082431,082705,082832,083159,083529,083931,084440,084557,084652,085136,085315,085516,085611,085655,085811,085949,090404,090510,090710,090841,091019,091041
