,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
24,MZ4228-2,110606,110650,110818,110840,110903,110946,111008,111040,111135,111229,111312,111356,111555,111723,112009,112222,112328,112413,112530,112719,112825,112920,113047,113225,113341,113352,113802,114107,114245,114604,114710,114827,115048,115308,115447,115637,115900
25,MW5853-2,111606,111734,111914,111958,112031,112126,112149,112233,112317,112519,112613,112708,112931,113120,113509,113719,113951,114057,114307,114553,114659,114754,114953,115109,115258,115330,115827,120133,120428,120756,120911,121028,121227,121626,121752,122037,122437
26,MP5834-0,112424,112541,112708,112741,112803,112909,112931,113014,113058,113214,113308,113425,113552,113646,113940,114107,114340,114426,114604,114859,115004,115058,115236,115403,115509,115531,120006,120155,120450,120955,121122,121227,121427,121647,121752,122037,122459
27,MW5966-0,113341,113509,113636,113708,113730,113824,113846,113929,114035,114140,114224,114307,114509,114659,115058,115236,115458,115542,115816,120111,120206,120250,120406,120534,120701,120756,121238,121814,122109,122405,122532,122637,122930,123341,123509,123615,124059
28,MZ3559-2,114213,114426,114604,114626,114648,114721,114743,114827,114859,115026,115225,115330,115614,115721,120028,120155,120428,120512,120701,121006,121122,121227,121354,121553,121709,121752,122225,122437,122615,122952,123108,123236,123403,123826,123942,124048,124616
29,MW5936-0,115849,115911,120100,120155,120217,120312,120345,120428,120512,120629,120745,120850,121050,121249,121543,121658,121908,121952,122109,122330,122448,122543,122731,122858,123046,123141,123615,123858,124048,124403,124511,124649,124849,125110,125226,125459,125942
30,MZ3556-2,120756,120850,121017,121050,121133,121227,121249,121343,121438,121553,121647,121752,121941,122204,122532,122742,123025,123130,123414,123720,123836,123931,124109,124236,124416,124522,124943,125321,125532,125953,130109,130258,130615,131038,131251,131334,131819
31,MX1084-0,121908,121930,122037,122120,122153,122225,122247,122330,122426,122543,122626,122720,122952,123057,123414,123531,123742,123836,124026,124247,124352,124500,124627,124744,124932,125016,125437,125731,125920,130404,130553,130721,131038,131502,131630,131746,132328
32,MW5898-0,123225,123319,123458,123542,123615,123647,123720,123815,123847,124037,124204,124416,124638,124744,125205,125353,125637,125804,130036,130309,130448,130531,131735,131926,132043,132149,132613,132836,133025,133404,133542,133721,133848,134216,134321,134501,135054
33,MZ3734-2,123720,123953,124131,124204,124225,124258,124331,124403,124438,124606,124700,124805,125016,125132,125510,125604,125826,125920,130047,130258,130353,130448,130637,130816,130933,130954,131451,131819,131959,132402,132530,132718,132931,133404,133520,133732,134332
34,MX1135-2,,125321,125426,125521,125542,125626,125648,125720,125753,125858,125953,130036,130215,130309,130626,130721,130933,131038,131240,131535,131630,131841,132127,132244,132402,132435,132858,133236,133437,133953,134100,134321,134501,134724,134841,135021,135603
35,MZ3956-2,130120,131841,132010,132116,132138,132233,132306,132402,132446,132635,132751,132909,133109,133204,133553,133710,133920,134027,134154,134501,134545,134651,134819,135010,135137,135233,135720,135930,140130,140449,140617,140741,141053,141314,141452,141726,142548
36,MZ3825-2,130448,130553,130721,130805,130827,130922,130944,131016,131110,131240,131345,131451,131724,131841,132149,132350,132613,132707,132836,133153,133258,133353,133520,133626,133732,133815,134237,134501,134651,134959,135105,135328,135603,140003,140057,140353,140836
37,MZ3978-2,133025,133120,133320,133341,133404,133448,133510,133553,133626,133753,133848,133942,134143,134321,134651,134819,135032,135115,135350,135658,135731,135825,140014,140130,140247,140330,140741,140953,141150,141631,141736,141958,142349,142621,142831,143021,143737
38,MW5943-1,134016,134027,134143,134205,134226,134310,134355,134428,134512,134618,134702,134808,134959,135115,135528,135720,135952,140057,140247,140606,140716,140741,140953,141139,141303,141408,141831,142222,142410,142747,143010,143210,143443,143704,143759,143948,174952
39,MZ3987-2,134713,134937,135115,135137,135211,135306,135328,135401,135444,135614,135731,135825,140003,140130,140416,140639,140908,141003,141214,141502,141631,141736,141947,142105,142254,142338,142809,143043,143337,143704,143904,144209,144347,144537,144642,144747,145358
40,MZ4072-3,135825,140003,140141,140236,140258,140330,140427,140511,140544,140705,140752,140858,141128,141325,141642,141809,142032,142211,142443,142715,142809,142853,143043,143221,143410,143454,143948,144304,144642,145019,145208,145420,145632,150025,150141,150235,150732
41,MW5966-1,141025,141053,141241,141325,141347,141419,141441,141525,141547,141831,141936,142032,142222,142349,142726,142926,143148,143243,143432,143653,143810,143915,144159,144336,144515,144609,145041,145514,145802,150141,150307,150415,150721,151111,151217,151333,151831
42,MZ4228-3,141842,141947,142116,142211,142222,142316,142349,142421,142516,142632,142715,142809,143021,143232,143537,143643,143904,143948,144126,144547,144631,144758,144947,145114,145241,145324,145751,150141,150437,152621,152759,153023,153150,153553,153742,154014,154627
43,MW5853-3,142853,142926,143043,143115,143148,143221,143243,143315,143410,143653,143810,143915,144104,144148,144515,144609,144831,144947,145114,145431,145525,145632,145856,150036,150152,150235,150710,150954,151628,153139,153320,153436,153709,154130,154246,154510,155218
44,MW5936-1,143515,143653,143810,143831,143853,143948,144010,144042,144115,144220,144304,144358,144537,144703,144958,145135,145241,145335,145525,145728,145813,145918,150036,150202,150404,150521,150954,151417,152527,153458,153658,153941,154152,154554,154721,154956,155408
45,MZ3556-3,144325,144431,144631,144725,144747,144820,144853,144947,145019,145219,145335,145503,145835,145940,150246,150437,150710,150816,151100,151417,151522,151639,151853,152032,152149,152243,152737,153258,153603,154510,154700,154849,155028,155429,155607,155735,160128
46,MX1084-1,145251,145358,145536,145610,145643,145728,145802,145845,145929,150057,150152,150257,150437,150605,150910,151016,151249,151322,151450,151713,151809,151904,152127,152243,152359,152443,152917,153509,153826,154710,155112,155240,155418,155702,155757,160138,191350
47,MZ3559-3,150003,150437,150616,150700,150743,150827,150859,150943,151016,151155,151311,151417,151617,151853,152243,152337,152549,152716,152906,153247,153353,153436,153647,153826,153931,154014,154459,154754,155313,160211,160339,160636,160919,161141,161259,161416,162111
48,MZ3734-3,151028,151217,151333,151428,151450,151555,151628,151713,151747,151915,152010,152105,152254,152443,152822,153045,153330,153425,153614,153920,154003,154036,154236,154415,154543,154616,155050,155356,155640,160435,160647,160847,161057,161437,161617,161828,162344
49,MX1135-3,,152348,152516,152611,152643,152727,152811,152855,152938,153117,153214,153330,153542,153647,154014,154203,154426,154543,154710,155039,155207,155302,155440,155713,155840,155926,160414,160636,161025,162111,162217,162501,162650,162944,163111,163343,163800
50,MZ3825-3,152454,153425,153625,153720,153742,153836,153858,153941,154025,154203,154257,154415,154638,154721,155018,155123,155356,155451,155651,155959,160043,160138,160306,160435,160552,160636,161108,161500,161828,162955,163100,163300,163503,163727,163907,164119,164756
51,MW5898-1,152906,154532,154721,154743,154816,154923,154945,155028,155112,155324,155440,155545,155724,155926,160306,160435,160658,160803,161003,161310,161437,161545,161806,161944,162111,162144,162606,162944,190858,191401,191554,191847,192025,192242,192423,192530,193028
52,MZ3956-3,155156,155346,155545,155618,155702,155735,155757,155840,155926,160116,160211,160317,160435,160625,160847,161014,161226,161332,161448,161806,161922,162017,162228,162418,162545,162639,163144,163356,163716,164617,164756,164912,165227,165502,165641,165747,170255
53,MZ3978-3,160255,160425,160603,160636,160720,160814,160836,160919,161003,161141,161248,161354,161617,161712,162038,162122,162333,162429,162639,162922,163039,163122,163300,163452,163654,163800,164224,164415,164617,165217,165333,165620,165853,170306,170424,170530,170920
54,MZ3987-3,161003,161152,161343,161437,161512,161556,161617,161712,161806,161944,162049,162155,162440,162556,162922,163039,163300,163356,163536,163833,163929,164014,164141,164340,164459,164532,164956,165249,165502,170054,170221,170328,170519,170931,171048,171142,171838
55,MS2259-0,161534,161733,161900,161933,162006,162049,162111,162155,162238,162406,162450,162556,162723,162806,163133,163249,163452,163559,163811,164213,164246,164340,164510,164650,164851,164934,165418,165703,165904,170508,170625,170741,170953,171416,171543,171722,171933
56,MW3417-0,,162755,162900,163006,163028,163100,163122,163227,163300,163419,163536,163749,163918,164035,164353,164521,164756,164902,165122,165440,165535,165630,165809,165926,170054,170148,170625,170931,171153,171827,171955,172133,172439,172755,173008,173209,173537
57,MZ4072-4,163419,163452,163632,163738,163822,163856,163918,164014,164046,164235,164329,164415,164723,164851,165206,165311,165535,165630,165853,170200,170306,170402,170552,170720,170825,170836,171310,171554,171755,172512,172701,172946,173125,173359,173537,173654,174054
58,MW5966-2,165333,165356,165524,165556,165652,165747,165809,165915,165948,,,,,,171110,171237,171500,171554,171806,172049,172155,172311,172534,172712,172902,172946,173420,173654,173842,174706,174835,174952,175236,175743,175851,180113,180640
59,MW5853-4,,170424,170552,170731,170741,170847,170931,171037,171110,171416,171510,171627,171744,171944,172217,172418,172701,172755,172957,173315,173442,173537,173821,173937,174105,174159,174803,175141,175531,175945,180113,180408,180734,181136,181335,181547,182220
60,MZ4228-4,170836,171048,171215,171259,171321,171416,171427,171554,171638,171806,171900,172028,172239,172407,172733,172839,173103,173157,173410,173621,173705,173759,173937,174043,174221,174305,174908,175330,175542,180241,180452,180608,180745,181147,181346,181547,181831
61,MW5936-2,172111,173326,173515,173610,173643,173737,173810,173948,174032,174210,174254,174422,174611,174728,175036,175225,175447,175553,175743,180113,180230,180335,180619,180829,181050,181114,181609,181841,182104,182633,182834,183012,183308,183722,183921,184205,184659
62,MZ3556-4,172206,172333,172512,172555,172628,172701,172744,172957,173030,173220,173304,173420,173632,173821,174116,174232,174506,174600,174739,175109,175203,175320,175553,175818,180019,180051,180524,180818,181028,181525,181831,182021,182432,182950,183128,183235,183943
63,MZ3559-4,173842,174043,174210,174243,174305,174349,174422,174506,174549,174717,174824,174952,175203,175414,175659,175840,180102,180157,180419,180734,180901,181018,181241,181430,181652,181747,182159,182505,182823,183711,183849,184027,184354,184816,184955,185155,190008
64,MZ3734-4,174739,175014,175152,175236,175308,175414,175436,175542,175614,175818,175851,180008,180146,180314,180651,180818,181114,181219,181452,181820,181959,182053,182304,182443,182727,182823,183257,183554,183932,185109,185249,185439,185701,190053,190213,190333,190922
65,MZ3825-4,180219,181303,181441,181536,181619,181703,181736,181820,181841,182104,182209,182326,182505,182611,182918,183023,183308,183415,183638,184016,184216,184321,184459,184638,184849,184932,185417,185838,190140,190713,190959,191249,191554,192025,192119,192252,192822
66,MX1135-4,180230,180303,180419,180441,180524,180557,180619,180723,180745,180912,180956,181114,181346,181525,181853,182021,182315,182411,182622,182928,183128,183235,183426,183554,183743,183849,184310,184616,184910,185913,190041,190256,190518,190809,190937,191108,191621
67,MZ3956-4,182845,183128,183257,183319,183341,183426,183459,183532,183606,183733,183849,183954,184132,184310,184616,184827,185109,185238,185417,185824,190041,190140,190344,190530,190746,190846,191313,191530,191847,192337,192446,192704,192857,193112,193250,193356,193939
68,MZ3978-4,184049,184310,184459,184554,184638,184710,184732,184816,184910,185131,185249,185354,185545,185649,185935,190041,190311,190417,190541,190948,191133,191228,191412,191621,191814,191836,192348,192603,192759,193533,193641,193906,194150,194410,194546,194703,194831
69,MZ3987-4,185109,185249,185439,185501,185523,185556,185624,185701,185756,185902,190008,190053,190256,190506,190713,190831,191108,191155,191338,191738,191858,192009,192143,,192541,192603,193018,193228,193417,194201,194315,194512,194755,195029,195134,195444,195926
70,MS2259-1,190602,190736,190948,191031,191108,191155,191217,191324,191423,191705,191801,,192326,,192652,192833,193101,193155,193417,193844,193928,194117,194421,194512,194741,194809,195250,195506,195809,200316,200436,200756,200943,201216,201355,201537,202034
71,MZ4072-5,191858,192025,192206,192242,192303,192348,192410,192446,192530,192704,192759,192857,193155,193239,193544,193641,193906,194003,194201,194546,194641,194741,194936,195112,195239,195301,195732,200130,200316,200745,201016,201132,201420,201712,201807,202024,202308
72,MW5943-2,,193228,193406,193439,193501,193544,193609,193651,193724,193844,193939,194105,194224,194410,194641,194820,195112,195207,195444,195637,195758,195842,200036,200221,200447,,201005,201341,201526,201818,201945,202114,202243,202452,202609,202710,202938
73,MW5966-3,194433,194501,194641,194730,194755,194831,194915,194949,195029,195156,195250,195444,195530,195721,195955,200047,200349,200500,200712,200932,201111,201227,201453,201647,201829,201901,202330,202558,202721,203055,203243,203515,203748,204207,204322,204537,204909
74,MW5853-5,,200545,200650,200723,200734,200807,200835,200859,200932,201100,201143,201249,201442,201609,201840,202009,202231,202330,202452,202743,202901,202949,203117,203243,203358,203432,203947,204238,204442,204800,204920,205137,205510,205804,205858,210020,210259
75,MZ3556-5,202208,202340,202452,202515,202558,202634,202658,202732,202805,202914,203000,203055,203315,203515,203821,204035,204311,204412,204654,204931,205036,205137,205318,205510,205710,205743,210200,210516,210833,211151,211308,211540,211837,212141,212303,212443,212728
76,MZ3559-5,203947,204046,204225,204300,204322,204412,204424,204505,204537,204654,204737,204848,205058,205245,205521,205721,210020,210053,210310,210621,210726,210809,210941,211118,211235,211319,211751,212012,212044,212505,212633,212749,212918,213232,213405,213512,213824
77,MZ3734-5,204632,204812,204920,205015,205036,205058,205137,205212,205234,205351,205438,205521,205710,205815,210053,210259,210526,210631,210903,211140,211235,211351,211551,211657,211802,211848,212303,212633,212811,213047,213153,213353,213544,213858,213944,214029,214449
78,MZ3825-5,205234,211129,211235,211330,211340,211435,211457,211602,211646,211802,212000,212044,212224,212349,212633,212728,212942,213026,213218,213523,213617,213719,213858,214040,214224,214308,214740,215024,215213,215503,215651,215756,215939,220318,220435,220623,221008
79,MX1135-5,205826,210020,210136,210235,210259,210332,210354,210430,210505,210559,210642,210809,211003,211140,211413,211602,211859,212012,212213,212538,212644,212738,212931,213109,213258,213320,213740,214018,214213,214549,214657,214813,215045,215340,215513,215608,215939
80,MZ3956-5,212055,212303,212443,212505,212538,212600,212633,212706,212738,212856,212942,213026,213331,213544,213824,214018,214257,214415,214549,214908,215002,215045,215224,215340,215513,215608,220035,220232,220329,220601,220707,220836,221019,221230,221346,221451,221933
81,MZ3978-5,213309,213501,213606,213640,213707,213740,213802,213858,213934,214051,214140,214235,214415,214511,214803,214951,215213,215308,215546,215807,215928,220003,220130,220218,220351,220446,220916,221230,221407,221721,221817,222049,222220,222452,222608,222652,223006
82,MZ3987-5,214537,214657,214803,214835,214846,214940,215002,215045,215107,215224,215308,215402,215713,215853,220151,220256,220529,220645,220902,221324,221429,221537,221709,221828,222016,222038,222514,222827,222933,223216,223333,223500,223618,223946,224113,224253,224524
83,MS2259-2,,,,,,,,,,,220612,220718,,,221251,221357,221501,221559,221745,222016,222101,222148,222304,222431,222547,222630,223100,,223532,223756,223853,,,,224513,224535,224820
84,MZ4072-6,221103,221135,221313,221335,221357,221451,221523,221623,221658,221817,221922,222027,222242,222336,222619,222713,222944,223049,223228,223532,223650,223745,223933,224040,224207,224241,224702,225025,225131,225439,225523,225702,225924,230312,230345,230407,230848
85,MW5853-6,222304,222358,222514,222536,222608,222630,222703,222735,222813,222901,222955,223039,223239,223311,223640,223807,223911,223957,224123,224407,224451,224546,224756,224920,225014,225058,225523,225829,225935,230214,230334,230459,230711,230923,231032,231223,231455
86,MZ3556-6,223701,223756,223911,223946,223957,224029,224051,224123,224145,224253,224344,224429,224618,224723,224953,225120,225356,225428,225556,225829,225924,225958,230120,230225,230356,230447,231008,231234,231422,231842,231952,232159,232335,232526,232610,232806,233010
87,MZ3559-6,225025,225245,225407,225502,225512,225545,225608,225652,225724,225818,225924,230021,230240,230334,230623,230815,231043,231126,231328,231632,231727,231831,231952,232116,232210,232302,232704,233021,233126,233409,233508,233615,233724,233919,234014,234142,
88,MZ3734-6,230647,230803,230911,230946,231008,231043,231104,231137,231210,231307,231401,231455,231632,231716,231937,232105,232335,232431,232643,232943,233021,233115,233233,233327,233423,233447,233919,234226,234328,,,,,,,,
89,MZ3825-6,231800,234126,234236,234328,234339,234414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,MS2259-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231915,,,
91,MX1135-6,232431,232453,232610,232632,232653,232732,232806,232828,232901,232955,233042,233126,233327,233447,233713,233757,233907,233930,234126,234403,,,,,,,,,,,,,,,,,
