,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,AA7920-0,,,,,,,,,,,,,,,,,070103,070349,070612,070811,071107,071531,071710,071859
1,AA7712-0,,,,,,,,,,,070103,070137,070254,070411,070506,070917,071045,071352,071721,071921,072121,072405,072521,072700
2,MX4021-0,,,,070103,070126,070411,070706,070844,071045,071213,071319,071414,071615,071721,071815,072310,072448,072816,073100,073325,073505,073855,074014,074216
3,MX4041-0,070103,070126,070232,070327,070506,070655,070950,071202,071308,071414,071509,071553,071721,071826,071921,072405,072605,072838,073313,073538,073728,074059,074216,074417
4,MX4338-0,070655,070800,070917,071045,071257,071447,071815,071932,072037,072121,072216,072321,072448,072616,072700,073133,073336,073644,074003,074205,074700,075132,075249,075605
5,AA7279-0,072015,072143,072310,072426,072711,072922,073336,073432,073655,073822,073929,074025,074216,074417,074522,075048,075238,075922,080712,080850,081323,081734,081852,082114
6,AA7450-0,072605,072649,072744,072900,073251,073313,073706,073833,074059,074227,074343,074427,074605,074710,074816,075238,075449,075955,080901,081206,081555,081947,082053,082242
7,MX3783-0,073100,073218,073313,073432,073611,073706,074036,074216,074321,074438,074533,074605,074732,074859,074943,075354,075532,080122,081101,081501,081723,082147,082315,082537
8,MX4458-0,073940,074025,074131,074216,074343,074427,074910,075016,075121,075227,075332,075449,075649,075900,075933,080344,080511,080955,081947,082326,082715,083211,083328,083506
9,MX4535-0,074743,075143,075300,075416,075649,075849,080155,080250,080511,080638,080744,080912,081228,081344,081450,081914,082042,082409,082947,083149,083528,083850,084006,084144
10,AA7562-0,075216,075616,075711,075849,080027,080300,080650,080828,081101,081217,081501,081639,081852,082104,082209,082715,082915,083244,083626,083806,084112,084524,084629,084831
11,MX4551-0,075944,080111,080155,080300,080500,080700,081028,081217,081333,081501,081723,081914,082114,082315,082409,082820,082947,083423,083806,084101,084301,084524,084640,084904
12,MX4598-0,080111,080522,080628,080744,081050,081344,081701,081830,082053,082231,082348,082453,082747,083105,083211,083626,083806,084534,085147,085504,085716,090149,090316,090537
13,MX4614-0,081250,081333,081417,081522,081701,081914,082253,082420,082653,082747,082842,082937,083211,083539,083626,084050,084250,084915,085504,085738,085938,090243,090359,110230
