,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,,070120,070156,070417
1,MX4604-0,,,,,,,,,,,,,,,,,070120,070323,070606,070816,071005,071313,071419,071536
2,MX3651-0,,,,,,,,070120,070133,070251,070356,070450,070616,070732,070826,071251,071419,071757,072151,072350,072603,073014,073132,073355
3,MX4021-0,,,,,,070120,070240,070439,070700,070816,070932,071015,071133,071302,071357,071819,071937,072213,072625,072836,073047,073440,073556,073840
4,MX4159-0,,070120,070133,070251,070450,070616,070921,071015,071239,071335,071440,071536,071652,071819,071915,072328,072508,072814,073120,073323,073713,074105,074244,074621
5,MX4338-0,,071206,071335,071440,071641,071819,072115,072318,072414,072541,072658,072814,073014,073156,073250,073713,073915,074306,074726,075325,075714,080236,080520,080919
6,MX4365-0,071948,072043,072202,072318,072457,072636,073014,073047,073301,073419,073546,073629,073840,074043,074105,074527,074726,075315,080036,080542,081109,081521,081911,082453
7,MX4383-0,072213,072541,072647,072752,072920,073143,073502,073629,073851,074011,074105,074211,074400,074549,074705,075126,075304,075928,080941,081500,082006,082611,082846,083236
8,MX4388-0,072836,073355,073451,073629,073818,074043,074443,074621,074853,075021,075148,075431,075608,075747,075854,080309,080436,080952,081838,082250,082728,083236,083448,083722
9,MX4458-0,074505,074600,074715,074821,075021,075148,075608,075821,080058,080225,080331,080447,080731,080858,080952,081438,081616,082207,082931,083203,083521,083900,084039,084357
10,MX4535-0,075358,075558,075703,075811,080014,080141,080520,080647,080909,081036,081141,081330,081554,081805,081900,082408,082611,083025,084155,084408,084757,085411,085623,085800
11,MX4551-0,080014,080152,080320,080426,080647,080930,081330,081449,081700,081849,081955,082228,082453,082750,082858,083341,083555,084101,084937,085137,085538,090143,090321,090524
12,MX4598-1,080342,080658,080803,080941,081152,081330,081649,081827,081933,082112,082334,082516,082813,083004,083120,083555,083839,084302,085032,085159,085717,090154,090417,090618
13,MX4614-0,081427,081510,081616,081711,081849,082028,082345,082442,082655,082750,082942,083120,083330,083606,083711,084111,084313,084714,085400,090003,090332,090713,090904,091053
14,MX4604-1,082739,082920,083036,083203,083448,083617,083944,084039,084302,084452,084652,084842,085104,085255,085411,085822,090026,090321,091126,091431,091726,092159,092338,092548
15,MX3651-1,084017,084228,084335,084536,084714,084937,085306,085444,085655,085822,085950,090110,090248,090428,090513,090926,091115,091359,091947,092116,092516,092948,093147,093410
16,MX3783-0,090259,090405,090513,090629,090851,091158,091504,091620,091853,092032,092148,092232,092421,092527,092621,093042,093221,093632,094054,094255,094603,095109,095258,095459
17,MX4021-1,090546,090651,090757,090959,091210,091315,091653,091820,092054,092210,092349,092443,092621,092758,092853,093337,093526,094032,094413,094603,094847,095331,095510,095721
18,MX4041-0,090926,091115,091232,091326,091548,091726,092054,092232,092505,092653,092821,092937,093125,093254,093348,093810,093937,094446,094836,095036,095353,095848,100016,100216
19,MX4159-1,091326,091748,091842,092009,092210,092421,092715,092831,093053,093158,093304,093359,093610,093704,093737,094211,094350,094708,095025,095214,095521,095859,100027,100227
20,MX4338-1,,,093221,093315,093537,093748,094137,094317,094541,094708,094857,095014,095225,095331,095415,095910,100049,100332,100742,100847,101131,101616,101805,102016
21,MS2259-0,094200,094625,094720,094803,095036,095204,095553,095815,095910,100049,100205,100259,100437,100604,100648,101131,101248,101553,102016,102204,102637,103246,103413,103551
22,MX4383-1,094306,094413,094519,094625,094825,095036,095415,095626,095848,100016,100154,100249,100437,100604,100659,101120,101237,101553,101943,102037,102458,103057,103213,103423
23,MX4388-1,094541,094930,095047,095142,095320,095426,095753,100005,100110,100227,100332,100426,100542,100720,100753,101226,101354,101732,102132,102321,102658,103257,103423,103708
24,MX4365-1,,,,,,,,,,,,,095258,095353,095426,095921,100110,100343,100753,100858,101248,101805,101954,102226
25,MX4458-1,095320,095353,095448,095553,095815,095942,100227,100405,100615,100742,100847,100942,101131,101259,101343,101805,101921,102204,102615,102803,103046,103824,103951,104225
26,MW3387-0,100049,100238,100354,100437,100626,100814,101131,101321,101542,101710,101815,101910,102048,102248,102331,102803,102941,103213,103518,103657,104036,104603,104730,104920
27,MX4535-1,100321,100459,100553,100648,100825,100920,101259,101510,101732,101848,102005,102037,102226,102353,102426,102919,103057,103423,103919,104014,104247,105026,105132,105333
28,MX4551-1,100354,100920,101025,101131,101310,101437,101826,102037,102143,102310,102426,102531,102720,102858,103003,103413,103551,103835,104236,104424,104730,105429,105546,105807
29,MX4598-2,101215,101321,101416,101459,101732,102005,102331,102426,102647,102814,102930,103014,103151,103246,103318,103741,103908,104236,104541,104719,104953,105756,105935,110218
30,MX4614-1,101553,101826,101921,102016,102132,102342,102709,102814,102858,103014,103119,103246,103351,103456,103540,103951,104119,104435,104815,104859,105205,105851,110040,110240
31,MW3343-0,102458,102647,102752,102836,103003,103151,103518,103730,104003,104130,104236,104341,104508,104624,104708,105121,105249,105513,105902,105945,110313,110945,111123,111313
32,MX4604-2,102930,103046,103141,103246,103434,103603,103908,104108,104203,104330,104435,104541,104708,104826,104920,105322,105451,105702,110040,110218,110501,111123,111313,111502
33,MW2780-0,103802,103919,104025,104130,104414,104647,105048,105227,105451,105546,105702,105851,110040,110156,110251,110701,110851,111334,111704,111904,112243,112737,112915,113126
34,MX3651-2,103857,104214,104308,104352,104614,104815,105205,105418,105640,105829,105945,110113,110251,110418,110512,110956,111135,111536,111832,112032,112410,112842,113010,113202
35,MW3528-0,104635,104730,104826,104942,105154,105355,105702,105756,110029,110145,110251,110356,110545,110701,110807,111251,111429,111748,112116,112221,112548,113053,113224,113518
36,MW5191-0,105249,105502,105607,105724,105945,110029,110450,110545,110755,110923,111018,111123,111323,111502,111557,112021,112159,112559,113021,113104,113413,114002,114156,114324
37,MX3783-1,105640,105724,105840,105924,110124,110251,110639,110733,110945,111050,111146,111313,111557,111759,111842,112304,112443,112759,113202,113351,113741,114431,114536,114737
38,MW5264-0,105840,110102,110207,110302,110501,110556,111050,111251,111356,111525,111632,111715,111915,112032,112116,112559,112726,113021,113351,113540,113930,114431,114609,114759
39,MX4041-1,110923,111029,111123,111229,111440,111608,111926,112021,112304,112443,112537,112632,112810,112948,113021,113424,113603,113846,114240,114431,114810,115516,115643,115800
40,MW5346-0,111240,111345,111440,111514,111642,111737,112021,112221,112443,112537,112643,112715,112842,112959,113032,113445,113613,113846,114251,114431,114915,115527,115705,115905
41,MX4338-2,112610,112632,112715,112832,113021,113235,113603,113719,113940,114108,114218,114420,114631,114726,114810,115232,115410,115654,120043,120221,120537,121212,121350,121538
42,MX4021-2,113245,113540,113657,113813,113940,114133,114504,114642,114854,115043,115159,115243,115421,115549,115621,120105,120232,120726,121105,121255,121644,122032,122213,122446
43,MS2259-1,114046,114526,114620,114726,,115010,115432,115610,115821,115959,120116,120232,120421,120610,120642,121043,121234,121549,121959,122105,122435,122908,123034,123202
44,MX4159-2,114905,115115,115210,115326,115538,115643,115959,120127,120348,120559,120653,120809,121021,121149,121223,121654,121810,122137,122446,122635,122951,123624,123741,125010
45,MX4365-2,115948,120221,120316,120505,120642,120809,121127,121244,121506,121654,121915,122054,122246,122413,122508,122929,123107,123614,124047,124252,124537,125127,125305,125454
46,MX4383-2,121422,121633,121727,121832,122043,122224,122551,122803,123024,123213,123401,123506,123646,123824,123941,124347,124537,124843,125305,125421,125727,130329,130446,130708
47,MX4458-2,122329,122446,122540,122635,122846,123002,123307,123455,123614,123741,123908,124014,124156,124325,124409,124832,124959,125254,125632,125832,130127,130541,130657,130858
48,MX4535-2,123340,123539,123646,123741,124003,124119,124504,124631,124905,125032,125211,125359,125611,125800,125905,130402,130602,130931,131404,131605,132005,132500,132701,132902
49,MX4388-2,124108,124409,124515,124631,124832,125032,125359,125538,125800,130000,130223,130402,130541,130708,130753,131237,131404,131732,132027,132216,132511,132935,133102,133241
50,MW3387-1,124631,124843,124938,125054,125211,125316,125654,125738,130000,130116,130351,130602,130731,130909,130953,131353,131521,131743,132154,132238,132522,132946,133102,133241
51,MX4598-3,125611,125810,125916,130011,130223,130351,130720,130836,131109,131320,131616,131805,131943,132059,132121,132555,132723,133157,133440,133630,133956,134452,134620,134832
52,MX4614-2,130151,130340,130424,130530,130731,130858,131237,131415,131638,131805,132027,132132,132310,132450,132533,132946,133135,133429,133808,133956,134313,134916,135043,135305
53,MW2780-1,132143,132439,132522,132617,132852,133029,133419,133641,133902,134102,134230,134431,134609,134737,134832,135305,135455,135855,140305,140515,140714,141106,141235,141416
54,MX3651-3,132755,132841,132935,133102,133335,133535,133851,134018,134134,134313,134420,134536,134737,134916,135010,135422,135611,135917,140421,140526,140841,141319,141438,141936
55,MX4021-3,133819,134018,134146,134241,134504,134642,135115,135327,135600,135739,135917,140022,140221,140359,140453,140937,141128,141533,142010,142115,142454,143021,143209,143525
56,MX4159-3,134313,134536,134631,134737,134853,135053,135349,135528,135750,135927,140033,140149,140410,140537,140620,141044,141246,141745,142043,142221,142610,143021,143242,143653
57,MX4338-3,140138,140232,140348,140432,140642,140841,141308,141416,141640,141756,141913,142115,142305,142526,142632,143042,143304,143621,144054,144150,144529,144940,145139,145352
58,MX4365-3,140558,140746,140852,141012,141235,141351,141724,141936,142043,142232,142359,142515,142704,142843,142926,143409,143546,144021,144402,144507,144835,145405,145532,145732
59,MX4383-3,,141555,141713,141807,142000,142054,142515,142715,142937,143126,143315,143420,143546,143726,143820,144317,144456,144845,145319,145427,145858,150446,150624,150846
60,MX4458-3,142948,143104,143209,143347,143557,143809,144150,144402,144623,144802,144918,145034,145213,145405,145459,145931,150108,150446,150803,151002,151307,151752,151940,152330
61,MX4535-3,143610,143758,143905,143959,144223,144435,144835,144940,145202,145416,145521,145847,150025,150152,150246,150729,150919,151329,151835,152003,152521,153028,153208,153419
62,MX4388-3,144223,144446,144612,144813,144951,145235,145710,145847,150130,150319,150540,150740,151045,151139,151245,151730,151908,152341,152721,152912,153358,153927,154054,154305
63,MW3387-2,145553,145815,145920,150014,150152,150308,150645,150814,151034,151307,151518,151635,151846,152024,152130,152605,152806,153219,153620,153809,154159,154735,154902,155113
64,MX4598-4,150718,150908,151013,151139,151402,151551,151919,152108,152341,152605,152934,153112,153325,153452,153536,153949,154210,154724,155157,155452,160000,160404,160542,160805
65,MX4614-3,151540,151741,151835,152014,152141,152352,152721,152850,153112,153303,153547,153725,153853,154010,154054,154525,154735,155219,155642,160117,160520,161051,161219,161451
66,MW2780-2,152258,152543,152710,152828,153101,153230,153558,153758,154021,154431,154851,155051,155219,155346,155430,155853,160033,160404,160923,161146,161713,162229,162419,162702
67,MX3651-4,153809,153959,154116,154254,154442,154652,155051,155252,155524,155831,160257,160426,160732,160934,161029,161512,161713,162251,162807,163043,163421,185216,185406,185652
68,MX3783-2,154221,154348,154442,154557,154735,154840,155157,155313,155546,155842,160308,160509,160743,160945,161040,161608,161724,162312,163010,163254,163715,164255,164435,164717
69,MX4021-4,154641,154757,154851,155019,155230,155356,155704,155842,155938,160246,160542,160838,161101,161302,161407,161830,162113,162745,163410,163620,163949,164424,164601,164845
70,MX4041-2,154713,155113,155219,155346,155536,155820,160139,160235,160459,160721,161135,161241,161640,161757,161841,162302,162513,162948,163443,163653,164001,164435,164623,164908
