,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070142,070314,070358
1,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,070107,070303,070358,070516,070610
2,MX4159-0,,,,,,,,,,,,,,,,,,,,070107,070230,070527,070715,070916,070959,071126,071221
3,MX4338-0,,,,,,,,,,,070107,070325,070421,070537,070704,070810,070949,071053,071137,071221,071410,071715,071854,072022,072127,072245,072329
4,MX4365-0,,,,,,,070107,070131,070303,070409,070621,071148,071243,071359,071504,071558,071715,071821,071905,072000,072127,072456,072634,072814,072920,073026,073121
5,MX4551-0,070107,,070131,070153,070325,070537,070621,070726,070854,071010,071221,071748,071854,072011,072127,072212,072329,072412,072456,072623,072803,073143,073315,073514,073619,073735,073819
6,MX4458-0,070107,071536,071715,071759,071927,072127,072351,072445,072634,072847,073059,073608,073702,073808,074007,074029,074145,074345,074440,074524,074651,075007,075145,075327,075516,075632,075715
7,MX4388-0,070230,070610,070905,070949,070959,071232,071315,071410,071515,071621,071831,072318,072423,072507,072612,072706,072814,072931,073015,073048,073205,073514,073652,073829,073924,074039,074112
8,MX4535-0,071949,072402,072706,072739,072814,073110,073242,073409,073558,073713,073924,074429,074535,074640,074756,074912,075051,075156,075243,075421,075559,075917,080049,080240,080357,080514,080547
9,MX3651-0,072953,073409,073702,073735,073819,074101,074155,074313,074545,074734,075145,075704,075759,075917,080026,080122,080240,080346,080430,080514,080642,081044,081150,081403,081509,081626,081721
10,MX3783-0,074123,074545,074839,074912,074956,075305,075516,075621,075759,075951,080207,080714,080820,081012,081055,081213,081352,081542,081626,081721,081848,082154,082333,082500,082605,082721,082754
11,MX4021-1,075454,,080950,081055,081202,081531,081743,081910,082027,082238,082649,083217,083313,083451,083620,083714,083903,084008,084041,084125,084300,084637,084859,085120,085232,085359,085431
12,MX4041-1,,080251,080642,080736,080831,081106,081319,081436,081637,081837,082238,082826,083016,083154,083345,083440,083653,083747,083841,084019,084214,084554,084732,084953,085109,085232,085304
13,MX4159-1,080725,081033,081257,081341,081403,081637,081815,081943,082154,082322,082700,083302,083356,083524,083725,083819,084008,084146,084227,084300,084416,084743,084910,085131,085242,085421,085453
14,MX4604-0,081352,081710,082038,082111,082205,082427,082511,082605,082754,082910,083313,083841,083947,084103,084227,084322,084532,084743,084826,084910,085047,085442,085559,085820,085927,090033,090105
15,MX4338-1,082005,082122,082511,082555,082732,082954,083122,083240,083419,083704,084125,084648,084753,084921,085037,085153,085315,085421,085515,085621,085759,090200,090351,090551,090646,090813,090846
16,MX4551-1,082038,083440,083736,083903,083935,084238,084449,084543,084732,084931,085142,085810,085916,090033,090149,090308,090446,090551,090646,090813,090930,091248,091428,091640,091746,091902,091957
17,MX4365-1,,082815,083205,083302,083356,083620,083758,083914,084052,084311,084732,085304,085410,085515,085653,085748,085916,090011,090105,090213,090340,090708,090920,091047,091216,091332,091405
18,MX4388-1,084103,084405,084659,084732,084815,085131,085348,085453,085632,085810,090200,090646,090802,090920,091036,091109,091259,091354,091428,091511,091618,091902,092051,092231,092325,092421,092505
19,MX4458-1,084804,085515,085726,085906,085949,090200,090257,090424,090602,090835,091227,091724,091830,091946,092134,092231,092421,092549,092632,092716,092843,093211,093349,093516,,093749,093843
