,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
18,AA7708-0,090341,090541,090636,090816,090943,091005,091632,091822,091927,092043,092149,092234,092458,092553,092648,093121,093257,093637,094113,094324,094724,095230,095419,095557
19,MX4383-1,090530,091016,091121,091303,091441,091643,091949,092223,092318,092425,092520,092626,092838,092921,093015,093446,093615,093850,094324,094514,095007,095652,095819,095945
20,MX4365-1,091800,091854,092011,092201,092414,092626,092921,093026,093132,093246,093340,093446,093626,093817,093912,094313,094503,094840,095314,095502,095913,100516,100634,100846
21,MS1935-1,092447,092637,092754,092910,093059,093143,093637,093817,094051,094207,094334,094441,094619,094724,094757,095230,095408,095702,100051,100253,100612,101352,101530,101720
22,AA7393-0,092859,093223,093308,093424,093637,093806,094124,094156,094430,094557,094703,094840,095018,095156,095241,095714,095851,100114,100443,100634,101035,101648,101742,101953
23,MX3783-1,093413,093508,093603,093659,093839,094040,094356,094536,094808,094935,095040,095145,095325,095513,095557,100018,100158,100516,100835,101024,101446,102228,102356,102806
24,AA7539-1,094302,094514,094608,094746,095040,095230,095546,095652,095757,095935,100029,100136,100348,100454,100539,100951,101118,101425,101626,101942,102544,103428,103533,103818
25,MX4598-2,100040,100231,100315,100411,100601,100728,101035,101151,101414,101457,101602,101648,101826,101942,102037,102501,102639,103016,103333,103607,104324,105031,105201,105340
26,AA7749-2,101214,101308,101425,101626,102015,,102406,102501,102711,102849,102944,103100,,103511,103533,103956,104134,104451,104853,,105657,110121,110313,134113
27,MX4614-1,101720,101837,101942,102037,102142,102250,102544,102649,102911,103016,103110,103155,103428,103522,103607,104018,104156,104451,104853,105053,105550,110110,110250,110451
28,AA7931-2,103132,103217,103312,103439,103724,103829,104145,104335,104607,104726,104831,104937,105137,105318,105412,105940,110110,110535,111007,111146,111535,112042,112148,112340
29,MX4338-2,103651,103746,103840,103923,104207,104335,104715,104915,105009,105126,105245,105318,105456,105613,105646,110048,110206,110713,111113,111324,111652,112245,112425,112605
30,AA6760-1,104937,105020,105126,105245,105550,105802,110003,110218,110439,110640,110734,110934,111135,111240,111335,111831,112031,,112721,112945,113409,113810,113959,114513
31,AA7708-1,105951,110121,110239,110323,110451,110618,111029,111146,111408,111619,111736,111904,112148,112307,112437,112901,113112,113420,113843,113948,114336,114840,115018,115241
32,MZ4112-0,,111102,111157,111324,111535,111747,112104,112256,112521,112721,112839,112934,113209,113409,113453,113926,114104,114524,115007,115134,120029,120712,120840,121051
33,MX4383-2,111324,111535,111630,111725,111926,112031,112351,112459,112710,112805,112934,113028,113337,113514,113609,114114,114252,114724,115157,115335,120450,121018,121145,121334
34,MX4021-2,113609,113821,113904,114010,114220,114502,114851,115050,115313,115502,115756,120101,120240,120356,120501,120935,121102,121535,122043,122306,122815,123334,123440,123726
35,AA7393-1,,,113715,113832,114114,114220,114724,114913,115145,115346,115640,115840,120029,120240,120356,120756,121007,121334,121905,122137,122804,123324,123440,123653
36,MS1935-2,120250,120418,120512,120556,,,121051,121134,121207,121357,121905,122116,122306,122436,122520,122931,123047,123407,123950,124209,124714,125043,125222,125423
37,MR8452-0,,,120745,120851,121102,121218,121557,121716,121937,122137,122414,122753,122931,123109,123153,123642,123854,124231,124547,124843,125255,125709,125837,130038
38,MX4365-2,120923,121145,121302,121430,121810,122010,122328,122436,122647,123025,123535,123726,123917,124037,124143,124547,124725,125054,125530,125720,130111,130814,130941,131119
39,MX3783-2,121959,122116,122233,122339,122531,122753,123058,123207,123418,123715,124132,124358,124558,124747,124832,125244,125423,125720,130100,130219,130705,131119,131313,131441
40,AA7539-2,,123109,123218,123324,123609,123715,124143,124314,124536,124703,125105,125244,125518,125636,125730,130133,130325,130803,131035,131206,131703,132106,132234,132424
41,MX4598-3,124241,124358,124452,124536,124810,124938,125255,125412,125647,125825,130241,130454,130644,130857,131002,131419,131546,131948,132458,132637,133101,133651,133818,134008
42,MX4614-2,125814,125859,125943,130111,130230,,130654,130738,130951,131141,131430,131535,131736,131937,132022,132424,132542,132827,133144,133335,133724,134102,134222,134433
43,AA7931-3,132150,132234,132402,132509,132742,132944,133302,133523,133746,133957,134243,134505,134716,134854,135010,135423,135603,140101,140631,140736,141105,141731,141920,142123
44,MX4338-3,133005,133133,133251,133356,133556,133829,134243,134443,134716,134854,135043,135223,135445,135550,135647,140111,140301,140513,141044,141149,141434,142123,142316,142456
45,MX4021-3,134211,134748,134843,134959,135256,135507,135911,140134,140407,140558,140747,140916,141138,141434,141540,141953,142159,142551,142942,143152,143435,144035,144214,144542
46,AA6760-2,135138,135213,135340,135518,135625,135754,140207,140334,140547,140747,140905,141044,141340,141540,141636,142123,142349,,143141,143341,143646,144426,144625,145016
47,MX4383-3,135434,135911,140028,140134,140345,140513,140949,141105,141329,141518,141858,142027,142210,142400,142507,143014,143214,143613,144024,144214,144542,145100,145239,145511
48,MS1935-3,141412,141518,141614,141742,142049,142221,142602,142752,143014,143152,143330,143613,143908,144013,144108,144625,144826,145300,145827,145955,150431,151257,151446,151741
49,MR8452-1,142145,142243,142327,142456,142647,142742,143141,143319,143551,143730,143930,144130,144353,144509,144604,145049,145239,145700,150049,150302,150558,151647,151825,152109
50,MX4365-3,142316,142625,142742,142836,143014,143130,143457,143657,143941,144119,144319,144520,144731,144921,145027,145449,145743,150100,150453,150758,151115,151919,152109,152259
51,MX3783-3,143225,143352,143457,143603,143835,143919,144426,144625,144848,145100,145205,145333,145605,145732,145827,150230,150420,150725,151319,151647,152047,152751,152920,153152
52,AA7539-3,143708,143941,144057,144308,144426,144658,145005,145205,145417,145627,145922,150132,150326,150442,150547,150958,151148,151636,151953,152216,152858,153404,153530,153859
53,MX4598-4,,,144658,144859,145027,145217,145605,145732,150006,150208,150631,150831,150937,151202,151319,151825,152004,152509,152814,153320,153614,154250,154430,154847
54,AA7749-3,150358,150703,150758,151020,151435,,151846,152004,152237,152437,152719,,153058,153248,153320,,154017,,154909,155314,155545,155956,160222,160732
55,MX4614-3,151341,151414,151519,151625,151919,152004,152437,152553,152803,153025,153414,153530,153731,153826,153921,154323,154515,154751,155121,155357,160102,160604,160754,161207
56,AA7931-4,153425,153647,153815,153954,,154621,155121,155335,155618,155839,160233,160424,160732,161017,161101,161607,161900,162250,162745,162819,,163826,164005,164217
57,MX4338-4,153625,154100,154155,154301,154537,154717,155121,155208,155440,155639,160019,160233,160457,160615,160721,161123,161345,161744,162344,162534,163019,163614,163815,164111
58,AA6760-3,,160402,160457,160754,160933,161101,161440,161607,161900,162144,162555,162734,162924,163103,163219,163721,163954,164450,164852,165136,165413,165730,165919,170141
59,MX4383-4,160710,160827,160911,161006,161219,161324,161639,161755,162016,162250,162606,162734,163019,163157,163254,163721,164027,164406,164841,165053,165519,165941,170058,170310
60,MR8452-2,162757,163041,163157,163316,163457,163625,163943,164206,164439,164619,164735,164936,165200,165413,165446,165930,170131,170438,170901,171040,171451,172326,172526,172737
61,MS1935-4,163146,163422,163529,163625,,163932,164300,164406,164630,164830,164947,165053,,165424,165508,165941,170204,170438,170912,171102,171608,172326,172505,172715
62,MX4365-4,163848,163954,164111,164300,164557,164746,165125,165318,165552,165741,165930,170141,170405,170638,170743,171219,171419,171734,172159,172526,173032,173727,173928,174321
63,MZ4112-1,164557,164735,164819,164924,165147,165318,165646,165858,170310,170459,170754,170956,171240,171419,171524,172007,172254,172610,173126,173359,173906,174702,174925,175255
64,MX3783-4,,,165625,165730,165909,170025,170510,170638,171113,171324,171619,171840,172028,172243,172316,172726,172948,173221,173644,173950,174259,174903,175042,175433
65,AA7539-4,170204,170237,170332,170438,170638,170817,171208,171419,171702,171912,172337,172610,172832,172948,173032,173548,173906,174332,174736,174852,175455,180000,180138,180403
66,MX4598-5,170850,170956,171135,171240,171440,171640,172017,172221,172505,172810,173148,173326,173622,173727,173844,174259,174640,175053,175654,175949,180247,180944,181145,181455
67,AA7749-4,171901,172221,172337,172505,172758,,173316,173432,173705,174131,174259,174556,,,,175516,175716,,180604,180933,181220,181646,181835,182027
68,MX4614-4,172123,172526,172621,172715,172926,173126,173559,173822,173939,174354,174534,174702,174903,175020,175103,175538,175738,180247,180626,180922,181209,181919,182218,182619
69,AA7685-0,,173010,173148,173316,173611,173705,174047,174237,174512,174757,,,,175822,,180447,180710,181157,181657,181857,182207,182745,182947,183338
70,MX4021-4,173917,174047,174204,174332,174534,174702,175125,175422,175705,175854,180225,180352,180604,180804,180911,181349,181550,182016,182355,182546,182830,183411,183603,183847
71,MX4338-5,174310,174406,174501,174545,174757,174925,175211,175422,175705,175905,180225,180414,180648,180804,180922,181349,181528,181835,182228,182513,182819,183411,183550,183824
72,AA6760-4,,180520,180626,180815,181220,181231,181708,181835,182122,182417,182608,182841,182958,183254,183422,183835,184110,,,,,,,
73,MX4383-5,181506,181719,181814,181930,182122,182250,182608,182819,183126,183338,183636,183835,184121,184218,184325,,,,,,,,,
74,MX3783-5,183411,183719,183835,184003,184241,,,,,,,,,,,,,,,,,,,
75,MS1935-5,183835,184036,184132,184314,,,,,,,,,,,,,,,,,,,,
76,MR8452-3,184121,,,,,,,,,,,,,,,,,,,,,,,
