,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2856-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070140,070447,070720,070920,071026,071143,071238
1,MW3053-0,,,,,,,,,,,,,,,,070106,070151,070309,070353,070520,070604,070742,070953,071216,071343,071426,071543,071711,071817,072005,072038,072132,072238,072311,072344,072500,072754,072956,073145,073229,073346,073429
2,MW5346-0,,,,,070106,070330,070425,070531,070709,070742,070858,071015,071216,071532,071922,072038,072111,072216,072311,072427,072500,072649,072900,073101,073229,073313,073429,073547,073652,073831,073925,074020,074136,074158,074231,074336,074630,074809,074925,075030,075157,075230
3,MS2259-0,070106,071416,071554,071755,072038,072406,072438,072605,072732,072827,073018,073112,073134,073503,073853,074009,074042,074158,074242,074420,074452,074630,074903,075103,075135,075219,075313,075418,075512,075711,075755,075827,075943,080016,080049,080204,080531,080720,,080953,081059,081131
4,MW5645-0,073630,074620,074820,074958,075219,075606,075733,075827,075943,080038,080226,080258,080331,080659,081059,081236,081322,081449,081544,081722,081806,081955,082207,082442,082558,082643,082800,082929,083034,083235,083319,083413,083551,083635,083708,083835,084151,084256,084508,084623,084739,084825
5,MS1935-0,,,,,,,,073957,074158,074242,074430,074514,074620,074914,075251,075418,075512,075617,075650,075827,075910,080110,080309,080531,080637,080731,080837,081015,081110,081225,081300,081355,081428,081511,081606,081900,082218,082504,082654,082800,082918,083012
6,MS2365-0,080237,080520,080731,080921,081142,081417,081511,081606,081734,081828,081922,082006,082101,082420,082823,082929,082950,083056,083213,083257,083341,083518,083708,083918,084013,084046,084140,084329,084435,084551,084623,084656,084750,084814,084847,084953,085309,085403,085613,085718,085813,085846
7,MW2390-0,080436,082134,082420,082547,082727,082950,083203,083330,083551,083635,083741,083824,084024,084339,084718,084847,084931,085047,085120,085236,085320,085519,085729,085940,090035,090119,090213,090331,090416,090616,090710,090742,090826,090858,091014,,091258,091403,091605,091659,091816,091859
8,MW2856-1,,083951,084223,084350,084551,084803,084858,084953,085142,085225,085403,085435,085624,085929,090258,090459,090532,090648,090732,090931,091003,091130,091341,091553,091627,091721,091816,091943,092026,092143,092226,092320,092415,092447,092509,092614,092930,093140,093319,093435,093530,093551
9,MW3053-1,,090320,090532,090732,090942,091236,091459,091605,091838,091921,092121,092153,092237,092553,092941,093045,093140,093236,093319,093446,093540,093730,093952,094142,094236,094320,094425,094603,094657,094909,094941,095014,095152,095224,095246,095352,095730,095847,100130,100236,100341,100425
10,MW5346-1,,092131,092342,092614,092857,093236,093341,093457,093657,093752,093930,094036,094204,094541,094930,095057,095141,095308,095414,095530,095614,095752,100108,100258,100403,100447,100604,100720,100753,100941,101014,101057,101235,101308,101435,101541,101835,101951,102140,102235,102340,102414
11,MS2259-1,,093952,094247,094458,094803,095141,095224,095352,095530,095625,095825,095941,100025,100414,100804,100930,101014,101130,101224,101341,101446,101624,101907,102119,102151,102235,102425,102508,102541,102814,102908,102941,103057,103129,103214,103319,103613,103835,,104215,104332,104406
12,MS1935-1,,095835,100058,100319,100731,101130,101330,101446,101740,101845,102057,,,102541,102930,103046,103140,103330,103341,103552,103646,103846,104120,104332,104428,104512,104618,104807,104851,105052,105147,105359,105516,105538,105611,105717,110035,110213,110416,110523,110629,110724
13,MW3116-0,,102235,102457,102752,102930,103341,103624,103751,103929,104047,104226,104321,104556,104945,105337,105454,105600,105728,105812,110013,110141,110449,110702,110851,110935,111029,111157,111335,111429,111651,111755,111900,111944,112028,112101,112217,112511,112649,112910,113005,113110,113154
14,MW5645-1,,104406,104651,104934,105041,105348,105622,105855,110247,110427,110629,110829,111040,111513,111922,112133,112228,112406,112500,112711,112838,113121,113416,113638,113722,113805,113910,114037,114131,114320,114404,114501,114555,114639,114757,114914,115231,115430,115619,115724,115840,115924
15,MS2365-1,,110523,110702,110902,111208,111556,111806,112006,112217,112322,112500,112628,112700,113016,113405,113532,113616,113743,113910,114016,114059,114404,114617,114819,114914,115009,115103,115231,115314,115441,115535,115608,115702,115735,115807,115924,120207,120334,120428,120555,120649,120722
16,MW2390-1,,112144,112344,112606,112910,113216,113510,113700,114110,114131,114309,114426,114639,115009,115357,115546,115629,115746,115851,120030,120124,120334,,,,,,,121332,121501,121544,121629,121723,121829,121946,122102,122534,122734,122841,123019,123114,123157
17,MW2856-2,,114258,114533,114746,115220,115619,115840,120102,120522,120638,120806,120901,120933,121300,121650,121807,121850,122029,122113,122250,122333,122555,122841,123030,123103,123147,123252,123440,123545,123852,123926,124042,124148,124210,124232,124403,124635,124815,125025,125130,125249,125321
18,MW3053-2,120229,120417,120732,120955,121205,121501,121712,122145,122723,122841,123030,123136,123302,123714,124054,124232,124318,124425,124541,124753,124909,125130,125405,125615,125659,125742,125826,130004,130113,130325,130422,130527,130644,130716,130822,130940,131340,131435,131646,131751,131908,132003
19,MW5346-2,121957,122312,122617,122819,123114,123451,123819,124221,124729,124826,125014,125047,125238,125637,130029,130135,130230,130347,130455,130655,130855,131129,131413,131624,131708,131803,131858,132119,132203,132351,132446,132551,132646,132740,132847,133003,133320,133425,133625,133803,133919,134003
20,MS2259-2,,124210,124425,124624,124848,125332,125709,130135,130527,130622,130822,130951,131224,131541,131930,132057,132214,,,132718,132814,133014,133258,133447,133541,133636,133741,133919,134003,134108,134203,134308,134352,134436,134531,134702,134947,135041,,135325,135442,135558
