,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
26,MZ4228-2,111248,112354,112511,112544,112605,112700,112711,112900,112933,113156,113252,113452,113716,113843,114126,114241,114505,114559,114822,115107,115202,115257,115435,115626,115757,115852,120321,,,122146,122326,122623,122805,123017,123145,123303,123641
27,MP6392-0,111331,111459,111700,111744,111816,111849,111933,112016,112049,112249,112405,112616,112755,112933,113241,113514,113748,113843,114020,114325,114410,114515,114643,114822,114949,115033,115521,,,121607,121734,122040,122242,122409,122551,122645,123017
28,MW5966-0,113145,113230,113357,113452,113514,113558,113621,113654,113727,113915,114009,114220,114421,114621,114938,115000,115225,115319,115448,115734,115807,115902,120034,120213,120342,120447,120911,,,122753,122956,123207,123452,123725,123841,124030,124524
29,MS4914-0,114610,171039,171238,171333,171417,171501,171556,171713,171819,172125,172231,172432,,172738,173054,173234,173507,173658,173836,174309,174437,174659,174901,175039,175241,175335,175831,,,181658,181815,,182321,182511,182649,182754,183100
30,MZ3559-2,114822,114917,115118,115151,115225,115330,115414,115459,115553,115722,115807,120023,120237,120415,120732,120838,121111,121301,121406,121734,121807,121901,122008,122135,122304,122337,122805,,,125020,125222,125433,125550,125814,125910,130037,130532
31,MX1067-2,,,,,,,,,,,,,,,,,,,,,,,,,,115011,115448,,,120900,121049,121144,121406,121712,121840,121945,122231
32,MX1197-0,115722,115841,115947,120034,120117,120139,120201,120237,120321,120542,,120816,121038,121301,121640,121756,122030,122146,122337,122551,122634,122718,122912,123028,123230,123314,123736,,,125718,125910,130143,130416,130649,130805,131005,131248
33,MZ3556-2,121501,121651,121807,121901,121956,122030,122051,122207,122326,122529,122718,122945,123123,123314,123641,123830,124052,124241,124430,124852,124947,125020,125159,125327,125505,125601,130026,,,131805,131944,132205,132332,132616,132721,132859,133218
34,MX1084-0,122326,122540,122656,122731,122753,122816,122849,122923,123007,123112,123207,123503,123652,123819,124125,124219,124452,124535,124734,125031,125115,125222,125327,125454,125612,125645,130121,,,131922,132038,132300,132510,132710,132827,133050,133336
35,MZ3734-2,123303,123525,123703,123736,123757,123830,123852,123936,123958,124208,124335,124535,124745,124936,125211,125327,125601,125645,125859,130153,130237,130342,130511,130638,130849,130932,131425,,,133442,133653,133820,134043,134350,134530,134657,135132
36,MZ3740-2,125031,125159,125316,125349,125411,125444,125505,125601,125634,125814,125910,130048,130248,130331,130638,130816,131059,131153,131331,131754,131838,131933,132122,132300,132438,132521,132954,,,134730,134944,135206,135438,135721,135838,140006,140336
37,MZ3825-2,130521,130616,130805,130838,130921,131005,131048,131143,131237,131415,131511,131805,132100,132354,132659,132859,133133,133241,133409,133726,133820,133926,134053,134220,134350,134414,134849,,,140608,140808,141019,141146,141536,141641,141853,142256
38,MZ3987-2,131700,131922,132038,132111,132133,132227,132300,132405,132510,132637,132805,132954,133241,133409,133736,133831,134043,134137,134339,134624,134657,134741,134911,135049,135239,135312,135754,,,141703,141831,142022,142244,142636,142814,142909,143344
39,MZ3978-2,132954,133050,133230,133325,133347,133420,133515,133620,133726,133915,134021,134328,134624,134838,135143,135312,135544,135732,135943,140420,140503,140641,140852,141030,141208,141219,141714,,,143639,143957,144220,144410,144758,144927,145011,145319
40,MW5943-1,,134220,134414,134457,134530,134624,134646,134730,134838,135100,135206,135344,135544,135732,140145,140241,140503,140619,140746,141103,141208,141314,141514,141652,141820,141925,142403,,,144209,144453,144621,144821,145054,145211,145402,145837
41,MZ3956-3,134752,134955,135132,135206,135228,135312,135333,135417,135500,135711,135805,140134,140252,140452,140936,141146,141431,141536,141725,142055,142139,142234,142425,142625,142752,142814,143300,,,145011,145211,145435,145540,145849,145945,150018,150434
42,MZ4072-3,135406,140336,140442,140514,140536,140619,140641,140724,140757,141114,141219,141441,141703,141758,142117,142306,142542,142636,142825,143154,143239,143333,143439,143618,143734,143807,144326,,,150326,150601,150849,151040,151337,151432,151526,152055
43,MP6392-1,140819,141019,141146,141230,141303,141336,141409,141441,141525,141736,141853,142034,142256,142425,142730,142847,143154,143322,143501,143818,143901,144019,144209,144337,144515,144559,145054,,,151315,151516,151654,151748,152211,152306,152424,152646
44,MW5966-1,141303,141441,141620,141714,141736,141820,141904,141936,142034,142234,142339,142520,142646,142825,143121,143228,143501,143555,143756,144125,144158,144253,144432,144559,144715,144736,145149,,,151326,151516,151654,151916,152222,152339,152424,152941
45,MZ4228-3,142403,142614,142741,142825,142920,142953,143016,143110,143206,143439,143533,143712,143935,144041,144421,144537,144810,144916,145054,145457,145551,145635,145826,150018,150124,150218,150656,,,153120,153247,153458,153553,153941,154036,154130,154721
46,MX1067-3,143417,143712,143850,143946,144009,144030,144103,144136,144231,144421,144526,144726,144854,145011,145307,145457,145731,145826,150029,150315,150434,150528,150731,150935,151146,151304,151748,,,154531,154900,155101,155218,155453,155609,155704,160106
47,MX1197-1,144125,144220,144410,144432,144515,144537,144559,144642,144726,145000,145054,145330,145624,145657,150018,150218,150445,150550,150656,151113,151231,151337,151548,151716,151905,151959,152447,,,154911,155156,155325,155609,155737,155843,160055,160307
48,MZ3556-3,144715,144854,145032,145105,145116,145200,145222,145255,145351,145540,145635,145849,150113,150326,150623,150752,151040,151146,151443,151843,151959,152106,152245,152413,152635,152741,153214,,,155547,155715,155916,160106,160318,160520,160647,161006
49,MW5936-0,,,,,,,,,,,,,,,,,,145956,150218,150528,150645,150742,150924,151146,151326,151421,151916,,,154817,155050,155314,155547,155737,155916,160106,160508
50,MX1084-1,150218,150242,150434,150539,150601,150634,150656,150742,150816,151040,151208,151359,151632,151843,152234,152435,152719,152847,153109,153509,153625,153731,153858,154025,154236,154330,154806,,,161311,161533,161755,162006,162228,162345,162559,162937
51,MZ3559-3,151821,152106,152234,152350,152447,152530,152552,152708,152741,153203,153331,153553,153814,154003,154425,154531,154945,155314,155503,161028,161122,161228,161438,161555,161722,161806,162250,,,164605,164944,165133,165314,165547,165716,165812,170214
52,MZ3734-3,152435,152814,152952,153036,153109,153141,153203,153247,153614,153858,154003,154141,154352,154542,154956,155101,155325,155442,155642,161038,161155,161300,161500,161617,161755,161839,162323,,,164533,164838,165039,165155,165452,165653,165812,170214
53,MX1105-0,153614,154014,154141,154320,154404,154436,154531,,154721,154911,155017,155325,155453,155536,155916,160150,160424,160614,160849,161355,161449,161606,161711,161901,161944,162017,162502,,,164933,165155,165419,165621,165855,170013,170130,170541
54,MZ3740-3,154520,154658,154828,154900,154934,155028,155101,155156,155241,155514,155620,155832,160033,160223,160603,160742,161006,161100,161249,161744,161912,162028,162155,162312,162440,162536,162948,,,165241,165441,165631,165812,170203,170257,170508,170818
55,MZ3825-3,155905,160022,160139,160234,160256,160329,160351,160424,160457,160647,160752,160911,161038,161238,161522,161700,161933,162028,162206,162536,162632,162748,162905,163043,163222,163318,163803,,,170036,170308,170436,170647,170829,170956,171028,171501
56,MZ3987-3,160000,160849,161006,161038,161100,161155,161217,161300,161406,161606,161711,161933,162155,162250,162632,162810,163043,163200,163339,163836,163930,164014,164249,164416,164554,164627,165111,,,171206,171355,171545,171702,172019,172125,172220,172705
57,MZ3978-3,163127,163752,164014,164152,164216,164300,164322,164405,164500,164816,164955,165144,,165441,165801,165950,170257,170414,170552,170923,171101,171155,171311,171417,171523,171618,172052,,,173753,174026,174225,174331,174625,174744,174901,175303
58,MZ3956-4,164322,164427,164554,164711,164754,164849,164911,164955,165028,165314,165430,165642,170025,170047,170436,170636,170912,171050,171238,171702,171746,171852,172030,172136,172315,172337,172821,,,174720,175124,175335,175524,175725,175915,180009,180537
59,MP6358-0,165122,165155,165325,165419,165430,165525,165547,165631,165728,165939,170108,170352,170603,170647,171101,171227,171512,171702,171925,172315,172410,172516,172654,172832,173021,173116,173550,,,175440,175631,175736,175915,180136,180326,180421,180726
60,MW5943-2,165631,165906,170036,170108,170130,170225,170308,170403,170447,170647,170807,171007,171155,171311,171651,171841,172114,172253,172443,172843,173010,173127,173256,173401,173528,173635,174120,,,180315,180537,180737,180916,181210,181255,181350,181742
61,MX1544-0,,,,,,,,,,,,,,,,,170036,170108,170225,170541,170710,170818,170945,171133,171311,171450,171914,,,173719,173942,174120,174320,174625,174733,174901,175241
62,MZ4228-4,171735,172337,172538,172643,172738,172832,172905,172949,173021,173256,173412,173614,173847,174004,174342,174625,174912,175103,175241,175620,175747,175831,175958,180114,180220,180304,180726,,,182532,182721,182900,183027,183333,183439,183713,184032
63,MW5966-2,172114,173010,173211,173245,173307,173350,173507,173625,173742,173920,174026,174236,174415,174531,174850,175017,175346,175451,175725,180053,180158,180315,180454,180632,180810,180854,181317,,,183005,183154,183249,183512,183756,183851,184105,184446
64,MZ4072-4,,,,,,,,,,,,,,,,,,,,172905,173000,173043,173211,173350,173518,173614,174058,,,180231,180537,180737,180927,181210,181412,181539,181909
65,MZ3556-4,173339,,174120,174142,174215,174331,174426,174520,174553,174755,174850,174934,,,175252,175419,175703,175831,180053,180432,180537,180621,180759,180937,181104,181137,181625,,,183512,183724,183925,184043,184317,184457,184731,185214
66,MP6392-2,173602,173909,174047,174142,174215,174309,174353,174509,174553,174755,174901,175114,175357,175513,175915,180031,180304,180516,180632,181115,181233,181307,181455,181636,181837,181920,182438,,,184232,184413,184718,184920,185130,185247,185403,185826
67,MX1197-2,173909,175028,175208,175241,175313,175335,175408,175451,175524,175652,175947,180009,180136,180326,180705,180832,181104,181245,181455,181837,181954,182048,182142,182354,182500,182543,183049,,,184457,184645,184836,185058,185352,185508,185603,190005
68,MW5936-1,174923,180158,180410,180443,180516,180559,180643,180737,180821,181043,181159,181350,181603,181742,182153,182416,182721,182849,183100,183406,183533,183651,183851,184032,184159,184243,184731,,,190520,190815,190942,191153,191532,191711,191828,192336
69,MX1067-4,,,,,,,,,,,,,,,,,175324,175440,175609,175831,175958,180031,180209,180326,180443,180537,181021,,,182816,182954,183100,183216,183439,183618,183735,184243
70,MX1084-2,181708,181848,182048,182215,182237,182321,182354,182438,182511,182711,182827,,183249,183428,183702,183840,184306,184508,184645,185047,185319,185403,185635,185815,185942,190016,190458,,,192504,192748,192958,193232,193611,193738,193959,194413
71,MZ3734-4,181931,182354,182532,182638,182721,182816,182922,183016,183122,183355,183501,183629,183829,183936,184243,184435,184731,184814,185014,185530,185657,185837,190121,190331,190509,190626,191131,,,193020,193210,193349,193611,193832,194021,194221,194656
72,MZ3740-4,182827,183300,183439,183501,183523,183607,183640,183735,183808,183958,184105,184328,184529,184741,185047,185225,185519,185753,185953,190321,190415,190520,190626,190825,191004,191058,191543,,,193305,193505,193821,193948,194126,194304,194602,194922
73,MZ3825-4,184054,184424,184602,184656,184718,184741,184814,184847,184930,185036,185130,185257,185436,185614,185909,190037,190321,190448,190658,191153,191226,191332,191448,191617,191734,191901,192347,,,193948,194115,194424,194613,194742,194849,194933,195426
74,MW5898-1,184825,185225,185352,185447,185519,185552,185635,185719,185837,190027,190132,190331,190531,190637,,,,191700,191912,192252,192431,192609,192759,192958,193125,193221,193716,,,195521,195722,195954,200205,200405,200459,200648,201025
75,MZ3987-4,190142,190859,191047,191142,191216,191310,191332,191437,191510,191628,191734,191923,192051,192146,192453,192620,192926,193125,193316,193622,193749,193905,194126,194315,194445,194529,195016,,,200826,201025,201259,201415,201840,201956,202219,202531
76,MX1544-1,191554,191839,192018,192041,192124,192146,192208,192241,192314,192442,192536,192715,192842,193031,193400,193622,193927,194010,194137,194402,194529,194635,194805,194922,195110,195205,195627,,,201310,201448,201554,201745,201956,202113,202403,202732
77,MZ3978-4,192018,192252,192431,192525,192547,192631,192715,192759,192853,193031,193125,193243,193505,193705,193959,194221,194456,194613,194827,195121,195205,195353,195605,195722,195900,200005,200510,,,202254,202458,202648,202816,202955,203155,203301,203640
78,MZ3956-5,193305,193338,193516,193548,193611,193705,193716,193800,193832,193937,194032,194221,194413,194445,194753,195016,195259,195415,195711,200059,200216,200321,200510,200637,200826,200858,201448,,,203312,203502,203652,203819,204020,204159,204242,204653
79,MW5943-3,194424,195049,195248,195343,195426,195553,195700,195827,195911,200038,200216,200405,200553,200648,201047,201215,201459,201627,201851,202208,202316,202414,202553,202720,202838,202922,203407,,,205053,205242,205515,205725,210009,210125,210348,210810
80,MZ4228-5,195711,200416,200615,200659,200731,200826,200858,200942,201015,201142,201248,201353,201532,201734,202040,202316,202553,202742,203006,203250,203407,203535,203724,203841,204031,204126,204642,,,210737,210959,211126,211254,211654,211854,211937,212329
81,MZ4072-5,200405,201543,201711,201745,201756,201840,201851,201945,202018,202157,202305,202425,202626,202732,203100,203239,203524,203703,203830,204126,204242,204348,204515,204653,204853,204958,205453,,,211537,211632,211926,212021,212256,212435,212530,212921
82,MS4914-1,202615,202710,202911,203006,203039,203122,203155,203250,203356,203513,203629,203841,,204148,204504,204737,205031,205147,205409,205736,205852,205957,210146,210359,210537,210621,211221,,,213153,213405,213640,213757,214157,214326,214443,214716
83,MZ3556-5,203640,205125,205253,205326,205347,205431,205453,205536,205609,205809,205925,210052,210232,210410,210737,210959,211232,211348,211621,211959,212105,212200,212318,212509,212709,212815,213249,,,214833,215011,215138,215400,215600,215718,215918,220330
84,MX1067-5,203746,204020,204159,204220,204253,204326,204359,204432,204504,204620,204726,204853,205115,205304,205536,205653,205935,210030,210157,210421,210526,210621,210759,210915,211043,211137,211632,,,213512,213724,213913,214113,214505,214611,214716,215044
85,MZ3740-5,210442,210610,210726,210759,210821,210843,210915,210948,211021,211137,211232,211359,211610,211705,211959,212105,212339,212457,212636,213016,213121,213216,213343,213713,213924,214040,214454,,,220319,220602,220733,220954,221251,221356,221513,221829
86,MX1084-3,211610,211705,211843,211916,211948,212021,212043,212127,212211,212329,212446,212552,212742,212848,213142,213238,213500,213618,213851,214125,214232,214304,214443,214643,214800,214855,215317,,,221039,221240,221345,221618,221829,221945,222018,222454
87,MZ3734-5,213512,213840,214040,214113,214135,214232,214254,214338,214410,214549,214654,214811,215117,215149,215517,215645,215918,220058,220257,220656,220744,220933,221050,221251,221513,221651,222231,,,223932,224111,224354,224510,224615,224805,224816,225112
88,MZ3978-5,214040,214454,214654,214749,214811,214833,214855,214939,215011,215106,215211,215328,215517,215623,215846,220025,220247,220330,220446,220849,220943,221039,221251,221429,221640,221807,222315,,,223942,224122,224405,224532,224827,225007,225040,225323
89,MZ3825-5,215350,215549,215656,215740,215751,215824,215846,215929,220014,220058,220152,220257,220530,220646,220839,220943,221229,221334,221545,221913,221957,222051,222208,222326,222443,222526,223002,,,224648,224816,225007,225102,225334,225430,225535,225839
90,MZ3987-5,220235,221101,221218,221251,221313,221345,221440,221556,221651,221807,221935,222040,222304,222348,222750,223013,223247,223414,223625,224038,224155,224311,224416,224554,224659,224721,225250,,,231137,231338,231611,231740,232013,232152,232235,
91,MX1544-2,222359,222548,222707,222739,222802,222846,222907,222951,223024,223129,223225,223342,223531,223708,224005,224122,224354,224449,224615,224922,225007,225050,225218,225323,225513,225546,230008,,,231455,231635,231813,232013,232224,232341,232413,232646
92,MZ3956-6,224122,224206,224322,224405,224427,224510,224532,224615,224721,224838,225007,225112,225301,225357,225745,230008,230242,230409,230643,231031,231211,231327,231455,231645,231813,231835,232341,,,,,,,,,,
93,MZ4072-6,230135,230348,230516,230549,230611,230705,230727,230821,230853,231009,231126,231254,231528,231707,232002,232224,232457,232635,,,,,,,,,,,,,,,,,,,
94,MZ3556-6,231622,232352,232457,232529,232540,232624,232635,232718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
