,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
18,MS2365-2,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,4,-1,4,4,1,-1,-1
19,MX1582-2,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,2,1,4,-1,-1,3,1,-1,-1
20,MX1614-2,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,2,-1,-1,1,3,2,-1,-1
21,MX1698-2,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,2,1,1,1,4,-1,3,3,1,-1,-1
22,MS1935-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,2,1,1,1,,,-1,4,2,1,-1,-1
23,MX1708-3,-1,1,1,-1,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,2,1,1,5,-1,5,4,1,-1,-1
24,MX1483-0,-1,1,1,1,3,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,5,4,1,-1,-1
25,MX1545-3,1,1,1,2,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,,1,1,-1,1,1,1,1,1,1,-1,-1,5,3,1,-1,-1
26,MS2365-3,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,5,4,1,1,1,5,-1,5,4,1,-1,-1
27,MX1582-3,,,,1,1,2,1,1,2,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,2,4,-1,5,4,,,
28,MX1614-3,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,,,,,,,,
29,MX4068-3,-1,1,1,1,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,,,,,,,,,,,,,,,,
30,MX1641-0,-1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
