,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070251,070313,070606
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070313,070606,070710,071002,071056,071402,071456,071810,071903,072009,072416
2,MZ3556-0,,070103,070208,070302,070324,070407,070440,070533,070616,070919,071024,071107,071224,071341,071622,071737,071853,071914,072124,072405,072448,072542,072646,072750,072907,072939,073418,073721,073858,074140,074317,074547,074819,075050,075155,075415,075834
3,MZ3559-0,070103,070847,070952,071024,071056,071128,071150,071224,071318,071507,071622,071716,071936,071957,072250,072510,072603,072657,072813,073032,073115,073158,073303,073418,073512,073606,073951,074327,074410,074537,074735,075018,075155,075458,075603,075751,080032
4,MZ3825-0,071759,071903,072052,072124,072146,072239,072301,072344,072416,072646,072802,072907,073000,073126,073439,073627,073847,073940,074151,074453,074537,074630,074745,074851,075007,075101,075509,075751,075855,080241,080407,080554,080731,081045,081149,081337,081818
5,MZ3987-0,073043,073241,073407,073429,073450,073523,073544,073616,073649,073836,073940,074057,074234,074400,074630,074819,074913,074934,075050,075238,075310,075343,075448,075552,075646,075729,080126,080356,080501,080720,080814,080908,081034,081315,081420,081503,081934
6,MX1135-0,074851,074902,075018,075050,075112,075155,075216,075248,075332,075552,075657,075844,080010,080158,080418,080616,080720,080753,080941,081211,081305,081348,081503,081630,081735,081818,082237,082448,082553,082751,082939,083115,083335,083638,083742,083908,084318
7,MZ3978-0,080919,081045,081211,081254,081315,081348,081420,081452,081546,081724,081818,081924,082049,082215,082459,082625,082856,082917,083032,083252,083335,083440,083544,083710,083815,083847,084307,084529,084623,084811,084905,085043,085243,085442,085546,085652,085945
8,MZ4072-1,082416,082531,082636,082657,082718,082751,082813,082856,082939,083115,083158,083241,083408,083544,083836,084014,084119,084141,084330,084601,084644,084717,084833,084949,085043,085115,085535,085746,085841,090134,090239,090439,090648,090835,090940,091044,091419
9,MZ4228-1,083804,084003,084108,084213,084234,084307,084330,084403,084435,084634,084717,084905,085115,085210,085503,085620,085724,085746,085935,090155,090217,090250,090354,090533,090648,090709,091127,091419,091524,091745,091851,092017,092259,092634,092738,092905,093345
10,MW5853-0,085641,085756,085924,085945,090008,090040,090051,090134,090217,090405,090449,090554,090731,090824,091210,091232,091452,091545,091712,091956,092050,092133,092259,092414,092540,092623,093031,093251,093345,093626,093742,093940,094056,094359,094515,094630,094943
11,MZ3556-1,090605,090720,090835,090857,090940,091033,091106,091138,091210,091347,091502,091608,091745,091934,092237,092425,092540,092655,092854,093125,093157,093241,093356,093511,093626,093720,094139,094316,094421,094723,094839,095047,095341,095646,095812,095916,100241
12,MZ3559-1,091127,092216,092320,092403,092425,092508,092540,092612,092655,092926,093020,093114,093334,093450,093803,093929,094150,094244,094504,094651,094734,094828,094943,095058,095203,095246,095646,095949,100053,100417,100533,100804,100940,101200,101316,101431,101712
13,MZ3987-1,093324,093648,093835,093907,093929,094035,094107,094212,094244,094504,094547,094702,094911,095015,095308,095424,095529,095613,095812,100053,100125,100208,100324,100450,100554,100626,101045,101420,101514,101702,101817,102109,102245,102633,102748,102937,103313
14,MX1213-0,095152,095246,095403,095446,095507,095540,095602,095656,095740,100032,100125,100219,100417,100616,101002,101117,101348,101410,101546,101817,101911,101932,102109,102235,102341,102424,102854,103052,103241,103417,103626,103907,104129,104327,104431,104608,104900
15,MX1135-1,,100616,100710,100731,100804,100857,100919,100951,101023,101211,101254,101359,101608,101723,102037,102224,102317,102403,102612,102810,102905,102948,103103,103230,103334,103417,103835,104107,104201,104442,104547,104713,104828,105120,105236,105413,105748
16,MZ3978-1,101932,102015,102152,102224,102256,102352,102435,102507,102550,102737,102843,103020,103302,103439,103731,103918,104139,104244,104503,104817,104921,105015,105058,105213,105330,105413,105853,110145,110333,110626,110741,111022,111242,111533,111628,111722,112118
