,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6482-0,,,,,,,,,,,,,,,,,070106,070330
1,MW4503-0,,,,,,,,,,,070106,070824,071108,071308,071424,071456,071707,072129
2,AA7536-0,,,,,,,,,070106,,070656,071823,071929,072108,072202,072308,072403,072656
3,MW4229-0,070106,070214,070457,070718,070835,070930,071046,071140,071246,071751,071950,073308,073708,073940,074046,074140,074329,074824
4,AA7842-0,,071246,071518,071657,071812,071845,072014,072057,072140,072646,073035,074245,074530,074940,075129,075235,075413,075908
5,MW4619-0,,072414,072718,072813,072919,073013,073107,073150,073235,073752,074046,075235,075519,075740,075857,080003,080108,080531
6,MW4647-0,073202,073340,073741,073846,074013,074046,074235,074340,074424,075118,075402,080721,081224,081603,081740,081845,082015,082508
7,AA6952-0,073824,,,,,,,075150,075246,075857,080224,,081624,082003,082109,082225,082552,082813
8,AA7488-0,074951,075214,075529,075635,075740,075846,080003,080141,080235,080826,081141,082214,082552,082813,,,,083531
9,MW4825-0,075940,080203,080553,080659,080826,080910,081119,081235,081319,081813,082142,083520,083752,084047,084215,084321,084427,084838
10,AA7149-0,080342,080910,081214,081435,081603,081646,,,,082708,082911,084332,084605,084827,084943,085048,085153,085647
11,AA7101-0,,,082003,082225,082341,082435,082646,082740,082835,083941,,,,,090708,090803,090909,091247
12,AA7492-0,082730,,083227,083426,083542,083615,083730,083920,084025,,090057,091258,091552,091752,091858,092006,092144,092618
13,AA6482-1,,,,082824,083005,083038,083205,083310,083354,084310,,090257,,,,,,091752
14,AA7637-0,083216,084859,085153,085415,085542,085637,085720,085825,085930,090909,091403,092607,092840,093009,093125,093219,093324,093643
15,MW4503-1,,084120,084405,084627,084743,084838,085110,085215,085259,090435,091036,092206,092512,092702,092829,092934,093030,093420
16,AA7536-1,,,,090424,090541,090614,090730,090930,091014,,092429,,093832,094021,094126,094231,094408,094725
17,MW4229-1,090508,090552,090930,091025,091131,091225,091436,091658,091730,092556,092746,094031,094336,094559,094714,094809,094936,095551
18,AA7530-0,091352,091531,091909,092039,092249,092344,092512,092629,092746,093357,093738,094914,095158,095316,095434,095529,095636,100110
19,MW4619-1,092418,092545,092913,093020,093135,093219,093324,093420,093536,094303,094559,095814,100110,100332,100511,100616,100732,101131
20,MP5824-0,,093357,093631,093843,093959,094053,094242,094347,094432,094936,095316,100638,100921,101120,101225,101320,101425,101941
21,MW4647-1,093832,093948,094347,094559,094725,094809,094936,095030,095148,095803,100059,101414,101730,101941,102058,102141,102258,102742
22,AA6952-1,094620,094936,095243,095411,095529,095614,095730,095858,095942,,101153,102414,102658,102920,125737,125842,130011,130558
23,AA7706-0,095506,,100005,100110,100227,100310,100343,100438,100522,101026,101403,102614,102858,103046,103203,103258,103403,103857
24,AA7488-1,,100627,100921,101037,101204,101258,101447,101541,101636,102341,103014,,104520,104710,104815,104922,105100,105407
25,AA7149-1,101436,101658,102035,102203,102320,102425,102603,102731,102815,103541,104509,105830,110008,110219,110325,110432,110537,111021
26,AA6482-2,102508,102709,103119,103247,103352,103435,103541,103657,103752,104458,105556,110936,111127,111338,111444,111539,111708,112046
27,AA7492-1,103508,103824,104013,104204,104330,104415,104520,104626,104721,,110041,111211,111539,111708,111802,111846,112003,112341
28,MW4503-2,,104648,105027,105133,105301,105345,105451,105556,105702,110314,110936,112142,112436,112648,112805,112839,112955,113416
29,AA7536-2,110019,110103,110432,,,,,,,,,,113629,113713,113818,113902,114020,114454
30,MW4229-2,,111602,111846,112120,112236,112309,112519,112626,112731,113405,113607,114926,115230,115430,115559,115632,115821,120106
31,AA7530-1,,112153,112457,112658,112827,112901,113006,113122,113217,113840,114241,115526,115832,120106,120212,120256,120435,120919
32,MP5824-1,113111,113122,113427,113629,113735,113818,113947,114052,114147,114643,115103,120339,120624,120857,120951,121045,121140,121636
33,MW4825-1,114325,114537,114926,115114,115230,115335,115419,115516,115621,120256,120602,121837,122130,122340,122446,122530,122635,123027
34,MW4619-2,115610,115821,120128,120234,120339,120413,120519,120635,120741,121341,121647,122804,123111,123335,123440,123535,123639,124049
35,MW4647-2,,120719,121308,121530,121658,121753,121953,122141,122236,122921,123217,124512,124818,125051,125208,125324,125453,130044
36,AA7488-2,,123133,,,,123817,123901,124028,124133,,125040,130504,130725,131008,131125,131231,131326,131810
37,AA7149-2,,,,,124851,124935,125146,125324,125410,130044,130243,131431,131715,,,,132413,132646
38,AA6482-3,,,,130105,130138,130232,130432,130558,130642,131220,131420,132803,133057,133236,133341,133446,133615,133944
39,AA7492-2,130210,,130736,130925,131041,131114,131231,131409,131504,,132340,133518,,,134144,134249,134427,134733
40,MW4503-3,,,131704,131917,132024,132108,132203,132319,132413,133024,133308,134344,134628,134839,134944,135100,135216,135603
41,AA7536-3,132529,132719,133002,133152,133308,133402,133446,133540,133626,154635,134555,135719,140025,140203,140425,140530,140657,161712
42,MW4229-3,133551,133626,134016,134122,134238,134322,134427,134544,134639,135310,135542,140657,140951,141142,141603,141709,141858,142214
43,MP5824-2,134639,134700,135006,135100,135205,135259,135404,135520,135625,140152,140425,141647,142003,142246,142403,142446,142603,143026
44,MW4619-3,,135741,140130,140341,140458,140530,140657,140802,140846,141741,142047,143226,143521,143710,143815,143921,144111,144430
45,AA6952-2,141541,,142214,142424,142603,142646,142752,143026,143121,,145018,150438,,,,,,151639
46,AA7488-3,143004,143248,143604,143732,143910,143943,144038,144205,144311,145155,145605,150532,150816,150943,151059,151204,151309,151828
47,MW4647-3,,,,,,,,,,143732,144311,145754,150050,150300,150416,150532,150743,151132
48,AA7149-3,,,145649,,,,,150322,150332,151404,151628,153015,153309,153552,153659,153804,153859,154519
49,AA6482-4,145721,145859,,,,,,,,152027,152226,,,154004,154109,154142,154309,154836
50,AA7492-3,150510,,151059,151248,151415,151448,151542,151712,151806,152710,152932,154803,155026,155323,155429,155545,155757,160208
51,MW4503-4,,151509,151733,151849,152005,152048,152204,152404,152458,153204,153509,154930,155429,155724,155840,155934,160124,160714
52,MW4229-4,,153910,154225,154436,154614,154646,154741,155513,155618,160357,160652,161817,162123,162323,162451,162545,162640,163041
53,AA7101-1,154730,155120,155451,155618,155735,155829,160041,160735,160841,,,,,,,,,164546
54,MW4619-4,,160051,160347,160514,160641,160735,160830,161135,161229,161934,162240,163346,163652,163830,163946,164031,164158,164807
55,MP5824-3,,160830,161207,161429,161618,161723,161955,162156,162312,163008,163230,164839,165156,165440,165556,165651,165818,170301
56,MW3430-0,161207,161501,161839,162207,162312,162407,162607,162746,162841,163523,163736,165051,165346,165556,165702,165756,165923,170513
57,MW4647-4,161901,162028,162312,162524,162629,162735,162913,163008,163052,163841,164125,165451,165734,165923,170040,170134,170229,170736
58,AA7706-1,162651,162852,163135,163324,163502,163534,163725,163841,164009,164745,165145,170419,170713,170949,171128,171236,171342,171859
