,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MS2259-1,,085148,085529,085730,085952,090414,090531,090756,091136,091304,091432,091538,091622,091939,092342,092521,092616,092808,092841,093053,093139,093331,093531,093756,093840,,094219,094325,094538,094643,094716,094843,094916,095000,095140,095521,095650,095913,095946,100113,100146,100357,100503,100843,,,101532,101638,101851,102008,102125,102209,102811,103033,103233,103412,103530,103637,103828,103934,104007,104219,104336,104822,105055,105203,105320,105448,105626,105744,105945,110050,110251,,110811,110928
11,MS1935-1,,091315,091516,091834,092119,,,,,093331,093649,093756,093850,094231,094632,094810,094916,095056,095140,095320,095415,095617,095818,100052,100146,100408,100547,100620,100821,100916,101000,101117,101202,101320,101500,101818,101924,102147,102315,102442,102526,102855,103000,103339,103615,103755,104113,104208,104325,104548,104705,104800,105426,105744,105955,110123,110251,110419,,,110800,110833,111023,111520,111851,112135,112314,112527,112803,112931,113121,113311,113449,113757,113914,114042
12,MS1695-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091454,,,,,091611,091750,091939,092236,092353,092426,092521,092616,092700,093214,093425,093605,093649,093756,093840,093957,094052,094147,094231,094347,094832,095056,095258,095437,095555,095639,095851,100008,100135,100241,100503,100620,100916
13,MW3053-1,092925,093202,093520,093850,094231,094548,094738,094905,095034,095140,095309,095404,095459,095818,100157,100303,100357,100536,100643,100905,101000,101247,101522,101701,101745,101946,102125,102220,102348,102431,102526,102610,102632,102654,102811,103116,103317,103541,103659,103806,103901,104029,104135,104800,105011,105150,105448,105616,105806,110039,110156,110229,110704,111012,111151,111415,111543,111628,111756,111902,112007,112041,112157,112633,112920,113143,113321,113438,113629,113841,114053,114337,114504,114654,114833,115012
14,MS2365-1,,095309,095532,095851,100157,100536,100654,100854,101055,101213,101353,101448,101649,102008,102410,102537,102621,102800,102855,103033,103127,103317,103530,103734,103839,104029,104156,104252,104527,104621,104727,104833,104917,105055,105214,105554,105710,105955,110050,110207,110251,110503,110609,110738,111001,111129,111437,111606,111649,111756,111913,111945,112538,112814,113026,113237,113416,113511,113702,113757,113925,114020,114148,114643,115012,115214,115343,115500,115605,115756,115925,120210,120457,120803,120942,121120
15,MW2856-1,,102231,102442,102654,103011,103412,103659,103818,104135,104241,104420,104538,104705,105055,105448,105616,105659,105839,105934,110112,110218,110419,110653,110928,111034,111247,111509,111617,111756,111913,111945,112041,112135,112325,112420,112750,112931,113143,113311,113416,113544,113841,113958,114348,114526,114716,115000,115106,115236,115449,115616,115700,120245,120624,120836,121004,121204,121321,121511,121628,121831,121914,122043,122553,122858,123142,123406,123556,123756,123947,124115,124307,124458,124659,124829,124946
16,MW2390-2,,104357,104538,104822,105150,105426,105659,105817,110050,110134,110345,110503,110653,111023,111426,111606,111700,111829,111935,112135,112230,112453,112750,112953,113048,113248,113405,113500,113746,113841,113936,114031,114104,114148,114253,114610,114833,115055,115150,115309,115405,115605,115700,120020,120223,120435,120814,120909,121058,121332,121448,121532,121958,122256,122436,122553,122742,122848,123026,123131,123249,123355,123545,124053,124340,124509,124734,124935,125125,125255,125445,125614,125742,125931,130111,130346
17,MS1695-2,,110536,110833,111056,111320,111638,111851,112113,112420,112516,112814,112920,113110,113511,113925,114031,114126,114315,114337,114516,114610,114833,115055,115320,115405,115616,115756,115851,120042,120159,120350,120457,120540,120708,120814,121058,121321,121459,121617,121736,121831,122010,122116,122425,122626,122837,123216,123322,123523,123618,123841,123936,124340,124542,124745,124840,125019,125125,125328,125434,125551,125636,125815,130302,130631,130842,131021,131149,131306,131412,131540,131658,131848,132121,132227,132545
18,MW2780-2,,112643,113015,113237,113500,113903,114159,114442,114949,115044,115309,115416,115532,115936,120307,120424,120457,120624,120708,120858,120942,121248,121448,121639,121703,121853,122032,122105,122245,122318,122425,122531,122626,122742,122909,123227,123501,123702,123819,123936,124031,124223,124318,124447,124615,124756,125125,125244,125401,125636,125826,125931,130408,130631,130831,131021,131211,131328,131507,131603,131742,131848,132026,132512,132841,133114,133325,133505,133706,133834,134003,134120,134259,134501,134640,134936
19,MS2259-2,,115320,115605,115734,120042,120508,120741,121131,,121651,121903,121958,122138,122531,122931,123131,123238,,123450,123651,123756,124104,124307,124520,124553,124807,124935,125019,125233,125317,125423,125529,125602,125636,125731,130100,130206,,130430,130536,130631,130831,130948,,131456,,131943,132048,132216,132428,132534,132651,133242,133454,133706,133834,134025,134131,134310,134406,134501,134607,134746,135242,135538,135756,135924,140103,140203,140249,140451,140630,140715,141031,141223,141341
20,MS1935-2,,121226,121343,121628,122010,122307,122414,122742,123142,123238,123428,123534,123735,124137,124520,124648,124723,124913,124935,125136,125255,125518,125731,125942,130016,130228,130408,130514,130726,130820,130915,131021,131116,131234,131350,131731,131943,132154,132310,132428,132512,132724,132830,133125,133410,133516,133845,133939,134047,134310,134439,134523,135042,135410,135602,135734,135913,135958,140216,140311,140428,140535,140704,141159,141447,141737,141927,142051,142209,142327,142446,142614,142737,143212,143330,143617
21,MW3053-2,,123322,123534,123819,124115,124531,124745,124957,125328,125423,125658,125753,125921,130324,130652,130820,130915,131032,131211,131423,131507,131742,131954,132216,132248,132450,132629,132735,132947,133031,133125,133242,133325,133505,133611,133939,134142,134343,134428,134523,134607,134914,135020,135734,135947,140125,140406,140535,140653,140923,141031,141115,141554,141843,142102,142232,142435,142603,142810,142943,143123,143223,143414,143905,144200,144447,144607,144728,144932,145144,145257,145501,145726,150014,150154,150325
22,MS2365-2,124659,125720,130100,130357,130514,130820,130959,131350,131753,131848,132048,132216,132332,132724,133209,133348,133443,133622,133812,133917,134025,134248,134512,134713,134757,134958,135220,135327,135550,135734,135958,140114,140137,140300,140417,140804,141009,141159,141257,141414,141447,141748,141927,142552,142748,142929,143256,143425,143640,143916,144033,144128,144728,145133,145402,145545,145714,145832,150025,150143,150325,150421,150601,151255,151632,151938,152023,152216,152344,152641,152759,152928,153108,153244,153425,153605
23,MW2390-3,131551,131848,132026,132310,132629,132958,133220,133633,134120,134204,134450,134556,134702,135220,135723,135851,135958,140137,140249,140513,140630,140848,141137,141403,141458,141711,142005,142051,142243,142349,142640,142843,142954,143102,143223,143543,143724,143927,144022,144138,144234,144436,144556,144954,145206,145330,145619,145748,145915,150143,150252,150358,150957,151255,151556,151711,151830,152012,152205,152311,152439,152544,152726,153255,153553,153847,154027,154136,154359,154531,154724,154912,155110,155346,155525,155856
24,MS1695-3,133325,133454,133717,134003,134153,134534,134713,135158,135550,135625,135756,135924,140031,140417,140958,141115,141211,141352,141425,141627,141711,142051,142305,142508,142614,142810,142954,143039,143212,143458,143702,143810,143832,143916,144022,144436,144640,144909,145016,145122,145219,145352,145501,145821,150025,150132,150455,150601,150814,150933,151051,151136,151700,151938,152154,152322,152501,152619,152821,152917,153012,153119,153244,153756,154100,154316,154543,154735,154827,154945,155059,155246,155547,155811,160004,160219
25,MW2780-3,135636,135913,140103,140333,140524,141104,141436,141843,142232,142327,142446,142614,142759,143148,143606,143724,143821,144011,144128,144307,144414,144629,144859,145100,145206,145402,145556,145652,145821,145915,150047,150217,150314,150432,150539,150859,151040,151317,151427,151522,151556,151757,151916,152311,152501,152619,152928,153108,153244,153520,153649,153723,154253,154505,154702,154827,155009,155121,155300,155419,155547,155643,155811,160305,160645,160900,161106,161237,161354,161542,161701,161830,162204,162613,162810,163025
26,MS2259-3,141723,141748,141916,142209,142446,142854,143223,143735,144033,144138,144329,144459,144704,145100,145501,145641,145737,145853,145938,150121,150217,150506,150718,150933,151029,151255,151401,151438,151632,151735,151927,152058,152143,152205,152333,152737,152832,153136,153222,153341,153414,153553,153659,154016,154220,,154713,154803,154934,155205,155357,155441,155951,160219,160400,160538,160655,160740,160922,161033,161203,161248,161425,161922,162226,162536,162726,162854,163129,163333,163517,,164004,164309,164513,164816
27,MS1935-3,143821,144149,144340,144607,145016,145330,145556,150058,150325,150421,150539,150623,150706,151040,151438,151632,151711,151854,151949,152205,152322,152555,152810,153045,153148,153352,153520,153627,153847,153921,154016,154147,154220,154338,154454,154839,155044,155154,155346,155452,155525,155749,155845,160015,160219,160338,160718,160816,160956,161237,161354,161438,162017,162259,162514,162642,162838,162930,163117,163214,163344,,163603,164048,164348,164641,164839,165014,165216,165428,165555,165738,170420,170727,170906,171108
28,MW2856-2,145556,150025,150252,150539,150750,151136,151819,152311,152534,152641,152832,153012,153222,153605,154027,154158,154253,154411,154519,154713,154827,155121,155312,155525,155547,155738,155907,155951,160122,160219,160305,160400,160433,160517,160611,160933,161150,161354,161509,161617,161712,161943,162116,162248,162548,162704,163014,163129,163236,163455,163637,163714,164348,164608,164816,164947,165059,165216,165406,195405,195521,195616,195743,200249,200524,200758,200915,200959,201127,201338,201506,201613,201730,202014,202225,202437
29,MW3053-3,151401,152143,152428,152703,153108,153509,153627,154016,154432,154607,154901,155059,155132,155525,155939,160101,160155,160316,160411,160706,160816,161033,161237,161520,161617,161819,161933,162006,162153,162248,162336,162430,162441,162536,162642,163003,163103,163236,163408,163528,163637,163856,164112,164258,164418,164608,165014,165110,165300,165522,165727,165805,170345,170621,170855,171012,171152,171310,171500,171607,171735,171841,172034,172520,172818,173019,173136,173315,173537,173811,174109,175031,175731,180156,180453,181227
30,MS2365-3,154242,154543,154850,155300,155654,155951,160230,160634,161021,161117,161259,161409,161542,161933,162310,162503,162548,162726,162854,162952,163052,163322,163614,163812,163845,164037,164334,164451,164619,164708,164742,164851,164947,165059,165205,165533,165651,165838,165922,170038,170111,170301,170409,170716,170917,170949,171321,171500,171629,171904,172045,172139,172745,173103,173337,173442,173654,173822,174014,174131,174310,174344,174533,175053,175519,175909,180039,180207,180527,180739,180858,181058,181547,182024,182223,182621
31,MW5645-0,154618,161509,161712,162104,162536,163203,163823,164320,164630,164731,164851,165000,165154,165607,170038,170206,170250,170420,170515,170716,170822,171057,171332,171534,171629,171904,172034,172118,172319,172414,172520,172626,172710,172818,172946,173348,173537,173705,173822,174003,174047,174300,174416,174808,174958,175115,175446,175603,175636,175921,180112,180218,181635,181927,182159,182344,182805,182901,183040,183153,183323,183428,183555,184301,185153,185751,185935,190115,190343,190602,190827,191044,191302,191705,191957,192806
32,MW2390-4,160230,160655,160900,161214,161438,161933,162323,162726,163129,163236,163408,163455,163637,164015,164418,164608,164652,164816,164902,165037,165121,165344,165544,165805,165900,170100,170239,170323,170453,170548,170632,170800,170855,171012,171130,171438,171607,171808,171915,172034,172118,172307,172414,172745,172913,173136,173421,173548,173632,173906,174058,174153,174746,175009,175223,175307,175446,175541,175720,175814,175932,180017,180134,180654,181025,181730,181841,182036,182501,182621,182839,183018,183606,183919,184117,184751
33,MS1695-4,,162310,162559,162952,163603,164608,164935,165154,165500,165618,165816,165922,170038,170431,170811,170938,171023,171236,171310,171511,171640,171915,172212,172447,172520,172659,172818,172913,173052,173136,173231,173359,173432,173515,173632,174036,174226,174427,174533,174629,174702,174958,175115,175530,175647,175836,180156,180323,180431,180705,180931,181025,182303,182705,182912,183018,183522,183650,183824,183942,184055,184227,184356,184937,185924,190503,190646,191019,191346,191615,191800,191924,192136,192436,192646,193332
34,MX1544-0,163455,163918,164126,164502,164851,165439,165713,170334,170632,170738,170927,171012,171215,171607,172012,172139,172223,172414,172458,172710,172756,173041,173348,173559,173632,173833,174014,174120,174344,174500,174544,174746,174819,174914,175020,175402,175636,175858,180006,180123,180156,180346,180515,180835,181014,181153,181450,181624,181829,182126,182450,182523,183954,184323,184459,184627,185013,185131,185315,185421,185551,185636,185814,190602,191031,191408,191525,191812,192341,192708,192842,193031,193150,193510,193712,193902
35,MW2780-4,,165500,165816,170038,170345,170749,170949,171248,171619,171713,171841,171959,172150,172542,172946,173114,173209,173326,173442,173632,173705,173928,174226,174438,174511,174702,174903,174947,175126,175223,175340,175541,175614,175647,175753,180156,180357,180549,180654,180802,180847,181047,181142,181534,181741,181905,182245,182427,182621,182912,183153,183250,184751,185013,185153,185252,185518,185614,185737,185836,190009,190053,190213,191250,191549,191828,191957,192246,192523,192831,192937,193055,193248,193606,193851,194230
36,MS2259-4,171607,171853,172150,172414,172957,173359,173442,173621,173727,173855,174109,174153,174354,174724,175126,175256,175351,175541,175636,175921,180017,180240,181333,181547,181613,181752,181905,182000,182115,182210,182245,182406,182450,182621,182738,183103,183239,183507,183617,183702,183740,183930,184055,184431,184724,,185025,185131,185229,185506,185946,190331,191441,191705,191924,192030,192330,192447,192708,192742,192904,193004,193128,194419,194736,194949,195118,195226,195416,195659,195805,,200027,200249,200440,200641
37,MS1935-4,,174025,174310,174511,174936,175223,175508,175720,175921,180039,180218,180323,180515,180920,181355,181635,181741,182012,,182328,182427,182727,183533,183740,183813,183942,184106,184202,184356,184459,184638,184820,184915,185013,185120,185443,185625,185825,185935,190104,190200,190343,190439,,190944,191106,191408,191536,191643,191913,192103,192148,192806,193031,193214,193332,193543,193639,193829,193924,194040,194157,194335,194843,195118,195343,195521,195710,195805,200111,200216,200440,200557,200736,200853,201149
38,MS2365-4,,183639,183857,184106,184447,184842,185002,185229,185529,185647,185825,185924,190042,190503,190933,191203,191250,191514,191615,191839,191946,192235,192523,192742,192806,193019,193139,193214,193416,193510,193628,193756,193840,193913,194030,194408,194525,194714,194758,194905,195000,195151,195259,195605,195732,195805,200206,200333,200513,200736,200915,201010,201527,201803,201941,202108,202236,202331,202521,202615,202732,202827,202955,203442,203749,204034,204140,204309,204448,204543,204700,204808,204936,205254,205433,205539
39,MW3053-4,,185002,185218,185443,185802,190104,190321,190518,190922,191106,191324,191503,191654,192041,192458,192635,192730,192915,193031,193310,193405,193606,193840,194113,194157,194346,194536,194642,194854,195000,195056,195203,195248,195321,195427,195805,195900,200133,200238,200344,200429,200619,200736,201043,201254,201400,201719,201835,202003,202236,202415,202510,203006,203219,203420,203538,203706,203833,204013,204140,204236,204331,204521,205042,205349,205611,205718,205835,205951,210321,210449,210606,210712,211009,211234,211541
40,MW2390-5,,192148,192352,192646,192904,193139,193343,193521,193913,194040,194241,194408,194558,194949,195343,195510,195605,195710,195805,200016,200122,200333,200546,200747,200832,200959,201054,201159,201305,201400,201433,201549,201635,201719,201824,202141,202247,202554,202648,202805,202849,203017,203124,203548,203738,203822,204056,204202,204236,204331,204448,204521,204958,205159,205400,205455,205634,205729,205929,210025,210131,210204,210321,210852,211211,211413,211603,211709,211837,211957,212107,212246,212403,212648,212822,213051
41,MX1544-1,,201159,201422,201613,201919,202320,202554,202710,203017,203135,203325,203420,203559,203939,204404,204521,204616,204746,204841,205031,205126,205254,205600,205813,205846,210036,210142,210226,210321,210427,210511,210617,210650,210724,210830,211138,211223,211351,211457,211552,211647,211804,211909,212224,212341,212511,212736,212844,212927,213146,213315,213348,213835,214030,214236,214357,214503,214558,214729,214836,215004,215037,215227,215741,220133,220239,,,,220955,221135,221253,221359,221547,221620,222000
42,MS1695-5,,,,,,,,,,,,,,,,,,,,,,,,,,202225,202320,202404,202648,202743,202849,203052,203135,203304,203420,203855,204045,204236,204415,204521,204605,204746,204852,205254,205433,205611,210003,210058,210259,210544,210712,210746,211256,211519,211720,211826,211934,212045,212235,212330,212500,212619,212810,213315,213740,214008,214147,214335,214503,214847,215026,215227,215322,215450,215543,215814
43,MW2780-5,202320,202521,202721,203006,203231,203548,203749,203950,204258,204415,204543,204649,204925,205316,205707,205824,205908,210036,210142,210416,210511,210830,211053,211256,211340,211519,211647,211731,211858,211934,212056,212140,212202,212341,212500,212822,213018,213231,213335,213432,213515,213640,213740,214147,214324,214418,214729,214909,214953,215227,215428,215517,215932,220155,220325,220438,220621,220716,220822,220908,221006,221050,221146,221631,222033,222254,222422,222539,222811,222906,223011,223118,223225,223459,223542,223742
44,MS2259-5,,204107,204353,204510,204735,205126,205221,205338,,205656,205824,205908,210014,210354,210735,210852,210925,,,211256,211340,211614,211837,212056,212151,212319,212414,212500,212556,212634,212711,212844,212855,212939,213051,213432,213707,,,214019,214103,214224,,214408,214631,214642,214931,215048,215147,215238,215333,215428,215921,220133,220300,220350,220438,220621,220738,220822,220919,221017,221135,221631,222022,222218,222400,222528,222822,222906,223033,,223331,223414,223510,223721
45,MS1935-5,,210153,210416,210555,210819,,211223,211318,211530,211625,211848,211945,212023,212341,212736,212855,213003,213124,213157,213410,213505,213729,214030,214247,214335,214514,214631,214717,214825,214920,215015,215110,215200,215322,215428,215719,215921,220133,220217,220339,220405,220621,220654,220833,221006,221209,221513,221631,221748,222011,222154,222232,222706,223022,223236,223342,223448,223531,223721,223837,223921,224038,224206,224638,224947,225304,225600,225654,,,230013,,230225,,230757,230854
46,MW3053-5,,212224,212511,212736,213051,213359,213515,213640,213935,214030,214159,214247,214346,214741,215200,215322,215406,215543,215644,215826,215910,220115,220312,220522,220621,220727,220844,220943,221112,221209,221304,221359,221410,221447,221536,221844,222044,222232,222327,222422,222455,222549,222655,222939,223151,223320,223615,223721,223815,224049,224155,224249,224746,224947,225126,225242,225337,225432,225549,225654,225801,225845,230002,230427,230725,230832,230952,231131,231249,231417,231512,231608,231724,231927,232055,232211
47,MW2390-6,,214125,214247,214441,214631,214825,215059,215300,215622,215730,215848,215954,220133,220500,220908,221039,221124,221231,221337,221513,221547,221759,221949,222205,222243,222422,222549,222644,222822,222917,223011,223203,223247,223426,223553,223848,224049,224249,224354,224511,224544,224700,224757,225042,225231,225326,225611,225706,225834,230119,230225,230309,230701,230918,231047,231142,231249,231355,231523,231608,231703,231735,231843,232341,232625,232849,233005,233112,233251,233345,233440,233546,233714,233831,233937,234043
48,MS1695-6,,220822,221006,221146,221421,222044,222506,222717,223011,223056,223214,223247,223353,223721,224133,224300,224343,224511,224555,224757,224852,225126,225337,225600,225706,225907,230013,230046,230247,230342,230416,230533,230617,230639,230746,231131,231322,231523,231619,231714,231810,231916,232022,232403,232531,232625,232900,233005,233218,233451,233557,233630,234159,234411,234602,234658,,,,,,,,,,,,,,,,,,,,
49,MX1544-2,222706,222949,223214,223414,223648,224100,224438,224617,225020,225104,225242,225337,225527,225856,230236,230353,230416,230544,230639,230809,230905,231036,231311,231512,231556,231746,231905,232000,232149,232246,232319,232436,232520,232542,232636,232933,233123,233345,233440,233557,233630,233736,233842,234243,234422,234518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MW2780-6,,224852,225009,225126,225400,225706,225834,230024,230331,230416,230555,230639,230757,231109,231450,231608,231630,231735,231821,231938,232011,232235,232425,232625,232658,232816,232922,233005,233207,233251,233324,233418,233451,233557,233703,234032,234137,234349,234422,234529,234602,234658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MS2259-6,230449,230725,230941,231047,231311,231534,231619,231714,231843,231949,232117,232211,232352,232721,233102,233207,233251,,233440,233546,233630,233758,233959,234159,234232,234411,234455,234540,234647,234731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS1935-6,231227,233112,233229,233440,233546,233904,,,234232,234305,234455,234529,234602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
