,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW5132-0,,,,,,,,,,,070103,070323,070439,070533,070637,070720,070814,071202
1,MW5594-0,,,,,,,,,070103,070345,070511,071631,071746,071840,071934,072007,072050,072249
2,MW4366-0,070605,070648,070908,071128,071234,071306,071327,071433,071505,071923,072100,073118,073351,073516,073621,073653,073819,074155
3,MW4503-0,,,072300,072436,072530,072635,072803,072858,072930,073340,073559,074602,074843,075009,075124,075219,075302,075647
4,MW4619-0,,073423,073715,073840,073945,074028,074134,074217,074300,074800,075052,080251,080501,080605,080709,080752,080838,081218
5,MW4647-0,,074843,075103,075302,075407,075500,075605,075647,075730,080251,080544,081531,081803,081920,082025,082057,082216,082457
6,MW4781-0,075928,080209,080439,080626,080741,080838,080921,081014,081108,081615,081814,083040,083249,083447,083603,083646,083751,084158
7,MW5132-1,081218,081604,081837,082025,082151,082237,082352,082446,082529,083040,083238,084451,084606,084731,084837,084931,085036,085434
8,MW5645-0,082601,082705,083029,083217,083310,083353,083540,083635,083657,084209,084356,085611,085726,085903,085956,090101,090228,090509
9,MW5124-0,083342,083447,083801,083844,083959,084053,084136,084241,084324,084804,084942,090249,090520,090657,090803,090846,091012,091348
10,MW5594-1,084043,084219,084534,084627,084731,084825,084859,085014,085057,085549,085726,090751,091022,091116,091221,091325,091420,091859
11,MW4837-0,085014,085119,085423,085621,085747,085841,090007,090101,090133,090646,090856,092047,092339,092526,092641,092746,092840,093220
12,MW4366-1,085715,085758,090029,090217,090322,090405,090437,090542,090625,091116,091315,092537,092818,092923,093027,093100,093143,093452
13,MW4705-0,090007,091452,091806,092047,092202,092306,092422,092515,092547,093111,093348,094330,094456,094611,094716,094810,094820,095144
14,MW4503-1,,090635,090918,091054,091200,091253,091420,091503,091535,091953,092202,093220,093503,093640,093745,093850,093943,094258
15,MW4619-1,,092244,092537,092630,092735,092807,092901,092955,093038,093619,093850,095007,095251,095449,095553,095626,095752,100159
16,MW4825-0,092526,092912,093241,093348,093503,093557,093745,093900,093943,094550,094820,100001,100116,100314,100430,100555,100732,100952
17,MW4647-1,093536,093651,094005,094120,094215,094258,094330,094424,094518,094914,095122,100137,100253,100357,100512,100606,100732,101025
18,MW4846-0,094330,094611,094925,095040,095144,095240,095406,095510,095553,100043,100221,101256,101423,101611,101726,101809,101935,102344
19,MW4781-1,095208,095510,095752,095950,100054,100137,100314,100357,100440,101003,101140,102250,102406,102511,102615,102731,102825,103119
20,MW5132-2,095543,100242,100555,100710,100825,100920,101035,101129,101224,101747,101945,103057,103224,103402,103507,103549,103716,104157
21,MW5124-1,102218,102250,102605,102731,102859,102931,103108,103214,103246,103831,104031,105354,105646,105844,105948,110042,110125,110740
22,MW5594-2,103235,103423,103705,103842,103958,104053,104136,104220,104303,104725,104914,110021,110147,110345,110500,110543,110626,111011
23,MW4837-1,,104558,104903,104957,105101,105156,105311,105405,105437,105927,110115,111159,111442,111557,111701,111805,111921,112328
24,MW4705-1,105321,110907,111252,111420,111557,111629,111805,111910,111942,112504,112756,113729,113929,114139,114244,114349,114431,114745
25,MW4366-2,,,110115,110302,110417,110511,110626,110719,110824,111324,111525,112558,112923,113110,113216,113248,113403,113718
26,MW4825-1,111932,112349,112723,112912,113016,113110,113248,113342,113424,113950,114201,115415,115657,115812,115917,120000,120116,120630
27,MW4503-2,,114056,114410,114557,114713,114756,114851,114945,115039,115614,115855,121038,121330,121506,121622,121705,121820,122155
