,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW4503-0,,,,,,,,,,,,,,,,,,,,070103,070137,070414,070601
1,MW4619-0,101852,082310,082449,102606,083034,083139,083401,070103,070351,070457,070550,070716,070833,070916,071020,071114,071159,071348,071431,071546,071652,071944,110158
2,MW4647-0,,,,,,,070103,070148,071125,071220,071253,071431,071546,071641,071850,071923,072016,072121,072226,072342,072552,072803,072942
3,MW4705-0,,,070103,070224,070351,070612,070854,071020,072121,072226,072320,072447,072613,072718,072920,073014,073130,073309,073413,073550,073750,074032,074241
4,MW4825-0,070103,071020,071325,071619,071901,072121,072352,072635,073750,073833,073927,074053,074241,074346,074544,074649,074815,075035,075129,075257,075351,075653,075819
5,MW4846-0,070103,085022,085401,085725,090028,090122,090332,090447,091406,091500,091554,091708,091835,091918,092056,092150,092255,092453,092547,092702,092807,093100,093240
6,MW4781-0,,070213,070705,071020,071242,071452,071702,071840,072931,073036,073130,073258,073424,073528,073645,073750,073844,074010,074115,074231,074346,074638,074804
7,MW5132-0,071210,072331,072613,072953,073130,073247,073518,073602,074544,074649,074732,074848,074952,075057,075307,075351,075506,075621,075725,075840,075945,080155,095532
8,MR7938-0,,,,,071525,071746,072016,072153,073130,073236,073319,073456,073624,073729,073844,073938,074010,074136,074220,074346,074544,074826,075025
9,MW5645-0,071525,073119,073445,073740,073906,074115,074335,074451,075329,075401,075455,075610,075736,075840,080029,080123,080217,080343,080437,080603,080750,081001,081127
10,MW5124-0,073645,073718,074104,074407,074638,074804,075057,075246,080343,080447,080530,080646,080802,080918,081023,081127,081232,081359,081504,081619,081745,082007,082227
11,MW5594-0,074147,074429,074555,074859,075035,075246,075506,075610,080520,080613,080635,080813,080929,081033,081159,081254,081359,081525,081619,081735,081934,082144,082249
12,MW4837-0,074931,075035,075340,075610,075840,075956,080228,080426,081410,081515,081557,081713,081817,081912,082101,082144,082249,082416,082521,082637,082741,083117,083244
13,MW4366-0,075610,075653,075840,080134,080426,080613,080856,081055,081934,082040,082123,082238,082353,082449,082637,082730,082835,083002,083106,083212,083350,083610,083748
14,MW4503-1,,080824,080907,081243,081432,081608,081901,082206,083149,083244,083328,083444,083600,083705,083809,083903,084008,084144,084249,084354,084542,084824,084928
15,MW4705-1,080918,081536,081934,082321,082510,082626,082907,083034,084029,084134,084239,084354,084542,084646,084907,085011,085126,085246,085350,085455,085559,085840,085955
16,MW4825-1,082521,083212,083527,083925,084101,084300,084531,084657,085808,085902,085955,090111,090249,090321,090552,090645,090800,090958,091102,091219,091356,091615,091802
17,MW4647-1,083957,084123,084322,084635,084856,084950,085159,085318,090227,090321,090415,090519,090613,090707,090822,090915,091030,091145,091240,091334,091543,091813,091907
18,MW4781-1,,,,090530,090854,,091240,091449,092338,092421,092504,092630,092745,092828,093006,093111,093218,093344,093438,093542,093636,093917,094105
19,MW5645-1,091719,091939,092107,092410,092713,092817,093111,093240,094137,094221,094315,094431,094536,094619,094723,094755,094839,094944,095048,095131,095312,095604,095708
20,MW5124-1,092817,092934,093143,093416,093751,093949,094231,094359,095333,095406,095459,095614,095740,095823,100011,100115,100210,100337,100443,100558,100817,101015,101203
21,MW5594-1,093636,093938,094221,094453,094629,094755,095048,095153,100137,100232,100315,100421,100525,100558,100734,100817,100911,101058,101152,101256,101402,101632,101830
22,MW4837-1,094818,095016,095312,095614,095906,100115,100348,100504,101549,101621,101715,101830,101945,102028,102229,102333,102428,102544,102648,102804,102910,103151,103340
23,MW4705-2,095250,101015,101152,101611,101809,101935,102301,102449,103412,103517,103611,103726,103903,103946,104114,104220,104337,104443,104547,104704,104924,105155,105311
24,MW4366-1,095906,095928,100115,100453,100734,100921,101203,101318,102439,102523,102616,102721,102837,102921,103130,103235,103340,103445,103549,103632,103809,104031,104125
25,MW5645-2,,,,,,,,,,,,,,,,,,,,,101737,120507,120654
26,MW4825-2,102523,102931,103257,103538,103831,103936,104147,104242,105155,105249,105343,105458,105635,105718,105843,105959,110032,110219,110324,110419,110606,110909,111057
27,MW4503-2,,,104114,104526,104758,104820,105050,105238,110219,110324,110408,110512,110617,110711,110920,111014,111129,111257,111412,111505,111714,111956,112100
28,MW5132-1,104209,154613,154915,155241,155417,155615,155835,160003,161142,161236,161308,161445,161603,161646,161917,162021,162137,162314,162419,162545,162711,162954,163109
29,MW4846-1,104515,105040,105343,105624,105916,110115,110419,110545,111610,111714,111757,111923,112100,112143,112413,112445,112550,112706,112832,112946,113040,113332,113509
30,MW4647-2,110313,110639,110920,111246,111455,111631,111851,112006,112946,113019,113102,113217,113332,113415,113530,113624,113718,113856,114002,114107,114326,114546,114733
31,MW3447-0,111840,114931,115202,115558,115807,115933,120153,120247,121155,121239,121321,121436,121551,121635,121811,121916,121948,122125,122240,122355,122449,122719,122846
32,MW4781-2,,,113846,114139,114442,114712,115003,115107,120110,120153,120247,120351,120456,120611,120715,120821,120936,121112,121217,121321,121519,121811,121948
33,MW5594-2,115828,120110,120258,120539,120726,120925,121239,121404,122323,122417,122500,122626,122741,122825,122940,123033,123127,123307,123413,123528,123737,123945,124050
34,MW4366-2,121938,122114,122355,122658,122918,123116,123340,123528,124507,124601,124655,124821,124936,125040,125206,125311,125416,125646,125751,125906,130011,130231,130429
35,MW4503-3,,124205,124435,124810,125008,125112,125333,125459,130512,130555,130638,130742,130837,130953,131057,131203,131307,131445,131549,131643,131841,132122,132238
36,MW4647-3,130346,130418,130616,131014,131235,131434,131654,132007,132947,133030,133124,133241,133345,133439,133637,133803,133848,133942,134057,134140,134255,134504,134619
37,MW4781-3,,132540,132728,133030,133334,133511,133803,134140,135219,135313,135406,135532,135658,135741,135918,140022,140126,140314,140429,140534,140721,140952,141129
38,MW5594-3,134411,134619,134756,135110,135302,135439,135730,140116,140920,141014,141057,141202,141318,141424,,,141445,142103,142157,142251,142407,142637,142741
39,MW4366-3,140649,140848,141129,141435,141707,141822,142240,142813,143756,143900,143943,144111,144248,144353,144551,144706,144832,145020,145145,145253,145400,145620,145841
40,MW5203-0,142950,151508,151751,152151,152435,152622,153114,153252,154340,154414,154508,154613,154800,154905,155103,155208,155251,155449,155604,155658,155918,160141,160307
41,MW4503-4,,143148,143244,143525,143745,143943,144216,144601,145620,145725,145808,145924,150039,150239,150427,150532,150637,150835,150950,151055,151226,151508,151603
42,MW4557-0,,,,145145,145349,145620,145956,150532,151551,151646,151740,151856,152013,152057,152309,152435,152539,152705,152821,152926,153114,153356,153512
43,MW4647-4,145610,145851,150134,150510,150720,150940,151215,151657,152832,152947,153042,153209,153345,153450,153754,153838,154109,154257,154414,154540,154634,154937,155124
44,MW5645-3,152319,155417,155720,160141,160307,160443,160818,161153,162220,162325,162419,162523,162639,162732,162849,162932,163026,163120,163227,163343,163447,163708,163855
45,MW4837-2,152413,152644,153031,153324,153533,153754,154015,154152,155208,155241,155334,155428,155522,155615,155813,155907,160003,160119,160224,160318,160443,160735,160901
46,MW4619-1,164722,164754,165026,165424,165752,165918,170056,170234,171453,171504,171525,,171828,,172049,172153,172249,172405,172520,172625,172740,153031,173137
47,MW4846-2,,153722,154120,154340,154540,154750,155009,155313,160454,160537,160641,160757,160901,160955,161121,161204,161308,161435,161540,161635,161751,162043,162158
48,MW5594-4,,160256,160516,160818,161121,161319,161751,162126,163216,163259,163343,163447,163552,163646,163751,163845,163949,164054,164158,164303,164408,164628,164827
49,MW4229-0,160537,160850,161048,161351,161646,161802,162032,162346,163415,163509,163603,163708,163823,163917,164126,164230,164335,164440,164545,164628,164754,164954,165120
50,MW4366-4,161508,161729,162115,162429,162700,162805,163026,163332,164335,164408,164502,164617,164722,164806,164921,165004,165109,165214,165319,165424,165518,165803,170003
51,MW4781-4,,,162639,163005,163249,163458,163751,164115,165120,165203,165246,165402,165529,165613,165813,165918,170024,170118,170213,170307,170539,170821,170925
52,MW4503-5,,,163437,163812,164043,164303,164722,165026,170003,170035,170129,170234,170350,170446,170601,170705,170759,170925,171030,171124,171338,171629,171745
53,MW4557-1,163613,163845,164230,164556,164827,165109,165330,165445,170446,170518,170612,170716,170821,170925,171113,171210,171304,171359,171504,171557,171745,172006,172132
54,MW4647-5,165341,165550,165835,170307,170456,170705,171210,171349,172343,172427,172531,172657,172824,172939,173147,173304,173421,173630,173746,173852,173956,174238,174447
55,MW4705-3,,170402,170633,171009,171231,171349,171619,171932,172949,173043,173147,173242,173400,173443,173713,173819,173913,174050,174155,174238,174353,174634,174802
