,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7492-0,,,,,,,,,,,,,,,,,070107,070257
1,AA7323-0,,,,,,,,,,,070107,070857,071108,071246,071351,071446,071602,072003
2,AA7536-0,,,,,,,,,070107,,070718,071635,071751,071918,072025,072108,072202,072414
3,AA7637-0,070107,,070257,070351,070508,070540,070613,070707,070751,071329,071446,072508,072614,072719,072824,072930,073046,073308
4,AA7440-0,072329,,072824,073002,073140,073225,073308,073425,073509,,074529,075741,080036,080235,080352,080519,080708,081140
5,AA7322-0,,,,,,,,,,072530,072741,073845,074036,074246,074351,074457,074602,074952
6,AA7173-0,073319,073509,073824,074025,074141,074224,074318,074435,074529,075046,075235,080436,080646,080835,080952,081057,081214,081646
7,AA6952-0,074329,,075025,075225,075403,075435,075540,075708,075803,080414,080824,082036,082320,082543,082648,082753,082920,083509
8,AA7488-0,075319,075719,080036,080235,080341,080425,080551,080741,080846,081436,081802,082837,083120,083331,083436,083615,083753,084436
9,AA7149-0,080457,,081140,081236,081414,081447,081614,081802,081835,082416,082659,083825,084058,084236,084425,084520,084625,085142
10,AA7101-0,081824,082025,082342,082500,082616,082710,082826,083004,083058,083721,083931,085121,085404,085604,085720,085826,085942,090544
11,AA7492-1,,082804,083436,083626,083753,083836,084037,084236,084341,,085425,090544,090935,091113,,091335,091702,092050
12,AA7323-1,083931,084120,084436,084625,084730,084826,084921,085121,085204,085826,090110,091240,091524,091724,091829,091945,092050,092628
13,AA7248-0,084552,,085110,085226,085404,085458,085615,085709,085742,090300,090427,091608,091851,092050,092155,092300,092650,092902
14,AA7637-1,090533,090745,091051,091230,091335,091419,091513,091608,091640,092217,092428,093859,094131,094300,094417,094501,094628,095029
15,AA7536-1,,,,,,,,,090818,091713,091956,,093333,093543,093700,093804,093910,094144
16,AA7322-1,091240,091502,091807,091851,091956,092039,092217,092311,092355,092956,093333,094344,094639,094755,094934,095029,095123,095534
17,AA7530-0,091956,092333,092744,092912,093028,093134,093311,093406,093500,094501,095007,100133,100428,100628,100744,100900,101050,101628
18,AA7440-1,093101,093217,093649,093848,094015,094058,094300,094417,094501,095301,095534,100806,101112,101356,101512,101639,101805,102238
19,AA7173-1,093910,094026,094450,094617,094744,094839,094934,095029,095112,095850,100050,101302,101555,101722,101838,101943,102049,102429
20,AA7706-0,094755,095955,101744,101954,102100,102133,102249,102407,102513,103325,103819,105040,105322,105522,105638,105733,105900,110521
21,AA6952-1,094806,095229,095439,095544,095650,095755,095901,100039,100144,100755,101112,102300,,102724,102905,102959,103148,103641
22,AA7488-1,095617,100133,100512,100700,100817,100900,101006,101101,101155,101933,102356,103546,103840,104040,104157,104240,104346,104851
23,AA7149-1,101900,102144,102418,102535,102652,102724,102916,103010,103054,103924,104313,105355,105649,105839,110005,110049,110216,110754
24,AA7492-2,102713,,103242,103441,103608,103641,103851,103957,104102,,105217,110732,111004,111152,111258,111352,111540,112048
25,AA7101-1,,103808,104102,104229,104346,104442,104641,104757,104840,105605,105828,111519,111804,111953,112059,112154,112310,112827
26,AA7323-2,104725,104935,105206,105333,105427,105511,105628,105722,105806,110321,110659,112015,112259,112405,112510,112616,112710,113123
27,AA7536-2,105733,105849,110205,110310,110415,110521,110604,110659,110754,,111657,112816,113100,113239,135922,135954,140111,140626
28,AA7637-2,110721,111109,111425,111603,111708,111742,111848,112015,112048,112659,112838,113932,114059,114227,114405,114511,114616,115259
29,AA7530-1,113449,114215,114522,114627,114743,114826,114932,115048,115154,115710,120037,121216,121511,121805,121910,122005,122415,123015
30,AA7322-2,,,,,,,,,,113954,114321,115605,115837,120121,120226,120342,120436,120859
31,AA7440-2,115616,115848,120153,120425,120625,120720,120838,120954,121037,121616,121921,123015,123413,123647,124059,124215,124321,124637
32,AA7173-2,120827,120932,121322,121532,121710,121816,121932,122215,122321,122910,123109,124310,124615,124837,125332,125500,125617,130040
33,AA6952-2,121754,122111,122448,122648,122805,,122931,123058,123152,,124121,125259,125606,,125945,130101,,130818
34,AA7488-2,123120,123446,123720,123826,124004,124048,124215,124343,124437,125059,125416,130451,130745,130913,131029,131135,131253,131547
35,AA7149-2,124426,,125015,125121,125248,125354,125511,125606,125650,130156,130407,131621,132105,132305,132422,132549,132732,133138
36,AA7492-3,125449,125639,125945,130051,130156,130240,130440,130618,130651,131157,131337,132516,132838,133054,133233,133414,133520,133934
37,AA7323-3,130818,,131409,131536,131715,131810,131854,132020,132116,132743,133009,134123,134417,134641,134759,134854,135021,135434
38,AA7637-3,133317,133531,134028,134133,134249,134322,134439,134558,134703,135721,135922,141102,141357,141619,141724,141840,141935,142407
39,AA7322-3,134344,134641,135010,135108,135245,135318,135423,135518,135551,140342,140626,141851,142145,142418,142534,142636,142732,143030
40,AA7440-3,135636,,140259,140404,140531,140626,140709,140841,140957,141641,141913,143247,143603,143837,144005,144121,144226,144654
41,AA7173-3,140658,140903,141146,141325,141441,141524,141630,141746,141829,143226,143530,144810,145105,145504,145610,145726,145904,150155
42,AA6952-3,141829,142018,142429,142636,142754,142901,143052,143236,143331,,144832,145853,150249,150538,150644,150802,150902,151341
43,AA7488-3,143008,143331,143647,143932,144048,144154,144352,144727,144832,145620,150042,151256,151626,151910,152029,152134,152250,152645
44,AA7149-3,144352,144630,144938,145116,145253,145326,145504,145642,145726,150411,150739,151920,152207,152440,152613,152729,152836,153155
45,AA7492-4,145842,150133,150506,150739,150850,151044,151055,151256,151414,152228,152531,153808,154245,154606,154744,154852,155041,155557
46,AA7323-4,151244,151659,152007,152239,152356,152508,152656,152930,153025,153819,154245,155409,155854,160122,160239,160356,160515,161155
47,AA7536-3,,,153038,153205,153311,153354,153449,153903,153948,154555,154841,160218,160330,,160858,,,161534
48,AA7637-4,153649,154011,154319,154449,154700,154756,154925,155452,155557,160111,160301,161809,162105,162747,162903,163024,163140,163815
49,AA7101-2,154852,155146,155503,155810,155938,160021,160218,160804,160847,,161914,163352,163636,164206,164344,164501,164606,164946
50,AA7440-4,155959,160218,160515,160732,160837,160953,161133,161501,161545,162243,162432,164048,164555,164914,165051,165221,165348,165741
51,AA7173-4,160931,161111,161439,161641,161831,161903,162115,162305,162338,162936,163129,164914,165209,165526,165719,165825,165952,170457
52,AA6952-4,162019,162148,162547,162747,162936,163035,163236,163415,163447,164110,164450,170435,,170751,171045,171202,171351,171838
53,AA7322-4,162714,163013,163308,163520,163636,163731,163859,164015,164059,164534,164819,170235,170708,171107,171307,171424,171551,171900
54,AA7488-4,163403,163603,163848,164037,164144,164217,164344,164501,164555,165253,165550,170824,171107,171434,171624,171732,171900,172354
55,AA7149-4,164333,,164914,165019,165135,165253,165454,165625,165719,170235,170425,171743,172038,172712,172853,173020,173136,173828
