,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070118,070214
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070105,070141,070343,070533,070638,070746,070819,070914,071009,071043,071105,071138,071222,071338,071434
2,MZ3825-0,,,,,,,,,,,,,,,,,070105,070225,070332,070438,070533,070616,070746,070903,071233,071423,071657,071753,071921,071953,072100,072155,072217,072300,072322,072356,072502,072545
3,MZ3978-0,,,,,,,,,,,070105,070627,070746,070852,071031,071115,071200,071349,071456,071614,071708,071753,071859,072028,072418,072629,072830,072937,073053,073147,073255,073339,073412,073433,073528,073550,073706,073800
4,MZ3987-0,,,,,,070105,070152,070247,070438,070735,070841,071327,071434,071528,071635,071741,071826,072016,072111,072238,072407,072451,072534,072702,073031,073211,073422,073506,073622,073706,073811,073908,073952,074015,074037,074059,074215,074237
5,MX1213-0,,070105,070225,070405,070500,070746,070841,070958,071115,071327,071445,071953,072049,072144,072311,072407,072513,072745,072830,072947,073147,073211,073255,073412,073728,073855,074059,074215,074354,074439,074545,074650,074734,074756,074829,074851,075021,075105
6,MX1197-0,070118,073941,074332,074818,075032,075506,075646,075814,080021,080333,080439,080959,081115,081232,081456,081603,081658,082006,082112,082312,082407,082451,082620,082800,083139,083331,083617,083723,083841,083925,084032,084115,084159,084233,084333,084344,084451,084546
7,MZ4228-0,070819,070914,071316,071518,071719,072016,072100,072206,072440,072607,072724,073233,073339,073455,073822,073941,074048,074310,074418,074523,074617,074650,074818,074959,075305,075539,075814,075958,080105,080200,080306,080344,080439,080501,080545,080629,080757,080841
8,MW5936-0,071719,072915,073339,073611,073930,074405,074639,074829,075138,075444,075625,080200,080333,080501,080746,080852,081021,081326,081445,081636,081753,081848,082017,082206,082536,082800,083044,083203,083258,083331,083449,083544,083639,083701,083756,083818,083947,084032
9,MZ4072-0,071753,071932,072228,072407,072607,072947,073233,073350,073633,074003,074132,074628,074723,074840,074959,075116,075211,075400,075455,075635,075741,075825,075914,080044,080355,080534,080808,080915,081032,081115,081210,081315,081400,081423,081507,081529,081658,081742
10,MW5943-0,072144,072418,072640,072937,073147,073433,073644,073941,074121,074439,074556,075200,075305,075423,075625,075741,075849,080127,080233,080417,080545,080629,080713,080903,081304,081529,081709,081826,081944,082028,082144,082228,082312,082345,082407,082440,082547,082631
11,MZ3956-0,072958,073339,073845,074143,074617,075032,075222,075349,075646,075914,080021,080545,080702,080830,081053,081159,081253,081551,081647,081848,081955,082028,082101,082239,082631,082822,083055,083247,083416,083449,083544,083628,083701,083723,083807,083829,083947,084105
12,MW5966-0,073211,075211,075603,080021,080523,080841,081115,081337,081614,081955,082301,082822,082939,083044,083247,083405,083511,083756,083903,084115,084159,084233,084317,084451,084819,084936,085137,085242,085348,085423,085531,085627,085711,085755,085828,085850,090007,090102
13,MW5964-0,074354,074650,075116,075517,075901,080244,080501,080702,081042,081507,081647,082217,082323,082502,082642,082811,082906,083106,083214,083331,083427,083511,083617,083756,084105,084233,084440,084557,084703,084746,084903,084947,085031,085115,085159,085221,085348,085434
14,MX1067-0,075635,080021,080450,080819,081400,081837,082112,082301,082502,082800,083055,083650,083818,084043,084255,084406,084524,084735,084852,085221,085359,085457,085627,085806,090241,090515,090620,090759,090938,091021,091222,091255,091330,091353,091447,091509,091650,091818
15,MX1084-0,,080534,081032,081507,081815,082239,082524,082727,083117,083405,083712,084255,084417,084608,084746,084914,085020,085315,085423,085616,085744,085817,085839,085956,090336,090526,090843,090949,091054,091127,091233,091317,091341,091415,091447,091520,091701,091818
16,MX1414-0,,081658,082206,082502,082906,083258,083639,083829,084126,084440,084546,085210,085337,085542,085806,085901,085956,090219,090325,090547,090748,090821,090854,091000,091317,091426,091542,091628,091723,091807,091913,091946,092030,092052,092136,092209,092315,092359
17,MX1135-0,,081911,082301,082524,082906,083331,083628,083829,084115,084440,084546,085159,085337,085531,085755,085850,085956,090219,090314,090526,090620,090716,090821,090949,091306,091426,091542,091650,091756,091840,092008,092052,092125,092136,092220,092242,092348,092433
18,MZ3556-0,082451,082715,083117,083353,083606,083903,084222,084417,084618,085031,085159,085733,085850,090018,090325,090431,090547,090905,091011,091244,091404,091447,091520,091616,091935,092136,092433,092539,092656,092803,092908,092941,093025,093047,093119,093141,093311,093406
19,MZ3734-1,083650,083818,084126,084629,085042,085553,085755,085923,090113,090453,090620,091127,091255,091404,091542,091650,091756,092158,092304,092433,092550,092634,092814,093014,093311,093513,093713,093829,093957,094029,094145,094229,094250,094314,094347,094408,094525,094620
20,MZ3740-1,084713,084830,085053,085457,085722,090157,090347,090515,090759,091127,091233,091818,091924,092125,092348,092517,092645,092836,092930,093119,093227,093300,093355,093524,093851,094029,094156,094314,094408,094430,094547,094642,094715,094737,094821,094842,095020,095104
21,MZ3825-1,085817,085901,090241,090515,090832,091116,091447,091701,091902,092220,092455,093057,093152,093311,093513,093607,093713,093851,093957,094145,094229,094314,094430,094536,094853,095104,095245,095329,095435,095457,095614,095646,095708,095730,095824,095846,095952,100109
22,MZ3978-1,091054,091211,091447,091701,091924,092422,092612,092836,093036,093406,093524,094051,094156,094314,094503,094558,094653,094904,095009,095137,095329,095424,095446,095625,100036,100142,100403,100531,100647,100720,100836,100909,100931,100952,101036,101109,101214,101258
23,MZ3987-1,092103,092253,092433,092645,093003,093321,093513,093640,093913,094207,094336,094832,094948,095053,095232,095340,095424,095614,095719,095824,095908,095952,100025,100131,100520,100720,100920,101014,101131,101153,101247,101331,101353,101425,101458,101520,101626,101709
24,MX1213-1,093216,093355,093702,093935,094250,094558,094748,094926,095221,095446,095803,100258,100403,100520,100709,100814,100909,101131,101236,101353,101553,101626,101709,101826,102216,102356,102640,102756,102912,102945,103112,103207,103251,103313,103407,103440,103535,103620
25,MZ4228-1,094156,094408,094642,094915,095148,095541,095813,100003,100236,100509,100625,101142,101258,101353,101531,101647,101742,102015,102110,102248,102345,102430,102546,102723,103112,103313,103535,103631,103736,103809,103915,103948,104032,104054,104139,104201,104306,104413
26,MZ4072-1,095009,095115,095424,095614,100014,100403,100603,100825,101036,101331,101626,102132,102238,102356,102535,102640,102745,103029,103123,103251,103418,103502,103546,103725,104043,104233,104508,104541,104708,104803,104920,104953,105025,105100,105122,105143,105300,105343
27,MW5943-1,095835,100258,100603,100920,101058,101353,101658,101953,102310,102734,102902,103429,103535,103703,103926,104032,104201,104424,104541,104708,104814,104858,104953,105111,105416,105554,105804,105923,110029,110101,110218,110303,110336,110358,110442,110515,110631,110726
28,MW5936-1,,101342,101615,101836,102132,102619,102851,103112,103356,103820,104317,104953,105122,105311,105543,105732,105837,110207,110336,110525,110631,110704,110832,110949,111317,111456,111719,111836,111942,112025,112142,112236,112331,112353,112447,112531,112636,112731
29,MX1197-1,,102143,102524,102723,103018,103440,103641,103809,104032,104413,104541,105100,105216,105343,105605,105732,105848,110207,110336,110525,110653,110715,110843,111000,111328,111507,111719,111836,111953,112025,112142,112236,112331,112415,112447,112531,112647,112731
30,MP5991-0,102451,102535,103018,103207,103440,103809,104043,104244,104624,104847,105143,105710,105826,105956,110145,110250,110420,110715,110821,111000,111149,111244,111412,111540,111942,112131,112425,112509,112636,112720,112826,112931,113004,113027,113110,113143,113312,113406
31,MW5966-1,103123,103218,103513,103703,103903,104223,104317,104635,104858,105249,105354,105923,110029,110145,110314,110409,110504,110748,110905,111044,111200,111255,111423,111614,112037,112247,112520,,112709,112826,112920,113004,113027,113048,113206,113239,113417,113501
32,MP5834-0,103240,104825,105004,105238,105554,110050,110453,110832,111200,111507,111636,112153,112236,112353,112531,112636,112742,113027,113132,113344,113439,113533,113640,113756,114116,114338,114550,114645,114803,114826,114910,114954,115015,115037,115110,115121,115227,115249
33,MZ3956-1,103937,104255,104708,104858,105133,105616,105826,110515,110810,111127,111244,111742,111858,112037,112309,112425,112604,112826,112942,113206,113406,113512,113640,113745,114116,114327,114601,114739,114858,114954,115110,115143,115216,115238,115311,115333,115449,115544
34,MW5964-1,,105637,105934,110239,110631,111033,111317,111931,112331,112553,112709,113301,113428,113555,113745,113840,114010,114221,114412,114601,114717,114803,114837,114943,115300,115417,115618,115733,115839,115900,120007,120039,120112,120133,120206,120228,120357,120440
35,MX1067-1,,,,,,,,,,105826,105956,110536,110653,110810,111010,111106,111233,111456,111614,111730,111920,112014,112131,112247,112625,112753,113048,113217,113312,113344,113501,113555,113629,113651,113745,113807,113946,114021
36,MX1135-1,,110949,111339,111636,111920,112236,112614,113217,113829,114200,114528,115121,115227,115406,115544,115640,115806,120017,120144,120251,120429,120513,120629,120809,121126,121326,121559,121706,121823,121918,122025,122108,122152,122236,122331,122353,122521,122605
37,MX1084-1,111255,111456,111836,112109,112553,112858,113301,113946,,,,115249,115344,115500,115640,115744,115850,120050,120144,120335,120440,120524,120629,120820,121220,121432,121717,121918,122036,122130,122308,122353,122427,122448,122521,122554,122710,122754
38,MX1414-1,112142,112309,112604,112847,113439,114116,114601,114932,115249,115640,115806,120335,120451,120618,120747,120904,120959,121410,121505,121644,121739,121823,121939,122119,122427,122616,122827,122935,123029,123102,123207,123251,123323,123346,123408,123441,123546,123630
39,MZ3556-1,113016,113121,113334,113651,113914,114921,115205,115650,115911,120251,120429,120937,121021,121115,121304,121410,121516,121728,121823,122036,122130,122203,122319,122427,122805,123007,123218,123323,123419,123503,123619,123703,123725,123746,123841,123903,124019,124041
40,MZ3734-2,114149,114423,114739,114954,115205,120007,120418,120842,121220,121706,122025,122554,122710,122827,123051,123156,123313,123546,123641,123914,124008,124052,124157,124324,124629,124820,125106,125214,125308,125341,125436,125520,125542,125603,125636,125709,125816,125912
41,MZ3740-2,115059,115238,115511,115817,120050,120926,121516,122036,122258,122616,122849,123408,123441,123609,123746,123903,123946,124135,124251,124503,124702,124808,124927,125044,125330,,125731,125827,125923,125957,130114,130147,130220,130242,130304,130326,130443,130527
42,MZ3825-2,120206,120302,120641,120915,121126,121950,122543,123102,123441,123757,123925,124441,124546,124651,124831,124938,125011,125246,125341,125458,125625,125709,125838,130019,130348,130505,130718,130825,130932,131015,131132,131205,131249,131322,131355,131418,131545,131631
43,MZ3978-2,120948,121337,121537,121739,122014,122935,123302,123819,124230,124557,124735,125257,125403,125542,125731,125900,130019,130220,130315,130516,130611,130655,130814,130954,131355,131534,131704,131820,131915,131937,132104,132137,132159,132220,132304,132326,132447,132553
44,MZ3987-2,122036,122152,122448,122659,122849,123525,123819,124503,124735,125044,125330,125900,125957,130136,130326,130432,130527,130814,130847,131015,131132,131143,131238,131344,131631,131809,132053,132220,132326,132403,132509,132542,132604,132626,132659,132721,132850,132935
45,MX1213-2,123018,123218,123346,123641,123946,124557,124842,125203,125509,125849,130209,130740,130920,131026,131249,131355,131545,131748,131915,132053,132231,132315,132447,132615,132956,133146,133324,133429,133535,133632,133738,133800,133833,133856,133918,133950,134047,134130
46,MZ4228-2,123819,124041,124324,124608,125011,125308,125509,125827,130029,130432,130803,131322,131407,131608,131809,131915,131959,132304,132403,132615,132805,132901,133029,133135,133502,133705,133918,134003,134119,134141,134259,134353,134416,134449,134522,134544,134711,134743
47,MZ4072-2,,125106,125330,125625,125912,130359,130549,130729,131015,131311,131820,132326,132414,132604,132721,132816,132923,133240,133345,133524,133716,133800,133950,134119,134427,134627,134816,134934,135040,135112,135218,135313,135337,135409,135420,135504,135613,135635
48,MP5824-0,125827,125900,130029,130242,130516,130920,131154,131355,131704,131937,132436,133018,133157,133356,133546,133705,133811,134119,134225,134405,134511,134605,134711,134859,135218,135420,135613,135721,135816,135900,140008,140115,140139,140223,140256,140318,140431,140515
49,MW5943-2,130600,130943,131227,131513,131809,132137,132350,132531,132805,133335,133705,134248,134405,134544,134743,134859,135018,135337,135453,135659,135827,135912,140019,140201,140559,140759,141000,141116,141222,141306,141434,141518,141551,141603,141636,141730,141858,141952
50,MZ3956-2,131429,131737,132010,132304,132649,132956,133229,133345,133632,133950,134119,134638,134743,134913,135102,135145,135313,135624,135732,135956,140150,140234,140408,140548,141000,141149,,141540,141636,141730,141825,141858,141941,142003,142035,142108,142236,142258
51,MW5964-2,133738,133907,134119,134332,134554,135145,135218,135420,135805,140223,140408,141021,141149,141316,141529,141646,141847,142035,142225,142447,142626,142709,142815,142953,143309,143427,143628,143724,143851,143935,144051,144135,144218,144240,144336,144409,144525,144620
52,MX1414-2,134711,134945,135207,135453,135849,140212,140420,140610,141010,141244,141636,142214,142320,142458,142731,142847,143004,143247,143404,143639,143745,143840,143935,144102,144442,144642,144925,145031,145148,145221,145329,145435,145457,145519,145552,145625,145731,145826
53,MX1067-2,140949,141116,141518,141825,142236,142626,142931,143204,143555,144018,144325,144936,145126,145243,145603,145731,145848,150121,150249,150500,150700,150755,150924,151132,151613,151708,152040,152146,152303,152336,152514,152547,152620,152642,152726,152747,152904,152959
54,MZ3740-3,141941,142153,142509,142731,143120,143437,143735,143913,144207,144747,145126,145658,145815,145942,150132,150226,150343,150616,150711,150913,151132,151202,151308,151435,151730,151923,152134,152325,152452,152547,152653,152747,152809,152831,152904,152926,153020,153053
55,MX1135-2,142426,145053,145340,145658,145921,150237,150332,150427,150616,150901,151224,151752,151837,151956,152146,152303,152431,152704,152809,153115,153315,153409,153526,153642,153947,154136,154338,154445,154602,154635,154741,154835,154857,154919,154952,155014,155131,155226
56,MZ3734-3,142909,143214,143437,143735,144007,144431,144547,144714,145031,145402,145552,150059,150226,150427,150627,150733,150839,151202,151308,151508,151635,151730,151752,151912,152241,152409,152620,152726,152809,152842,152948,153031,153053,153115,153159,153221,153326,153420
57,MZ3556-2,,,,,,,,,,,143309,143851,143956,144124,144336,144453,144653,144914,145115,145351,145603,145647,145815,145953,150311,150511,150649,150755,150901,150945,151120,151151,151202,151224,151308,151341,151457,151541
58,MZ3978-3,144051,144251,144514,144714,145042,145446,145603,145804,150015,150427,150616,151132,151246,151402,151613,151730,151826,152229,152347,152726,152926,153020,153137,153326,153653,153853,154053,154211,154254,154338,154456,154530,154551,154613,154635,154719,154825,154857
59,MZ3987-3,145042,145625,145848,150059,150543,150901,151235,151413,151741,152252,152503,153053,153221,153348,153558,153704,153831,154211,154305,154908,155025,155109,155226,155332,155638,155816,155957,160103,160221,160243,160400,160455,160517,160539,160600,160622,160728,160800
60,MX1213-3,150215,150438,150755,151029,151246,151635,151803,151912,152241,152726,153104,153642,153737,153914,154125,154254,154400,154624,154908,155131,155343,155416,155510,155616,155935,160114,160349,160455,160550,160633,160738,160822,160906,160928,161001,161023,161117,161213
61,MP6054-0,151029,151235,151530,151849,152101,152503,152737,153042,153304,153704,153947,154541,154635,154741,154952,155120,155226,155605,155733,160008,160125,160159,160326,160506,160833,161001,161150,161245,161402,161436,161542,161638,161722,161744,161817,161839,162007,162052
62,MS1935-0,151741,152831,153420,,,,,,155321,155946,160221,160844,160950,161117,161542,161722,161839,162052,162230,162633,162738,162812,162939,163119,163531,163754,163935,164051,164157,164229,164346,164419,164502,164524,164557,164618,164724,164830
63,MZ4228-3,,151752,152018,152314,152536,152904,153137,153431,153726,154125,154349,154857,155003,155120,155427,155543,155711,160019,160125,160528,160655,160749,160906,161045,161402,161627,161817,161923,162007,162103,162219,162303,162337,162359,162432,162454,162559,162655
64,MZ4072-3,152229,152314,152558,153010,153420,153737,153925,154305,154530,154941,155025,155543,155733,155924,160349,160455,160600,160855,161001,161245,161414,161458,161638,161817,162230,162421,162655,162749,162855,162939,163108,163204,163236,163258,163331,163353,163458,163542
65,MZ3825-3,152831,153348,153504,153747,154243,154708,154803,155109,155416,160125,160423,160917,161023,161202,161649,161806,161923,162230,162348,162716,162906,162939,163023,163142,163542,163818,164102,164146,164302,164335,164441,164524,164546,164557,164629,164702,164757,164840
66,MW5936-2,153715,153925,154221,154456,154708,155131,155416,155913,160304,160800,161256,161839,161945,162114,162314,162443,162548,162855,163023,163309,163448,163531,163605,163710,164019,164135,164313,164419,164524,164608,164735,164830,164851,164913,164946,165007,165113,165231
67,MZ3956-3,,154952,155416,155616,155946,160315,160550,160950,161318,161616,161744,162359,162505,162559,162823,162928,163034,163248,163415,163743,163850,163957,164051,164208,164546,164746,165040,165159,165253,165348,165505,165538,165611,165644,165728,165808,165904,165947
