,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,,070100,070216,070332
1,MX4159-0,,,,,,,,,,,,,,,070100,070111,070248,070332,070416,070531,070719,071033,071231,071418,071523,071638,071731
2,MX4338-0,,,,,,,,,070100,070154,070416,071022,071127,071220,071336,071418,071533,071627,071720,071835,072013,072359,072514,072629,072827,072932,073058
3,MX4383-0,,070100,070343,070459,070542,070708,070813,070907,071033,071220,071429,072035,072139,072244,072420,072514,072651,072744,072827,072953,073119,073443,073620,,074005,074120,074235
4,MX4458-0,070100,071336,071512,071544,071731,071908,072003,072046,072211,072431,072651,073151,073245,073339,073454,073548,073714,073807,073850,074005,074142,074456,074644,074749,074926,075042,075218
5,MX3651-0,072629,072953,073224,073307,073400,073516,073714,073757,073912,074120,074329,074854,074948,075042,075146,075251,075429,075544,075617,075700,075826,080057,080212,080348,080442,080557,080755
6,MX4598-0,,,,,074821,075042,075125,075240,075407,075544,075754,080316,080421,080525,080640,080745,080900,081004,081047,081213,081350,081715,081830,082050,082154,082309,082520
7,MX4021-1,075418,075754,080057,080150,080223,080504,080640,080723,080849,081004,081224,081736,081841,081935,082101,082143,082332,082415,082509,082614,082750,083106,083232,083347,083452,083617,083722
8,MX4159-1,075837,081224,081516,081643,081736,082050,082226,082332,082509,082646,082857,083409,083524,083628,083816,083909,084035,084151,084233,084316,084433,084757,084901,085121,085236,085350,085444
9,MX4338-1,082237,,082929,083055,083149,083430,083545,083701,083826,084108,084327,084829,084923,085016,085153,085246,085433,085548,085622,085715,085843,090134,090249,090459,090615,090719,090824
10,MX4383-1,082552,083931,084316,084349,084538,084912,085121,085225,085350,085538,085748,090249,090354,090459,090626,090719,090835,090950,091023,091106,091221,091524,091628,091908,092024,092128,092337
11,MX4551-0,082951,090824,091138,091304,091336,091649,091836,091940,092056,092232,092442,092954,093059,093214,093340,093434,093610,093808,093851,094028,094154,094518,094706,094915,095019,095135,095250
12,MX4458-1,083942,085350,085654,085737,085809,090102,090300,090354,090532,090636,091023,091524,091628,091721,091836,091930,092045,092150,092232,092315,092432,092723,092911,093059,,093412,093527
13,MX3651-1,091639,091804,091930,092045,092139,092315,092504,092608,092713,092839,093048,093527,093610,093715,093808,093851,093956,094039,094111,094226,094320,094601,094811,095019,095113,095207,095250
14,MX4598-1,,092850,093110,093225,093319,093559,093621,093725,093913,094111,094320,094843,094947,095102,095228,095333,095459,095647,095740,095813,095950,100305,100442,100557,100701,100817,100849
15,MW5191-0,093330,094821,095146,095239,095355,095625,095730,095823,100002,100150,100410,101004,101058,101213,101329,101422,101527,101725,101808,101851,102039,102333,102511,102647,102752,102846,102950
16,MX4021-2,093402,093913,094205,094258,094424,094612,094811,094915,095052,095156,095542,100056,100150,100254,100410,100503,100629,100755,100849,100921,101047,101433,101621,101830,101934,102049,102154
17,MX4159-2,094111,095740,100107,100150,100305,100608,100745,100838,101058,101213,101422,101913,102006,102111,102226,102320,102438,102637,102720,102803,102907,103220,103357,103555,103710,103917,103928
18,MW5264-0,100337,100900,101235,101339,101505,101736,101934,102028,102226,102438,102647,103210,103325,103451,103627,103732,103928,104022,104105,104210,104337,104723,104916,105124,105231,105346,105501
19,MX4338-2,101307,,102205,102320,102427,102626,102835,102929,103116,103253,103501,103950,104055,104148,104315,104358,104535,104713,104758,104844,104948,105241,105429,105649,105804,105847,110235
20,MX4383-2,101350,103742,104127,104243,104326,104619,104810,104905,105042,105335,105533,110035,110139,110245,110424,110528,110644,110800,110843,111009,111126,111440,111617,111805,111859,111942,112203
21,MX4458-2,102100,,105533,105616,105742,105940,110129,110235,110424,110601,110811,111315,111408,111513,111650,111805,111921,112047,112130,112203,112319,112706,112854,113031,113156,113303,113357
