,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4825-0,,,,,,,,,,,,,,,,,070108,070316
1,AA7252-0,,,,,,,,,,,070108,071003,071213,071402,,,,072028
2,AA7536-0,,,,,,,,,070108,,070728,071825,071954,072112,072212,072306,072436,072647
3,AA7405-0,,,070338,070517,070623,070655,070857,070941,071035,071530,071814,072658,072908,073046,073151,073225,073319,073826
4,MW4366-0,,071140,071435,071635,071752,071836,072017,072123,072223,072742,072941,074225,074613,074835,074940,075056,075235,075517
5,AA7842-0,,072553,073002,073129,073308,073414,073637,073742,073826,074424,074751,080036,080301,080525,080630,080736,080936,081305
6,AA7418-0,,,,073826,073942,074015,074120,074236,074319,,,,,080547,080641,080736,080947,081516
7,AA7488-0,,075118,,,075753,075825,075919,080025,080120,080558,080852,082043,082306,082447,082553,082659,082754,083155
8,AA6701-0,,080301,080536,080630,080758,,081031,081136,081210,081716,081832,082953,083228,083440,083545,083703,083747,084103
9,AA7303-0,080852,081147,081432,081654,081759,081843,082000,082105,082137,082721,082921,084219,084430,,084821,084904,085125,085431
10,AA6952-0,,,,,,,,,,,,,,,081716,081759,081949,082413
11,MW4825-1,082233,082509,082815,083015,083121,083155,083250,083356,083450,083936,084136,085231,085514,085714,085830,085913,090123,090702
12,AA7101-0,,,,,082402,,,,,083418,083726,084832,085031,085242,085358,,,090102
13,AA7637-0,082942,084843,085125,085242,085358,085441,085536,085631,085714,090334,090513,091717,091939,092140,092257,092351,092519,092836
14,AA7492-0,083026,,083534,083630,083736,083831,083925,084020,084053,084536,084832,085946,090251,090430,090546,090640,090745,091547
15,AA7252-1,084020,084053,084408,084630,084747,084853,085031,085125,085220,085641,085956,113101,113556,114333,114450,114555,114702,115302
16,AA7536-1,,,,090323,090356,090440,090513,090556,090702,091207,091503,092446,092719,092846,093002,093057,093225,093648
17,AA7405-1,090440,090702,091101,091252,091357,091430,091611,091706,091750,092246,092457,093721,094113,094302,094419,094513,094746,095314
18,MW4366-1,091419,091452,091939,092035,092213,092308,092414,092530,092602,093013,093204,094313,094619,094807,094912,095018,095156,095536
19,AA7530-0,092057,092308,092719,092836,093002,093057,093225,093320,093352,094018,094407,095536,095913,100123,100251,100411,100600,100941
20,AA7842-1,092940,093425,093922,094040,094229,094302,094513,094629,094735,,,,101447,,,102050,102123,102535
21,AA7418-1,093900,,,,,094735,094818,094945,095028,095619,095935,101225,101508,101733,101901,102018,102134,102546
22,AA6952-1,094713,095050,095431,095652,095830,095913,095945,100123,100208,124844,101057,102441,102713,103009,103136,103252,103409,133535
23,AA7871-0,100007,100325,100539,100706,100814,100846,101046,101151,101247,101755,102050,103230,103452,103936,104041,104135,104303,104631
24,AA7488-1,,,100941,101024,101151,101225,101403,101457,101541,,,,,,104314,104325,104430,104926
25,AA7303-1,101700,101945,102101,102302,102408,102452,102651,102746,102841,103430,103609,104853,105137,105401,105506,105602,105646,110216
26,MW4825-2,102958,103136,103525,103620,103747,103820,103936,104030,104113,104703,105043,110606,110850,111051,111208,111303,111430,111818
27,AA7637-1,110405,111051,111430,111546,111651,111756,112017,112111,112155,113006,113302,114725,115007,115840,115957,120051,120240,120609
28,AA7405-2,113017,113241,113513,113650,113755,113838,113933,114017,114122,114629,114935,120302,120811,121611,121717,121811,121917,122256
29,AA7536-2,,,,,,,,,,,113806,,,120537,120642,,,122602
30,MW4366-2,,,,114924,115051,115134,115335,115451,115556,120251,120504,122024,122519,123536,123704,123758,123926,124642
31,AA7530-1,114924,115219,115451,115640,115746,115840,120040,120145,120229,120833,121200,122814,123121,124136,124254,124359,124526,124938
32,AA6701-1,115840,120207,120504,120748,120855,121000,121149,121339,121412,121939,122140,123546,123926,125445,125602,125635,125741,130245
33,AA7842-2,,121105,,,121906,121939,,,,123121,,125305,125635,,130952,131119,131257,131929
34,AA7418-2,121906,,,,,,,,,,,130046,130340,131551,131708,131835,132014,132426
35,AA7488-2,144544,124031,124337,124454,124610,124642,145444,145622,145705,150237,125929,131951,132319,153219,153337,153442,153538,154059
36,MW4825-3,124736,130046,130413,130541,130646,130730,130908,131024,131203,131813,132024,133703,134008,134843,135011,135128,135202,135659
37,AA7303-2,124844,125149,125540,125751,125856,125940,130057,130212,130245,,131130,132944,133419,134505,134610,134716,134810,135318
38,AA7252-2,132403,132625,133005,133155,133303,133408,133619,133736,133841,134422,134737,,140558,141724,141840,141956,142101,142525
39,AA7536-3,133546,133736,134136,134305,134422,134505,134549,134654,134737,155912,160114,140946,141241,162510,162617,162723,162851,
40,AA7405-3,134759,135055,135340,135551,135710,135743,135859,140006,140101,140630,140924,142514,142923,144050,144156,144239,144439,144901
41,AA7842-3,,142651,143133,143355,143511,143616,143900,,,144958,,,,,152945,153101,153240,153800
42,AA7418-3,143405,143638,143849,144050,144156,144239,144344,144511,144627,145339,145600,151912,151956,153017,153146,153240,172948,173454
43,AA7303-3,150116,,150731,150941,151035,151118,151403,151743,151849,152724,152840,155519,160008,160233,160505,160621,160739,161204
44,MW4825-4,150952,151331,151647,151827,151945,152018,152157,152430,152503,153146,153359,155721,160147,160444,160600,160656,160825,161215
45,AA7405-4,155119,155403,155754,155934,160041,160222,160338,160527,160610,161259,161849,163537,163833,164149,164308,164413,164540,165046
46,MW4366-3,,160411,160656,160919,161025,161130,161448,161805,161900,162606,162902,164656,164951,165226,165353,165458,165635,170327
47,MW4798-0,161554,161755,162155,162405,162510,162606,162745,163051,163145,163855,164106,165447,165730,170025,170142,170220,170316,170839
48,AA7871-1,162639,162756,163157,163253,163410,163453,163537,163706,163812,164413,164750,170025,170327,170531,170648,170734,170923,171347
49,AA7842-4,,,,164234,,,,,,165447,165847,171326,171653,172136,172254,172432,172632,173243
50,AA6952-2,,,,,,,,,,,,165203,165353,165624,,165803,165847,170337
51,AA7488-3,165624,165708,165952,170220,170349,170531,170839,170956,171112,,,173454,173749,174117,174234,174403,174509,174838
52,AA7303-4,170047,,170723,170923,171017,171144,171410,171704,171748,172432,172537,173905,174149,174447,174530,174658,174753,175419
53,MW3204-0,170934,171028,171315,171505,171610,171704,171904,172041,172136,172643,172854,174256,174530,174827,174955,175027,175133,175735
54,MW4825-5,171947,172009,172432,172654,172810,172937,173115,173221,173326,173948,174212,175356,175652,175913,180030,180113,180247,180657
55,AA7252-3,,172410,,,173032,173126,173254,173359,173443,173959,,,,,,,,180719
56,AA7530-2,172915,173115,173515,173716,173843,173959,174149,174328,174436,175133,175702,180920,181231,181705,181810,182003,182214,182648
57,AA7637-2,173843,173959,174234,174447,174604,174647,174838,174933,175038,175619,175757,181123,181610,182141,182320,182437,182542,183231
58,AA7405-5,,180458,180837,181050,181158,181253,181432,181621,181654,182309,182604,183918,184108,,,,,
59,MP6377-0,180719,180859,181145,181421,181526,181621,181759,181906,182003,182415,182604,183823,184119,,,,,
60,AA6952-3,181304,,181810,182058,182225,182309,182459,182710,182754,,183634,,,,,,,
61,MW4366-4,181705,181939,182237,182510,182626,182659,182828,183030,183114,183612,183801,,,,,,,
62,MW4798-1,182426,182615,183008,183242,183410,183443,183707,183845,183940,,,,,,,,,
63,AA7871-2,182935,183114,183432,183634,183823,183929,184024,184141,,,,,,,,,,
