,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MX1614-1,103615,104145,104256,104352,104530,104709,105004,105109,105322,105419,105525,105621,110231,110546,110746,110945,111134,111228,111355,111451,111556,111640,111828,112332,112648,112942,113048,113142,113259,113447,113553,113743,113910,114131,114331,114551
13,MX1698-1,,110641,110724,110819,111007,111145,111545,111734,111933,112205,112259,112332,112910,113153,113415,113531,113638,113743,113921,114004,114142,114225,114403,114919,115150,115424,115530,115657,115824,115929,120120,120342,120520,120658,120836,121027
14,MS1935-0,112543,112732,112837,112942,113153,113237,113743,113848,114015,114236,114341,114446,115024,115308,115541,115657,115824,115918,120048,120142,120225,120331,120509,120932,121238,121545,121651,121840,121924,122041,122135,122303,,122821,122843,123010
15,MX4068-2,,,,115802,115908,115940,120258,120353,120437,120647,120825,120858,121934,122230,122453,122620,122736,122832,123021,123127,123211,123317,123444,123928,124203,124319,124520,124657,124858,124943,125132,125249,125405,125649,125827,130018
16,MX1708-2,121512,121641,121724,121840,122041,122113,122409,122504,122642,122736,122821,122905,123444,123654,123832,123928,124035,124152,124329,124414,124531,124625,124815,125310,125554,125816,125933,130029,130123,130250,130407,130501,130617,130744,130923,131238
17,MX1545-2,123727,124003,124046,124214,124425,124509,124815,124943,125059,125205,125321,125427,125944,130145,130407,130534,130701,130817,130955,131050,131144,131227,131407,131911,132143,132342,132459,132604,132709,132804,132931,133046,133152,133352,133508,133730
18,MS2365-2,124943,130407,130501,130555,130806,130923,131206,131344,131513,131617,131744,131816,132353,132720,132909,133025,133130,133236,133436,133541,133657,133741,133908,134351,134657,134908,135057,135203,135308,135529,135719,135803,135941,140120,140321,140531
19,MX1582-2,132637,132753,132847,132941,133141,133236,133552,133719,133930,134202,134351,134446,135002,135308,135518,135603,135752,135857,140025,140120,140215,140309,140437,140933,141206,141418,141608,141747,141958,142147,142325,142505,142643,142930,143119,143319
20,MX1614-2,133657,134836,134930,135024,135224,135352,135719,135836,140003,140237,140331,140426,141050,141355,141608,141758,141936,142042,142209,142314,142443,142538,142705,143235,143528,143742,143921,144048,144237,144353,144509,144649,144828,145100,145237,145427
21,MX1698-2,140955,141039,141122,141217,141355,141535,141842,142052,142231,142454,142611,142654,143246,143518,143753,143859,144037,144142,144309,144415,144509,144627,144732,145216,145510,145804,150003,150205,150332,150437,150554,150723,150901,151051,151218,151345
22,MS1935-1,143057,143319,143424,143528,143731,143753,144204,144309,144458,144732,144838,144922,145449,145710,145920,150048,150215,150321,150459,150554,150701,150828,151007,151513,151858,152017,152143,152322,,,152641,152815,153005,153153,153309,153530
23,MX1708-3,145237,145343,145449,145605,145731,145941,150343,150437,150532,150755,150923,151018,151654,152030,152205,152322,152544,152631,152815,152910,153005,153059,153226,153720,153941,154246,154403,154551,154645,154846,155003,155213,155919,160225,160436,160632
24,MX1483-0,151040,151240,151356,151441,151654,151858,152205,152311,152407,152631,152803,152900,153658,154058,154319,154446,154602,154718,154930,155035,155141,155246,155423,155919,160236,160508,160632,160822,161000,161116,161338,161832,162632,163046,163214,163636
25,MX1545-3,152429,152609,152727,152827,153110,153309,153658,153804,153920,154141,154341,154435,155130,155401,155635,155751,160014,160119,160319,,160559,160644,160811,161349,161622,162115,162315,162347,162515,162621,163024,163352,164003,164320,164458,164805
26,MS2365-3,153447,154424,154540,154718,154824,155046,155340,155455,155550,155823,160036,160130,160655,161033,161222,161349,161505,161611,161749,161854,162010,162042,162210,162654,163002,163814,163941,164035,164258,164414,164531,164955,165322,165620,165758,170245
27,MX1582-3,,,,160906,161105,161255,161633,161749,161832,162042,162159,162304,162844,163057,163246,163403,163530,163625,163803,163836,163941,164035,164258,164722,164955,165715,170023,170151,170319,170553,170742,171103,171611,,,
28,MX1614-3,162304,162336,162420,162515,162715,162822,163130,163308,163458,163731,163930,164024,164733,164934,165144,165322,165441,165546,165736,165809,165916,170023,170202,170720,171030,171549,171717,171855,,,,,,,,
29,MX4068-3,164108,164309,164353,164447,164722,164850,165217,165408,165535,165758,165916,170023,170709,170922,171136,171304,171443,171549,171738,171833,,,,,,,,,,,,,,,,
30,MX1641-0,170307,170330,170425,170509,170720,170922,171358,171516,171633,,,,,,,,,,,,,,,,,,,,,,,,,,,
