,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2816-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070235,070341,070519,070602,070657,070729,070803,070940,071046,071427,071700,071912,072008,072136,072208
1,MW2856-0,,,,,,,,,,,,,,070106,070446,070551,070635,070803,070908,071035,071046,071226,071427,071627,071721,071805,071912,072041,072136,072303,072411,072505,072549,072610,072654,072759,073235,073437,073641,073725,073819,073904
2,MW3116-0,070106,071945,072241,072454,072748,073150,073246,073459,073554,073628,073842,073937,073959,074316,074709,074828,074915,075032,075115,075316,075506,075705,080011,080222,080343,080427,080532,080710,080804,080953,081110,081154,081332,081415,081459,081615,081936,082115,082348,082442,082558,082642
3,MW3053-0,,070235,070403,070551,070646,070940,071046,071141,071416,071522,071711,071743,071859,072241,072632,072759,072833,073001,073106,073257,073352,073617,073926,074243,074341,074425,074531,074658,074805,074937,075021,075148,075338,075411,075455,075611,080011,080233,080354,080500,080616,080649
4,MS1953-0,,073904,074341,074731,075021,075359,075516,075705,080033,080139,080255,080605,080659,081038,081426,081700,081745,082021,082126,082359,082504,082937,083210,083444,083600,083645,083801,084014,084119,084213,084307,084438,084555,084628,084701,084808,085149,085349,085540,085635,085730,085813
5,MS2365-0,,080255,080753,081415,081628,082126,082315,082548,082937,083021,083221,083326,083517,083906,084256,084417,084500,084650,084808,085149,085243,085518,085751,090118,090213,090307,090436,090614,090719,090952,091036,091258,091404,091448,091510,091628,091934,092146,092431,092526,092642,092725
6,MW2390-0,,083506,083834,084036,084428,084841,085149,085305,085518,085635,085835,085929,090129,090552,091003,091141,091225,091415,091459,091700,091755,091945,092146,092431,092547,092642,092747,092903,093009,093157,093303,093409,093504,093536,093715,093926,094325,094420,094644,094833,095000,095033
7,MW2816-1,,084533,084841,085116,085327,085751,090013,090151,090329,090436,090603,090658,090847,091236,091700,091849,091923,092146,092241,092431,092515,092714,092925,093136,093230,093325,093431,093621,093704,093926,093958,094125,094220,094303,094325,094453,094855,094949,095149,095255,095339,095423
8,MW2856-1,,090151,090458,090803,091225,091521,091733,091912,092230,092358,092547,092653,092820,093157,093558,093715,093748,093936,094020,094158,094241,094453,094727,094949,095105,095200,095328,095455,095550,095802,095846,095929,100047,100109,100131,100309,100635,100740,100919,101035,101140,101225
9,MW3053-1,093009,093114,093442,093853,094103,094358,094549,094811,095149,095244,095455,095539,095602,095940,100341,100519,100603,100708,100803,100952,101046,101320,101604,101815,101912,101955,102122,102356,102451,102755,102901,102956,103101,103145,103312,103439,103840,104114,104346,104504,104620,104714
10,MW3060-0,,094655,094855,095127,095349,095741,100036,100247,100552,100646,100858,101003,101140,101542,101934,102100,102144,102310,102418,102556,102650,102850,103156,103407,103512,103606,103712,103829,103935,104114,104208,104325,104420,104453,104609,104747,105233,105426,105627,105721,105838,105912
11,MW3116-1,,095741,100109,100330,100646,101014,101247,101604,101912,101955,102144,102249,102356,102733,103112,103239,103323,103501,103556,103756,103840,104051,104314,104504,104609,104704,104821,104948,105021,105222,105305,105426,105520,105542,105605,105732,110050,110218,110409,110504,110620,110704
12,MP5823-0,102945,103501,103756,103946,104314,104620,104926,105243,105627,105721,105849,105956,110145,110537,110916,111032,111127,111316,111400,111636,111753,112050,112312,112535,112651,112746,112914,113103,113158,113347,113454,113610,113800,113844,113918,114046,114437,114615,114815,114921,115037,115142
13,MS1953-1,,105627,105956,110229,110431,110832,111105,111614,112007,112112,112251,112357,112535,112902,113242,113443,113549,113738,113918,114036,114152,114447,114720,114921,115015,115109,115204,,,115604,115720,115815,115858,115942,120047,120214,,,,120931,121016,121048
14,MS2365-1,,,,,,,,,,,,,,,,,,,,,,110431,110715,110926,111021,111116,111244,111412,111455,111658,111753,111859,111934,112028,112145,112301,112640,112807,113052,113220,113336,113409
15,MW2390-1,,113347,113559,113907,114257,115120,115604,120025,120530,120636,120920,121026,121216,121628,122039,122250,122333,122512,122617,122828,122924,123135,123408,123641,123735,123840,123936,124135,124218,124429,124545,124618,124724,124808,124924,125051,125423,125613,125719,125835,125930,130003
16,MW2816-2,,114425,114742,114953,115204,115942,120425,120858,121333,121416,121606,121711,121806,122144,122512,122628,122650,122807,122901,123029,123124,123335,123608,123829,123914,123946,124052,124229,124302,124440,124556,124629,124724,124746,124819,124924,125233,125401,125613,125708,125814,125846
17,MW2856-2,,120552,120837,121121,121343,122217,122946,123251,123724,123756,123946,124041,124240,124629,125040,125222,125456,125624,125803,130014,130141,130458,130803,131003,131119,131203,131320,131449,131605,131805,131923,132103,132241,132338,132454,132643,133011,133200,133445,133550,133709,133752
18,MW3060-1,,124830,125137,125350,125635,125941,130152,130414,130625,130719,130930,131036,131236,131616,132019,132252,132421,132559,132716,132927,133011,133222,133528,133752,133847,133942,134130,134341,134436,134614,134658,134826,134910,134931,134953,135059,135544,135745,135946,140127,140223,140256
19,MW3053-2,,,,,,,,,,,,,,,,,,,,130730,130825,131057,131332,131554,131638,131732,131827,131945,132030,132157,132241,132314,132432,132454,132549,132705,133106,133317,133445,133550,133720,133803
20,MW3116-2,130857,131003,131236,131616,131816,132135,132338,132443,132738,132833,133022,133200,133400,133825,134214,134403,134458,134625,134731,134931,135037,135300,135511,135745,135850,135946,140103,140245,140346,140505,140611,140803,140931,140953,141131,141301,141642,141830,142102,142219,142335,142431
