,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
17,MS2025-2,121246,122040,122144,122321,122519,122623,123010,123114,123241,123346,123501,123605,124118,124317,124538,124715,124852,124957,125123,125228,125354,125437,125552,130115,130421,130724,130923,131028,131132,131258,131403,131507,131656,131834,132011,132126
18,MR8583-2,124014,124140,124234,124328,124444,124559,124925,125050,125144,125343,125437,125520,125949,130253,130515,130620,130724,130851,131006,131110,131226,131330,131507,132011,132241,132451,132607,132711,132848,133047,133130,133250,133405,133532,133720,133931
19,MS1044-2,124505,130454,130537,130641,130818,130902,131341,131446,131550,131801,131855,131938,132430,132700,132838,132953,133130,133218,133355,133438,133532,133637,133803,134328,134558,134756,135006,135122,135313,135450,135606,135711,135838,140058,140256,140414
20,MS2243-2,132115,132607,132700,132754,133004,133130,133459,133605,133803,133848,134035,134108,134652,134902,135122,135251,135356,135512,135649,135754,135910,135953,140130,140645,140958,141222,141338,141454,141641,141735,141851,142006,142133,142320,142446,142623
21,MS2365-2,134432,134746,134840,134934,135132,135302,135544,135711,135826,135932,140036,140141,140634,140905,141052,141212,141338,141421,141547,141641,141818,141851,142006,142457,142727,142904,143041,143134,143252,143439,143555,143659,143825,144024,144150,144317
22,MX1544-0,140832,141421,141515,141631,141818,142017,142352,142518,142623,142738,142843,142947,143522,143814,144035,144150,144340,144445,144622,144737,144903,145018,145210,145714,150039,150301,150501,150617,150900,151216,151414,151635,151834,152056,152245,152411
23,MS1953-3,142843,143753,143857,144013,144201,144305,144737,144914,145051,145315,145505,145610,150229,150555,150838,150932,151110,151226,151404,151457,151614,151708,151845,152400,152652,152935,153206,153311,153458,154031,154313,,154616,154900,155026,155152
24,MS2025-3,144517,145902,145956,150050,150301,150418,150721,150815,150932,151205,151342,151508,152045,152400,152631,152757,152957,153112,153300,153415,153552,153656,153855,154512,154900,155205,155353,155508,155657,155823,155949,160137,160325,160606,160732,160952
25,MR8583-3,151813,152223,152317,152432,152620,152725,153050,153155,153332,153426,153552,153635,154230,154523,154721,154804,154943,155047,155216,155310,155415,155457,155603,160137,160419,160650,160815,160941,161140,161351,161445,161624,161822,162125,162303,162450
26,MS1044-3,153144,154334,154429,154544,154710,154825,155205,155310,155415,155635,155802,155855,160451,160700,160931,161046,161151,161246,161434,161528,161624,161718,161844,162335,162627,163059,163227,163353,163541,163740,163856,164115,164303,164512,164649,164953
27,MS2243-3,160408,160650,160743,160826,161024,161046,161445,161602,161646,161906,162021,162114,162523,162815,163037,163142,163321,163425,163551,163657,163812,163917,164054,164556,164849,165319,165446,165613,165707,165835,170014,170129,170245,170434,170600,170904
28,MS2365-3,,162616,162700,162826,163016,163110,163519,163624,163718,163939,164043,164137,164606,164815,165026,165120,165236,165341,165518,,165707,165835,165950,170445,170748,171040,171123,171242,171410,171526,171630,171745,172038,172356,172522,172710
29,MS1903-2,164209,164711,164826,164921,165108,165142,165539,165645,165741,165835,165929,170014,170445,170716,170925,171040,171155,171242,171410,171504,171608,171745,172038,172544,172836,173034,173232,173315,173454,173924,174050,174217,174343,174707,174825,175058
30,MS2095-2,165004,170456,170600,170716,170925,171102,171410,171515,171619,171850,171955,172049,172533,172803,173034,173138,173349,173504,173631,173746,173902,173956,174133,174656,174943,175213,175329,175445,175707,175916,180105,180231,180411,180642,180841,181220
31,MS1953-4,171641,171839,171955,172121,172239,172407,172659,172803,173012,173138,173304,173349,173830,174040,174228,174332,174447,174603,174804,174911,175026,175109,175235,175718,180022,180349,180515,180703,180829,181051,181242,181419,181546,181734,182005,182301
32,MP6039-0,173504,174343,174426,174531,174740,174900,175224,175341,175434,175646,175801,175844,180338,180559,180852,181018,181123,181231,181408,181503,181556,181712,181839,182301,182554,182849,182953,183130,183303,183638,183753,183919,184047,184444,184549,184934
33,MS2025-4,175109,175657,175750,175905,180044,180210,180526,180631,180819,180924,181112,181209,181712,181922,182131,182240,182450,182533,182722,182827,182953,183109,183231,183731,184108,184306,184433,184538,184653,184924,185050,185144,185353,185739,185916,190147
34,MR8583-4,181155,181629,181734,181817,182016,182131,182439,182616,182817,182932,183119,183231,183742,183940,184151,184256,184444,184600,184715,184819,184924,185039,185206,185728,190021,190233,190338,190515,190652,190912,191028,191111,191217,191459,191635,191801
35,MS1044-4,181452,183357,183450,183605,183825,183930,184317,184411,184610,184725,184841,184934,185425,185645,185854,190010,190115,190222,190400,190454,190609,190703,190840,191343,191625,191855,191938,192032,192147,192319,192414,192509,192635,192814,192930,193139
36,MS2243-4,185217,185332,185436,185530,185800,185927,190305,190411,190620,190735,190851,190934,191520,191740,191949,192053,192202,192330,192458,192603,192718,192814,192941,193446,193823,194056,194204,194320,194459,194647,194752,194918,195116,195338,195526,195807
37,MS2365-4,191437,191635,191729,191917,192147,192235,192552,192708,192824,192930,193045,193150,193708,193928,194118,194225,194320,194416,194542,194625,194741,194824,194950,195432,195714,195829,195922,200059,200204,200258,200352,200446,200550,200810,200842,200947
38,MS1903-3,193718,193950,194035,194140,194330,194352,194730,194835,195022,195126,195232,195316,195818,200006,200204,200258,200424,200518,200655,200831,200925,201019,201145,201628,201909,202108,202234,202328,202516,202653,202808,202913,203007,203154,203323,203439
39,MS2095-3,194320,195912,200027,200204,200403,200540,200831,200947,201145,201416,201555,201638,202119,202349,202527,202631,202819,202924,203049,203143,203302,203356,203532,204024,204255,204515,204642,204746,204905,205031,205135,205241,205346,205606,205722,205827
40,MS1953-5,202202,202423,202516,202620,202808,202841,203132,203238,203417,203638,203742,203847,204349,204537,204714,204811,204926,205031,205209,205241,205357,205451,205628,210142,210404,210541,210707,210803,210857,211003,211047,211151,211258,211518,211657,211751
41,MS2025-5,205146,205335,205418,205523,205744,205816,210142,210238,210415,210645,210750,210835,211309,211507,211708,211823,211938,212010,212147,212252,212407,212512,212640,213143,213425,213541,213718,213834,214021,214147,214252,214346,214440,214547,214651,214830
42,MR8583-5,,211247,211341,211435,211550,211624,211917,212021,212104,212335,212418,212501,212901,213100,213310,213404,213458,213541,213707,213801,213928,214000,214126,214608,214841,215112,215155,215343,215458,215552,215647,215752,215845,220003,220118,220233
43,MS1044-5,212545,213613,213707,213801,214021,214137,214440,214523,214703,214808,214935,215018,215458,215658,215845,215950,220056,220150,220306,220401,220516,220621,220736,221237,221540,221740,221835,222002,222118,222234,222339,222445,222549,222748,222926,223041
44,MS2365-5,,220703,220757,220840,221049,221133,221435,221529,221657,221918,222024,222107,222549,222737,222903,223030,223124,223219,223345,223450,223605,223648,223752,224222,224504,224724,224901,224955,225059,225215,225258,225330,225424,225625,225729,225823
45,MS1953-6,224349,224609,224651,224745,224944,225048,225320,225424,225602,225657,225751,225845,230314,230451,230628,230721,230826,230900,231005,231048,231142,231238,231343,,,,,,,,,,,,,
46,MS2025-6,231037,231311,231415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
