,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1044-0,,,,,,,,,,,,,,,,,,,,,,,,070105,070116,070200,070315,070432,070515,070651,070735,070756,070839,070922,071027,071142,071528,071737,071852,072007,072134,072311
1,MS2365-0,,,,,070105,070127,070232,070337,070547,070630,070756,070850,071048,071434,071841,072019,072113,072238,,072530,072552,072740,073001,073231,073324,073418,073544,073710,073814,073940,074014,074108,074213,074245,074400,074537,074839,074943,,075225,075340,075413
2,MS1935-0,070105,071225,071412,071538,071726,072019,072249,072447,072624,072707,072918,073001,073044,073429,073825,073940,074025,074130,074213,074339,074422,074558,074745,075016,075131,075225,075351,075456,075600,075820,075913,075956,080018,080039,080101,080216,080541,080656,080846,080918,081034,081149
3,MS1953-0,072530,074630,074922,075048,075236,075528,075600,075654,075820,075913,080050,080216,080310,080645,081055,081243,081315,081442,081536,081713,081755,081953,082202,082436,082529,082613,082728,082843,082937,083124,083219,083302,083356,083429,083512,083627,083942,084214,084413,,084655,084832
4,MS2025-0,080310,080552,080835,081012,081315,081734,081755,081911,082047,082130,082318,082425,082519,082843,083208,083324,083407,083501,083533,083710,083753,083942,084131,084351,084435,084518,084645,084843,084926,085042,085146,085251,085428,085450,085511,085627,085930,090013,090201,090255,090359,090608
5,MR8583-0,,082414,082634,082811,083031,083324,083429,083533,083721,083825,084026,084152,084319,084645,085042,085208,085251,085407,085450,085605,085648,085836,090057,090306,090348,090442,090557,090734,090806,090921,091026,091120,091141,091224,091340,091455,091808,091934,,092206,092322,092520
6,MS1044-1,,085052,085251,085418,085605,085940,090035,090140,090327,090431,090651,090734,090932,091257,091653,091808,091851,092007,092050,092239,092332,092520,092751,093011,093105,093159,,093429,093523,093710,093804,093837,093931,093953,094014,094129,094443,094631,094808,094913,095028,095101
7,MS2365-1,085825,091736,,092239,092531,092813,092918,093033,093159,093242,093418,093512,093555,093953,094349,094516,094559,094725,094830,094945,095017,095206,095405,095603,095635,095720,095835,095951,100057,100306,100402,100445,100528,100550,100622,100737,101052,101156,101346,101450,101555,101752
8,MS1935-1,,094151,094432,094620,094956,095239,095509,095625,095929,100024,100151,100255,100402,100726,101124,101301,,101533,101544,101720,101752,102003,102233,102453,102608,102702,102818,102944,103016,103225,103329,103402,103517,103600,103632,103747,104050,104216,104403,104457,104550,104716
9,MS1903-0,100435,100600,100842,101113,101335,101659,101918,102045,102201,102305,102453,102536,102735,103059,103423,103528,103600,103715,103758,103945,104028,104216,104435,104644,104738,104821,,105041,105113,105322,105405,105448,105552,105646,105801,105907,110244,110411,110559,110703,110757,111027
10,MS1953-1,,104331,104550,104947,105207,105552,105750,105846,110057,110139,110305,110359,110422,110735,111059,111225,111320,111446,111518,111657,111741,111918,112129,112327,112410,112453,112611,112715,112758,112946,113029,113101,113144,113216,113332,113458,113801,113940,114212,114255,114411,114526
11,MS2025-1,,110433,110559,110735,110944,111413,111539,111708,111802,111907,112057,112151,112212,112527,112852,113007,113050,113216,113310,113436,113509,113657,113846,114046,114129,114212,114306,114432,114515,114702,114756,114839,114954,115005,115049,115204,115456,115613,115844,115948,120042,120240
12,MR8583-1,,112316,112432,112643,112852,113144,113404,113519,113646,113740,113940,114024,114046,114400,114745,114901,114933,115059,115204,115330,115423,115613,115822,120031,120114,120157,120312,120418,120450,120606,120710,120742,120848,120910,120942,121057,121400,121620,121757,121922,122038,122214
13,MS1044-2,,114954,115142,115341,115634,120031,120229,120346,120616,120649,120805,120931,121035,121349,121724,121839,121933,122038,122142,122329,122424,122622,122759,123009,123052,123135,123251,123407,123440,123545,123649,123722,123826,123848,123921,124037,124329,124529,124655,124846,125001,125128
14,MS2365-2,,121620,,122236,122446,122821,123031,123157,123240,123335,123512,123606,123815,124152,124551,124738,124824,,125117,125244,125327,,125757,130006,130121,130153,130330,130435,130518,130705,130759,130904,131019,131113,131145,131249,131613,131812,131937,,132302,132418
15,MS1935-2,,124048,124340,124612,124824,125138,125349,125537,125829,125912,130027,130110,130225,130601,130936,131040,131123,131311,131332,131520,131552,131822,132010,132219,132313,132357,132501,132606,132638,132742,132825,132931,133046,133129,133150,133256,133620,133807,133944,134039,134154,134320
16,MS1953-2,125255,131228,131603,131833,132054,132346,132440,132544,132649,132731,132859,132941,133035,133411,133807,133933,134028,134205,134248,134413,134457,134655,134921,135141,135213,135307,135412,135538,135622,135726,135820,135903,140029,140112,140145,140310,140658,140836,141024,141128,141246,141434
17,MS2025-2,133620,133818,134007,134215,134424,134739,134838,134942,135246,135307,135433,135538,135643,140008,140354,140532,140615,140730,140803,140951,141034,141235,141455,141654,141747,141841,141935,142039,142133,142320,142414,142508,142644,142716,142811,142926,143229,143417,143521,143637,143731,143929
18,MR8583-2,135820,135852,140123,140343,140615,141045,141214,141350,141704,141736,141935,142050,142111,142446,142843,143020,143113,143229,143301,143449,143532,143741,143951,144214,144307,144350,144433,144538,144621,144808,144902,144945,145101,145144,145217,145332,145637,145825,145951,150150,150244,150453
19,MS1044-3,141128,142226,142508,142716,142937,143239,143427,143543,143752,143835,144036,144131,144246,144621,145007,145154,145217,145354,145415,145541,145614,145752,145930,150139,150211,150255,150410,150547,150619,150808,150923,151028,151133,151205,151248,151425,151740,151939,152148,152252,152346,152451
20,MW5964-0,144142,144401,144538,144819,145112,145426,145648,145803,150013,150045,150244,150349,150515,150819,151205,151320,151403,151529,151602,151750,151844,152043,152303,152502,152607,152701,152805,152920,153014,153213,153318,153412,153548,153621,153704,153819,154122,154258,154540,154633,154749,155135
21,MS2365-3,150359,150504,150630,150840,151049,151529,151718,151844,152220,152303,152502,152556,152722,153057,153455,153631,153714,153902,153955,154154,154247,154518,154738,154947,155030,155113,155229,155336,155430,155640,155734,155828,160005,160038,160110,160237,160622,160759,160904,161041,161145,161429
22,MS1935-3,,152639,152859,153025,153422,154039,154122,154226,154633,154749,154926,155030,155135,155523,155912,160049,160154,,,160550,160705,160936,161124,161335,161429,161534,161649,161815,161858,162057,162203,162257,162435,162446,162519,162634,163013,163214,163424,163529,163813,164327
23,MS1953-3,153902,161450,161617,161754,161952,162318,162519,162624,162951,163045,163236,163351,163518,163919,164306,164432,164505,164641,164724,164850,164954,165214,165434,165633,165727,165820,165925,170019,170102,170227,170332,170405,170522,170605,170637,170753,171139,171245,171444,171559,171747,172206
24,MS1903-1,,155041,155312,155607,155828,160143,160341,160507,160914,161008,161156,161301,161346,161700,162057,162235,162318,162446,162540,162802,162857,163129,163330,163540,163624,163719,163823,163941,164024,164151,164255,164359,164505,164548,164620,164735,165121,165308,,165716,170217,170637
25,MS1044-4,165611,165644,165946,170217,170511,170815,171013,171150,171444,171516,171631,171747,171935,172311,172646,172824,172908,173002,173034,173233,173327,173515,173725,173956,174050,174133,174238,174343,174426,174603,174657,174750,174824,174919,175034,175200,175535,175733,175900,175954,180048,180246
26,MW5964-1,,172520,172814,173056,173305,173610,173809,173924,174216,174311,174509,174552,174729,175056,175452,175618,175650,175817,175900,180048,180131,180329,180602,180750,180855,180937,181157,181312,181419,181545,181712,181827,182005,182027,182121,182237,182540,182749,183010,183114,183241,183347
27,MS2365-4,,175452,175712,175900,180120,180519,180634,180750,181020,181031,181240,181347,181545,181900,182258,182425,182508,182645,182739,182937,183031,183241,183513,183712,183744,183827,183933,184048,184152,184340,184456,184550,184633,184655,184833,184948,185209,185408,185545,185701,185755,185910
28,MS1935-4,,181900,182121,182352,182540,182843,182926,183125,183347,183451,183639,183744,183943,184351,184822,185032,185115,185303,185358,185628,185722,190026,190246,190456,190550,190633,190727,190904,190947,191135,191239,191311,191416,191510,191636,191812,192212,192316,192631,192735,192901,192955
29,MS1903-2,,,184812,185115,185441,185755,185900,190004,190246,190350,190529,190622,190749,191145,191542,191719,191812,192024,192129,192316,192411,192631,192829,193038,193111,193204,193247,193413,193507,193654,193737,193831,194020,194103,194239,194428,194752,194858,195037,195257,195350,195506
30,MS1953-4,,191416,191531,191729,192056,192432,192526,192631,192840,192923,193038,193204,193236,193550,193946,194124,194156,194322,194417,194543,194616,194803,195015,195235,195307,195401,195444,195549,195654,195758,195852,195945,200050,200122,200155,200259,200623,200739,200927,201021,201114,201242
31,MW5264-0,191448,193936,194146,194355,194648,195037,195131,195235,195444,195527,195654,195747,195830,200155,200602,200728,200800,200949,201042,201252,201347,201535,201806,202016,202049,202142,202247,202352,202446,202601,202655,202738,202854,202915,202948,203114,203512,203629,203806,203911,204027,204132
32,MS1044-5,200551,200706,200833,201032,201252,201513,201712,201817,201923,201955,202059,202132,202309,202623,203009,203136,203219,203346,203419,203555,203629,203849,204049,204258,204341,204435,204518,204622,204705,204936,205029,205101,205155,205241,205336,205441,205817,205911,210038,210153,210247,210446
33,MW5964-2,203429,203545,203954,204204,204424,204820,204903,205018,205241,205324,205441,205513,205701,210016,210340,210456,210539,210655,210738,210926,211009,211208,211440,211639,211711,211754,211859,212014,212108,212234,212328,212400,212454,212526,212558,212703,213017,213216,213426,213520,213635,213751
34,MS2365-5,,210936,211147,211358,211606,211920,212057,212202,212245,212317,212422,212505,212703,213039,213426,213531,213625,213751,213857,214003,214047,214246,214435,214643,214737,214820,214903,215008,215101,215229,215322,215355,215500,215511,215606,215721,220004,220059,220225,220318,220435,220508
35,MS1953-5,213426,213520,213635,213846,214047,214402,214600,214716,214842,214935,215101,215155,215250,215606,215953,220109,220141,220257,220350,220457,220540,220717,220919,221118,221202,221245,221328,221444,221537,221642,221736,221819,221923,221934,222006,222110,222403,222530,222707,222813,222857,223013
36,MW5264-1,,220551,220739,220919,221107,221411,221444,221526,221642,221703,221829,221912,222100,222426,222803,222919,222940,223056,223128,223305,223326,223504,223724,223922,224016,224111,224205,224309,224414,224542,224636,224719,224856,224939,225001,225105,225408,225545,225639,225805,225900,225933
37,MS1044-6,,223734,223911,224049,224226,224531,224636,224730,224824,224856,225033,225105,225148,225452,225827,225943,230016,230120,230152,230308,230329,230456,230633,230821,230904,230947,231031,231146,231230,,,,,,,,,,,,,
38,MW5964-3,230235,230446,230706,230843,231146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
