,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5936-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070149,070414,070531,070625,071112
1,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070330,070603,070709,070827,070933,071134,071224,071446,071540,071730,071941
2,MX1067-0,,,,,,,,,,,,,,,,,,070104,070138,070341,070436,070531,070647,070805,070911,070943,071414,071636,071730,071941,072058,072214,072319,072458,072614,072803,073119
3,MX1084-0,,,,,,,,,,,,,,070104,070403,070509,070614,070636,070805,071007,071051,071134,071246,071403,071519,071614,072036,072247,072341,072520,072636,072857,073003,073203,073341,073458,073900
4,MZ3556-0,070235,070330,070458,070542,070553,070625,070647,070742,070827,070943,071051,071145,071319,071530,071803,071825,072036,072108,072225,072458,072531,072614,072730,072824,072930,072952,073413,073710,073805,074049,074143,074406,074606,074806,074923,075112,075453
5,MZ3734-0,071007,071112,071235,071308,071330,071424,071446,071530,071551,071709,071814,071858,,072236,072520,072552,072803,072835,073024,073308,073341,073413,073542,073659,073816,073900,074343,074733,074828,075133,075232,075348,075516,075749,075927,080022,080457
6,MZ3740-0,072014,072119,072257,072319,072341,072414,072436,072520,072552,072719,072824,073003,073236,073413,073732,073827,074100,074132,074343,074639,074701,074817,074933,075050,075232,075304,075727,080012,080201,080530,080658,080920,081131,081418,081546,081735,082135
7,MZ3956-0,072846,074027,074216,074311,074333,074406,074439,074512,074544,074712,074828,075028,075159,075315,075643,075822,080055,080150,080306,080541,080625,080731,080825,081036,081131,081208,081651,082041,082135,082336,082525,082725,082904,083232,083359,083505,084011
8,MZ3825-0,073024,073130,073236,073308,073330,073437,073458,073531,073604,073721,073816,073921,074132,074227,074617,074817,074923,074944,075210,075453,075538,075622,075800,075927,080055,080139,080603,080814,080952,081429,081546,081713,082008,082231,082409,082536,082926
9,MZ3987-0,074300,075655,075811,075833,075905,075927,080000,080033,080106,080212,080306,080402,080636,080825,081058,081230,081451,081546,081746,081945,082030,082102,082209,082409,082503,082547,083031,083305,083443,083715,083905,084128,084340,084553,084733,084839,085334
