,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,070104,070138,070257,070330
1,MX4383-0,,,,,,,,,,,,,,,,,,,,,,,070104,070235,070341,070458,070531
2,AA7699-0,,,,,,,,,,,070104,070330,070509,070614,070709,070816,070933,071029,071112,071235,071402,071804,071932,072112,072245,072403,072447
3,MS1935-0,,,,,,,,,,070104,070212,070742,070838,071029,071112,071145,071329,071413,071445,071614,071804,072123,072350,072508,072603,072720,072816
4,MX4365-0,,,,,,,,,,070104,070212,070827,070922,071029,071123,071202,071402,071434,071507,071625,071720,072039,072223,072413,072519,072603,072658
5,MS5234-0,,,,070104,070116,070403,070447,070625,070816,071007,071224,071742,071910,071943,072101,072201,072317,072457,072541,072626,072805,073143,073350,073603,073647,073731,073836
6,MX3783-0,070104,070319,070520,070709,070742,071007,071213,071257,071456,071636,071837,072350,072447,072552,072709,072816,072932,073048,073121,073255,073412,073720,073931,074131,074320,074436,074520
7,AA7539-0,070235,,070944,071018,071050,071246,071402,071445,071709,071837,072050,072541,072636,072753,072910,072954,073110,073306,073339,073434,073540,073920,074047,074237,074342,074458,074542
8,MW3291-0,071318,,071815,071932,072101,072328,072519,072626,072827,073048,073317,073909,074036,074153,074320,074415,074604,074752,074836,074930,075108,075447,075603,075825,075931,080048,080143
9,AA7749-0,073048,073423,073625,,073836,074204,074259,074404,074604,074803,,075530,075625,075753,075847,,080230,080346,080430,080452,080641,081008,,,081527,081654,081800
10,MX4598-0,,,,,,,,,,073909,074131,074614,074719,074814,075003,075036,075214,075352,075509,075625,075753,080121,080241,,080641,080841,080957
11,AA7931-0,073942,074814,075141,075257,075341,075647,075825,080048,080241,080408,080619,081136,081243,081359,081516,081610,081727,081938,082021,082116,082256,082616,082817,083028,083123,083252,083346
12,MX4614-0,,074003,074320,074415,074447,074730,074836,074930,075119,075330,075552,080037,080209,080313,080346,080452,080619,080736,080819,080903,081030,081348,081454,,081821,081927,082021
13,MX4338-0,074553,075436,075636,075720,075742,075942,080158,080230,080346,080608,080819,081316,081432,081537,081643,081749,081916,081959,082054,082223,082351,082722,082933,083028,083144,083314,083419
14,AA6760-0,075825,,080419,080452,080630,080914,080957,081147,081505,081716,,082414,082521,082638,,,083017,083157,083230,083314,083441,083811,083950,084245,084255,084458,084553
15,MX4021-1,,080714,080914,081030,081052,081305,081516,081610,081821,082032,082245,082755,082901,082955,083134,083241,083408,083557,083630,083811,083950,084318,084520,084744,084849,085005,085100
16,AA7708-0,,081410,081738,081821,081949,082329,082510,082744,082955,083134,083514,084128,084245,084403,084531,084648,084828,084943,085027,085122,085250,085606,085828,090007,090112,090240,090313
17,MX4383-1,081610,082148,082403,082510,082543,082901,083050,083134,083335,083704,083916,084425,084531,084637,084806,084900,085027,085155,085229,085323,085428,085806,085944,090123,090229,090346,090430
18,MS1935-1,082054,083441,084001,084117,084212,084531,084755,084849,085049,085155,085544,090050,090156,090408,090451,090607,090807,090945,091039,091122,091241,091640,091817,092029,092135,092245,092340
19,AA7393-0,082436,084223,084531,084721,084900,085240,085355,085555,085744,085955,090207,090723,090829,090956,091155,091302,091451,091556,091640,091712,091828,092212,092351,092520,092615,092710,092805
20,MX4365-1,,082817,083230,083357,083441,083759,084011,084128,084255,084520,084943,085449,085555,085722,085911,090007,090145,090346,090419,090502,090618,090901,091017,091230,091324,091440,091513
21,MX3783-1,084520,084838,085111,085155,085323,085533,085733,085839,090017,090207,090556,091133,091241,091357,091545,091650,091850,091944,092029,092114,092223,092542,092732,092912,093018,093135,093212
22,MR8452-0,085016,085345,085806,085901,090039,090313,090513,090734,090923,091050,091429,091944,092103,092234,092351,092447,092637,092743,092840,093018,093146,093518,093637,093806,093900,093955,094050
23,AA7539-1,085638,,090251,090335,090502,090713,090912,090956,091219,091313,091650,092146,092307,092425,092542,092626,092805,092945,093018,093102,093212,093529,093648,093806,093922,094018,094050
24,AA7749-1,092029,092637,092902,092945,093124,093351,093603,093659,094006,094123,094334,094901,095007,095222,095305,095412,095603,095804,095847,095930,100122,100441,100608,100904,100926,101104,101138
25,MX4598-1,,,,092052,092135,092458,092626,092732,092912,093051,093256,093755,093900,094006,094145,094240,094345,094523,094606,094733,094851,095233,095401,095709,095753,095858,095954
26,AA7931-1,093456,094145,094501,094650,094840,095255,095507,095614,095753,095954,100207,100714,100832,100948,101200,101255,101445,101550,101624,101729,101856,102217,102407,102608,102726,102820,102915
27,MX4614-1,,093540,093900,093944,094039,094356,094555,094755,094912,095123,095339,095836,095930,100027,100143,100229,100345,100535,100619,100703,100810,101115,101234,101434,101518,101613,101657
28,MX4338-1,094450,094956,095434,095518,095603,095954,100111,100250,100452,100608,101021,101529,101635,101740,101907,102003,102130,102239,102323,102451,102546,102948,103200,103350,103433,103527,103600
29,AA6760-1,095528,,100111,100229,100418,100725,100843,100959,101200,,101846,102356,102513,102758,102937,102959,103126,103222,103306,103411,103538,103905,104053,,104404,104521,104553
30,AA7708-1,,100736,101138,101255,101445,101907,102025,102250,102502,102652,103054,103654,103810,103937,104139,104237,104404,104510,104604,104721,104826,105141,105332,105459,105638,105743,105816
31,MZ4112-0,101053,101529,102036,102130,102323,102630,102747,102948,103137,103317,103705,104226,104353,104615,104753,104837,105025,105215,105310,105342,105520,105816,110004,110206,110357,110526,110558
32,MX4383-2,101657,102323,102619,102820,102904,103137,103339,103506,103644,103905,104310,104837,104931,105226,105332,105448,105616,105805,105848,110015,110206,110548,110759,110939,111045,111215,111248
33,MS1935-2,101929,110015,110324,110504,110643,111056,111332,111723,111913,112239,112640,113400,113545,113723,114006,114100,114239,114438,114533,114702,114829,115252,115514,115726,115831,115947,120055
34,AA7393-1,102141,104604,104826,104920,105014,105310,105448,105816,110004,110228,110558,111129,111237,111417,111555,111701,111840,112029,112112,112145,112301,112607,112757,112947,113104,113222,113316
35,MX4021-2,,103749,104320,104415,104542,105025,105248,105605,105910,110143,110558,111129,111226,111406,111534,111650,111829,112018,112101,112250,112417,112746,112914,113114,113222,113338,113411
36,MR8452-1,110442,110833,111151,111310,111534,111913,112112,112334,112607,112841,113254,113817,113944,114206,114344,114438,114629,114818,114902,115041,115158,115609,115653,115903,120022,120138,120232
