,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
24,MW4647-3,,-1,-1,-1,-1,1,3,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
25,MW4856-3,-1,,1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,1,1,1,1,4,1,1,1,-1
26,MW5594-3,-1,-1,2,-1,-1,1,4,1,1,-1,-1,-1,-1,1,1,1,1,1,4,1,1,1,-1
27,MW4366-3,-1,-1,-1,-1,-1,3,3,1,1,-1,-1,-1,-1,-1,1,1,1,1,2,1,1,1,-1
28,MW5084-4,-1,-1,-1,-1,-1,1,3,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1
29,MW4781-4,,-1,1,-1,-1,2,3,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
30,MW4619-1,-1,-1,1,-1,-1,4,4,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
31,MW4856-4,,-1,1,-1,-1,2,3,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,-1
32,MW4229-0,-1,-1,1,-1,-1,1,2,1,1,-1,-1,-1,-1,1,1,1,1,1,4,1,1,1,-1
33,MW5594-4,-1,-1,1,-1,-1,1,3,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
34,MW4366-4,-1,-1,1,-1,-1,1,2,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,-1
35,MW4781-5,,,1,,-1,1,2,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
36,MW4856-5,,-1,1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,-1
37,MW5594-5,-1,-1,1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,4,1,1,1,-1
38,MW4366-5,-1,-1,1,-1,-1,2,3,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
39,MW4229-1,-1,-1,2,-1,-1,2,3,1,1,-1,-1,-1,-1,1,1,1,1,1,3,1,1,1,-1
40,MW5084-5,,,1,-1,-1,1,4,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
41,MW4781-6,,,1,-1,-1,2,2,1,1,-1,-1,-1,-1,-1,1,1,1,1,4,1,1,1,-1
42,MW4619-2,,-1,-1,-1,-1,3,-1,1,1,-1,-1,,-1,-1,1,1,1,1,1,1,1,1,-1
43,MW4856-6,,-1,-1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1
44,MW4366-6,-1,-1,1,-1,-1,1,2,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1
45,MW5084-6,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,3,-1
46,MW4781-7,,,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1
47,MW4619-3,,-1,-1,-1,-1,-1,,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1
48,MW4856-7,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,-1
49,MW4366-7,-1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,,
50,MW5084-7,-1,-1,-1,-1,-1,-1,3,,,,,,,,,,,,,,,,
