,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4781-0,,,,,,,,,,,,,,,,070108,070153,070415
1,AA7479-0,,,,,,,,,,,070108,070825,071047,071152,071258,071403,071519,071918
2,AA7530-0,,,,,,,,,070108,070415,070647,071802,071951,072109,072214,072246,072403,072719
3,AA7574-0,070215,070542,070859,071015,071203,071309,071447,071540,071635,072141,072425,073602,073824,074024,074139,074234,074411,074632
4,AA7759-0,,071414,071624,071729,071845,071929,072047,072131,072214,072636,072918,073940,074128,074234,074339,074411,074505,074854
5,AA6345-0,072330,072531,072730,072845,073012,073056,073224,073340,073424,073857,074035,075252,075335,075515,075620,075704,075830,080137
6,AA7312-0,073413,073624,073940,074223,074339,074444,074549,074654,074737,075219,075346,080505,080726,080936,081041,081147,081303,081620
7,MW4647-0,074306,074527,074854,075031,075136,075241,075432,075526,075609,080148,080348,081546,081819,082053,082159,082305,082433,082751
8,AA7721-0,,,080032,080220,080348,080422,080610,080715,080748,081303,081620,082802,083036,083214,083319,083435,083519,083856
9,MW4781-1,080444,,081147,081419,081546,081652,081757,081902,081946,082601,082908,084046,084256,084445,084550,084656,084814,085237
10,AA7479-1,081546,,082243,082422,082601,082634,082802,082857,083004,083457,083740,084645,084858,085047,085153,085248,085405,085648
11,AA7530-1,083813,084013,084317,084423,084540,084634,084717,084802,084847,085321,085554,090656,090846,091015,091121,091153,091322,091700
12,AA7637-0,,,,,,,,,,,,,,,,,083845,100829
13,AA6832-0,084836,085026,085321,085416,085521,085605,085732,085816,085910,090330,090624,091711,091943,092143,092258,092331,092519,092908
14,MP6359-0,085554,085659,085932,090037,090142,090226,090330,090414,090457,,091333,092247,092530,092740,092846,093002,093119,093351
15,AA7759-1,090037,090320,090540,090635,090740,,090921,091005,091048,091606,091817,092929,093151,093257,093424,093518,093624,093907
16,AA6345-1,090813,090954,091300,091416,091533,091628,091806,091900,091933,092342,092530,093707,093929,094120,094236,094353,094509,095027
17,AA7286-0,091226,091500,091744,091838,091943,092016,092215,092331,092403,092908,093057,094109,094425,094625,094731,094814,094911,095239
18,AA7312-1,092048,092342,092635,092824,092929,093002,093057,093214,093246,093835,094109,095228,095501,095650,095756,095902,100018,100323
19,MW4647-1,093351,093413,093813,093929,094047,094120,094258,094415,094458,095005,095250,100440,100713,100913,101029,101113,101240,101641
20,AA74-92-0,094309,094331,094814,095027,095132,095217,095312,095417,095501,,100313,101335,101619,,,,,
21,AA7721-1,094847,095110,095406,095606,095745,095818,095913,100018,100102,100640,100913,,,,,,,
22,MW4781-2,095902,,100640,100746,100851,100935,101051,101157,101240,,,,,,,,,
23,AA7479-2,100408,101029,101313,101452,101557,101630,,,,,,,,,,,,
