,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MW5853-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,084014,084130,084224
1,MZ3825-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070125,070220,070252,070335,070418,070501,070606,070638
2,MZ3987-0,,,,,,,,,,,,,,,,,,,070103,070125,070209,070241,070335,070451,070754,070930,071150,071256,071413,071600,071705,071748,071820,071831,071914,071936,072103,072146
3,MX1135-0,,,,,,,,,070103,070125,070231,070732,070837,070930,071057,071150,071245,071424,071528,071633,071716,071809,071925,072052,072416,072614,072835,072928,073033,073126,073231,073303,073346,073407,073440,073512,073627,073710
4,MZ3978-0,070159,070241,070711,070815,071035,071434,071550,071705,071853,072135,072301,072802,072845,073001,073116,073231,073335,073523,073627,073732,073930,074014,074108,074234,074619,074902,075122,075227,075343,075458,075603,075708,075801,075844,075938,080010,080136,080230
5,MZ4072-0,071842,072135,072250,072416,072614,072845,073001,073126,073231,073429,073533,074014,074108,074201,074317,074410,074504,074702,074756,074924,075007,075039,075101,075227,075541,075751,080010,080115,080230,080252,080356,080439,080522,080544,080616,080637,080814,080857
6,MZ4228-0,073346,073429,073638,073826,074057,074432,074547,074724,074934,075227,075354,075906,080010,080115,080230,080335,080439,080648,080742,080919,081013,081056,081211,081348,081756,081924,082124,082228,082322,082405,082510,082553,082658,082708,082813,082835,083001,083106
7,MZ3559-0,080053,081724,081913,082113,082301,082615,082658,082802,082950,083347,083524,084036,084141,084245,084413,084518,084623,084821,084916,085042,085136,085221,085304,085420,085745,085924,090112,090217,090310,090500,090605,090648,090710,090731,090846,090918,091023,091106
8,MZ3556-0,080158,080428,080605,080814,081056,081326,081535,081651,081841,082041,082250,082752,082856,082939,083106,083210,083315,083556,083700,083816,083942,084025,084047,084213,084551,084655,084916,085021,085147,085326,085442,085535,085620,085641,085724,085756,085945,090040
9,MX1213-0,082322,084706,084948,085147,085242,085546,085652,085756,085913,090051,090206,090720,090814,090908,091034,091149,091232,091420,091524,091651,091756,091840,091902,092028,092342,092446,092717,092843,092948,093020,093136,093208,093251,093324,093417,093439,093605,093648
10,MZ3987-1,083012,083210,083358,083545,083650,084025,084119,084224,084340,084612,084738,085210,085304,085347,085452,085535,085641,085841,085924,090040,090155,090227,090310,090428,090710,090814,091034,091138,091254,091430,091546,091619,091702,091745,091830,091851,091956,092050
11,MX1135-1,085945,090029,090217,090439,090637,090908,091149,091243,091441,091723,091830,092309,092414,092529,092655,092800,092843,093103,093157,093324,093511,093554,093626,093803,094118,094223,094411,094454,094609,094735,094840,094923,094945,095006,095049,095132,095236,095330
12,MZ3978-1,091149,091337,091514,091640,091851,092133,092414,092446,092655,092926,093052,093554,093659,093814,093940,094035,094129,094400,094505,094620,094807,094902,094923,095028,095320,095456,095635,095718,095812,095927,100011,100115,100137,100220,100252,100314,100450,100522
13,MW5943-0,092342,094902,095028,095204,095258,095529,095718,095834,100000,100241,100407,100908,101001,101055,101233,101337,101431,101629,101723,101851,102017,102050,102133,102259,102706,102948,103135,103241,103356,103605,103659,103752,103825,103846,103918,103940,104046,104139
14,MW3204-0,,092634,092905,093103,093356,093731,093836,093940,094046,094400,094526,095017,095111,095226,095330,095435,095529,095750,095844,100000,100115,100158,100230,100335,100616,100720,100857,100951,101055,101254,101358,101441,101524,101546,101619,101640,101745,101841
15,MZ4072-1,093450,093752,094003,094150,094411,094641,094746,094840,095111,095424,095613,100115,100220,100324,100450,100533,100627,100908,101001,101138,101243,101316,101358,101514,101806,101945,102122,102248,102403,102446,102529,102623,102644,102706,102738,102800,102905,102948
16,MZ4228-1,095750,100137,100440,100616,100929,101243,101503,101629,101902,102133,102248,102749,102854,103020,103135,103230,103334,103605,103637,103752,103857,103929,104107,104233,104547,104702,104932,105015,105109,105152,105309,105341,105414,105424,105457,105545,105654,105748
17,MW5853-1,101127,101441,101640,101830,102028,102320,102518,102634,102811,102958,103103,103605,103709,103814,103951,104046,104139,104327,104421,104525,104630,104641,104702,104828,105109,105330,105534,105643,105737,105925,110043,110115,110137,110220,110314,110335,110440,110513
18,MP5991-0,101619,103009,103157,103356,103605,103857,104118,104255,104504,104828,104943,105446,105556,105716,105853,105958,110104,110335,110440,110607,110711,110754,110910,111014,111351,111507,111707,111822,111938,112105,112231,112314,112357,112418,112512,112556,112734,112755
19,MZ3559-1,101734,104139,104421,104651,104943,105309,105520,105705,105925,110241,110419,110921,111025,111151,111330,111445,111539,111833,111938,112105,112209,112252,112357,112535,112900,113016,113142,113331,113447,113624,113739,113812,113833,113855,113948,114021,114126,114209
20,MZ3556-1,105109,105520,105810,105958,110158,110451,110556,110711,110838,111108,111213,111739,111833,111959,112148,112314,112407,112640,112744,112922,113059,113142,113320,113457,113801,113905,114104,114158,114324,114419,114534,114606,114639,114700,114743,114815,114931,115013
21,MX1213-1,,111456,111707,111906,112105,112324,112535,112651,112911,113142,113259,113822,113938,114021,114158,114303,114357,114649,114732,114909,115003,115024,115057,115224,115518,115646,115844,120011,120126,120335,120501,120549,120622,120643,120716,120737,120914,120936
22,MZ3987-2,113216,113403,113812,114010,114126,114502,114722,114815,115118,115413,115550,120021,120137,120345,120522,120611,120716,120925,121040,121145,121239,121323,121417,121554,121907,122046,122233,122422,122527,122643,122758,122831,122925,123008,123051,123123,123227,123333
23,MX1135-2,115245,115603,115740,115938,120209,120522,120748,120914,121145,121500,121615,122118,122223,122349,122610,122654,122736,122957,123102,123206,123300,123333,123459,123604,123917,124034,124232,124315,124442,124630,124735,124807,124841,124852,124946,125008,125123,125206
24,MW5943-1,115635,123355,123625,,,124326,124358,124503,124620,124807,124935,125436,125552,125656,125834,125949,130043,130313,130429,130545,130639,130711,130826,130952,131318,131422,131622,131737,131841,132124,132301,132344,132427,132449,132521,132604,132730,132835
25,MZ3978-2,121156,121250,121626,121803,122107,122411,122538,122632,122820,123008,123102,123604,123708,123856,124000,124055,124149,124358,124514,124620,124735,124818,124946,125101,125426,125552,125750,125855,130010,130147,130303,130335,130356,130429,130450,130522,130639,130722
26,MZ4072-2,125051,125426,125624,125812,130000,130230,130324,130418,130556,130848,130952,131505,131611,131726,131903,132020,132124,132344,132449,132615,132709,132752,132907,133022,133336,133440,133652,133757,133903,134041,134147,134230,134313,134346,134440,134523,134650,134722
27,MZ3556-2,132103,132459,132720,132856,133043,133336,133536,133652,133830,134136,134313,134900,135005,135142,135319,135435,135553,135824,135950,140139,140244,140327,140442,140558,140935,141134,141416,141532,141659,141908,142035,142129,142151,142223,142328,142422,142610,142714
28,MZ3987-3,134922,135257,135625,135802,140056,140348,140558,140652,140830,141051,141228,141710,141815,141919,142108,142223,142339,142653,142840,143028,143215,143258,143424,143542,144000,144157,144408,144514,144629,145019,145155,145228,145311,145405,145510,145543,145658,145802
29,MX1197-0,140431,141521,141753,142014,142234,142538,142642,142830,143006,143319,143446,144032,144125,144324,144514,144619,144735,144946,145112,145217,145427,145510,145647,145813,150137,150324,150533,150648,150909,151307,151433,151516,151548,151621,151704,151747,151925,152029
30,MX1135-3,143049,143352,143518,143718,143938,144334,144419,144524,144756,145008,145123,145647,145741,145907,150043,150209,150313,150501,150606,150804,150930,151024,151150,151317,151704,151819,152029,152155,152647,153231,153335,153418,153451,153512,153545,153619,153734,153817
31,MZ3978-3,143812,144640,144914,145112,145427,145813,150011,150115,150407,150659,150815,151328,151433,151548,151725,151831,151935,152145,152249,152510,152625,152719,152835,153022,153325,153501,153734,153839,154247,154629,154806,154838,154921,154943,155026,155109,155213,155256
32,MX1213-2,,150230,150512,150721,150941,151401,151505,151632,151819,152123,152249,152813,152845,153012,153159,153335,153451,153651,153806,153954,154121,154204,154225,154403,154723,154900,155203,155256,155529,155959,160219,160251,160344,160406,160438,160521,160629,160744
