,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,,,070112,070125
1,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,070112,070220,070314,070431,070515
2,MX4159-0,,,,,,,,,,,,,,,,,070112,070209,070252,070325,070442,070821,071010,071232,071337,071453,071536
3,MX4338-0,,,,,,,,,,,070112,070125,070220,070325,070442,070632,070748,070938,071021,071210,071337,071703,071913,072030,072146,072313,072358
4,MX4383-0,,070112,070125,070241,070325,070504,070559,070654,070810,071010,071221,071746,071841,071946,072103,072157,072324,072431,072528,072655,072824,073143,073333,073501,073556,073713,073746
5,MX4388-0,070112,070442,070632,070705,070748,070905,071010,071054,071210,071420,071631,072125,072219,072313,072420,072503,072601,072655,072739,072847,072953,073249,073501,073702,073757,073913,073957
6,MX4365-0,,,,,,,,,070147,070241,070610,071115,071221,071337,071442,071536,071703,071852,071946,072114,072302,072611,072814,073004,073110,073238,073322
7,MX4458-0,070420,,072052,072125,072157,072431,072601,072655,072836,073059,073311,073819,073913,074020,074125,074242,074409,074537,074621,074654,074810,075104,075209,075325,,075642,075737
8,MP6357-0,070916,072409,072655,072717,072802,073048,073238,073333,073523,073702,073935,074431,074526,074632,074748,074843,075021,075137,075220,075314,075431,075726,075854,080021,080159,080316,080350
9,MP6426-0,071021,071210,071359,071453,071558,071714,071913,072008,072125,072251,072655,073238,073333,073439,073556,073702,073841,073946,074031,074115,074231,074537,074810,074959,075126,075242,075336
10,MX4535-0,072622,073121,073450,073523,073545,073841,073946,074031,074209,074325,074526,075126,075231,075358,075536,075631,075821,075948,080032,080104,080254,080613,080751,081049,081154,081323,081356
11,MX3651-0,073238,073651,073935,073957,074136,074315,074409,074515,074654,074759,075148,075653,075748,075926,080010,080104,080254,080350,080435,080519,080646,081015,081154,081407,081523,081633,081706
12,MX3783-0,074136,074632,074854,074937,075010,075242,075336,075431,075620,075759,075959,080457,080603,080657,080814,080920,081049,081143,081228,081311,081439,081800,081938,082054,082242,082409,082503
13,MX4021-1,,075737,080021,080104,080159,080435,080635,080740,080920,081217,081428,082032,082159,082325,082452,082547,082735,082830,082925,083019,083219,083536,083643,083854,084000,084055,084201
14,MX4041-1,,080424,080635,080708,080751,081049,081143,081301,081428,081622,081833,082347,082514,082641,082747,082841,083019,083147,083219,083303,083420,083737,083916,084117,084212,084350,084435
15,MX4159-1,080847,081356,081644,081739,081800,082010,082220,082325,082442,082641,082852,083442,083610,083643,083821,083927,084128,084339,084424,084508,084613,084922,085112,085229,085325,085443,085517
16,MX4338-1,081844,082021,082325,082358,082536,082758,082914,083030,083314,083503,083916,084424,084519,084646,084802,084910,085123,085218,085303,085421,085603,085922,090039,090145,090312,090440,090523
17,MX4365-1,,082809,083041,083136,083209,083548,083810,083905,084044,084328,084540,085134,085251,085410,085550,085721,085900,085955,090039,090217,090344,090640,091030,091219,091314,091431,091515
18,MP6426-1,083209,083431,083821,083905,083949,084233,084446,084602,084847,085134,085550,090112,090239,090407,090512,090629,090830,090946,091030,091114,091230,091548,091654,091941,092035,092151,092224
19,MX4383-1,083536,083927,084233,084328,084413,084657,084922,085017,085207,085348,085754,090239,090344,090450,090607,090735,090852,090946,091030,091125,091241,091559,091705,091941,092057,092245,092329
20,MX4388-1,084244,084540,084847,084933,085006,085229,085410,085505,085614,085805,090156,090629,090713,090819,090924,090957,091146,091336,091420,091504,091610,091930,092057,092224,092329,092426,092510
21,MP6357-1,084306,085348,085732,085900,085944,090134,090312,090407,090545,090757,091041,091621,091738,091834,091941,092046,092202,092353,092426,092521,092632,092920,093132,093355,093450,093556,093651
22,MX4458-1,,085721,090101,090134,090217,090545,090746,090841,090957,091219,091431,091952,092108,092224,,092426,092548,092739,092825,092909,093015,093300,093417,093618,093746,093902,093935
23,MX4551-0,090440,090957,091252,091347,091538,091834,092057,092213,092404,092643,093059,093641,093757,093924,094041,094158,094402,094457,094552,094657,094847,095216,095416,095638,095838,100006,100102
24,MX4535-1,091219,091527,091811,091908,091941,092256,092510,092559,092739,092909,093311,093902,094008,094125,094243,094402,094519,094636,094708,094741,094909,095321,095532,095754,095849,100006,100102
25,MX3651-1,091548,092057,092448,092521,092559,092858,092953,093048,093238,093450,093702,094221,094327,094435,094603,094657,094825,095004,095048,095132,095249,095700,095859,100050,100146,100230,100302
26,MW2780-0,092426,093534,093946,094030,094147,094446,094646,094741,094920,095121,095343,095910,100006,100124,100302,100358,100621,100726,100809,100926,101052,101431,101611,101844,102011,102128,102200
27,MX3783-1,092459,092920,093238,093333,093417,093702,093746,093851,094030,094136,094519,095015,095110,095249,095332,095416,095543,095732,095816,095859,100006,100324,100431,100621,100737,100853,100936
28,MX4598-0,093311,,101928,102033,102200,102517,102707,102813,103015,103249,103501,103947,104054,104210,104327,104424,104603,104647,104730,104835,105003,105402,105518,105636,105742,105847,105920
29,MW5191-0,093355,094350,094719,094825,094942,095154,095416,095510,095700,095943,100157,100642,100737,100831,100947,101031,101157,101253,101325,101453,101549,101822,102000,102200,102255,102402,102434
30,MW5346-0,094114,095743,100124,100241,100324,100610,100748,100842,101031,101209,101420,101928,102022,102128,102255,102423,102528,102612,102656,102802,102921,103300,103417,103702,103747,103925,104021
31,MX4021-2,094232,095205,095459,095638,095754,100006,100135,100313,100504,100621,101020,101549,101655,101811,101928,102011,102212,102350,102434,102612,102728,103110,103227,103439,103545,103640,103736
32,MX4041-2,,095437,095743,095849,100017,100230,100431,100526,100715,100831,101209,101727,101822,101949,102128,102233,102445,102550,102634,102707,102813,103205,103355,103555,103724,103852,103958
33,MS4914-0,100006,,100632,100704,100820,101042,101209,101420,101600,101822,102033,102539,102634,102717,102848,103004,103132,103311,103344,103428,103534,104010,104159,104254,104446,104603,104625
34,MX4159-2,100102,100621,100947,101052,101136,101431,101515,101717,101855,102033,102244,102848,102943,103110,103227,103300,103501,103651,103736,103819,103935,104243,104446,104614,104719,104813,104847
35,MX4338-2,100737,101042,101358,101453,101633,101855,102055,102200,102350,102456,102848,103355,103450,103555,103736,103830,104021,104232,104327,104446,104614,105035,105235,105413,105518,105625,105709
36,MW5264-0,101738,101906,102233,102306,102423,102634,102835,102932,103121,103300,103501,104032,104127,104232,104402,104457,104636,104813,104847,104920,105046,105413,105625,105847,105931,110049,110121
37,MX4365-2,,102200,102539,102645,102728,103048,103143,103249,103417,103545,103914,104413,104508,104636,104752,104835,105035,105141,105224,105308,105435,105753,105920,110049,110205,110321,110406
38,MP6426-2,102456,102802,103205,103322,103406,103713,103914,104021,104159,104402,104730,105308,105413,105542,105709,105815,105920,110110,110143,110227,110343,110641,110818,111028,111122,111227,111334
39,MX4458-2,102750,104847,105152,105235,105340,105625,105720,105815,105942,110143,110406,110956,111100,111205,111300,111355,111500,111606,111649,111722,111827,112123,112228,112418,112547,112703,112735
40,MX4383-2,102943,103300,103702,103757,103914,104159,104338,104435,104636,104741,105130,105636,105731,105858,110016,110110,110227,110321,110355,110417,110522,110850,110956,111111,111216,111310,111345
41,MP6357-2,103736,103935,104305,104413,104552,104752,104941,105035,105235,105340,105742,110238,110343,110501,110619,110652,110829,111028,111111,111154,111300,111638,111805,112039,112217,112333,112429
42,MX4388-2,105753,110016,110321,110428,110450,110724,110901,110956,111154,111355,111628,112155,112301,112429,112652,112757,112935,113102,113145,113323,113439,113724,113902,114029,114218,114323,114345
43,MX4551-1,,111606,111944,112133,112301,112630,112830,112935,113124,113250,113500,114102,114218,114345,114513,114629,114820,114947,115041,115209,115336,115725,115914,120219,120303,120431,120537
44,MX4535-2,112155,112356,112608,112714,112830,113102,113312,113406,113608,113724,114113,114724,114831,114957,115124,115231,115409,115526,115620,115736,115914,120241,120431,120726,120831,121009,121052
45,MX3651-2,113428,113735,114156,114251,114334,114619,114809,114841,115041,115325,115536,120052,120219,120347,120525,120621,120748,120831,120926,121041,121157,121600,121717,122011,122105,122232,122316
46,MW5346-1,113746,114145,114407,114440,114524,114746,114936,115052,115241,115336,115736,120230,120335,120420,120537,120632,120748,120842,120926,120947,121041,121335,121453,121644,121749,121855,121938
47,MX3783-2,,114925,115146,115314,115347,115642,115841,115935,120136,120347,120759,121302,121358,121514,121727,121905,122022,122127,122210,122243,122359,122653,122843,123126,123242,123409,123503
48,MX4598-1,,115631,115830,115903,120030,120252,120442,120537,120715,,121208,121727,121833,122011,122054,122138,122254,122505,122548,122610,122736,123021,123126,123358,123431,123547,123631
49,MW2780-1,120621,120737,121114,121230,121420,121738,121938,122054,122232,122432,122843,123431,123536,123703,123842,123936,124136,124231,124315,124421,124548,124925,125114,125313,125431,125548,125620
50,MX4041-3,,121219,121549,121727,121811,122054,122232,122338,122548,122704,123042,123620,123737,123914,124020,124114,124242,124359,124443,124609,124714,125009,125157,125313,125526,125631,125714
51,MX4159-3,121409,121916,122210,122305,122349,122642,122832,122915,123031,123242,123653,124231,124326,124515,124631,124725,124914,125009,125041,125135,125252,125620,125758,125957,130102,130208,130302
52,MX4338-3,,,122947,123126,123147,123358,123558,123703,123820,123936,124315,124819,124925,125052,125219,125313,125431,125537,125620,125725,125841,130219,130420,130630,130735,130831,130904
53,MX4021-3,,,,,,,,,,,,,,,,,,,,,,,,,,123315,123358
54,MX4365-3,,123748,124136,124209,124242,124515,124704,124758,124936,125114,125526,130113,130219,130324,130452,130547,130735,130820,130904,131019,131146,131442,131549,131727,131832,131948,132021
55,MW5264-1,123936,124231,124515,124642,124725,125019,125146,125252,125431,125548,125946,130514,130609,130735,130925,131019,131135,131336,131421,131516,131643,132021,132211,132434,132540,132656,132728
56,MX4383-3,124432,124725,125030,125157,125241,125526,125642,125736,125924,130135,130347,130904,131009,131125,131241,131348,131505,131559,131643,131749,131916,132254,132434,132645,132739,132835,132910
57,MX4388-3,125431,125704,125852,125935,125946,130240,130431,130547,130714,130831,131208,131716,131811,131916,132054,132138,132305,132456,132540,132602,132718,133026,133216,133427,133534,133619,133652
58,MP6357-3,130113,130324,130630,130746,130831,131208,131348,131442,131621,131811,132021,132529,132623,132728,132847,132931,133110,133216,133249,133332,133449,133831,133947,134135,134229,134345,134418
59,MX4458-3,,,131030,131114,131135,131359,131538,131643,131800,132010,132222,132803,132847,133004,133121,133216,133321,133416,133459,133641,133758,134113,134229,134407,134501,134606,134649
60,MX4551-2,131252,131432,131811,131948,132032,132316,132456,132551,132739,132859,133238,133841,133957,134124,134251,134407,134544,134733,134827,134956,135124,135515,135654,140000,140138,140315,140348
