,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
14,MS1953-1,,104502,104756,104945,105051,105358,105514,105703,110041,110146,110313,110408,110557,110934,111301,111417,111512,111734,111807,111946,112041,112241,112431,112641,112736,112808,112936,113052,113146,113314,113358,113441,113536,113620,113714,113830,114209,114452,,114724,114840,114913
15,MS2259-1,,110408,110702,110902,111218,111556,111839,,112230,112313,112525,112619,112641,113030,113409,113536,113620,113736,113830,114020,114114,114252,114524,114735,114808,114851,114956,115102,115157,115335,115441,115524,115619,115641,115736,115853,120210,120413,120551,120717,120836,120858
16,MW5645-1,,112324,112431,112736,112936,113253,113452,113609,113852,113947,114125,114231,114303,114641,115018,115135,115208,115408,115514,115714,115808,120042,120316,120518,120551,120656,120803,120919,121003,121225,121330,121413,121508,121529,121603,121709,122015,122058,122259,122405,122500,122544
17,MX1517-2,,114347,114557,114746,114902,115208,115430,115514,115757,115819,120010,120115,120231,120551,120930,121108,121152,121308,121351,121540,121625,121858,122109,122259,122405,122449,122555,122722,122755,122912,123007,123101,123155,123217,123300,123427,123805,123901,124052,124135,124230,124303
18,MS2243-2,,120231,120518,120825,121036,121413,121529,121647,121931,122025,122226,122321,122449,122839,123206,123344,123427,123554,123627,123850,123923,124124,124347,124609,124642,124726,124832,124959,125043,125159,125316,125350,125423,125456,125636,125741,130048,130247,,130522,130627,130722
19,MS2365-2,,122120,122416,122555,122755,123134,123311,123511,123913,124019,124146,124241,124336,124653,125043,125243,125350,125518,125614,125803,125848,130048,130247,130449,130533,130616,130711,130817,130851,131029,131102,131157,131303,131347,131420,131515,131905,132042,132326,132442,132546,132630
20,MS1903-2,,124008,124219,124358,124704,125104,125243,125434,125752,125836,130048,130142,130258,130616,131007,131135,131219,131409,131515,131704,131759,132021,132209,132420,132514,132557,132703,132830,132925,133052,133158,133303,133357,133419,133547,133715,134031,134209,134347,134547,134703,134747
21,MR8026-1,,125836,130026,130225,130616,131040,131124,131241,131559,131621,131810,131905,131959,132326,132703,132808,132903,133031,133114,133314,133346,133558,133748,133947,134042,134125,134230,134336,134408,134535,134631,134725,134831,134853,134915,135031,135420,135547,135853,135925,140043,140127
22,MS2259-2,131715,133620,133853,134104,134524,134915,135137,135326,135725,135747,135914,140043,140127,140435,140803,140930,141046,141202,141257,141518,141602,141801,142036,142248,142332,142415,142523,142639,142722,142839,142923,142955,143112,143155,143238,143355,143701,143755,,144112,144239,144312
23,MS1953-2,,131726,131915,132147,132546,132903,133009,133125,133514,133558,133809,133904,133937,134303,134652,134820,134915,135104,135148,135326,135409,135631,135853,140054,140149,140243,140350,140518,140551,140750,140857,141046,141118,141151,141307,141413,141646,141823,,142130,142225,142310
24,MW5645-2,133853,135959,140221,140457,140707,141118,141402,141602,141845,141918,142036,142236,142415,142806,143144,143344,143439,143555,143650,143817,143912,144101,144322,144517,144602,144647,144752,144931,145025,145141,145235,145425,145552,145615,145637,145805,150219,150336,150536,150619,150736,150809
25,MX1517-3,,142130,142415,142650,142850,143155,143417,143617,143901,144006,144155,144239,144357,144730,145120,145257,145352,145530,145626,145827,145923,150135,150408,150630,150725,150819,150915,151042,151126,151326,151421,151515,151621,151654,151832,152010,152326,152543,152804,152932,153048,153133
26,MS2243-3,143912,144239,144550,144814,145203,145615,145827,145945,150157,150252,150503,150557,150736,151126,151515,151654,151737,151916,152021,152159,152243,152447,152648,152909,153005,153059,153206,153333,153427,153554,153659,153743,153837,153859,153943,154111,154448,154604,154909,155003,155109,155152
27,MS2365-3,145816,150114,150314,150452,150725,151148,151304,151537,151937,152010,152148,152254,152316,152648,153048,153206,153249,153416,,153649,153743,154004,154205,154415,154448,154542,154659,154804,154847,155047,155141,155214,155331,155352,155425,155531,155908,160036,160341,160437,160532,160626
28,MS1903-3,151904,152010,152221,152425,152847,153217,153311,153438,153754,153815,154004,154100,154216,154542,154942,155120,155203,155331,155414,155553,155614,155836,160109,160319,160415,160510,160615,160732,160827,161102,161158,161232,161402,161446,161508,161625,161921,162101,162405,162500,162605,162649
29,MS1935-2,,153848,154154,154354,154604,155025,155120,155247,155509,155604,155730,155836,155941,160308,160659,160816,160912,161147,161232,161413,161446,161742,162007,162649,162806,162851,163019,163147,163242,163421,163504,163621,163704,163726,163842,163958,164316,164540,164708,164824,164930,165014
30,MS1953-3,155225,155436,155625,155857,160119,160542,160743,160924,161402,161457,161709,161815,161859,162206,162605,162733,162817,162957,163041,163231,163326,163621,163831,164042,164126,164210,164305,164424,164457,164646,164740,164814,164930,165003,165025,165131,165426,165615,165742,165941,170036,170109
31,MR8026-2,,161603,161815,162029,162438,162839,162934,163030,163315,163410,163537,163653,163809,164148,164551,164719,164803,165014,165058,165247,165341,165542,165742,165952,170058,170142,170309,170405,170450,170714,170747,170831,170947,171020,171042,171220,171618,171818,172040,172145,172252,172325
32,MS2259-3,,163220,163442,163736,164148,164529,164729,164919,,165330,165520,165626,165709,170025,170405,170546,170703,,,171042,171125,171357,171629,171902,171956,172040,172145,172252,172357,172556,172640,172734,172818,172851,173007,173134,173439,173839,,173956,174112,174156
33,MW5645-3,164020,165036,165415,165637,165858,170259,170343,170501,170831,170926,171147,171303,171336,171702,172051,172219,172303,172430,172535,172756,172840,173134,173333,173544,173617,173701,173807,173923,174007,174123,174228,174312,174355,174439,174501,174617,174945,175134,175312,175355,175511,175555
34,MX1517-4,,170926,171125,171408,171618,171923,172029,172207,172441,172524,172756,172840,173007,173344,173756,173923,174007,174145,174228,174501,174544,174755,175029,175250,175323,175406,175511,175629,175712,175817,210316,210353,210520,210557,210630,210747,211109,211236,211519,211635,211733,211808
35,MS2243-4,,173323,173511,173723,173934,174355,174606,174711,174851,174956,175156,175250,175417,175756,180145,180312,180356,180650,180733,180956,181040,181346,182029,182229,182313,182357,182440,182545,182640,182745,182902,183018,183146,183240,183418,183557,183937,184105,184305,184410,184505,184527
36,MS2365-4,,175207,175501,175629,175901,180207,180407,180606,180945,181040,181157,181241,181346,181734,182208,182440,182513,182723,182828,183051,183157,183524,185022,185222,185255,185339,185424,185518,185614,185730,185836,185931,190038,190102,190219,190357,190705,190841,191013,191109,191203,191246
37,MS1903-4,,181607,181913,182357,182913,183208,183251,183346,183524,183632,183832,183926,184010,184338,184822,185116,185211,185413,185551,185730,185825,190028,190240,190440,190526,190611,190718,190818,190904,191036,191119,191214,191352,191414,191435,191557,191919,192048,192218,,192439,192501
38,MS1935-3,,183737,184127,184338,184916,185211,185306,185435,185540,185708,185920,190015,190157,190538,190926,191036,191152,191424,191435,191805,191907,192156,192356,192558,192641,192739,192825,192942,193025,193247,193353,193506,193603,193649,193829,193954,194337,194552,194741,194943,195040,195124
39,MR8026-3,,185857,190015,190230,190514,190818,190915,191047,191352,191535,191815,191907,192036,192407,192803,192919,193015,193225,193236,193454,193550,193805,194005,194230,194337,194413,194518,194646,194752,194943,195029,195124,195156,195234,195256,195352,195713,195846,200003,200036,200141,200224
40,MS1953-4,,191510,191721,191930,192036,192513,192725,192836,193047,193141,193258,193404,193517,193829,194157,194337,194413,194529,194603,194752,194909,195051,195245,195435,195525,195608,195651,195746,195846,200047,200141,200214,200335,200407,200430,200536,200902,201036,201247,201416,201511,201554
41,MS2259-4,,194157,194402,194603,194825,195145,195330,195525,,195713,195824,195940,200025,200335,200731,200851,200924,201058,201141,201343,201438,201625,201828,202031,202111,202207,202301,202417,202501,202610,202716,202821,202943,203027,203152,203313,203607,203931,,204132,204237,204321
42,MW5645-4,,195424,195536,195735,200047,200259,200525,200647,200902,201024,201130,201225,201416,201806,202156,202345,202428,202549,202643,202832,202854,203111,203345,203545,203629,203712,203755,203919,204003,204132,204215,204310,204440,204517,204601,204706,205003,205100,205328,205413,205525,205558
43,MS2243-5,,204153,204404,204601,204820,205100,205307,205447,205558,205641,205905,210010,210221,210557,211000,211130,211214,211351,211508,211657,211808,211951,212235,212447,212542,212636,212731,212836,212930,213144,213239,213316,213456,213531,213616,213722,214031,214232,214448,214604,214709,214742
44,MS2365-5,,210630,210852,211036,211152,211540,211733,211851,211951,212036,212152,212235,212319,212625,213016,213133,213207,213339,213456,213627,213722,213902,214125,214328,214402,214448,214542,214658,214742,214920,215015,215048,215154,215217,215251,215419,215751,215940,220133,220241,220346,220431
45,MS1953-5,212952,213027,213122,213304,213520,213913,214136,214232,214402,214509,214658,214720,214843,215154,215550,215719,215751,215918,215951,220157,220251,220441,220646,220846,220930,221013,221057,221203,221257,221516,221609,221644,221750,221834,221906,222013,222257,222426,222608,222702,222822,222848
46,MS2259-5,215251,215357,215646,215751,220109,220346,220554,220646,220825,220857,221002,221057,221235,221540,221917,222036,222057,222235,222246,222402,222437,222619,222800,223015,223048,223131,223225,223324,223419,223557,223657,223752,223838,223917,223939,224049,224411,224529,224739,224824,224919,225002
47,MW5645-5,220441,221928,222036,222224,222413,222724,222811,222910,223026,223110,223238,223324,223502,223803,224146,224302,224335,224422,224508,224656,224750,224908,225112,225311,225354,225438,225521,225615,225659,225832,225926,225958,230046,230109,230142,230238,230526,230620,230820,230936,231009,231041
48,MX1517-5,224919,225123,225344,225532,225637,230020,230203,230302,230431,230515,230620,230715,230856,231158,231526,231632,231704,231803,231839,232016,232052,232251,232502,232712,232820,232906,232949,233105,233149,233311,,,,,,,,,,,,
49,MS2243-6,230515,230620,230747,230908,231041,231231,231326,231420,231526,231610,231715,231803,231924,232230,232556,232712,232756,232855,232928,233054,233127,233236,,,,,,,,,,,,,,,,,,,,
50,MS1695-0,232534,233159,233344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
