,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,070112,070124,070358,070558,070810,071148,071304,071514
1,MX3651-0,,,,,,,,,,,,070112,070156,070251,070324,070736,070854,071137,071514,071714,071913,072409,072514,072656
2,MX3783-0,,,,,,,070112,070251,070347,070441,070547,070631,070821,070916,070959,071431,071547,071757,072146,072241,072420,072656,072813,072953
3,MX4021-0,070229,070335,070431,070558,070747,070854,071210,071358,071504,071609,071725,071819,071945,072125,072219,072706,072847,073227,073521,073735,073924,074432,074559,074811
4,MX4041-0,070558,070714,070832,070948,071116,071242,071525,071746,071840,071945,072052,072135,072252,072409,072442,072920,073037,073249,073534,073746,073935,074432,074559,074800
5,MX4159-0,071619,071851,072019,072114,072230,072431,072717,072847,072953,073110,073227,073322,073459,073556,073640,074113,074229,074504,074854,075108,075319,075629,075756,080115
6,MX4338-0,,,072728,072813,072931,073048,073343,073448,073651,073819,073902,074008,074145,074335,074432,074854,075011,075308,075544,075745,075925,080232,080413,080624
7,MX4365-0,073521,073629,073713,073829,073945,074134,074443,074621,074727,074832,074949,075033,075203,075330,075403,075807,075936,080316,080656,080858,081110,081436,081603,081740
8,MX4383-0,073957,074051,074145,074229,074358,074537,074832,075022,075258,075352,075457,075555,075756,075852,075947,080350,080518,080751,081132,081320,081509,081858,082014,082153
9,MX4388-0,074443,074548,074632,074716,074832,074938,075235,075425,075533,075607,075701,075745,075903,075958,080042,080435,080613,080942,081331,081414,081519,081930,082058,100431
10,MX4458-0,075807,080115,080232,080350,080540,080645,081004,081048,081258,081414,081519,081603,081824,081920,082014,082425,082635,083025,,083457,083741,084119,084246,084402
11,MX4535-1,081436,081635,081740,081835,082131,082248,082730,082835,083058,083214,083330,083425,083625,083751,083847,084624,084803,085101,085454,085720,085910,090426,090543,090743
12,MX3651-1,081813,082047,082153,082320,,082740,083036,083225,083320,083425,083530,083635,083835,083952,084035,084740,084933,085313,085637,085910,090110,090426,090605,090805
13,MX3783-1,082603,082824,082920,083025,083225,083414,083751,084024,084256,084435,084551,084707,084847,084944,085028,085528,085709,090121,090532,090711,090943,091248,091415,091535
14,MX4021-1,084340,084457,084613,084718,084933,085123,085603,085826,090059,090226,090354,090510,090638,090838,090932,091437,091618,091947,092314,092527,092920,093311,093439,093746
15,MX4041-1,084813,084910,085006,085134,085348,085517,085849,090027,090259,090405,090510,090554,090721,090859,090943,091437,091618,091958,092325,092527,092931,093428,093546,093757
16,MX4159-1,085603,085837,085954,090048,090154,090426,090743,090838,091059,091154,091248,091321,091459,091629,091702,092126,092314,092611,092823,093004,093641,094041,094158,095955
17,MX4338-1,,090848,090943,091059,091310,091437,091747,091841,092115,092220,092336,092443,092644,092739,092834,093300,093417,093641,093935,094125,094508,094932,095111,095311
18,MX4365-1,091725,091820,091925,092021,092231,092336,092655,092811,092920,093026,093143,093227,093355,093512,093557,094019,094136,094446,094719,094859,095205,095556,095713,095839
19,MP6426-0,092410,092454,092549,092655,092823,093015,093344,093546,093651,093746,093913,094030,094242,094402,094446,094910,095038,095311,095607,095640,095912,100229,100420,100548
20,MX4383-1,092421,092717,092858,093004,093216,093417,093746,093935,094158,094315,094413,094446,094646,094730,094815,095249,095427,095702,100039,100229,100420,100852,100947,101146
