,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
11,AA7559-0,070600,071501,071750,071801,071834,072143,072339,072438,072728,,073143,073620,073727,073918,073951,074047,,074418,074440,074524,074653,075014,075239,,075541,075721,075816,080028,080156,080325,080519,,081252,081432,081720,081805,081900,081956,082116,082238,082334,082747,082915,,083624,083826,084112,084422,084528,084803
12,AA7562-0,070717,070909,071047,071154,071205,071417,071556,071703,071845,072047,072242,072847,073004,073048,073207,073251,073419,073536,073631,073715,073812,074109,074228,074429,074557,074727,074811,074930,075036,075153,075323,075530,075805,080017,080123,080230,080347,080431,080605,080700,080744,081141,081315,081614,081900,082053,082312,082736,082853,083106
13,AA6942-1,070836,072728,072953,073121,073132,073324,073514,073642,073801,073940,074003,074630,074727,074856,074930,075025,075153,075345,075418,075508,075626,075944,080145,080347,080431,080542,080638,080819,080929,081108,081348,081528,081732,081827,081934,082042,082127,082227,082407,082502,082524,082948,083117,,,083943,084144,084623,084730,084954
14,AA7920-0,071918,073536,073834,073951,074014,074228,074440,074546,074749,074952,075356,075911,080050,080134,080241,080336,080519,080616,080711,080819,080929,081241,081432,081636,081743,081900,081934,082116,082216,082345,082641,082736,083021,083230,083506,083602,083657,083742,083954,084038,084112,084528,084718,085100,085412,085541,085723,090136,090309,090557
15,AA7537-0,073408,,074203,074301,,074513,074641,074727,074845,075003,075356,075911,080050,080156,080252,080336,080531,080605,080649,080711,080819,081108,081205,081359,081454,081603,081709,081817,081945,082652,082904,083021,083326,083421,083516,083613,083720,083837,084016,084100,084133,084550,084741,085122,085423,085541,085745,090136,090331,090546
16,AA7393-0,074238,074630,074952,075120,075205,075356,075604,075659,075900,075955,080358,080907,081002,081108,081219,081325,081454,081550,081636,081720,081827,082116,082334,082641,082736,082853,082937,083117,083230,083421,083731,083910,084231,084422,084528,084634,084741,084848,085005,085122,085155,085616,085745,090114,090502,090652,090929,091228,091345,091450
17,AA6738-1,075058,,075508,075552,075626,075827,080006,080101,080325,080431,,081325,081421,081603,,,081849,081945,082031,082116,082227,082557,082736,,083106,083202,083241,083516,083635,084208,084550,,084837,085016,085255,085423,085507,085541,085807,,085935,090405,090535,,091108,091312,091523,091841,092010,092227
18,AA7450-1,075441,,075944,080017,080101,080420,080553,080638,080856,081046,,081732,081838,082031,082149,082200,082312,082407,082451,082619,082736,083106,083252,,083635,083815,083910,084100,084219,,084718,084730,085122,085221,085328,085423,085530,085616,085756,085913,090009,090428,090557,090940,091301,091450,091713,092127,092323,092547
19,MS4934-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080553,080649,080856,081002,081119,081153,081315,081421,081505,081934,082053,082356,082703,082842,083106,083337,083506,083709
20,AA7635-0,,080553,080929,081035,081119,081505,081720,081911,082105,082301,082652,083230,083348,083516,083613,083709,083826,083954,084027,084112,084242,084601,084814,085049,085155,085244,085339,085456,085616,085829,090042,090257,090619,090823,090929,091035,091131,091301,091429,091545,091629,092105,092250,092609,092813,092953,093326,093805,093933,094146
21,MX4551-1,080553,081046,081219,081325,081359,081603,081743,081956,082216,082451,082703,083359,083454,083602,083720,083804,083921,084016,084100,084219,084326,084656,084825,085049,085221,085350,085456,085627,085745,090353,090524,090641,090929,091024,091131,091238,091334,091429,091607,091713,091757,092239,092346,092620,093004,093143,093326,093805,094007,094157
22,AA7539-1,080638,081539,081827,081911,081945,082138,082301,082356,082546,082641,082904,083410,083527,083613,083731,083815,083943,084144,084242,084422,084539,084848,084954,085122,085339,085445,085530,085701,085818,,,091556,091841,092032,092301,092430,092536,092620,092920,093004,093037,093527,093721,094051,094349,094539,094920,095356,095537,095750
23,AA7731-1,,082820,083117,083128,083252,083506,083635,083720,083921,084155,,084848,,,085328,085339,085616,085745,085829,085902,090019,090353,090524,090703,090856,091024,091131,091312,091429,,,,092408,092620,092715,092835,092953,093026,093253,093337,093410,093838,094029,,094730,095004,095239,095632,095716,103154
24,AA7838-1,,083624,083848,083943,084038,084348,084601,084656,084859,085144,085552,090114,090235,090342,090450,090546,090727,090823,090907,091024,091142,091450,091607,091819,091925,092043,092127,092301,092430,092609,092750,092920,093219,093304,093505,093614,093721,093838,094029,094146,094220,094657,094847,095059,095324,095503,095739,100216,100335,100515
25,MX3783-1,083859,084112,084315,084411,084444,084656,084825,085005,085155,085350,085756,090309,090405,090502,090608,090703,090834,090951,091035,091120,091228,091534,091724,091925,092021,092127,092216,092514,092620,093121,093432,093603,093900,094029,094231,094349,094455,094601,094803,094931,095015,095419,095547,095919,100251,100454,100802,101254,101422,101603
26,MX4365-1,084337,084848,085144,085306,085350,085712,085924,090031,090214,090353,090800,091345,091450,091618,091746,091852,092043,092149,092239,092419,092525,092813,093004,093132,093230,093348,093421,093603,093732,094102,094242,094349,094741,094920,095154,095324,095441,095525,095653,095846,095940,100410,100537,100931,101231,101422,101815,102337,102505,102622
27,AA7155-1,084752,091450,091808,091925,092010,092312,092430,092620,092750,092846,093048,093603,093710,093816,093922,094007,094146,094316,094400,094422,094539,094858,095110,095250,095356,095525,095559,095739,095846,100120,100313,100526,100825,100953,101220,101327,101433,101539,101658,101804,101826,102242,102421,102803,103121,103312,103608,104106,104228,104344
28,AA7562-1,085038,085541,085723,085840,085924,090125,090320,090417,090608,090800,091014,091534,091651,091819,091936,092021,092149,092227,092312,092419,092536,092909,093026,093230,093315,093421,093505,093647,093805,094623,094730,094847,095143,095301,095537,095704,095801,095857,100025,100120,100153,100611,100739,100942,101400,101506,101815,102359,102527,102706
29,MS4934-1,085829,090225,090502,090619,090800,091046,091250,091334,091534,091640,092032,092620,092728,092835,093004,093048,093230,093410,093505,093614,093732,094040,094220,094349,094455,094550,094645,094858,095026,095239,095441,095632,100036,100229,100454,100559,100716,100825,101004,101132,101220,101647,101848,102155,102538,102728,103026,103440,103641,103747
30,AA7559-1,090502,090811,091035,091204,091301,091629,091830,091936,092227,092301,092642,093154,093241,093359,093516,093625,093805,093933,094018,094146,094304,094550,094719,094953,095048,095217,095324,095441,095547,095739,100036,,100421,100611,100728,100825,100920,101110,101205,101338,101411,101837,102027,,102739,102942,103301,,103820,104150
31,AA7920-1,091629,092728,092931,093015,093121,093410,093603,093659,093838,094102,094338,094920,095026,095154,095301,095408,095547,095653,095739,095846,095940,100229,100421,100537,100705,100813,100858,101121,101242,101411,101603,101804,102122,102303,102527,102644,102803,102931,103121,103250,103356,103758,103926,104249,104640,104830,105225,105711,105839,110019
32,AA6942-2,,091936,092312,092357,,092620,092813,092909,093132,093304,093505,094018,094146,094304,094422,094506,094623,094730,094803,094920,095026,095324,095514,,095835,095929,100036,100131,100229,100442,,100654,101037,101143,101254,,101444,101539,101720,101815,101837,102242,102410,102803,103132,103356,103747,104055,104228,104440
33,AA7537-1,092835,093337,093659,093754,093827,094040,094146,094338,094517,094730,094931,095441,095537,095653,095813,095857,100013,100153,100240,100324,100432,100716,100802,100931,101026,101220,101242,101422,101517,101636,101837,102038,102315,102454,102549,102706,102814,102953,103132,103301,103356,103809,103937,104300,104651,104841,105225,105924,110030,110147
34,AA6738-2,093443,094029,094338,094506,094539,094825,094942,095121,095301,,095801,100324,100432,100611,100802,100836,101026,101121,101220,101338,101444,101804,101954,102219,102242,102337,102443,102611,102717,102858,103205,103239,103619,103758,104022,104128,104228,104333,104523,104735,104819,105236,105353,105701,110030,110222,110649,111331,111437,111700
35,AA7450-2,094124,094825,095121,095205,095250,095525,095716,095801,100003,100204,100410,101004,101110,101254,101400,101455,101636,101731,101815,101921,102027,102326,102443,102600,102803,102931,103015,103228,103334,103451,103820,103959,104200,104344,104556,104735,104841,104936,105116,105236,105320,105744,105851,,110414,110604,110840,111320,111448,111616
36,AA7393-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094231,094657,094836,095059,095452,095559,095857,100216,100335,100526
37,AA7635-1,095609,100003,100302,100410,100454,100836,101037,101242,101506,101658,102027,102611,102739,102920,103110,103216,103407,103534,103630,103747,103915,104228,104355,104702,104808,104925,105021,105214,105342,105533,105839,105924,110340,110604,110829,111008,111125,111320,111554,111722,111827,112308,112459,112816,113253,113453,114035,114847,115058,115312
38,MX4551-2,101349,101658,102027,102133,102206,102432,102600,102750,102909,103048,103301,104022,104200,104344,104502,104556,104746,104903,104947,105105,105214,105555,105806,110041,110147,110256,110329,110521,110627,110755,110957,111158,111554,111711,111945,112051,112223,112341,112521,112700,112805,113230,113420,113824,114228,114419,115025,115653,115823,115930
39,MX3783-2,102206,102655,103015,103143,103205,103451,103714,103820,104022,104300,104534,105116,105236,105353,105533,105627,105806,105946,110030,110211,110329,110711,110829,111052,111224,111331,111426,111627,111744,111912,112102,112223,112554,112649,112900,113039,113146,113304,113453,113633,113717,114131,114301,114631,114953,115143,115609,120313,120453,120621
40,AA7539-2,,103345,103630,103725,103852,104150,104311,104406,104556,104735,104947,105605,105711,105828,105946,110041,110158,110340,110425,110553,110711,111041,111213,111448,111605,111711,111744,111945,112102,112246,112543,112616,112944,113208,113432,113611,113706,113824,114024,114119,114215,114653,114836,,115356,115547,115930,120515,120643,120836
41,AA7393-2,103619,104106,104429,104545,104735,105225,105426,105544,105733,105946,110158,110755,110902,111103,111320,111448,111605,111711,111806,111901,112018,112352,112605,112721,112827,112944,113017,113230,113326,113505,113655,113857,114215,114334,114536,114739,114847,115015,115205,115407,115503,115918,120109,120504,120909,121110,121341,121840,121957,122126
42,AA7731-2,105459,105755,,110329,110340,110840,110946,111052,111247,,,112510,112627,112911,,113113,113253,113409,113505,113600,113706,114131,114356,114441,114558,114716,,114739,115132,115356,,,115952,120153,120430,120621,120802,120920,121208,121319,121352,121851,122041,,122828,123125,123317,124006,124145,124400
43,AA7155-2,110041,113358,113717,113751,113835,114108,114239,114334,114526,114716,114931,115514,115631,115823,115952,120036,120216,120335,120419,120537,120716,121015,121121,121308,121415,121532,121616,121818,121946,122138,122404,122521,122817,123008,123233,123350,123508,123636,123849,124028,124134,124550,124718,125047,125346,125514,125812,130348,130456,130646
44,AA7559-2,,,,,,,,,,,,,,,,,,,,,,,,,,110604,110638,110840,111019,111309,111649,,111901,112051,112319,112437,112543,112638,112827,112922,112955,113358,113516,,114228,114419,114931,115653,115856,120036
45,AA7838-2,,110649,111125,111320,111404,111755,111934,112114,112257,112437,112649,113230,113347,113516,113717,113740,113918,114057,114142,114312,114419,114750,114931,115205,115301,115429,115451,115704,115823,115930,120109,120216,120548,120728,121004,121208,121341,121447,121616,121818,121924,122352,122554,122828,123209,123446,123731,124254,124411,124634
46,MX4365-2,,111437,111901,112018,112114,112448,112700,112816,113006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114558,,,,,,,,,
47,AA7562-2,,112510,112827,112900,112944,113326,113453,113538,113813,113940,114312,115015,115205,115429,115558,115704,115834,120120,120216,120346,120515,120824,121004,121208,121257,121415,121458,121649,121744,,122126,122257,122616,122806,123041,123209,123317,123446,123603,123720,123804,124219,124400,124645,124930,125120,125430,125918,130046,130315
48,AA6942-3,,114642,114858,,115132,115301,115440,115609,115739,120036,,120931,121048,121234,121458,121521,121700,121818,121902,122041,122138,122437,122638,,122934,123030,123103,123317,123413,123625,123709,,124304,124455,124601,124729,124824,124952,125120,125229,125324,,125940,,130529,130814,,131712,131756,131947
49,AA7920-2,115121,115503,115750,115845,115918,120153,120335,120430,120632,120802,121026,121543,121700,121829,121957,122030,122159,122352,122437,122605,122733,123103,123306,123446,123552,123720,123804,123955,124101,124316,124455,124601,124908,125037,125302,125430,125536,125642,125812,125940,130024,130456,130635,130953,131438,131617,131924,132509,132637,132827
50,AA7537-2,115801,120120,120430,120526,120548,120847,120942,121132,121308,121437,121840,122404,122532,122638,122806,122901,123103,123158,123244,123339,123457,123815,123944,124231,124327,124433,124506,124718,124813,124930,125120,125335,125620,125801,130024,130119,130230,130337,130613,130708,130730,131154,131332,131606,131851,132009,132245,132721,132838,133006
51,AA7539-3,121059,123614,123955,124134,124231,124623,124740,125037,125240,125441,125739,130304,130411,130529,130657,130752,130942,131225,131258,131438,131555,131902,132031,132159,132330,132414,132458,132710,132838,132944,,133303,133634,133728,134003,134132,134250,134357,134620,134747,134821,135213,135342,135734,140019,140148,140436,140816,141005,141240
52,AA6738-3,,121110,121341,121415,121458,121851,122052,122159,122341,122510,,123350,123508,123636,,123900,124039,124231,124304,124400,124517,124813,,,125419,125536,125631,125834,125940,,130624,,131121,131258,131522,131650,131807,132009,132212,132319,132414,132827,133017,,133739,133908,134441,135000,135150,135331
53,AA7450-3,121341,121924,122149,122246,122330,122806,123019,123147,123413,123625,123911,124444,124612,124835,124930,125025,125217,125346,125430,125558,125715,130046,130304,,130529,130730,130814,130942,131048,131225,131533,131723,131924,132042,132245,132414,132520,132626,132850,132944,133039,133442,133612,,134153,134503,134854,135258,135426,135638
54,MX4551-3,122126,122627,123008,123114,123158,123435,123614,123815,123955,124134,124517,125058,125204,125335,125514,125558,125801,125929,130013,130141,130252,130540,130730,,131132,131236,131321,131511,131639,131902,132031,132148,132509,132626,132838,133028,133134,133241,133453,133645,133802,134312,134503,134832,135203,135331,135818,140148,140350,140553
55,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124145,124338,124656,124846,125109,125251,125430,125525,125739,125929,130035,130456,130646,130942,131427,131533,131902,132458,132604,132743
56,AA7559-3,,124400,,124835,124919,125142,125324,125419,125631,125845,,130708,130814,131004,,131143,131332,131438,131533,131639,131756,132104,132447,,132615,132743,132850,133101,,133453,133706,133835,134110,134250,134514,134631,134759,134905,,,135258,135722,135913,,140636,140805,141251,141706,141930,142205
57,MX3783-3,125346,130013,130337,130422,130445,130752,131004,131110,131332,131438,131818,132341,132458,132615,132743,132838,133006,133112,133156,133325,133431,133824,134003,134204,134250,134408,134441,134759,134916,135106,135247,135342,135711,135946,140221,140403,140509,140614,140754,140933,141005,141441,141633,142014,142526,142632,143155,143558,143750,143929
58,AA7731-3,130433,130719,131048,131110,131154,131449,131628,131745,132126,132458,132637,133208,133314,133537,133634,133739,133930,134037,134142,134239,134357,134759,,135106,135224,135331,135638,135711,135807,,140414,140542,140816,141049,141335,141515,141633,141845,142154,142312,142333,142835,143015,,143812,144047,144325,144655,144814,145111
59,AA7155-3,130741,133347,133656,133739,133908,134204,134334,134503,134653,134905,135128,135700,135807,135946,140159,140305,140436,140636,140731,140848,141005,141430,141559,141812,141908,142026,142121,142312,142453,143015,143346,143609,144036,144240,144516,144655,144825,144953,145206,145335,145441,145907,150131,150526,151110,151251,151801,152323,152536,152858
60,AA7838-3,131310,131639,132042,132148,132223,132615,132838,132955,133241,133442,133656,134215,134312,134441,134631,134737,134938,135139,135236,135353,135459,135829,140041,140316,140458,140625,140720,140922,141027,141144,141346,141452,141728,141823,142048,142228,142355,142504,142654,142835,142941,143408,143631,144036,144443,144549,145144,145525,145631,145856
61,AA7562-3,132159,132425,132721,132827,132911,133156,133303,133420,133537,133706,134059,134620,134726,134916,135044,135128,135247,135342,135426,135543,135711,140104,140210,140414,140520,140636,140742,141005,141122,141812,142110,142239,142548,142739,143026,143239,143346,143524,143715,143846,143951,144421,144549,144847,145229,145346,145728,150142,150323,150610
62,MS1953-1,132838,,,,,,,,,,,,,,,,,,,,,,,,,,,,141038,141324,141559,141633,142037,142205,142430,142610,142728,142857,143155,143324,143419,143857,144036,144421,144836,145111,145547,145940,150142,150345
63,AA7920-3,132955,135258,135627,135756,135851,140221,140403,140531,140805,141005,141408,142014,142143,142323,142515,142621,142835,143048,143133,143313,143452,143823,144003,144131,144251,144421,144454,144803,144909,145346,145547,145631,145951,150131,150345,150559,150825,151015,151251,151346,151441,151941,152216,,153005,153218,153709,154231,154506,154645
64,AA6942-4,134014,,134525,134608,134747,135128,135331,135459,135700,140019,,141005,141134,141302,,141611,141728,141941,142037,142205,142344,142739,,143251,,143513,143558,143801,143951,144120,,,144920,145004,145229,145357,145642,145940,150120,150215,150301,,,151143,151525,151812,,,152858,153101
65,AA7537-3,140008,140243,140436,140520,140647,141005,141207,141346,141611,141801,142228,142813,142952,143155,143302,143356,143609,143812,143857,144036,144153,144516,144644,144931,145100,145240,145324,145547,145728,150228,150504,150537,150931,151229,151503,151705,151908,152048,152323,152452,152558,153112,153315,153709,154242,154410,154932,155326,155516,155751
66,AA6738-4,140742,,141324,141408,141537,141834,142037,142216,142526,142621,164431,143356,143503,165238,165501,143846,144047,144204,144302,144421,144538,145004,145038,170722,145302,145419,145452,145739,145856,,150356,172334,150632,150836,151110,151302,151536,151739,173852,152025,152110,152525,152653,,153443,153636,153943,180336,154656,181603
67,AA7450-4,141346,141856,142312,142355,142453,142857,143111,143346,143558,143857,144120,144655,144750,145004,145155,145324,145620,145728,145812,145918,150058,150430,150621,150931,150942,151121,151154,151408,151503,151610,,152003,152419,152536,152803,152954,153050,153207,153359,153527,153603,154039,154242,,155123,155421,155633,160156,160335,160612
68,MX4551-4,142344,,142919,143048,143133,143408,143535,143812,143940,144058,144505,145049,145155,145313,145441,145631,145834,150036,150131,150301,150356,150705,150847,151004,151121,151218,151251,151547,151654,151750,151941,152110,152419,152536,152803,152909,153027,153134,153304,153432,153550,154017,154135,154443,154955,155145,155633,160005,160134,160324
69,AA7539-4,,143535,143812,143940,144047,144410,144549,144858,145155,145346,145728,150345,150526,150847,150953,151121,151357,151558,151654,151750,151941,152345,152620,152751,152909,153027,153101,153304,153410,153658,,154219,154433,154612,154848,155134,155443,155633,155846,160016,160112,160538,160647,161124,161551,161753,161954,162610,162802,162909
70,AA7635-2,,144131,144432,144527,144655,145144,145408,145609,145801,145951,150345,150931,151048,151251,151441,151558,151824,151941,152025,152143,152312,152620,152858,153207,153326,153505,153603,153837,154005,154135,154455,154612,155017,155145,155421,155633,160101,160302,160601,160827,160933,161411,161551,161921,162420,162559,163357,163835,163952,164131
71,AA7559-4,144858,145229,145430,145558,145715,145834,150025,150153,150453,150621,,151536,151750,151846,,152121,152334,152514,152558,152715,152847,153156,153326,,153647,153753,153910,154157,154304,,155326,155432,155718,155908,160134,160346,160612,160816,,161124,161157,161613,161804,,162610,162802,163515,163857,164110,164216
72,AA7731-4,150142,150836,151207,151313,151335,151801,151908,152110,152312,152715,,153443,153603,153826,153954,181232,154124,154219,154304,154410,154517,154859,155145,155348,,155516,155622,155824,155942,183335,160431,183643,160720,161006,161253,161518,161720,184816,162028,162145,162156,185753,162909,,163452,164313,164632,165121,165249,192025
73,MX3783-4,150825,151313,151610,151739,151812,152110,152312,152441,152653,152836,153101,153647,153753,154005,154124,154253,154455,154550,154634,154740,154921,155242,155421,155611,155706,155824,155930,160218,160335,160527,160658,160816,161102,161219,161433,161636,161804,161921,162145,162252,162336,162802,162942,163313,163750,164216,164751,165132,165322,165512
74,AA7838-4,151419,151750,152216,152323,152452,152751,152932,153134,153421,153538,153932,154506,154645,154859,155101,155157,155326,155505,155549,155706,155824,160134,160251,160505,160612,160731,160804,161113,161242,161613,161753,162028,162336,162515,162802,162953,163110,163251,163452,163559,163654,164047,164239,164559,165132,165501,165915,170212,170329,170510
75,MS1953-2,151654,152430,152740,152836,153005,153432,153550,153943,154135,154326,154539,155112,155208,155326,155516,155611,155751,155846,155930,160101,160218,160538,160709,160849,160955,161051,161135,161316,161422,161932,162156,162241,162632,162717,162942,163121,163251,163335,163504,163621,163716,164120,164239,164610,165249,165545,170033,170223,170340,170532
76,AA7562-4,153410,154039,154326,154410,154550,154848,155017,155123,155348,155600,155813,160357,160527,160658,160849,160933,161124,161327,161422,161551,161720,162039,162156,162336,162442,162559,162654,162847,163004,163335,163515,163716,164120,164216,164504,164729,164847,165048,165249,165406,165512,165926,170106,170447,170902,171018,171410,171731,171909,172048
77,AA7155-4,154005,155006,155326,155410,155538,155908,160101,160251,160505,160658,161102,161720,161826,162005,162123,162229,162409,162526,162632,162705,162813,163154,163357,163548,163750,163846,163919,164142,164302,164442,,164836,165132,165311,165556,165736,165904,170033,170245,170352,170458,170913,171124,171337,172005,172228,172514,173000,173140,173331
78,MW4762-0,174545,154443,154645,,,,,,,,181254,181849,182028,182145,182358,182505,182634,182740,182825,182909,183027,183357,183503,183716,183823,183929,184024,184204,184302,184432,184611,184827,185125,185231,185456,185647,185910,190039,190218,190409,190526,190953,191206,191504,191919,192003,192313,192653,192920,193048
79,AA6942-5,154612,,155751,155930,160050,160346,160454,160634,,161102,161411,161837,,162112,162303,162336,162537,162643,162802,162847,163004,163251,163515,163802,163846,164003,164047,164302,164419,,,,165355,165501,165736,165926,170044,170201,170436,170554,170616,171041,171231,171517,172205,172419,172726,,173342,173617
80,AA7920-4,155930,160420,160623,160731,160838,161135,161327,161433,161731,161921,162156,162705,162836,163004,163110,163206,163357,163548,163643,163716,163824,164216,164431,164610,164716,164836,164909,165059,165154,,165450,165758,170106,170234,170458,170711,170817,170946,171135,171315,171432,171847,172121,172345,172737,172949,173331,173650,173819,174010
81,AA7537-4,160431,,161551,161731,161753,162112,162336,162515,162802,163004,163206,163716,163846,164036,164216,164302,164453,164716,164803,164920,165037,165406,165523,165703,165831,165948,170044,170256,170403,170627,170829,,171315,171432,171719,171953,172110,172239,172452,172619,172652,173106,173247,173617,174139,174320,174759,175237,175417,175620
82,AA6374-0,161146,162156,162442,162548,162632,163026,163206,163346,163548,163824,164216,164847,165004,165132,165300,165355,165534,165641,165714,165736,165842,170223,170425,170605,170711,170806,170851,171113,171219,171410,171613,171708,172059,172228,172524,172726,172927,173150,173437,173605,173650,174054,174235,174641,174938,175215,175525,175907,180048,180302
83,AA7450-5,162836,164014,164250,164357,164548,164847,165037,165417,165747,,,170744,170902,171041,171253,171315,171506,171624,171719,171858,172037,172345,,172748,172905,173011,173106,173426,173532,173745,174010,174043,174501,174641,174927,175139,175801,180015,180205,180325,180420,180955,181338,181647,182051,182302,182527,183100,183335,183801
84,MX4551-5,164705,164931,165216,165333,165406,165736,165915,170245,170447,170722,170956,171506,171613,171742,171932,172015,172205,172345,172430,172514,172619,172916,173022,173236,173353,173448,173521,173712,173808,173958,174212,174343,174619,174821,174938,175106,175728,175835,175952,180143,180228,180655,180825,181156,181528,181805,182302,182634,182740,182931
85,AA7539-5,165300,165618,165926,165959,170022,170256,170425,170817,171052,171231,171602,172154,172323,172514,172630,172810,172949,173150,173236,173258,173415,173723,173936,174150,174247,174343,174439,174630,174737,175117,175237,175451,175632,175823,180121,180358,180729,180848,181039,181156,181254,181732,181911,182325,182634,182909,183313,183705,183834,184002
86,AA7635-3,,170256,170627,170744,170817,171304,171506,171847,172110,172239,172630,173258,173415,173712,173852,173947,174139,174343,174439,174619,174726,175106,175259,175451,175558,175716,175750,180026,180154,180431,180633,180825,181156,181254,181517,181732,181933,182145,182336,182539,182656,183122,183324,183705,184443,184600,185018,185423,185636,185826
87,AA7600-1,171231,172334,,172737,,173033,173214,,173605,,174320,,,,,,,,,,180325,180537,180707,180921,181039,181134,181219,181444,181614,181805,182039,182051,182505,182634,182909,183111,183419,183621,183845,184131,174916,184719,184901,185231,185529,185709,190123,190548,190654,190825
88,AA7559-5,,171444,171826,171932,172015,172441,172609,172832,173055,173331,173701,174235,174343,174523,174714,174821,175011,,175248,175417,175547,175930,180048,180336,180515,180611,180644,180836,180932,181112,181316,181506,181827,182028,182325,182612,182909,183038,183239,183834,183918,184346,184516,,185231,185254,185614,190101,190218,190442
89,MX3783-5,173106,173426,173650,173745,173808,174043,174224,174428,174714,174737,175139,175728,175846,180026,180216,180302,180453,180611,180655,180825,181006,181338,181506,181720,181827,181933,182028,182157,182302,182516,182718,182836,183133,183228,183514,183801,184024,184131,184324,184505,184600,185102,185231,185602,185933,190112,190453,190920,191110,191313
90,AA7155-5,173404,180955,181243,181400,181539,181933,182112,182302,182432,182539,182931,183452,183610,183716,183929,184013,184153,184346,184409,184505,184611,184933,185051,185339,185423,185517,185551,185731,185837,190303,190504,190621,190942,191048,191302,191515,191622,191717,191846,192003,192059,192537,192751,193144,193559,193740,193952,194354,194511,194639
91,AA7838-5,173605,173936,174309,174354,174535,174843,175011,175226,175439,175558,180015,180600,180803,180955,181112,181156,181338,181550,181636,181816,181933,182313,182421,182707,182814,182920,182953,183206,183301,183705,183929,184035,184346,184624,184901,185051,185317,185445,185636,185743,185837,190241,190431,190858,191346,191537,191729,192313,192526,192751
