,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070141
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070414,070520,,070954,071132,071300,071500,071734
2,MW5943-0,,,,,,,,,,,,,,,,,,,070106,070225,070257,070341,070447,070626,070754,070838,071311,071628,071734,072050,072207,072406,072606,072838,072933,073100,073358
3,MX1084-0,,,,,,,,,,,,070106,070130,070225,070531,070626,070732,070816,070954,071311,071355,071428,071554,071701,071817,071911,072345,072650,072755,073027,073144,073347,073609,073903,074009,074208,074641
4,MX1105-0,,,,,070106,070141,070214,,,,070615,070721,070922,071048,071511,071554,071817,071901,072112,072406,072501,072555,072733,072911,073027,073122,073557,073914,074103,074451,074652,074903,075115,075349,075539,075858,080341
5,MZ3556-0,070732,070838,071027,071059,071110,071206,071228,071311,071355,071511,071607,071712,071828,072007,072406,072522,072733,072817,072922,073240,073313,073358,073536,073653,073831,073925,074357,074735,074830,075147,075253,075506,075602,075825,075953,080120,080846
6,MZ3734-0,071806,071922,072050,072123,072145,072217,072239,072323,072356,072511,072606,072701,072911,073038,073347,073441,073704,073725,073831,074103,074136,074241,074346,074524,074703,074735,075220,075550,075730,080037,080214,080330,080530,080908,081035,081309,081658
7,MZ3740-0,073133,073240,073347,073420,073503,073547,073620,073704,073736,073831,073925,074009,074230,074346,074724,074830,075052,075137,075400,075719,075803,075858,080026,080203,080403,080508,080941,081226,081415,081825,082016,082131,082353,082614,082752,083014,083530
8,MZ3978-0,074502,074630,074746,074830,074852,074925,074947,075031,075103,075220,075315,075422,075647,075847,080203,080425,080530,080624,080752,081152,081258,081415,081603,081825,082016,082048,082531,082857,083036,083637,083756,083934,084114,084530,084636,084731,085152
9,MZ3987-0,075349,075506,075635,075708,075741,075814,075836,075920,080004,080120,080214,080330,080519,080708,081024,081226,081458,081552,081825,082226,082404,082458,082646,082951,083403,083447,083956,084328,084519,084836,085024,085203,085413,085802,085918,090024,090858
10,MX1213-0,080624,080708,080825,080908,080930,081024,081046,081119,081203,081258,081353,081448,081658,081908,082215,082237,082458,082520,082657,083046,083152,083257,083530,083700,084127,084211,084658,084941,085130,085613,085846,090141,090235,090646,090814,090920,091553
11,MZ4228-0,081552,081731,081930,081953,082026,082059,082121,082204,082309,082436,082553,082719,083025,083257,083700,083817,084053,084149,084424,084858,085046,085152,085341,085802,090235,090257,090836,091214,091414,091815,091953,092204,092406,092820,092927,093117,093706
12,MZ4072-1,082646,082908,083036,083057,083108,083152,083214,083247,083341,083436,083530,083615,083756,083956,084222,084424,084530,084614,084741,085257,085424,085529,085657,090003,090457,090613,091130,091425,091614,092248,092418,092619,092843,093105,093328,093433,094130
13,MZ3559-0,083552,083722,083850,083934,084020,084103,084127,084211,084244,084413,084530,084658,084930,085046,085330,085424,085657,085740,085951,090257,090414,090446,090719,090909,091120,091204,091625,092026,092215,092938,093043,093401,093517,093855,094025,094319,094719
14,MW5936-0,,084519,084647,084709,084731,084825,084846,084930,085003,085130,085214,085308,085518,085624,085940,090024,090257,090341,090519,090741,090847,090931,091109,091225,091436,091531,092004,092248,092535,093149,093317,093611,093706,094014,094141,094319,094857
15,MZ3956-1,085046,085225,085402,085435,085457,085529,085551,085635,085718,085907,085951,090046,090152,090319,090635,090814,090931,091025,091204,091625,091720,091826,092004,092142,092355,092429,092915,093255,093444,094058,094330,094603,094741,095046,095235,095445,100047
16,MW5943-1,085940,090657,090836,090931,090941,091014,091036,091120,091141,091258,091403,091458,091647,091753,092058,092226,092451,092608,092736,093032,093127,093244,093444,093611,093749,093833,094308,094530,094719,095424,095529,095836,100036,100248,100353,100459,100859
17,MX1197-0,,090046,090225,090257,090319,090341,090414,,090613,,090858,090931,091204,091352,091625,091826,092058,092142,092418,092642,092725,092809,093032,093211,093401,093506,094003,094308,094508,095213,095340,095636,095825,100047,100204,100459,100859
18,MW5966-0,,,091731,091804,091826,091848,091909,091942,092015,092120,092204,092300,092440,092557,092915,093032,093244,093328,093538,093800,093906,094003,094203,094330,094530,094624,095035,095540,095730,100120,100248,100448,100648,100921,101037,101215,101605
19,MX1105-1,091742,125410,125549,125622,125644,125749,125821,,130010,130148,130304,130431,130643,130833,131203,131402,131646,131846,132119,132446,132625,132742,132930,133130,133331,133425,133909,134258,134648,135152,135330,135530,135930,140354,140535,140740,141152
20,MX1067-0,,092343,092451,092524,092557,092630,092703,092736,092820,092959,093043,093200,093433,093622,093939,094119,094414,094530,094646,095002,095108,095202,095351,095529,095720,095825,100258,100605,100753,101448,101605,101901,102217,102616,102722,102849,103501
21,MX1084-1,,093255,093306,093328,093350,093422,093444,093517,093549,093706,093800,093906,094119,094330,094708,094857,095130,095224,095445,095625,095709,095814,095941,100109,100248,100342,100804,101215,101354,102144,102301,102500,102816,103238,103417,103607,104125
22,MX1135-0,,094719,094846,094919,094940,095013,095046,095130,095235,095402,095518,095636,095814,095941,100248,100353,100616,100721,100921,101154,101249,101343,101510,101711,101850,101956,102500,102838,103038,103556,103735,104157,104536,104842,105030,105255,105919
23,MZ3556-1,095413,095529,095636,095709,095730,095825,095836,095919,095952,100120,100215,100258,100521,100616,100953,101121,101354,101510,101711,101945,102039,102134,102301,102439,102606,102700,103100,103450,103651,104619,104736,105020,105222,105614,105741,110004,110510
24,MZ3734-1,100215,100258,100415,100448,100510,100543,100605,100648,100721,100837,100942,101048,101332,101521,101923,102039,102301,102355,102522,102849,102944,103027,103143,103322,103501,103556,104030,104314,104514,105507,105846,110215,110448,110848,111026,111215,111930
25,MZ3740-1,101237,101405,101554,101649,101711,101755,101828,101934,102028,102217,102322,102428,102700,102933,103322,103523,103757,103924,104114,104420,104536,104630,104819,105030,105222,105317,105741,110143,110343,110953,111120,111320,111542,111804,111930,112120,112555
26,MZ3978-1,101627,102628,102755,102816,102838,102911,102933,103027,103100,103216,103311,103406,103545,103735,104052,104252,104536,104641,104747,105043,105149,105255,105445,105635,105741,105803,110226,110604,110754,111404,111509,111825,112014,112247,112405,112606,112935
27,MZ3987-1,103746,103924,104103,104135,104157,104314,104336,104409,104503,104652,104747,104914,105200,105401,105719,105941,110226,110321,110532,110859,110942,111109,111258,111436,111542,111637,112131,112439,112650,113114,113316,113528,113919,114141,114405,114533,115039
28,MX1213-1,104630,104641,104809,104831,104853,104936,104958,105030,105127,105222,105317,105401,105550,105646,110026,110143,110404,110448,110648,110848,111015,111120,111331,111520,111742,111814,112225,112650,112817,113305,113423,113636,113941,114341,114500,114744,115312
29,MZ4228-1,105445,105635,105803,105846,105930,110026,110048,110132,110226,110343,110437,110553,110743,110826,111142,111258,111520,111615,111804,112047,112153,112309,112501,112711,112840,112913,113412,113657,113857,114352,114616,114733,114945,115312,115417,115544,120102
30,MZ4072-2,110543,110615,110754,110815,110859,110953,111015,111109,111153,111320,111404,111520,111720,111836,112109,112225,112450,112512,112617,112851,113019,113114,113254,113445,113624,113657,114141,114606,114901,115239,115417,115555,115851,120123,120253,120443,120846
31,MZ3559-1,111520,111637,111742,111836,111858,112003,112036,112109,112203,112320,112416,112533,112829,112935,113254,113339,113624,113825,114024,114438,114606,114700,114818,115007,115156,115217,115651,115946,120326,120802,121024,121214,121613,122024,122140,122403,122922
32,MW5936-1,112533,112701,112817,112913,112924,113019,113052,113136,113158,113412,113455,113550,113730,114003,114225,114427,114711,114851,115134,115450,115555,115651,115924,120040,120231,120304,120728,120952,121214,121603,121730,122003,122245,122659,122806,122901,123311
33,MP5813-0,113327,113941,114046,114141,114152,114257,114319,114405,114448,114627,114722,114840,115039,115123,115450,115555,115818,115924,120112,120421,120621,120705,120941,121130,121235,121308,121730,122024,122447,123006,123155,123417,123548,123947,124053,124326,124821
34,MX1197-1,,113919,,,,,,,,,,,,114533,114901,115028,115239,115355,115607,115829,115924,120008,120145,120304,120443,120516,120941,121203,121424,121952,122057,122414,122648,123112,123228,123355,123904
35,MW5966-1,,115156,115301,115355,115439,115533,115555,115629,115702,115829,115913,120018,120220,120337,120643,120857,121130,121257,121551,121930,122046,122202,122340,122509,122626,122659,123112,123449,123904,124411,124549,124821,125022,125327,125454,125549,130209
36,MP5823-0,121246,121424,121603,121635,121657,121730,121752,121857,121941,122140,122234,122447,122638,122817,123123,123311,123558,123632,123820,124158,124326,124359,124654,124853,125054,125106,125527,130148,130336,131001,131128,131246,131446,131835,131941,132203,132541
37,MP5834-0,121424,122234,122447,122531,122615,122721,122743,122828,122922,123155,123249,123428,123643,123748,124104,124231,124505,124654,124915,125327,125527,125622,125832,130105,130304,130326,130759,131203,131507,132003,132130,132257,132457,132920,133047,133141,133458
38,MZ3956-2,,,,,,,,,,,,,,,,,,,,,,,,,123406,123502,123947,124326,124759,125211,125400,125738,125905,130209,130315,130453,130811
39,MX1084-2,,123810,124009,124114,124147,124253,124315,124359,124433,124610,124716,124810,125000,125149,125454,125549,125811,125916,130159,130431,130609,130705,130833,131012,131203,131246,131719,132014,132257,132742,132920,133058,133342,133637,133815,134109,134615
40,MW5943-2,,,,,,,,,,,,,,,,,,,,,,,,,124231,124326,124748,125127,125516,130010,130115,130231,130347,130748,130844,131001,131518
41,MZ3556-2,125843,130010,130115,130221,130253,130326,130347,130431,130525,130705,130759,130928,131139,131235,131614,131752,132025,132130,132247,132541,132636,132803,132942,133130,133342,133436,133920,134459,134659,135152,135330,135530,135930,140354,140546,140740,141225
42,MZ3740-2,131128,131224,,,,,,,,,,,,131919,132214,132341,132614,132708,132920,133236,133331,133425,133637,133825,134004,134047,134510,134720,135014,135752,135919,140121,140343,140751,140908,140951,141521
43,MZ3734-2,131330,131507,131635,131730,131752,131824,131846,131941,132035,132203,132330,132436,132614,132752,133109,133247,133531,133626,133847,134142,134247,134342,134510,134659,134826,134909,135341,135730,140015,140557,140716,140940,141214,141437,141617,141946,142704
44,MZ3978-2,132930,133130,133308,133414,133425,133531,133604,133637,133731,133931,134014,134120,134331,134426,134731,134931,135214,135403,135625,140037,140142,140407,140524,140654,140856,140940,141426,141807,142114,142631,142737,142948,143148,143421,143559,143737,144359
45,MZ3987-2,134553,134742,134909,135004,135025,135120,135141,135214,135330,135530,135625,135803,140015,140110,140524,140643,140908,141013,141236,141723,141851,142008,142324,142441,142642,142726,143148,143454,143654,144021,144232,144444,144643,145058,145216,145344,145906
46,MX1213-2,135236,135247,135352,135552,135614,135647,135730,135803,135847,140026,140121,140248,140440,140557,140951,141203,141437,141532,141723,142041,142219,142357,142558,142737,142948,143043,143454,143842,144137,144433,144716,144959,145311,145729,145850,150047,150614
47,MZ4228-2,135836,140048,140226,140259,140310,140407,140429,140535,140557,140813,140940,141046,141247,141342,141756,141946,142208,142324,142515,142821,142915,143021,143159,143327,143516,143559,144116,144506,144810,145417,145640,145906,150014,150403,150531,150813,151356
48,MZ4072-3,140751,140908,141013,141057,141119,141214,141258,141331,141415,141628,141734,141840,142114,142158,142536,142715,142937,143054,143316,143621,143748,143842,144116,144253,144433,144600,145036,145311,145706,150257,150424,150603,150813,151218,151335,151520,151847
49,MZ3559-2,142420,142737,142915,143021,143043,143137,143221,143305,143400,143538,143654,143821,144159,144315,144738,144937,145355,145417,145545,145941,150047,150152,150341,150520,150657,150835,151313,151615,151825,152532,152836,153025,153206,153417,153534,153723,154230
50,MZ3956-3,143454,143610,143716,143748,143810,143842,143904,143937,144010,144232,144326,144422,144654,144810,145204,145322,145556,145729,150025,150403,150520,150625,150835,151028,151229,151302,151803,152238,152543,153014,153153,153427,153619,154017,154154,154419,154552
51,MW5943-3,144315,144926,145109,145153,145238,145344,145406,145450,145545,145834,150003,150120,150352,150625,150955,151155,151447,151626,151825,152427,152543,152648,152952,153206,153344,153451,153944,154325,154623,155002,155224,155627,155932,160230,160347,160550,161207
52,MX1105-2,145823,150319,150531,150636,150708,150813,150922,151133,151144,151407,151509,151647,151836,152111,152510,152659,152931,153047,153301,153659,153839,153955,154219,154430,154623,154739,155247,155616,155815,160420,160718,161040,161301,161704,161912,162255,162828
53,MZ3556-3,152847,153036,153206,153301,153312,153406,153427,153523,153631,153817,153901,153955,154122,154325,154750,154919,155141,155309,155445,155917,160038,160133,160325,160504,160656,160750,161218,161704,162012,162536,162709,162850,163217,163817,164128,164413,165022
54,MW5966-2,,154634,154813,154835,154908,154941,155013,155130,155213,155434,155459,155554,155804,160049,160325,160601,160835,161018,161229,161608,161755,161839,162117,162305,162424,162525,162955,163355,163900,164811,165000,165246,165537,165810,165948,170220,171359
55,MX1084-3,,,,,,,,,,,,,,,,,,,154707,155035,155130,155258,155532,155743,155917,160016,160453,160835,161251,161704,161923,162233,162536,163017,163153,163545,164654
56,MZ3740-3,155510,155605,155804,155848,155917,155954,160016,160101,160133,160336,160420,160515,160656,160803,161123,161323,161557,161704,161850,162233,162349,162449,162744,163028,163239,163333,163817,164212,164610,165214,165414,165653,170031,170358,170453,170609,171421
57,MZ3734-3,160219,160515,160623,160707,160750,160835,160846,160957,161102,161251,161345,161450,161744,161959,162255,162449,162733,162901,163138,163629,163739,163933,164235,164413,164559,164621,165147,165501,165704,170631,170842,171104,171443,171816,172027,172250,172436
58,MX1067-1,161619,161631,161817,161850,161912,162022,162055,162139,162244,162449,162525,162657,162955,163112,163428,163556,163838,164020,164150,164535,164643,164811,165000,165235,165436,165501,165958,170314,170726,171432,171627,171900,172110,172341,172510,172741,173259
59,MZ3978-3,162117,162244,162424,162449,162525,162620,162657,162721,162806,162944,163050,163205,163438,163556,163849,164008,164223,164330,164559,164916,165000,165043,165246,165425,165653,165759,170220,170515,170915,171754,171943,172301,172425,172752,172858,173026,173841
60,MZ3987-3,162709,162839,163017,163125,163138,163217,163239,163300,163355,163545,163652,163806,163933,164107,164435,164705,164938,165032,165214,165436,165642,165748,165948,170158,170358,170442,170926,171148,171616,172341,172615,172909,173153,173619,173702,173936,174313
61,MX1135-1,163355,163817,164008,164056,164139,164252,164305,164341,164413,164547,164643,164738,164938,165214,165501,165631,165904,170020,170158,170504,170609,170715,170937,171126,171315,171443,171932,172216,172521,173451,173713,173914,174247,174650,175005,175207,180154
62,MZ4228-3,164458,164547,164749,164844,164916,164949,165011,165123,165202,165403,165447,165558,165810,165926,170253,170420,170653,170831,171043,171359,171540,171638,171921,172110,172250,172301,172803,173037,173557,174440,174745,174925,175051,175341,175451,175556,180154
63,MZ4072-4,164610,165308,165425,165537,165558,165631,165704,165759,165831,170009,170104,170158,170358,170504,170831,171021,171305,171432,171606,172016,172110,172216,172425,172615,172814,172909,173416,173903,174313,175512,175753,180121,180344,180638,180906,181121,182931
64,MW3496-0,165810,165948,170115,170147,170220,170336,170358,170515,170558,170747,170831,171032,171243,171349,171754,171849,172110,172238,172436,172730,172835,172942,173121,173248,173451,173535,174031,174512,174851,180110,180333,180553,180807,181227,181442,181621,183404
65,MX1213-3,,170420,170558,170631,170642,170715,170737,170820,170915,171043,171210,171315,171516,171616,171943,172037,172301,172425,172615,172909,172953,173059,173259,173451,173652,173746,174221,174723,175230,180418,180616,180734,181014,181442,181621,182116,183734
66,MW5936-2,170853,171054,171232,171326,171349,171421,171454,171606,171638,171816,171911,172037,172301,172436,172752,172847,173110,173226,173451,173713,173841,174009,174208,174407,174618,174650,175134,175556,175943,181046,181420,181726,182043,182338,182635,183415,184706
67,MZ3956-4,171711,171816,171943,172016,172048,172121,172154,172238,172329,172532,172615,172718,,173059,173332,173438,173702,173757,174009,174313,174440,174618,174851,175016,175230,175324,175827,180406,180941,182446,182635,182931,183132,183627,183829,184717,185022
68,MZ3559-3,172227,172403,172543,172615,172707,172752,172825,172942,173037,173215,173321,173416,173652,173735,174125,174234,174501,174618,174829,175113,175240,175451,175740,175921,180216,180311,180745,181759,182508,183616,183756,183946,184231,184916,185054,185242,190223
69,MW3343-0,172931,173132,173321,173354,173416,173546,173607,173713,173819,174020,174136,174313,174523,174640,174925,175028,175313,175440,175727,180048,180205,180322,180553,180854,181046,181121,181537,183215,183829,184644,184855,185000,185253,185603,185730,185951,190323
70,MW3215-0,,173914,174031,174125,174208,174247,174313,174345,174429,174556,174650,174756,174950,175051,175418,175618,175859,180004,180227,180605,180700,180817,181014,181143,181537,181726,182200,183818,184348,184938,185231,185409,185719,190202,190334,190451,191510
71,MW5943-4,174723,175051,175219,175302,175324,175353,175418,175512,175556,175827,175921,180015,180311,180406,180723,180828,181121,181326,181621,181926,182105,182211,182530,182741,183110,183215,183701,185151,185625,190245,190418,190556,190738,191040,191218,191426,191919
