,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070141,070230,070252,070358,070704,070854,071010,071116,071232,071305
1,MX1693-0,,,,,,,,,,,,,,,070107,070203,070242,070358,070454,070620,070653,070831,071010,071232,071316,071410,071515,071643,071748,071949,072033,072105,072212,072234,072307,072423,072728,072909,073120,073220,073315,073359
2,MS2259-0,,,,,070107,070515,070526,070620,070704,070747,,,071054,071421,071810,071938,072022,072138,072212,072350,072434,072550,072814,073026,073109,073153,073253,073421,073505,073624,073708,073803,073941,074013,074046,074151,074457,074729,,,075037,075131
3,MX1698-0,070107,071232,071421,071621,071727,072033,072127,072245,072350,072445,072601,072655,072836,073231,073624,073730,073814,073941,074024,074151,074236,074413,074635,074848,074932,075026,075153,075337,075432,075653,075737,075821,075950,080014,080037,080144,080525,080736,080917,081023,081150,081235
4,MX4068-0,,073220,073410,073614,073941,074341,074435,074540,074827,074910,075120,075221,075326,075715,080122,080251,080346,080513,080558,080736,080831,081001,081246,081509,081615,081709,081827,082005,082110,082310,082416,082544,082617,082701,082818,082923,083315,083422,083643,083749,083905,083938
5,MS1953-0,,074540,074751,075037,075243,075642,075821,075918,080111,080156,080335,080441,080536,080906,081257,081436,081520,081647,081805,081910,082005,082132,082405,082628,082722,082806,082923,083051,083145,083400,083455,083538,083622,083705,083811,084012,084346,084557,084820,084936,085103,085147
6,MX4310-0,,080419,080747,081001,081341,081754,081910,082038,082226,082321,082511,082701,082902,083253,083705,083811,083905,084012,084055,084229,084302,084441,084608,084852,084947,085030,085147,085316,085421,085621,085715,085809,085947,090031,090114,090235,090602,090813,091047,091152,091310,091405
7,MX1624-0,080513,082038,082216,082438,082701,083018,083145,083326,083622,083716,084000,084128,084201,084536,084925,085030,085125,085305,085348,085526,085610,085809,090103,090256,090402,090446,090551,090730,090802,090942,091036,091141,091227,091259,091321,091428,091818,091934,092135,092242,092347,092432
8,MS2365-1,,084149,084441,084630,084841,085232,085526,085809,085914,090009,090158,090308,090351,090708,091109,091227,091310,091439,091533,091640,091724,091913,092157,092347,092421,092611,092644,092813,092858,093038,093133,093250,093440,093501,093545,093650,094017,094134,094229,094450,094555,094650
9,MX1693-1,,090256,090551,090751,091203,091500,091724,091829,092040,092135,092315,092358,092454,092835,093228,093356,093440,093618,093723,093923,094007,094156,094356,094639,094744,094838,095016,095144,095241,095452,095547,095724,095902,095923,095945,100051,100356,100524,100734,100819,100913,100946
10,MS2259-1,090340,092157,092644,092717,093016,,093523,093701,094039,,,,,094922,095303,095430,095608,,095746,095923,095956,100145,100406,100618,100712,100756,,101008,101040,101256,101351,101445,101802,101846,102003,102120,102512,102619,103012,103023,103150,103229
11,MX1698-1,,094050,094229,094450,094700,095038,095133,095252,095430,095536,095724,095840,095956,100334,100723,100841,100924,101040,101146,101318,101423,101646,101857,102120,102204,102248,102355,102545,102641,102811,102906,103001,103056,103139,103302,103441,103830,104031,104219,104335,104420,104452
12,MX4068-1,,100218,100535,100819,101212,101550,101824,101952,102142,102226,102512,102619,102800,103139,103547,103725,103820,103935,104031,104219,104314,104514,104830,105102,105212,105306,105412,105517,105624,105803,105909,110004,110048,110121,110204,110321,110650,110756,110912,111028,111122,111208
13,MS1953-1,100356,104452,104641,104852,105113,105550,105657,105931,110259,110355,110556,110650,110828,111208,111556,111724,111818,111945,112028,112156,112242,112504,112737,112939,113022,113116,113236,113341,113425,113541,113635,113707,113802,113845,113919,114035,114342,114554,114827,114910,115048,115121
14,MS2243-0,,102058,102406,102652,103117,103525,103758,103903,104125,104209,104420,104514,104619,104946,105350,105455,105539,105657,105803,105953,110048,110248,110501,110712,110756,110850,110955,111111,111155,111324,111451,111607,111724,111807,111850,112007,112336,112515,112726,112843,112939,113033
15,MX4310-1,,110342,110650,110922,111230,111556,111702,111901,112358,112504,112704,112810,113022,113330,113740,113858,113930,114057,114131,114258,114405,114543,114743,114954,115048,115142,115247,115406,115500,115607,115651,115745,115851,115934,120050,120156,120535,120745,120945,121051,121209,121315
16,MX1624-1,,112231,112537,112737,112949,113403,113446,113603,113908,114035,114142,114247,114427,114805,115153,115342,115428,115607,115651,115851,115945,120145,120419,120618,120702,120756,120902,121018,121051,121242,121325,121453,121526,121547,121642,121758,122147,122337,122537,122642,122736,122820
