,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7101-0,,,,,,,,,,,,,,,,,,,,070110,070229,070503,070558
1,MW4503-0,,,,,,,,,070110,070144,070229,070346,070536,070653,070809,070842,070948,071126,071221,071359,071526,071853,072020
2,MW4619-0,,,,,,,,070110,070959,071104,071159,071327,071443,071548,071737,071820,071915,072020,072136,072241,072441,072713,072914
3,MW4647-0,,,,,,,070110,070144,071115,071210,071304,071432,071559,071704,071820,071904,072009,072147,072241,072357,072452,072724,072914
4,AA6345-0,,,070110,070324,070547,070820,071031,071148,072136,072303,072357,072535,072651,072818,073008,073125,073241,073452,073546,073724,073756,074041,074157
5,MS4934-0,,,,,070218,070441,070715,070842,071726,071820,071915,072042,072157,072303,072441,072513,072608,072735,072829,073008,073208,073514,073619
6,MW4781-0,,,070302,070452,070748,071009,071210,071349,072325,072419,072513,072641,072757,072903,073030,073136,073252,073452,073608,073735,073935,074230,074440
7,MW4825-0,070536,070653,070842,071221,071548,071758,072031,072157,073136,073303,073357,073535,073702,073818,074041,074135,074241,074513,074607,074723,074935,075241,075357
8,MW4837-0,,,071537,071820,072042,072147,072513,072651,073807,073903,073957,074124,074241,074335,074440,074535,074640,074756,074902,075008,075146,075441,075608
9,AA7530-0,,071831,072136,072441,072651,072818,073019,073303,074357,074451,074545,074712,074851,074946,075157,075303,075419,075524,075629,075757,075947,080231,080419
10,MR7938-0,,,,,,,,072513,073524,073630,073724,,074008,074113,074241,074324,074440,074629,074723,074851,074946,075241,075346
11,MP6039-0,072546,073125,073408,073756,074102,074324,074651,074935,075958,080114,080158,080325,080441,080546,080703,080819,080925,081125,081232,081359,081548,081915,082021
12,MW4856-0,,,072818,073114,073335,073452,073652,073818,074734,074851,074935,075051,075208,075324,075430,075524,075619,075702,075807,075925,075958,080241,080430
13,AA7479-0,073452,073746,074051,074429,074712,075019,075241,075441,080358,080525,080630,080757,080936,081041,081232,081327,081443,081559,081653,081810,081948,082220,082347
14,MW5594-0,074051,074302,074651,074935,075124,075241,075557,075746,080735,080830,080914,081019,081125,081221,081316,081410,081505,081548,081642,081748,081937,082220,082347
15,AA7637-0,,074828,075408,075757,080103,080336,080608,080914,082031,082209,082253,082420,082547,082652,082925,083030,083209,083347,083503,083620,083758,084053,084158
16,MW4366-0,075419,075524,075702,080125,080303,080430,080735,081052,082137,082253,082336,082503,082609,082714,082936,083030,083136,083325,083430,083547,083747,083958,084158
17,AA7101-1,075819,080209,080441,080808,081019,081254,081548,081854,082841,082958,083052,083220,083325,083441,083653,083747,083948,084209,084304,084420,084547,084853,085020
18,MW4503-1,,081642,081821,082209,082442,082630,082914,083220,084347,084514,084620,084747,084937,085042,085233,085338,085505,085632,085737,085842,085949,090234,090437
19,AA6345-1,,081926,082336,082714,083041,083304,083536,083831,085042,085222,085327,085505,085632,085726,085905,085949,090032,090200,090307,090448,090604,090837,090953
20,MW4619-1,082336,082525,082903,,083430,083620,083904,084147,085255,085400,085454,085559,085726,085821,090105,090138,090256,090521,090626,090731,090804,091131,091248
21,MW4825-1,083030,083231,083430,083736,084031,084126,084503,084809,090105,090256,090340,090459,090615,090721,090837,090942,091109,091237,091343,091449,091543,091838,092017
22,MW4647-1,083714,083958,084220,084609,084831,084937,085211,085327,090910,091026,091131,091259,091449,091533,091806,091911,092112,092333,092449,092555,092743,093016,093227
23,AA7530-1,,084736,085020,085443,085716,085949,090307,090615,091733,091816,091911,092028,092206,092300,092533,092628,092805,093026,093143,093310,093533,093828,094005
24,MW4781-1,,,085737,,090437,090615,090826,090942,092028,092123,092217,092333,092511,092555,092859,092954,093110,093216,093321,093438,093555,093838,094027
25,MW4837-1,090318,090615,090920,091216,091511,091628,091911,092228,093216,093310,093406,093522,093629,093712,093849,093944,094049,094227,094332,094428,094512,094744,094921
26,MW4856-1,,,091944,092322,092555,092805,093110,093216,094205,094259,094344,,094700,094755,094943,095037,095153,095236,095342,095436,095614,095908,100057
27,AA7479-1,,,093310,093618,093933,094132,094417,094533,095541,095636,095719,095836,100003,100057,100247,100352,100457,100552,100708,100825,100930,101224,101403
28,MW5594-1,094016,094237,094639,095059,095320,095436,095730,095836,100941,101025,101119,101235,101329,101425,101541,101636,101741,101847,101952,102035,102203,102520,102658
29,AA7637-1,094921,095131,095447,095836,100214,100436,100719,100836,101803,101847,101930,102108,102236,102331,102520,102625,102731,102908,103015,103132,103320,103603,103740
30,MW4366-1,095730,095930,100247,100541,100919,101119,101352,101457,102542,102647,102731,102908,103037,103143,103415,103458,103603,103802,103908,103957,104103,104325,104535
31,AA6345-2,100847,101151,101603,101930,102309,102447,102658,102908,104009,104125,104220,104419,104546,104702,104925,105041,105208,105324,105440,105557,105746,105957,110136
32,MW4619-2,101625,101909,102130,102531,102814,102943,103436,103614,104546,104702,104746,104936,105102,105146,105324,105418,105535,105651,105746,105840,105936,110147,110253
33,MW4825-2,102531,102658,102921,103205,103520,103635,103947,104114,105113,105146,105240,105418,105546,105651,105852,105947,110104,110158,110304,110348,110515,110714,110819
34,AA7101-2,103143,103509,103729,103957,104347,104503,104746,104925,105840,105947,110042,,110337,110421,110620,110725,110830,111019,111124,111218,111441,111724,111829
35,AA7530-2,104147,104336,104524,104841,105052,105324,105557,105724,110631,110736,110830,,111040,111124,111334,111441,111535,111745,111903,111958,112158,112441,112609
36,MW4503-2,,105557,105852,110231,110443,110620,110924,111207,112209,112325,112409,112536,112713,112830,113030,113146,113302,113407,113523,113628,113839,114123,114301
37,MW4647-2,110808,111051,111441,111853,112147,112303,112558,112808,113755,113901,113956,114112,114250,114355,114533,114639,114744,114900,115005,115110,115205,115427,115710
38,MW4781-2,,,112536,112903,113229,113418,113534,113650,114650,114744,114849,115005,115100,115143,115300,115406,115449,115627,115743,115849,120110,120352,120625
39,MW4837-2,113901,114039,114406,114733,115005,115154,115449,115732,120719,120824,120929,121056,121203,121247,121458,121603,121709,121847,121952,122047,122152,122416,122553
40,MW4856-2,,115805,120026,120331,120541,120813,121107,121225,122120,122214,122257,,122521,122553,122710,122805,122910,123059,123215,123320,123447,123742,123836
41,MW5594-2,121107,121203,121341,121625,121920,122120,122416,122532,123541,123626,123636,123803,123858,123952,124120,124215,124308,124416,124522,124605,124743,124943,125110
42,MW4366-2,122604,122805,123215,123519,123836,124109,124341,124659,125709,125741,125836,125941,130108,130151,130350,130457,130646,130857,131013,131129,131350,131635,131835
43,AA7101-3,123436,123658,124026,124247,124522,124648,125121,125437,130457,130552,130646,130814,130919,131002,131139,131256,131423,131625,131719,131813,131929,132247,132448
44,MW4503-3,,,125331,125658,125908,130108,130446,130825,131857,131951,132037,132153,132342,132448,132626,132731,132836,132952,133108,133202,133436,133708,133856
45,MW4647-3,130057,130318,130657,131013,131245,131434,131708,131951,132930,133035,133129,133235,133414,133458,133614,133708,133813,133950,134108,134202,134350,134706,134835
46,MW4781-3,,,132026,132342,132648,132836,133035,133340,134307,134413,134456,134623,134729,134813,134918,135024,135140,135330,135447,135541,135659,135954,140110
47,MW4837-3,133257,133509,133856,134234,134413,134623,134951,135308,140353,140521,140616,140742,140847,140953,141126,141210,141355,141522,141638,141732,141920,142225,142509
48,MW4856-3,,,135224,135648,135837,140132,140342,140847,141847,141931,142025,142131,142247,142353,142553,142636,142814,142919,143035,143140,143235,143458,143615
