,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
31,MX1698-3,-1,1,1,1,3,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,5,-1,4,2,1,-1,-1
32,MX4068-2,1,1,1,1,2,1,1,-1,2,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,3,1,1,2,5,-1,5,2,2,-1,-1
33,MS1953-4,1,1,1,1,1,1,1,-1,2,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,2,1,1,1,2,5,-1,5,2,1,-1,-1
34,MS2243-2,5,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,2,1,1,1,2,5,-1,5,3,1,-1,-1
35,MX4310-4,1,-1,1,1,4,1,1,-1,1,-1,1,1,-1,-1,-1,3,1,1,-1,1,1,2,1,1,2,1,2,3,1,4,-1,5,4,1,-1,-1
36,MX1624-4,1,1,2,1,1,1,1,-1,3,-1,1,1,-1,-1,-1,2,1,1,1,-1,-1,1,1,1,2,1,1,1,1,4,-1,5,3,1,-1,-1
37,MS2365-4,1,1,1,1,1,1,1,-1,1,-1,1,2,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,3,1,1,-1,-1
38,MX1693-4,3,-1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,2,1,1,-1,1,1,1,1,1,1,1,1,1,1,4,-1,2,1,1,-1,-1
39,MS2259-4,1,1,1,,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
40,MX1698-4,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,4,-1,4,2,1,-1,-1
41,MX4068-3,,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,2,1,1,-1,-1,1,1,1,1,1,1,1,1,2,4,-1,1,2,1,-1,-1
42,MS1953-5,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,1,1,-1,-1
43,MX4310-5,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,1,1,-1,-1
44,MX1624-5,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,2,2,1,-1,-1
45,MS2365-5,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
46,MX1693-5,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,1,1,-1,-1
47,MS2259-5,1,1,1,,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,-1,1,1,,-1,-1
48,MS1953-6,1,1,1,1,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,-1,1,1,1,-1,-1
49,MX4310-6,-1,1,1,1,,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
50,MX1624-6,1,1,1,1,1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MS2365-6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
