,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
12,MX4614-0,,073236,,073521,073554,073902,073957,074041,074222,074339,074734,075222,075339,075447,075553,075700,075839,075956,080051,080218,080346,080716,080906,081151,081258,081415,081520,082008,082114,082242,082359,082516,,082858,083058,083204,083248,083333,083512,083640,083702,084158,084329,084650,085042,085126,085507,085942,090123,090335
13,AA7712-1,,074041,074425,074520,074604,074936,075509,075710,075956,080207,080621,081225,081342,081531,081710,081839,082030,082147,082242,082410,082600,082920,083037,083300,083417,083534,083618,083830,083936,084340,,084756,085115,085222,085456,085657,085815,085931,090207,090313,090357,090821,091022,091354,091702,091853,092329,092808,092937,093151
14,MX4021-1,074052,075137,075447,075520,075553,075956,080240,080442,080654,080822,081236,081817,081945,082103,082304,082359,082527,082611,082655,082813,082952,083322,083450,083723,083841,084009,084115,084329,084459,084851,085115,085306,085730,085826,085931,090039,090156,090313,090452,090653,090759,091247,091427,091746,092106,092318,092628,093032,093202,093342
15,MX4338-1,074403,081531,081755,081850,081945,082136,082304,082410,082633,082858,083311,083830,083936,084126,084222,084318,084459,084555,084639,084807,084958,085317,085434,085614,085815,085920,090016,090251,090408,090536,090726,090916,091247,091427,091702,091819,091937,092010,092212,092351,092459,092937,093106,093426,093748,093949,094319,094711,094842,095045
16,AA7450-0,074436,,075053,075137,075222,075733,075956,080324,080526,080654,081045,081722,081817,082019,082114,082220,082337,082549,082622,082706,082836,083131,083333,,083713,083808,083936,084148,084307,084628,084936,084947,085445,085625,085730,085859,090005,090218,090357,090558,090653,091106,091321,091556,091926,092139,092605,093032,093151,093342
17,MX4159-1,075604,075934,080313,080335,080420,080643,080716,080855,081118,081258,081648,082231,082337,082443,082611,082717,082858,083003,083058,083215,083344,083723,083852,084115,084256,084415,084459,084639,084745,085115,085317,085434,085741,085837,090101,090207,090251,090408,090547,090726,090810,091258,091500,091757,092117,092329,092723,093236,093415,093618
18,MX4365-1,080102,082505,082858,082941,083025,083333,083545,083651,083830,084115,084340,084925,085031,085137,085306,085401,085540,085741,085826,085920,090101,090441,090631,090854,090949,091106,091139,091332,091500,091618,091842,092054,092436,092616,092903,093032,093151,093247,093426,093630,093714,094201,094352,094711,095057,095310,095546,100227,100333,100513
19,AA7393-0,082836,083120,083417,083512,083607,083808,084020,084137,084318,084533,084947,085445,085540,085657,085826,085920,090050,090156,090240,090302,090430,090715,090916,091203,091332,091438,091500,091618,091724,091926,092106,092200,092510,092628,092903,093043,093151,093309,093510,093641,093725,094128,094308,094638,094938,095108,095404,100014,100131,100322
20,MX4383-1,083406,083745,084020,084104,084148,084403,084511,084617,084745,084936,085339,085859,090005,090123,090313,090408,090547,090748,090821,090916,091022,091332,091545,091757,091915,092032,092117,092329,092425,092543,092808,093010,093353,093607,093832,094011,094117,094235,094425,094616,094711,095141,095332,095714,100058,100311,100620,101333,101502,101642
21,AA7731-1,084351,084639,085020,085115,085159,085720,085826,085953,090313,090558,,091332,091438,091607,091735,091819,091959,092200,092234,092425,092532,092852,093021,093247,093309,093404,093459,093725,093821,,094436,,094649,094916,095141,095332,095450,095737,095917,100014,100025,100440,100558,,101322,101502,101906,,102822,103309
22,MX4458-1,,085210,085518,085551,085625,085859,090050,090156,090324,090620,091022,091650,091808,091937,092139,092234,092425,092543,092628,092701,092808,093140,093247,093437,093544,093652,093748,093938,094055,094414,094553,094711,095045,095259,095513,095641,095748,095906,100025,100153,100249,100705,100907,101141,101439,101631,102037,102653,102833,103056
23,AA7562-1,085518,090027,090357,090503,090558,090832,090938,091044,091236,091427,091640,092256,092414,092532,092712,092808,092959,093151,093247,093415,093555,093949,094150,094425,094531,094700,094745,094938,095108,095236,095501,095703,100014,100216,100451,100620,100738,100834,101024,101204,101300,101737,102004,102407,102748,102950,103438,104131,104310,104619
24,MX4551-1,090408,090810,091214,091310,091354,091713,091842,091937,092128,092256,092650,093236,093404,093510,093641,093758,093927,094117,094201,094330,094509,094853,095000,095225,095343,095450,095535,095714,095906,100322,100558,100727,101024,101141,101406,101534,101653,101748,102004,102205,102301,102748,102950,103416,103855,104003,104608,105236,105415,105617
25,AA7559-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090547,091022,091139,091258,091354,091534,091713,091808,091926,092340,092521,092915,093225,093437,093821,094319,094448,094711
26,MX4598-1,091214,091618,091926,092106,092200,092605,092734,092852,093021,093258,093510,094011,094117,094246,094403,094520,094711,094842,094927,095057,095214,095535,095641,095844,095950,100047,100120,100311,100417,100535,100654,100834,101153,101333,101439,101556,101726,101821,102037,102205,102301,102737,102928,103236,103608,103810,104322,104809,104938,105118
27,AA6738-0,092010,092318,092521,092605,092734,093151,093342,093448,093703,094011,094235,094700,094807,094949,095130,095236,095404,095557,095641,095725,095855,100216,100535,,,100928,101046,101226,101439,101546,101906,,102110,102249,102356,102513,102609,102748,102844,103012,103203,103630,103810,,104546,104736,105320,105841,105959,110245
28,MX4614-1,,092915,093117,093225,093320,093555,093714,093821,094011,094224,094520,095000,095141,095248,095404,095450,095557,095748,095832,095917,100014,,100558,100654,100812,100928,101024,,101418,,,102154,102502,102631,102726,102833,102928,103035,103214,103320,103416,103833,104036,104310,104725,104809,105522,110021,110138,110341
29,AA6374-0,093320,093842,094201,094308,094425,094723,094853,095012,095152,095353,095737,100300,100406,100524,100643,100800,100939,101108,101204,101322,101429,101715,101906,102143,102301,102418,102502,102833,102928,103035,103236,103500,103844,103951,104204,104344,104501,104608,104854,104949,105107,105511,105701,110106,110425,110615,111231,112028,112145,112314
30,MX4021-2,093510,103759,104142,104259,104428,104652,104854,105023,105225,105353,105746,110329,110436,110615,110806,110901,111018,111125,111209,111304,111445,111815,112028,112219,112420,112538,112612,112816,112944,113251,113452,113631,113917,114109,114343,114523,114703,114758,114959,115140,115237,115641,115810,120139,120533,120700,121318,122055,122223,122448
31,AA7920-1,,093618,094011,094139,094212,094553,094711,094831,095045,095214,095557,100205,100322,100513,100643,100749,100939,101057,101141,101322,101429,101810,101917,102143,102238,102407,102451,102748,102844,103012,103225,103438,103821,103939,104204,104333,104450,104546,104843,104949,105034,105511,105701,105959,110308,110458,111114,111837,112005,112157
32,MW5425-0,093916,094341,094711,094819,094949,095321,095513,095630,095832,100003,100355,101108,101204,101311,101513,101556,101737,101833,101931,102048,102154,102513,102704,102917,103023,103140,103214,103416,103534,103704,104109,104248,104557,104714,104927,105107,105247,105426,105617,105746,105830,110308,110436,110722,111051,111316,112005,112922,113050,113218
33,AA7838-0,094436,101429,101810,101906,102037,102345,102524,102631,102822,103045,103247,103855,104014,104204,104355,104501,104630,104821,104905,105045,105203,105544,105701,105830,105948,110043,110117,110319,110425,110755,111040,111253,111742,111859,112112,112252,112420,112516,112754,112838,112933,113346,113536,113844,114406,114512,115214,115714,115843,120055
34,AA7712-2,094520,095130,095546,095630,095748,100058,100216,100344,100547,100812,101226,101906,102037,102216,102356,102502,102642,102759,102844,103012,103140,103511,103619,103821,103939,104036,104131,104322,104417,104619,104821,105023,105404,105628,105903,110032,110201,110319,110531,110648,110744,111231,111411,111753,112112,112347,113134,113749,113928,114204
35,AA7559-1,100311,094904,102143,102301,102429,102833,102855,103012,103140,103342,,104237,104344,104501,104641,104747,104938,105034,105129,105236,105342,105639,105830,110010,110212,110319,110425,110626,110744,111136,111411,,111753,111921,112123,112252,112409,112516,112720,112816,112859,113336,113515,113950,114248,114450,115056,115630,115843,120000
36,MW5645-0,095236,095759,100216,100300,100451,100738,101013,101108,101322,101608,101833,102356,102513,102631,102844,102939,103056,103203,103247,103404,103523,103906,104014,104215,104333,104439,104512,104736,104832,105001,105214,105309,105639,105830,110043,110212,110319,110425,110615,110744,110839,111338,111456,111943,112420,112612,113357,114003,114131,114259
37,AA7537-0,095821,100300,100524,100654,100834,101130,101333,101524,101715,101844,102227,102811,102906,103056,103214,103320,103449,103704,103759,103928,104047,104417,104630,104854,105001,105118,105225,105404,105533,105723,105914,110043,110425,110553,110817,110956,111103,111220,111433,111625,111709,112145,112409,112805,113240,113441,114014,114747,114915,115118
38,AA7450-1,100535,100907,101249,101355,101513,102004,102205,102323,102558,102726,103107,103641,103759,103939,104109,104204,104322,104501,104546,104703,104832,105236,105309,105544,105650,105757,105852,110117,110234,,110722,,111040,111304,111540,111658,111753,111910,112123,112252,112314,112742,112933,113240,113738,114003,114534,115011,115237,115501
39,AA7539-0,101226,,102642,102811,102855,103151,103342,103449,103704,103917,104322,104843,105001,105129,105258,105353,105522,105617,105639,105808,105914,110223,110403,110648,110806,110901,110934,111125,111220,111327,111445,111551,111826,112039,112303,112420,112516,112612,112838,112922,113006,113408,113609,114120,114556,114703,115406,120128,120257,120449
40,MX4338-2,102906,103129,103438,103619,103748,104047,104204,104322,104512,104725,105129,105746,105903,110010,110138,110245,110436,110604,110637,110733,110850,111158,111253,111445,111540,111658,111731,112005,112112,112230,112527,112720,113039,113156,113419,113547,113705,113822,114003,114215,114321,114747,114937,115450,115916,120117,120627,121340,121542,121809
41,AA7393-1,104036,104406,104725,104821,104949,105203,105331,105522,105701,105819,110201,110733,110828,110934,111114,111220,111400,111456,111540,111647,111837,112145,112303,112516,112634,112731,112805,113101,113156,113357,113643,113738,114058,114259,114417,114523,114703,114820,115011,115140,115225,115630,115748,120128,120511,120903,,,122201,122341
42,MX4159-2,104736,,105606,105723,105757,110010,110201,110604,110806,110839,111220,111742,111848,111921,112101,112219,112336,112538,112623,112805,112910,113229,113346,113609,113705,113800,113833,114047,114204,114556,114820,114959,115355,115557,115832,120044,120246,120415,120533,120757,120841,121307,121446,121736,,122257,123042,123519,123637,123914
43,MX4365-2,,110329,110648,110817,110850,111146,111338,111551,111826,112039,112420,113101,113229,113346,113526,113631,113800,113917,114024,114120,114237,114607,114831,115045,115140,115248,115355,115557,115652,115843,120117,120427,120808,120926,121137,121402,121618,121736,121937,122106,122234,122639,122925,123233,123648,123914,124425,125009,125126,125255
44,MX4383-2,,111456,111848,112017,112145,112409,112538,112742,113006,113240,113705,114248,114406,114545,114809,114959,115151,115343,115439,115608,115748,120117,120257,120500,120617,120757,120830,121104,121223,121351,121651,121842,122201,122414,122701,122852,123053,123222,123446,123541,123637,124116,124256,124627,125042,125255,125647,130302,130430,130631
45,MX4458-2,111921,112431,112720,112816,112944,113229,113346,113526,113716,113939,114321,114842,114948,115107,115237,115332,115501,115557,115652,115759,115916,120246,120438,120711,120808,120948,121053,121256,121413,121605,121758,121949,122403,122606,122701,122914,123210,123446,123648,123745,123841,124234,124425,124852,125317,125519,130017,130800,130917,131139
46,AA7562-2,,113357,113800,113928,114014,114321,114523,114714,114915,115129,115355,115938,120117,120246,120415,120533,120700,120903,120948,121104,121234,121639,121831,122044,122212,122352,122425,122723,122841,122947,123244,123350,123723,123914,124138,124330,124543,124841,125115,125222,125317,125753,125954,130324,130631,130844,131139,131808,131936,132209
47,AA7731-2,114109,,114619,114652,114714,115023,115203,115406,115546,,,120700,120757,120903,121115,121137,121318,121424,121457,121531,121703,121926,122106,122246,122341,122436,122510,122756,123053,123137,123317,123552,123807,123914,124127,124256,124521,124807,124947,125115,125126,125603,125815,,130811,,131106,,,132506
48,AA6738-1,114959,115406,115726,115832,115916,120201,120341,120449,120700,,121223,121809,121926,122106,122246,122341,122521,122723,122808,122936,123053,123413,123648,123756,123925,124042,124138,124319,124414,124745,124913,,125401,125603,125837,130039,130430,130558,130855,131022,131106,131519,131711,,132549,,133144,133833,134001,134129
49,AA7559-2,120106,144741,145039,145156,145344,145622,145826,150132,150351,150546,151211,151622,151723,151917,152047,,152312,152440,152535,152658,152804,,153449,153606,153735,153834,153930,154152,154332,154450,154746,,155236,155329,155542,155840,160037,160207,160425,160520,160616,161028,161207,,162009,162517,162922,163526,163749,164124
50,MX4598-2,,120415,120757,120903,121042,121318,121520,121628,121820,122044,122425,123042,123210,123350,123626,123756,124020,124211,124319,124436,124616,124913,125031,,125423,125541,125636,125848,125954,130134,130346,130547,131011,131246,131508,131637,132020,132148,132348,132528,132622,133049,133228,133608,133938,134034,134450,134843,135012,135238
51,MX4614-2,,121211,121605,121736,121820,122055,122212,122319,,122639,123053,,,123914,,,124245,124352,124436,,,125009,125042,125339,125434,125603,125658,130028,130123,,130525,130716,131055,131257,131519,131711,132031,132209,132422,132549,132633,133100,133250,133652,133950,134118,134523,135109,135250,135430
52,MW5425-1,121520,121904,122223,122319,122436,122745,122852,123053,123222,123446,123852,124458,124616,124745,124936,125031,125222,125328,125412,125541,125709,130005,130145,130346,130441,130547,130642,130855,131033,131213,131352,131552,131925,132009,132232,132411,132633,132858,133049,133206,133239,133652,133822,134225,134641,134748,135131,135723,135840,140047
53,MX4338-3,121842,125530,125731,125859,125932,130240,130419,130620,130906,131202,131615,132221,132315,132422,132528,132633,132814,132921,133005,133122,133301,133652,133906,134118,134258,134439,134557,134905,135109,135250,135452,135536,135929,140120,140348,140531,140649,140747,141023,141140,141300,141804,141950,142400,142846,143052,143521,144044,144234,144619
54,AA7712-3,122246,122819,123148,123306,123508,123830,123958,124211,124436,124711,125126,125943,130112,130251,130503,130631,130811,131022,131106,131246,131403,131745,131947,132304,132411,132538,132644,132858,133005,133345,,133749,134140,134247,134512,134652,134821,134950,135216,135313,135419,135851,140047,140531,140927,141034,141429,142036,142206,142439
55,MX4021-3,122521,123925,124256,124352,124532,124903,125020,125148,125412,125614,125943,130631,130811,131022,131150,131330,131508,131625,131711,131808,131936,132348,132455,132644,132750,132909,133005,133217,133345,133727,133928,134034,134417,134619,134843,135012,135131,135227,135419,135611,135710,140209,140348,140927,141440,141547,141816,142503,142632,142857
56,MX4159-3,,125222,125541,125720,125815,130039,130229,130503,130727,131001,131403,131957,132104,132221,132422,132528,132644,132921,132943,133111,133206,133546,133749,134012,134129,134247,134342,134619,134748,134950,135109,135324,135734,135929,140155,140326,140458,140637,140842,140950,141023,141502,141656,142026,142417,142548,142814,143543,143810,144245
57,MX4365-3,130028,130503,130811,130928,131128,131330,131458,131552,131745,132020,132422,133027,133144,133301,133619,133703,133855,134023,134118,134225,134406,134759,134927,135216,135324,135452,135547,135829,140003,140120,140412,140615,141001,141227,141451,141732,141911,142121,142417,142621,142707,143136,143329,143810,144425,144704,145249,145911,150058,150340
58,MX4383-3,131117,131625,131957,132148,132232,132538,132706,132836,133049,133440,133906,134534,134714,134854,135131,135250,135441,135659,135745,135918,140036,140412,140626,140758,140842,141001,141107,141451,141621,141816,141911,142036,142428,142537,142803,142947,143042,143233,143532,143617,143651,144128,144318,144837,145311,145418,150121,150619,150803,150957
59,MX4458-3,,132633,132932,133016,133100,133345,133535,133652,133855,134107,134512,135109,135227,135357,135525,135626,135829,140036,140120,140253,140423,140809,141001,141203,141311,141429,141513,141911,142026,142315,142451,142656,142958,143114,143340,143543,143713,143821,144055,144150,144234,144717,144848,145249,145644,145730,150317,150946,151115,151317
60,AA7562-3,132847,133524,133855,134034,134118,134417,134619,134737,134938,135131,135536,140304,140412,140553,140809,140927,141107,141227,141311,141406,141536,141911,142059,142252,142439,142609,142707,142947,143125,,143532,143735,144055,144223,144512,144653,144814,145016,145210,145418,145452,145938,150218,150705,151234,151634,152036,152535,152720,153113
61,AA7731-3,134012,154844,134854,135001,135131,135357,135525,135734,140003,161145,,141203,141322,141610,141708,141816,142036,142142,142241,142338,142451,142908,143052,143340,143402,164354,164441,164755,143424,144201,144512,144630,144825,144954,145225,145452,145611,145911,150014,150155,150232,171749,150848,,151939,152155,152815,153416,153640,174410
62,AA6738-2,135057,135756,140144,140315,140509,140853,141045,141227,141429,141719,142026,142740,142908,143148,143244,143351,143843,144011,144055,144212,144403,144741,144921,,145249,145407,145504,145730,,150243,150524,,151008,151211,151450,151711,151842,152014,152120,152334,152429,153017,153306,153930,154114,154321,154810,155105,155436,155648
63,MX4598-3,135904,140242,140626,140820,140904,141227,141417,141547,141804,142015,142428,142958,143042,143211,143329,143543,143938,144139,144223,144307,144425,144825,145050,145300,145355,145452,145538,145815,145924,150121,150317,150513,150911,151019,151244,151501,151649,151830,152144,152250,152407,152922,153148,153640,154101,154310,154734,155105,155329,155531
64,MX4614-3,,141045,141406,141513,141610,141939,142121,142439,142645,142846,143244,143735,143916,144011,144139,144234,144557,144728,144814,144932,145236,145407,145504,145837,145950,150047,150121,150414,150546,150859,151008,151200,151501,151557,151853,152058,152502,152610,152815,152911,152955,153416,153617,153941,154512,154604,155128,155531,155723,155924
65,MW5425-2,141502,141827,142315,142400,142439,142934,143148,143340,143543,143724,144055,144728,144921,145050,145344,145452,145644,145826,145911,150047,150155,150502,150631,150803,150911,151030,151103,151306,151439,151610,151734,151928,152323,152513,152753,153006,153329,153522,153735,153930,154025,154450,154637,154928,155531,155756,160414,160847,161005,161219
66,AA7450-2,143136,143938,144414,144523,144653,145039,145249,145708,145938,150143,150557,151234,151340,151634,151928,151950,152120,152301,152407,152513,152645,152955,153137,153352,153500,153640,153746,154003,,,154512,154710,154939,155116,155236,155436,155604,155745,160013,160121,160232,160638,160814,,161553,161900,162329,162816,163017,163452
67,MX4021-4,,144234,144512,144630,144704,145039,145249,145656,145911,150132,150557,151148,151255,151546,151622,151734,152003,152131,152217,152323,152440,152731,152849,153113,153222,153341,153427,153651,153820,,154310,154450,154746,154939,155214,155414,155542,155710,155851,160037,160132,160543,160749,161207,161542,161808,162158,162816,162955,163426
68,MX4159-4,144717,145225,145549,145656,145742,150025,150317,150535,150716,150946,151416,151939,152047,152155,152356,152513,152709,152849,152922,153051,153211,153522,153713,153846,154003,154114,154152,154428,154535,154710,154906,155105,155341,155520,155745,160059,160351,160520,160749,160847,160931,161359,161531,161831,162221,162517,162922,163452,163634,164112
69,AA7712-4,,,,,,,,,,,,,,,,150328,150642,150825,150922,151019,151148,151523,151700,151853,151939,152120,152206,152440,152621,152804,152955,153211,153500,153640,153908,154141,154501,154659,154917,155016,155116,144825,155851,160245,160700,160920,161347,161925,162134,162706
70,AA7393-2,145355,145837,150218,150351,150440,150922,151030,151351,151610,151830,152239,152804,152922,153051,153222,153329,153522,153746,153834,154003,154130,154450,154615,154821,154939,155105,155150,155446,155553,155745,160013,160219,160532,160638,160920,161219,161553,161746,161925,162109,162158,162618,162911,163452,164137,164354,164755,165348,165505,165747
71,MX4365-4,150716,151200,151512,151610,151757,152217,152451,152815,153040,153306,153713,154343,154439,154615,154821,154928,155128,155305,155403,155457,155626,155947,160059,160307,160425,160520,160605,160814,160942,161039,161303,161423,161746,161925,162158,162455,163017,163221,163400,163559,163659,164137,164320,164743,165443,165709,170535,170855,171056,171343
72,MX4383-4,151534,151950,152345,152513,152558,152955,153318,153735,154003,154321,154758,155341,155446,155659,155947,160121,160340,160554,160649,160803,160931,161241,161423,161531,161710,161831,161925,162232,162344,162517,162706,162828,163145,163413,163710,163919,164236,164406,164653,164913,165016,165516,165724,170046,170737,170950,171236,171726,171855,172120
73,MX4458-4,151842,152418,152753,152849,153017,153352,153651,154141,154332,154548,155002,155615,155710,155840,160132,160307,160447,160738,160825,161005,161145,161435,161542,,161900,162020,162109,162305,162411,162802,162955,163221,163526,163621,163845,164037,164309,164558,164817,165003,165112,165603,165810,170237,170748,171034,171449,171928,172109,172311
74,AA7920-2,152535,153222,153651,153857,154003,154332,154734,155203,155352,155615,160037,160554,160711,160836,161017,161123,161303,161509,161553,161724,161900,162221,162411,162618,162717,162828,162922,163123,163243,163634,163749,163930,164214,164354,164631,164817,165112,165252,165516,165625,165735,170152,170344,170748,171214,171416,171811,172354,172533,172735
75,MX4551-2,153500,153834,154259,154332,154428,155128,155403,155840,160037,160232,160638,161252,161347,161509,161710,161808,161936,162043,162134,162305,162455,162816,162955,163243,163349,163452,163621,163822,163942,164236,164419,164558,164913,165112,165359,165614,165855,170035,170226,170417,170523,170939,171141,171522,172003,172109,172405,173032,173200,173423
76,AA7562-4,,155520,155913,160059,160154,160711,161101,161303,161458,161710,162553,163123,163232,163413,163548,163727,163856,164059,164203,164332,164430,164743,164851,165100,165207,165325,165432,165735,165855,170019,170203,170406,170737,170855,171118,171320,171609,171738,171928,172058,172153,172606,172831,173223,173614,173817,174347,174930,175047,175259
77,MX4598-4,,160953,161325,161458,161604,162109,162422,162644,162922,163232,164026,164547,164707,164851,165027,165134,165325,165454,165550,165647,165821,170203,170355,,170726,170843,170917,171236,171343,171653,171822,172025,172332,172449,172713,172959,173328,173518,173743,173923,174007,174432,174750,175131,175544,175841,180149,180746,180937,181245
78,MX4614-4,,161604,161958,162057,162158,162605,162644,162922,163134,163526,164309,164755,164951,165134,165252,165348,165603,165758,165844,165906,170035,170417,170546,170759,170950,171056,171203,171427,171545,171715,171833,172025,172343,172617,172904,173053,173350,173540,173755,173934,174018,174443,174835,175321,175746,180053,180341,180926,181105,181340
79,AA6738-3,161710,162232,162605,162739,162828,163305,163514,163822,163930,185432,164851,165421,165550,165833,165928,191355,170141,170344,170428,170512,170641,171001,171203,171354,171500,171620,171715,171939,172109,172416,172628,,173104,173234,173507,173710,174051,174336,174421,174600,174644,175058,175237,,175936,180330,180437,181021,181105,202717
80,AA7712-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163811,182840,183141
81,AA7450-3,164236,164806,165252,165325,165421,165810,170108,170248,170512,170748,171152,171704,171822,172003,172153,172248,172449,172556,172702,172820,172926,173256,173434,173658,173817,173934,174007,174241,174358,174600,174813,174930,175354,175617,175903,180105,180308,180459,180757,181105,181200,181652,182057,,182958,183253,183549,184321,184442,184736
82,MX4021-5,,164937,165359,165505,165625,165951,170152,170344,170546,170759,171152,171726,171844,172058,172237,172405,172556,172757,172831,172915,173021,173350,173540,173755,173923,174018,174113,174347,174443,174813,175003,175131,175500,175640,175925,180116,180330,180605,180808,181116,181211,181703,182045,182654,183009,183253,183614,184343,184505,184724
83,AA7559-3,,165527,165821,165906,170019,170310,170535,170821,,171247,172237,172757,172937,173116,173256,173401,173529,173743,173839,173923,174040,174421,174622,174802,174908,175014,175109,175332,175522,175819,180031,180138,180437,180627,180926,181340,181603,181813,182057,182342,182427,182902,183527,,184900,185314,190133,190752,190923,191214
84,MX4159-5,165550,170237,170652,170737,170810,171152,171405,171545,171749,172248,172831,173339,173445,173614,,173934,174145,174347,174432,174622,174750,175109,175248,175449,175640,175757,175830,180031,180149,180330,180521,180649,180937,181032,181329,181726,181944,182216,182416,182609,182705,183141,183625,184332,184933,185454,190100,190739,190850,191119
85,AA7393-3,170406,170939,171309,171449,171545,171822,172036,172153,172405,172904,173507,174040,174145,174314,174443,174600,174750,174941,175058,175215,175354,175746,180009,180246,180341,180459,180543,180841,180948,181116,181256,181436,181801,182030,182328,182716,183020,183253,183549,183932,184054,184530,184922,185359,190038,191108,191550,191926,192054,192302
86,MX4365-5,,172237,172651,172735,172820,173127,173339,173434,173647,173901,174325,174941,175047,175237,175416,175533,175735,175947,180042,180116,180246,180616,180757,181105,181234,181351,181436,181652,181813,181911,182045,182154,182525,182632,182902,183220,183538,183725,183932,184417,184442,184911,185214,185616,190156,191141,191550,191937,192054,192302
87,MX4458-5,,173658,173956,174102,174218,174611,174846,175014,175215,175416,175808,180352,180532,180746,180937,181043,181223,181351,181436,181617,181726,182045,182328,182554,182716,182840,182936,183129,183242,183602,183803,183909,184227,184430,184709,185055,185616,185747,190003,190209,190255,190739,191047,191504,192116,192313,192546,193008,193149,193434
88,AA7920-3,173732,174102,174358,174516,174622,174952,175109,175332,175533,175808,180211,180903,181032,181447,181641,181737,181933,182154,182238,182416,182554,182914,183118,183348,183449,183602,183659,183932,184043,184343,184603,184658,185021,185227,185521,190100,190425,190654,190923,191130,191242,191657,191904,192546,193031,193244,193540,194102,194219,194411
89,AA7731-4,174516,175914,180127,180246,180403,180808,181021,181245,181458,181911,182554,183208,183359,183636,183847,183943,184202,184354,184442,184614,184803,185151,185337,185616,185724,185842,185950,190244,190350,,,190828,191130,191242,191515,191752,191948,192158,192335,192621,192716,193138,193805,,194848,195121,195545,200227,200355,200609
