,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,,070110,070207,070419,070514,070620,070703
1,MX4159-0,,,,,,,,,,,,,,,,,,,,,070110,070430,070547,070736,070844,071000,071043
2,MX4338-0,,,,,,,,,,,,070110,070156,070301,070419,070514,070653,070831,070917,071011,071127,071432,071548,071704,071809,071926,072010
3,MX4365-0,,,,,,,,,070110,070156,070408,070917,071022,071127,071254,071337,071504,071610,071704,071820,071958,072314,072452,072631,072736,072852,072957
4,MX4383-0,,,,070110,070145,070323,070536,070620,070736,070844,071222,071748,071915,072010,072126,072220,072336,072525,072609,072652,072819,073113,073240,073450,073555,073711,073754
5,MX4458-0,070110,071504,071715,071748,071809,072031,072137,072242,072409,072642,072903,073407,073501,073606,073711,073805,073943,074132,074216,074259,074417,074935,075146,075302,075418,075523,075618
6,MX4388-0,070218,070609,070758,070855,070949,071105,071232,071305,071410,071621,071842,072325,072409,072503,072609,072631,072746,072903,072946,073008,073113,073450,073617,073816,073910,074016,074100
7,MP6357-0,070758,072104,072314,072358,072420,072714,072830,072914,073041,073251,073511,074005,074111,074227,074310,074406,074522,074617,074701,074818,074935,075324,075440,075556,075745,075911,080006
8,MP6361-0,072231,072525,072746,072903,072946,073240,073313,073356,073533,073711,073921,074501,074606,074712,074829,074924,075113,075208,075252,075418,075545,075933,080111,080238,080321,080440,080524
9,MX4535-0,072631,073102,073345,073501,073533,073711,073805,073849,074038,074143,074534,075135,075241,075345,075501,075556,075734,075944,080039,080111,080249,080618,080756,081040,081208,081345,081429
10,MX3651-0,073146,073533,073900,073921,074005,074238,074406,074501,074650,074745,074946,075440,075545,075639,075745,075849,080006,080143,080227,080310,080440,080819,080924,081135,081240,081450,081555
11,MX3783-0,073954,,074723,074851,074935,075124,075302,075356,075523,075618,080006,080524,080618,080713,080830,080902,081040,081145,081218,081251,081429,081754,081921,082059,082205,082320,082415
12,MX4021-0,,075639,075944,080100,080143,080440,080640,080735,080902,081007,081229,081805,081921,082027,082154,082248,082426,082542,082626,082721,082849,083155,083313,083452,083557,083713,083818
13,MX4041-1,,080238,080629,080702,080735,080902,081102,081156,081313,081429,081627,082132,082226,082320,082437,082521,082648,082743,082826,082901,083017,083335,083430,083702,083807,083923,084006
14,MX4159-1,080535,081040,081313,081345,081533,081732,081826,081932,082154,082259,082448,082944,083050,083123,083229,083335,083452,083557,083651,083818,083945,084300,084417,084700,084816,084910,084943
15,MX4338-1,081512,081711,082027,082110,082215,082459,082648,082753,082933,083101,083302,083757,083851,084006,084122,084227,084406,084544,084628,084711,084849,085204,085332,085556,085701,085828,085912
16,MX4365-1,,082637,082901,082933,082955,083240,083335,083430,083557,083713,084112,084617,084711,084805,084932,085005,085121,085215,085259,085417,085545,085901,090008,090220,090325,090420,090515
17,MX4383-1,082849,,083651,083724,083746,084039,084227,084321,084439,084533,084733,085248,085344,085451,085607,085701,085818,085945,090030,090052,090158,090526,090653,090904,091009,091125,091219
18,MX4388-1,083840,084101,084332,084449,084533,084700,084910,084954,085110,085153,085545,090019,090103,090147,090252,090336,090442,090547,090620,090704,090809,091031,091157,091336,091420,091526,091610
19,MX4458-1,084050,085026,085332,085451,085545,085839,090030,090125,090242,090358,090609,091103,091157,091252,091358,091504,091620,091759,091831,091915,092032,092337,092442,092642,092737,092844,092929
20,MP6357-1,085501,085901,090220,090303,090347,090642,090715,090820,090947,091219,091620,092137,092232,092337,092453,092559,092737,092939,093023,093118,093235,093531,093721,093956,094051,094208,094240
21,MX4535-1,090358,090631,091041,091103,091146,091442,091620,091715,091853,092032,092442,093023,093140,093246,093403,093509,093649,093755,093839,093923,094051,094452,094630,094841,094947,095115,095148
22,MP6361-1,090736,091136,091442,091504,091548,091842,092043,092126,092243,092453,092856,093403,093458,093604,093711,093806,093934,094029,094102,094208,094324,094747,094852,095042,095126,095253,095326
23,MX4551-0,091241,091610,091904,091938,092021,092304,092515,092559,092726,092856,093056,093604,093711,093817,093934,094029,094146,094335,094357,094430,094536,094925,095137,095253,095359,095504,095559
24,MW5112-0,091610,093352,093637,093732,093806,094124,094218,094313,094441,094536,094925,095504,095610,095715,095845,095940,100120,100215,100259,100332,100451,100807,100944,101121,101259,101404,101448
25,MX3651-1,091726,092232,092548,092653,092737,093045,093213,093352,093509,093700,093912,094408,094452,094558,094736,094830,094958,095104,095159,095315,095420,095726,095907,,100153,100310,100356
