,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
78,MW4366-4,201421,201633,201906,202211,202609,202757,203011,203236,204203,204236,204330,204435,204530,204646,204846,204951,205046,205319,205435,205540,205752,210024,210140
79,AA7488-4,205330,205646,210013,210403,210602,210835,211203,211320,212406,212502,212545,212713,212819,212946,213041,213137,213328,213455,213611,213706,213906,214151,214341
80,MW4705-6,211152,211425,211731,212153,212451,212629,212924,213052,214151,214246,214341,214458,214637,214807,214934,215051,215136,215253,215420,215536,215736,220053,220253
81,MW4938-6,212723,213052,213306,213527,213906,214118,214436,214605,215620,215703,215758,215925,220031,220148,220315,220421,220526,220704,220758,220853,221042,221317,221436
82,AA7252-5,,,,,220304,220453,220715,220904,,222004,222038,222216,222332,222427,222543,222648,222815,222921,223048,223154,223311,,224251
83,MW4366-5,220642,221104,221317,221635,221858,222004,222227,222416,223449,223544,223638,223743,223909,224005,224122,224206,224313,224357,224513,224607,224756,225052,225231
84,AA6952-3,,,223649,223953,224251,224640,224734,224840,225854,225927,230022,230138,230305,230338,230538,230621,230748,230915,231020,231114,231220,231442,231537
85,AA7488-5,,225019,225359,,225905,230127,,,231453,231526,231611,,,,,,232326,,,,,,
86,AA7303-6,225833,230200,230443,230705,230947,231304,231337,231442,232443,232538,232622,232716,,,,,,,,,,,
87,MW4705-7,231801,231906,232138,232549,232800,,,,,,,,,,,,,,,,,,
88,MW4938-7,232716,,,,,,,,,,,,,,,,,,,,,,
