,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
35,MS2243-4,,173322,173725,173844,174142,174633,174811,174938,175243,175411,175614,175720,175836,180217,180651,180826,180913,,181324,181538,181634,182014,182320,182531,182603,182657,182741,182848,182953,183204,183321,183426,183545,183629,183702,183830,184221,184337,184558,184703,184808,184841
36,MS2365-4,,175443,175709,175836,180112,180417,180629,180839,181241,181505,181634,181812,182003,182342,182752,182920,182953,183237,183342,183651,183808,184221,184421,184558,184631,184714,184746,184913,184946,185102,185208,185241,185348,185431,185515,185633,190021,190159,190337,190505,190625,190650
37,MS1903-4,,181559,181845,182036,182320,182614,182835,183059,183321,183415,183618,183702,183746,184054,184515,184652,184736,184851,184935,185526,185622,185905,190127,190315,190410,190454,190538,190639,190711,190916,191010,191046,191154,191242,191325,191420,191726,191915,192217,192311,192427,192511
38,MS1935-3,,183459,183808,184021,184547,185018,185230,185359,185537,185633,185854,185959,190138,190515,190927,191046,191133,191506,191526,191759,191842,192154,192355,192605,192701,192756,192902,193022,193116,193337,193443,193538,193633,193706,193813,193956,194257,194448,194655,194800,194843,194939
39,MR8026-3,185515,185610,185748,185916,190254,190625,190829,190937,191325,191420,191559,191654,191832,192205,192605,192756,192839,193011,193055,193222,193316,193515,193706,193934,194017,194101,194157,194246,194340,194459,194545,194632,194749,194822,194843,194950,195246,195403,195554,195651,195746,195840
40,MS1953-4,,191454,191654,191915,192228,192427,192639,192756,193022,193127,193254,193359,193505,193835,194246,194351,194437,194644,194717,194854,195023,195257,195520,195724,195756,195850,195945,200054,200148,200402,200457,200600,200644,200727,200836,200954,201242,201432,201527,201716,201832,201905
41,MS2259-4,,193611,193813,193934,194146,194437,194521,194644,,194854,195045,195117,195235,195532,195912,200021,200043,200222,200234,200402,200446,200622,200814,201015,201052,201135,201208,201327,201411,201538,201621,201705,201759,201832,201939,202132,202410,202553,,202921,203018,203102
42,MW5645-4,,195520,195640,195818,200126,200446,200716,200848,201114,201157,201327,201422,201611,202000,202349,202516,202553,202709,202742,202945,203029,203301,203500,203715,203811,203903,204009,204126,204209,204325,204410,204504,204538,204600,204738,204906,205203,205331,205546,205651,205745,205818
43,MX1517-5,201643,201917,202055,202237,202454,202742,202826,202921,203029,203134,203250,203355,203449,203811,204158,204314,204421,204550,204633,204811,204855,205055,205258,205503,205536,205630,205713,205818,205901,210007,210051,210145,210239,210301,210334,210439,210757,210946,211124,,211324,211407
44,MS2243-5,204115,204325,204453,204633,204844,205235,205247,205353,205546,205630,205756,205851,210018,210356,210757,210924,211008,211124,211157,211345,211418,211640,211851,212051,212135,212229,212312,212418,212502,212629,212712,212807,212902,212934,213039,213145,213502,213618,213851,213956,214112,214155
45,MS2365-5,,210702,210808,210935,211030,211440,211512,211619,211829,211851,211945,212040,212229,212556,212934,213050,213123,213241,213335,213430,213502,213629,213807,213945,214039,214133,214217,214311,214405,214521,214615,214659,214848,214932,215016,215121,215355,215500,215722,215816,215932,220017
46,MS1953-5,,213039,213251,213418,213607,213851,213934,214028,214112,214155,214332,214405,214459,214804,215154,215333,215405,215522,215605,215754,215827,220028,220241,220453,220547,220631,220714,220832,220915,221115,221220,221253,221326,221411,221422,221527,221859,221954,222142,222236,222330,222403
47,MS2259-5,215605,215616,215805,215859,220101,220241,220357,220504,220703,220758,220948,221020,221042,221337,221719,221826,221921,,,222247,222257,222446,222628,222817,222901,222944,223028,223123,223219,223346,223440,223524,223557,223631,223747,223915,224220,224348,,,224724,224757
48,MW5645-5,220431,221719,221815,222026,222225,222435,222533,222712,222933,223039,223145,223251,223440,223758,224147,224304,224348,224506,224607,224735,224819,224946,225145,225348,225443,225526,225621,225716,225759,225949,230043,230128,230201,230212,230245,230351,230612,230656,230845,231002,231056,231128
49,MX1517-6,,224253,224444,224607,224713,225040,225145,225240,225359,225443,225621,225705,225843,230212,230823,230929,231012,231117,231201,231338,231359,231537,231747,231946,232051,232145,232250,232416,232500,232616,232659,232732,232826,,,,,,,,,
50,MS2243-6,230507,230634,230856,231056,231244,231526,231558,231703,231808,231852,232040,232112,232301,232637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
