,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4856-0,,,,,,,,,,,070103,070335,070440,070556,070701,070733,070817,071058
1,MW5594-0,,,,,,,,,070103,070440,070556,071813,071929,072014,072119,072140,072245,072537
2,MW4366-0,,070618,070827,070953,071058,071130,071226,071320,071415,071846,072025,073110,073353,073530,073635,073728,073854,074301
3,MW4503-0,,,072400,072620,072735,072840,073016,073110,073215,073656,074020,075242,075512,075617,075721,075815,075909,080305
4,MW4619-0,,,,,074135,074229,074417,074510,074543,075127,075429,080420,080640,080806,080922,080954,081036,081340
5,MW4647-0,075023,075117,075429,075638,075743,075815,075920,080003,080046,080442,080745,081843,081958,082114,082218,082302,082418,082627
6,MW5275-0,080525,080640,080900,081026,081130,081224,081351,081434,081506,081937,082125,083150,083422,083558,083713,083756,083911,084224
7,MW4856-1,081434,,081948,082229,082346,082418,082522,082616,082720,083256,083454,084632,084904,085041,085156,085250,085405,085823
8,MW5645-0,082346,082544,082837,083046,083150,083245,083411,083505,083548,084059,084246,085301,085531,085657,085802,085835,085950,090357
9,MW5132-0,082522,083548,083922,084048,084203,084257,084435,084528,084600,085134,085322,090429,090700,090815,090930,091013,091045,091452
10,MW5594-1,084350,084456,084758,084843,084958,085041,085156,085239,085333,085812,090000,091232,091358,091441,091545,091640,091723,091933
11,MW4366-1,085459,085603,085856,090022,090137,090230,090419,090512,090555,091013,091222,092403,092633,092737,092843,092948,093113,093530
12,MW4503-1,,090638,090951,091056,091222,091326,091524,091619,091701,092152,092507,093530,093815,094003,094107,094150,094337,094713
13,MW4619-1,,092058,092424,092622,092716,092832,092905,092958,093052,093606,093858,094829,094955,095153,095258,095402,095517,095937
14,MW4825-0,092926,093124,093437,093530,093711,093815,093919,094024,094118,094745,094944,100135,100427,100625,100741,100835,100939,101313
15,MW4647-1,094024,094129,094432,094630,094735,094829,094934,095027,095110,095632,095904,100813,100928,101115,101209,101241,101334,101554
16,MW5275-1,095027,095132,095413,095600,095705,095809,095947,100103,100157,100751,100939,102107,102222,102347,102452,102535,102618,102931
17,MW4856-2,095904,,100344,100459,100604,100636,100730,100824,100856,101334,101532,102837,103036,103213,103317,103400,103505,103714
18,MW5132-1,101856,102556,102859,102942,103108,103151,103213,103307,103350,103820,103949,105036,105319,105506,105611,105704,105748,105956
19,MW4366-2,105434,105517,105758,105913,110018,110050,110122,110230,110335,110804,110951,112131,112250,112416,112520,112614,112708,112919
20,MW4619-2,,111045,111410,111557,111651,111734,111901,111955,112037,112459,112740,113932,114226,114354,114500,114532,114647,115045
21,MW4825-1,112510,112552,113012,113055,113223,113306,113359,113442,113525,114119,114332,115558,115849,120026,120141,120256,120339,120633
22,MW4503-2,,114015,114248,114354,114522,114604,114658,114803,114857,115432,115734,121031,121220,121357,121502,121607,121733,122227
23,MW5645-1,115723,,,,,,,,,,,,,,,,,
24,MW4647-2,115849,120109,120402,120622,120737,120832,121020,121114,121220,121650,121932,123159,123358,123545,123640,123733,123920,124316
25,MW5275-2,122025,122119,122416,122510,122626,122719,122930,123034,123138,123701,123848,125059,125340,125539,125655,125749,125833,130218
26,MW4856-3,123910,,124316,124516,124631,124703,124829,124922,125027,125600,125833,131035,131319,131506,131611,131705,131832,132126
27,MW5594-2,125937,130041,130344,130416,130509,130541,130729,130814,130909,131423,131539,132755,132910,133109,133203,133300,133427,133710
28,MW4366-3,132136,132305,132629,132849,132953,133047,133228,133322,133406,133908,134046,135320,135611,135820,135935,140008,140123,140449
29,MW4503-3,134013,134056,134359,134515,134641,134735,134840,134933,135038,135549,135852,140857,141149,141348,141513,141618,141711,142014
30,MW4647-3,135956,140113,140405,140554,140659,140731,140825,140919,141013,141556,141838,143020,143315,143451,143606,143700,143754,144129
31,MW5275-3,,142130,142446,142623,142727,142810,142905,143010,143103,143649,143826,145153,145445,145643,145758,145903,150039,150347
32,MW4856-4,143858,,144421,144641,144746,144850,144944,145059,145203,145715,145852,151120,151405,151646,151751,151855,152032,152440
33,MW5594-3,145841,145924,150408,150535,150712,150744,151005,151059,151152,151740,152000,153258,153549,153747,153924,154029,154123,154627
34,MW4366-4,151542,151729,152053,152220,152336,152419,152606,152721,152815,153319,153517,154638,154920,155117,155224,155339,155443,155944
35,MW4503-4,153003,153247,153622,153747,153913,153956,154101,154217,154300,154825,155224,160404,160707,160930,161045,161149,161255,161851
36,MW4557-0,154439,154638,154930,155200,155317,155401,155537,155714,155807,160247,160436,161538,161851,162017,162121,162226,162341,162622
37,MW4647-4,155620,155818,160100,160353,160459,160531,160718,160825,160919,161337,161703,162716,163010,163136,163255,163338,163454,163913
38,MW4705-0,160625,160825,161117,161255,161359,161452,161610,161653,161736,162309,162601,163736,164007,164154,164310,164405,164531,165002
39,MW4781-0,161359,161559,161840,162017,162132,162226,162331,162446,162550,,163349,164510,164751,164908,165023,165138,165236,165527
40,MW4846-0,,163147,163400,163515,163609,163642,163757,163913,163956,164542,164730,170018,170310,170554,170709,170813,170918,171349
41,MW5594-4,165401,165600,165819,165924,170028,170205,170259,170428,170522,170950,171137,172312,172615,172813,172928,173033,173137,173535
42,MR8583-0,170205,170355,170626,170824,170950,171127,171317,171422,171526,172109,172521,173441,173744,173949,174106,174210,174358,174849
43,MW4229-0,170532,171137,171443,171630,171746,171901,172037,172240,172312,172845,173043,174421,174723,174954,175109,175214,175351,175643
44,MW4366-5,171307,171526,171818,172016,172120,172240,172355,172438,172510,173001,173137,174619,174911,175059,175214,175257,175351,175654
45,MW4503-5,172109,172427,172802,173033,173221,173326,173524,173639,173744,174348,174745,175946,180249,180521,180636,180751,180941,181243
46,MP6002-0,,,,,172553,172709,172802,172907,173001,173556,173805,175005,175308,175517,175643,175737,175924,180239
47,MW4557-1,173253,173441,173744,174022,174127,174232,174410,174514,174608,175120,175329,180531,180835,181056,181221,181337,181452,181805
48,MW4647-5,174503,174547,174839,175048,175142,175225,175423,175517,175622,180134,180449,181503,181755,182025,182140,182223,182400,182840
49,MW4705-1,175809,175852,180134,180300,180406,180510,180625,180824,181002,181513,181848,183017,183321,183543,183647,183741,183846,184150
50,MW4781-1,180908,,181337,181441,181607,181712,181827,181931,182036,,182913,184013,184255,184609,184724,184831,185030,185521
51,MW4846-1,182433,182559,182840,183028,183143,183238,183355,183438,183543,184118,184317,185510,185813,190035,190151,190255,190421,190850
52,MW4856-5,183824,,184317,184454,184641,184748,184925,185102,185206,185802,185950,191224,191526,191725,191829,191923,192050,192437
53,MW5594-5,185907,185918,190338,190432,190536,190651,190828,190933,191016,191433,191620,192750,193046,193256,193401,193433,193526,193850
54,MW4366-6,191537,191840,192122,192237,192343,192416,192541,192635,192707,193118,193245,194445,194715,194902,194956,195100,195215,195645
55,MW4557-2,195226,195413,195645,195822,195938,200032,200219,200324,200428,201012,201159,202245,202454,202620,202735,202830,202945,203259
56,MW4647-6,201712,201755,202036,202307,202411,202454,202746,202902,203006,203435,203728,204639,204847,205035,205140,205235,205318,205642
57,MW4781-2,203259,203529,203750,204000,204106,204138,204347,204513,204606,205150,205307,210611,210820,210956,211100,211154,211331,211603
58,MW4856-6,205955,210132,210435,210600,210715,210747,211100,211154,211259,211750,211905,213054,213253,213419,213534,213628,213743,214129
59,MW4366-7,213022,213158,213430,213556,213700,213732,213941,214024,214129,214547,214713,215735,220005,220142,220235,220340,220435,220654
60,MW4557-3,215350,215631,215933,220142,220235,220340,220518,220600,220654,221122,221309,222244,222442,222608,222724,222818,222944,223226
61,MW4647-7,,221811,222000,222055,222150,222222,222421,222525,222619,223027,223216,224159,224358,224524,224639,224733,224859,225140
62,MW4781-3,223729,223906,224137,224252,224358,224430,224535,224618,224701,225129,225245,230350,230549,230704,230809,230842,231018,
63,MW4856-7,230235,230350,230611,230715,230831,230903,231050,231144,231216,,,,,,,,,
