,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6952-0,,,,,,,,,,,,,,,070107,070130,070213,070508
1,AA7488-0,,,,,,,,,,,070107,070836,071047,071152,071258,071352,071447,071755
2,MW4640-0,,,,,,,,,070107,070551,070731,071733,071945,072051,072146,072230,072346,072619
3,AA7322-0,070119,070424,070708,070815,070931,071036,071225,071309,071352,071818,072102,073137,073337,073421,073559,073654,073821,074126
4,AA7101-0,071152,071519,071829,071956,072124,072157,072335,072441,072524,073104,073359,074537,074726,074844,075000,075043,075233,075646
5,AA7536-0,,,072948,073115,073221,073304,073443,073537,073621,,074337,075222,075517,075624,075729,075813,075918,080256
6,AA7706-0,073348,,073959,074053,074209,074242,074505,074548,074632,075211,075444,080519,080730,080856,081023,081118,081150,081540
7,AA7248-0,074610,074759,075032,075233,075350,075412,075517,075613,075646,080119,080256,,,081824,081908,081951,082056,082413
8,AA7149-0,075729,,080202,080413,080540,080624,080730,080824,080907,081435,081613,082635,082857,083001,083106,083202,083308,083719
9,AA6952-1,080824,,081235,081424,,081646,081751,081846,081918,,082624,083647,,,084151,084235,084351,084551
10,AA7488-1,081813,082024,082223,082424,082540,082613,082814,082907,082951,083507,083741,084803,085024,085151,085257,085351,085435,085857
11,AA7721-0,082929,083045,083340,083423,083528,083603,083658,083803,083835,084245,084507,085540,085646,085730,085835,085907,085929,090235
12,MW4640-1,083636,083824,084013,084046,084151,084224,084351,084446,084518,084930,085046,090025,090235,090341,090446,090519,090624,090858
13,AA7530-0,084446,,084941,085035,085151,085246,085424,085508,085551,,090319,091415,091626,091754,091933,092016,092154,092416
14,AA7322-1,085151,085435,085707,085824,085940,090025,090119,090203,090246,,091037,092154,092416,092521,092710,092805,092932,093230
15,AA7101-1,085707,085940,090235,090425,090541,090624,090815,090909,090953,091436,091659,092816,093016,093144,093303,093347,093431,093726
16,AA7536-1,091236,,091732,091911,092038,092132,092216,092343,092437,,093336,094618,094840,095040,095156,095313,095450,095922
17,AA7706-1,091838,092154,092521,092648,092754,092838,092911,093005,093049,093642,093937,094924,095145,095302,095418,095523,095639,100027
18,AA7195-0,092721,,093155,093303,093431,093525,093631,093726,093810,094220,094430,095534,,,100049,100204,100321,100805
19,AA7248-1,093525,140303,094009,094137,094242,094347,094607,094702,094746,095156,095418,100510,100659,100827,100932,101037,101121,144432
20,AA7149-1,,095208,095428,095606,095712,095744,095850,095933,100016,100427,100637,101658,101920,102047,102152,102258,102403,102814
21,AA6952-2,095944,,100353,100542,100659,100733,100827,100921,100953,,101647,,,103151,103257,103340,103435,103744
22,AA7488-2,,101614,101942,102036,102130,102214,102425,102530,102625,103129,103413,104438,104700,104911,105016,105122,105216,105510
23,MW4640-2,102458,103024,103424,103540,103636,103720,103849,103933,104027,104522,104733,105819,110030,110253,110359,110454,110611,110917
24,AA7530-1,102730,104544,104839,105016,105144,105216,105311,105405,105449,110030,110315,111359,111611,111811,111916,112021,112115,112421
25,AA7322-2,105616,,110146,110326,110443,110516,110611,110654,110738,,111421,112631,112820,112926,113053,113136,113252,113547
26,AA7195-1,110611,,111854,112010,112115,112148,112337,112432,112515,,113230,114218,114515,114716,114811,114906,115033,115435
27,AA7101-2,113325,113536,113913,114051,114207,114302,114421,114548,114654,115150,115329,120547,120820,121030,121146,121303,121430,121851
28,AA7536-2,114906,115056,115351,115551,115712,115746,115851,115959,120054,120653,121019,122113,122336,122601,122706,122742,122900,123230
29,AA7149-2,,122445,122655,122731,122838,122912,123050,123144,123241,123735,123851,125103,125337,125504,125620,125653,125832,130316
30,AA6952-3,123630,123746,124114,124219,124335,124408,124525,124619,124640,,125315,130400,130621,130748,130916,130959,131148,131315
31,AA7488-3,,125315,125609,125725,125832,125915,130125,130232,130316,130832,131105,132156,132430,132724,132840,132946,133042,133409
32,MW4640-3,130505,130821,131054,131210,131315,131347,131536,131630,131725,132206,132336,133431,133715,133821,133926,134012,134117,134525
33,AA7322-3,132358,132608,132808,132913,133020,133052,133157,133242,133325,133915,134128,135146,135336,135513,135641,135713,135756,140157
34,AA7101-3,133347,133715,134033,134222,134346,134419,134558,134736,134831,135325,135452,140546,140807,141031,141147,141303,141409,141651
35,AA7536-3,134736,135125,135325,135503,135608,135641,135851,140028,140135,140557,140831,141956,142241,142453,142558,142714,142820,143147
36,AA7149-3,141808,141851,142218,142325,142442,142525,142747,142925,143009,143516,143903,145054,145345,145547,145704,145821,145937,150411
37,AA6952-4,143125,143516,143758,144021,,144231,144348,144611,144654,,145620,150715,150937,,151306,151349,151422,151705
38,AA7488-4,,144905,145148,145306,145439,145536,145642,145821,145904,150411,150737,151949,152222,152435,152541,152646,152741,153046
39,MW4640-4,145926,150253,150610,150820,150916,150948,151054,151159,151255,151811,152044,153435,153708,153919,154035,154130,154235,154541
40,AA7322-4,,151916,152222,152306,152435,152530,152657,152908,152952,,153803,154945,155144,155420,155547,155653,155821,160222
41,AA7101-4,153213,153435,153742,153952,154224,154308,154425,154636,154719,155241,155453,161250,161534,161828,161945,162112,162228,162558
42,AA7536-4,154330,154458,154816,154910,155039,155122,155241,155453,155536,,160306,161945,162239,162430,162546,162619,162725,163010
43,AA7706-2,154805,154956,155253,155442,155558,155653,155854,160021,160106,160457,160732,162334,162441,162546,162652,162736,162831,163221
44,AA7248-2,155810,160054,160222,160402,160531,160626,160827,161027,161144,,161945,,,163537,163631,163736,163928,164309
45,AA7492-0,160402,160816,161027,161206,161323,161418,161617,161817,161902,,162853,164119,164530,164635,164719,164838,165005,165321
46,AA7149-4,160944,,161534,161722,161839,161913,162112,162301,162345,162925,163159,164414,164614,164742,164849,164922,165016,165331
47,AA7195-2,161711,,162156,162301,162408,162452,162558,162736,162820,163304,163548,164719,164954,165153,165259,165415,165458,170108
48,AA6952-5,162725,163043,163243,163537,163653,163725,163855,164014,164046,164541,164742,165951,,,170542,170658,170742,171026
49,AA7188-0,,163917,164224,164458,164625,164708,164838,164943,165027,165542,165919,171037,171322,171534,171650,171756,171849,172121
50,AA7488-5,164657,164911,165248,165447,165614,165658,165951,170046,170152,170720,171037,172132,172415,172615,172731,172827,172911,173218
51,MW4640-5,170141,170415,170709,170858,171015,171048,171205,171355,171439,171954,172248,173419,173713,173935,174050,174145,174217,174714
52,AA7322-5,171333,171544,171911,172027,172237,172310,172542,172648,172804,173324,173651,174853,175137,175348,175504,175620,175736,180219
53,AA7101-5,172531,172816,173207,173451,173651,173735,173935,174241,174325,174758,175010,180157,180432,180715,180821,180926,181020,181444
54,AA7706-3,173113,174453,174725,174915,175104,175126,175326,175453,175536,180030,180253,181423,181539,181742,181836,181943,182026,182237
55,AA7536-5,173757,174040,174346,174453,174558,174631,174821,174948,175020,175453,175631,180653,180821,180948,181042,181147,181244,181753
56,AA7248-3,175209,,175631,175842,175936,180020,180208,180325,180358,,,182110,182404,182636,182731,182838,182932,183249
57,AA7492-1,175715,180157,180358,180526,180632,180715,180904,181020,181104,181624,181815,182900,,183343,183449,183543,183710,184037
58,AA7195-3,180421,,180915,181031,181159,181233,181412,181657,181742,,182520,183754,184037,184321,184427,184521,184638,185037
59,AA7149-5,180948,181159,181455,181708,181836,181909,182110,182331,182415,182910,183143,184131,184416,184554,184649,184805,184932,185321
60,AA6952-6,182121,182320,182647,182827,183016,183049,183143,183249,183321,210837,184059,185154,,212531,185733,185900,185944,213238
61,AA7188-1,,183521,183816,184037,184226,184310,184521,184649,184743,185332,185510,190652,190946,191146,191314,191420,191525,191819
62,AA7488-6,184416,184543,184910,185048,185216,185300,185553,185721,185817,190325,190714,191746,192041,192242,192358,192525,192653,193136
63,MW4640-6,190039,190101,190431,190652,190808,190841,191124,191314,191409,191924,192124,193421,193653,193914,194019,194124,194252,194725
64,AA7322-6,191514,191724,192052,192315,192431,192503,192704,192904,193020,,193852,194842,195135,195325,195452,195557,195724,195957
65,AA7101-6,192820,193126,193421,193631,193736,193819,194052,194241,194347,194904,195114,200145,200406,200555,200701,200819,200925,201253
66,AA7706-4,194609,194809,195052,195231,195358,195441,195640,195830,195913,200417,200723,201735,201852,202124,202219,202316,202425,202742
67,AA7536-6,200617,200701,200936,201232,201347,201430,201630,201852,201924,202403,202531,203756,204028,204217,204322,204439,204544,204921
68,AA7248-4,202051,202254,202447,202731,202838,202910,203100,203155,203300,,204050,205331,205509,205636,205742,205836,205942,210416
69,AA7149-6,203501,203724,204039,204217,204322,204355,204511,204627,204711,205121,205320,210510,210742,210909,211026,211120,211247,211447
70,AA7488-7,211004,211131,211447,211804,211920,212015,212215,212330,212436,213027,213354,214516,214800,215010,215137,215305,215349,215748
71,MW4640-7,212447,212647,212859,213100,213205,213238,213450,213544,213628,214157,214349,215559,215831,220009,220114,220231,220410,220948
72,AA7322-7,214254,214422,214716,214916,215043,215126,215244,215349,215432,215926,220146,221410,221653,221759,221926,222031,222147,222515
73,AA7536-7,215936,220103,220400,220621,220726,220759,221009,221104,221137,,221937,,,224052,224157,224304,224409,224641
74,AA7248-5,221254,,222126,222304,222421,222505,222736,222842,222950,223515,223715,224735,,,225029,225135,,225719
75,AA7149-7,223737,223904,224135,224409,224525,224557,224830,225019,225124,225613,225921,231040,231231,231411,231517,231622,231729,232046
76,AA6952-7,224746,225040,225231,225432,225602,225635,225805,225910,230005,230449,230639,232013,232214,232308,232424,,,
77,AA7488-8,230755,230935,231208,231400,231517,231600,231856,232002,232119,,,,,,,,,
78,MW4640-8,232257,,,,,,,,,,,,,,,,,
