,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MS2365-1,,,,,,,,,,,,,,,,,,,,,095355,095500,095649,100238,100512,100744,100954,101110,101205,101310,101459,101627,101755,102050,102217,102322
11,MW2856-1,100005,100132,100238,100321,100544,100733,101016,101132,101310,101405,101438,101521,102155,102500,102732,102932,103110,103216,103333,103450,103544,103628,103805,104240,104547,104808,105008,105136,105336,105557,105702,105851,110051,110345,110534,110722
12,MW3053-1,101605,102606,102700,102805,102954,103216,103544,103639,103733,103954,104051,104146,104808,105146,105419,105546,105651,105757,105945,110051,110156,110312,110428,110922,111227,111448,111521,111637,111743,111858,112014,112204,112353,112711,112902,112957
13,MR8026-1,103744,104641,104747,104914,105114,105241,105641,105746,105945,110229,110345,110418,110922,111216,111426,111521,111637,111826,111953,112120,112225,112331,112511,113019,113305,113506,113611,113833,113927,114054,114209,114409,114609,114914,115113,115346
14,MS2259-1,,110955,111038,111144,111332,111426,111815,111931,112036,112258,112438,112533,113125,113600,113833,113959,114148,114242,114420,114525,114630,114736,114852,115357,115642,115925,120114,120304,120505,120611,120836,121059,121439,121903,122103,122325
15,MS1935-1,112331,113305,113349,113517,113749,113843,114220,114325,114442,114714,114819,114852,115324,115610,115758,115853,120020,120125,120315,120410,120527,120644,120803,121249,121534,121630,121808,122009,122103,122219,122336,154614,154814,155224,155353,155738
16,MS2365-2,120242,120421,120549,120717,120931,121026,121450,121619,121819,122031,122219,122303,122959,123421,123653,123831,124031,124209,124455,124610,124759,124853,125031,125559,125853,130042,130209,130347,130536,130716,130833,131023,131203,131457,131719,131834
17,MR8462-2,123232,123348,123432,123548,123715,123903,124231,124336,124422,124527,124643,124727,125349,125549,125738,125853,125958,130104,130253,130336,130442,130526,130654,131128,131402,131657,131802,131907,132046,132225,132330,132541,132647,132825,132941,133119
18,MW2390-2,,124715,124821,124853,125053,125149,125516,125643,125727,125832,125958,130042,130536,130905,131139,131246,131424,131518,131708,131813,131929,132014,132130,132636,132920,133025,133130,133236,133458,133647,133804,133920,134047,134258,134449,134745
19,MW2856-2,130515,130654,130759,130917,131128,131235,131507,131613,131751,131907,132014,132108,132752,133014,133236,133520,133636,133814,134004,134109,134225,134309,134438,134945,135240,135418,135512,135629,135734,135900,140016,140216,140322,140652,140902,141040
20,MW3053-2,132541,133119,133225,133309,133436,133647,133920,134025,134225,134438,134532,134617,135240,135451,135650,135755,135955,140100,140322,140451,140557,140641,140819,141333,141628,141850,142017,142133,142322,142627,142839,142955,143122,143448,143648,143910
21,MR8026-2,134745,135357,135451,135618,135900,140049,140418,140546,140641,140913,141101,141145,141807,142133,142406,142522,142828,143038,143310,143459,143554,143648,143815,144309,144603,144803,144857,145150,145342,145509,145801,145947,150232,150510,150710,151055
22,MS2259-2,140956,141239,141322,141428,141555,141639,142100,142206,142311,142417,142555,142627,143259,143648,143848,144109,144258,144414,144614,144708,144825,144919,145056,145542,145822,150114,150243,150446,150816,151012,151106,151246,151450,151558,151724,151957
23,MW2780-0,145947,150348,150457,150605,150827,151012,151413,151547,151746,151957,152209,152303,153101,153403,153636,153855,154055,154225,154417,154522,154658,154803,154919,155453,155738,160003,160227,160325,160526,160653,161157,161357,161652,162007,162146,162504
24,MW2390-3,152600,152706,152754,152901,153139,153309,153552,153701,153811,154022,154213,154250,155003,155213,155429,155548,155738,155833,160003,160108,160227,160315,160442,160933,161303,161714,161955,162113,162241,162347,162609,162850,163111,163311,163514,163709
25,MR8462-3,,,,,,,,,,,,,,,,,,,,,152923,152955,153139,153636,153927,154250,154344,154548,154919,155119,155236,155453,155811,160046,160241,160442
26,MW2856-3,154614,155141,155258,155429,155621,155749,160057,160304,160420,160631,160831,160921,161503,161802,162007,162208,162410,162558,162733,162839,162955,163100,163239,163742,164210,164824,164918,165124,165445,165954,170110,170320,170636,170930,171130,171719
27,MW3053-3,161114,161336,161430,161535,161751,162007,162303,162504,162631,162933,163039,163152,163742,164017,164238,164413,164548,164655,164824,164918,165023,165124,165256,165755,170121,170542,170658,171046,171246,171434,171550,171836,172436,172704,173002,173424
28,MS2365-3,162536,162733,162850,162944,163204,163249,163625,163754,163946,164210,164351,164448,165124,165519,165733,165900,170037,170143,170331,170448,170625,170720,170858,171413,171741,172141,172314,172447,172704,172858,173024,173235,173802,174153,174417,174700
29,MR8026-3,164149,164351,164448,164600,164802,164857,165224,165351,165445,165711,165911,170016,170553,170836,171046,171213,171434,171539,171741,171836,172003,172058,172236,172715,173119,173646,173847,174004,174241,174406,174511,174817,175121,175423,175732,180307
30,MS2259-3,170059,170153,170247,170353,170625,170647,171057,171224,171424,171657,171909,171952,172636,173002,173214,173352,173519,173624,173824,173942,174131,174228,174406,174901,175517,180201,180318,180446,180723,180935,181146,181316,181843,182200,182434,183447
31,MX1526-0,,173835,173920,174036,174228,174406,174700,174850,175038,175300,175517,175600,180519,180818,181040,181249,181516,181643,181843,181959,182127,182222,182423,182908,183552,184141,184329,184530,184836,185003,185154,185336,185546,185947,190209,190638
32,MS1935-2,,,,,,,,,,,,,,,,,,,174952,175038,175143,175249,175423,175917,180605,181338,181505,181621,181948,182116,182306,182446,182803,183425,183846,184530
33,MR8462-4,175349,175434,175517,175644,175917,180044,180519,180649,180828,181102,181443,181537,182138,182411,182612,182750,183035,183141,183320,183414,183530,183625,183741,184257,185003,185524,185645,185924,190351,190543,190714,190842,191200,191639,192003,192647
34,MW2780-1,181327,,183635,183708,183918,184057,184436,184603,184825,185131,185419,185524,190147,190436,190736,190904,191106,191222,191425,191541,191701,191818,192003,192553,192922,193326,193505,193720,194016,194205,194323,194546,194703,194936,195211,195422
35,MW2390-4,181338,181904,182011,182127,182349,182507,182919,183057,183225,183519,183846,183951,184657,184930,185143,185336,185524,185634,185847,185947,190053,190147,190317,190758,191403,191926,192120,192321,192709,192849,193133,193421,193550,193838,193932,194227
36,MW2856-4,185024,185441,185535,185621,185813,185947,190317,190521,190626,190916,191127,191211,191745,192014,192204,192331,192520,192636,192806,192911,193006,193101,193232,193754,194027,194346,194535,194904,195159,195350,195506,195646,195846,200214,200341,200446
37,MW3053-4,190725,190927,191022,191149,191306,191447,191756,191914,192025,192259,192426,192509,193017,193243,193454,193636,193742,193838,194016,194121,194238,194346,194503,195031,195401,195657,195824,200035,200257,200530,200744,200911,201016,201258,201403,201520
38,MS2365-4,192531,192744,192838,192933,193101,193144,193516,193647,193816,194059,194249,194334,194925,195222,195411,195550,195835,195908,200046,200152,200308,200403,200530,201016,201331,201553,201720,201910,202112,202431,202536,202714,202830,203041,203254,203539
39,MS2259-4,,194925,195020,195137,195411,,195908,200035,200308,200541,200755,200900,201425,201615,201804,201934,202112,202230,202357,202525,202652,202757,202935,203432,203730,204003,204226,204356,204514,204642,204820,204959,205053,205209,205408,205618
40,MR8026-4,201247,201425,201520,201626,201753,201934,202219,202314,202525,202630,202735,202830,203349,203527,203708,203814,203952,204108,204248,204407,204525,204631,204809,205314,205557,205834,205939,210050,210312,210500,210631,210758,210904,211114,211158,211515
41,MX1260-0,,204736,204831,204948,205126,205241,205535,205640,205855,210144,210312,210355,210820,211052,211253,211410,211527,211632,211759,211855,212024,212108,212257,212825,213056,213423,213540,213710,213849,213943,214155,214312,214440,214604,214816,214921
42,MR8462-5,,210758,210853,210936,211125,211253,211515,211622,211748,212002,212046,212141,212541,212730,212930,213035,213224,213307,213445,213551,213658,213743,213900,214334,214626,214837,215004,215058,215203,215331,215436,215541,215646,215835,215929,220035
43,MW2390-5,211906,212614,212657,212741,212940,213013,213318,213423,213624,213721,213827,213910,214301,214501,214626,214753,214921,215026,215203,215309,215414,215508,215635,220119,220341,220636,220848,220954,221110,221216,221344,221449,221617,221756,221902,222233
44,MW2856-5,214228,214615,214709,214826,215026,215214,215508,215624,215719,215929,220130,220214,220709,220921,221132,221238,221406,221500,221639,221745,221840,221935,222052,222530,222805,223037,223214,223309,223447,223719,223824,223929,224046,224330,224458,224603
45,MW3053-5,220403,220531,220625,220804,221026,221121,221417,221555,221723,221946,222115,222200,222637,222921,223059,223214,223309,223404,223531,223636,223752,223846,224024,224520,224803,225003,225130,225224,225404,225459,225554,225711,225816,230017,230155,230300
46,MS2365-5,222115,222233,222317,222435,222615,222721,223026,223142,223236,223458,223603,223647,224203,224425,224614,224720,224814,224858,225035,225130,225246,225342,225448,225955,230228,230428,230555,230733,230817,230954,231100,231206,231301,231523,231714,231808
47,MR8026-5,224341,224531,224636,224730,224930,225119,225353,225510,225649,225911,230006,230050,230555,230817,230954,231100,231228,231334,231450,231545,231703,231746,231852,232335,232608,232713,232840,232945,233112,,,,,,,
48,MX1260-1,231111,231228,231323,231407,231523,231714,232029,232135,232241,232525,232619,232713,233207,,,,,,,,,,,,,,,,,,,,,,,
